,attr1,attr2,attr5,attr13,attr21,attr23,attr26,attr28,attr29,attr31,attr32,attr35,attr37,attr38,attr39,attr40,attr41,attr43,attr45,attr47,attr48,attr49,attr51,attr52,attr54,attr56,attr57,attr59,attr62,attr63,attr64,attr66,attr72,attr73,attr76,attr77,attr82,attr86,attr88,attr89,attr96,attr97,attr98,attr99,attr100,attr101,attr102,attr103,attr110,attr112,attr114,attr116,attr118,attr123,attr124,attr125,attr127,attr128,attr129,attr130,attr133,attr134,attr136,attr139,attr140,attr144,attr145,attr148,attr150,attr151,attr156,attr158,attr161,attr162,attr163,attr166,attr171,attr177,attr180,attr182,attr184,attr185,attr187,attr193,attr194,attr195,attr196,attr205,attr209,attr214,attr216,attr218,attr220,attr224,attr228,attr230,attr233,attr235,attr236,attr237,attr245,attr249,attr250,attr252,attr254,attr255,attr256,attr260,attr262,attr264,attr266,attr267,attr269,attr270,attr275,attr276,attr278,attr279,attr280,attr282,attr283,attr284,attr286,attr288,attr291,attr292,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2091,0.459753,0.263981,0.864025,0.904466,0.343215,0.139853,0.645121,0.27513,0.767074,0.82982,0.892239,0.635118,0.41979,0.547954,0.878612,0.878518,0.63532,0.56304,0.623324,0.786157,0.781521,0.613561,0.337489,0.175216,0.007571,0.015469,0.93686,0.911979,0.009248,0.389235,0.096692,0.70182,0.072577,0.615182,0.08677,0.012657,0.307974,0.0838,0.071644,0.174358,0.058118,0.068298,0.083823,0.360151,0.370542,0.301639,0.312449,0.284472,0.306975,0.350501,0.372387,0.347016,0.367147,0.358374,0.370329,0.363546,0.326111,0.313903,0.319396,0.331214,0.339849,0.379657,0.36428,0.353402,0.365844,0.360604,0.359602,0.002229,0.001524,0.000357,0.001759,0.000564,0.006435,0.005687,0.002086,0.000319,0.001805,0.00628,0.001084,0.001872,0.00587,0.003951,0.000141,0.000365,0.000461,0.000366,0.000826,0.230799,0.391483,0.450013,0.368089,0.493179,0.283705,0.322576,0.419641,0.40904,0.441861,0.424752,0.444478,0.451926,0.458781,0.001263,0.022303,0.011648,0.037372,0.149665,0.00303,0.079682,0.146776,0.023622,0.032251,0.03388,0.124707,0.135023,0.060239,0.053345,0.030749,0.034169,0.018161,0.026554,0.030628,0.021391,0.006622,0.011907,0.009984,0.02251,0.019788,0,0,0,0,1,0
2092,0.250145,0.80655,0.813508,0.944681,0.247056,0.167211,0.682429,0.109692,0.49588,0.665429,0.473469,0.095927,0.956117,0.957693,0.960841,0.959656,0.95233,0.935913,0.950852,0.953357,0.956944,0.937064,0.066467,0.001144,0.003047,0.002721,0.123496,0.173975,0.030852,0.463192,0.138477,0.293072,0.19605,0.812308,0.174416,0.038885,0.762827,0.003506,0.003107,0.004745,0.009054,0.004987,0.019135,0.352236,0.272195,0.273114,0.272339,0.267737,0.318361,0.342414,0.352743,0.349835,0.352298,0.356283,0.355775,0.365322,0.339198,0.331495,0.347977,0.364705,0.390082,0.346008,0.347016,0.345898,0.345027,0.343285,0.344067,0.011196,0.000432,0.000397,0.001944,0.006086,0.001985,0.00631,0.001374,0.000544,0.001633,0.003137,0.001284,0.009401,0.000101,2.7e-05,6.9e-05,0.000326,0.000189,0.000184,0.001168,0.361995,0.450304,0.400318,0.425445,0.306842,0.352992,0.45225,0.351572,0.407117,0.465569,0.472155,0.470086,0.459508,0.454811,0.002961,0.005408,0.006133,0.110726,0.059193,0.056342,0.132799,0.109136,0.110887,0.013152,0.136262,0.087891,0.095491,0.063166,0.094262,0.030155,0.010946,0.018934,0.001762,0.001485,0.001295,0.001036,0.002882,0.002394,0.002796,0.008306,0,0,0,0,1,0
2093,0.5407,0.980439,0.98359,0.96892,0.250783,0.2434,0.469299,0.211558,0.265457,0.287682,0.477166,0.254919,0.462081,0.480875,0.548375,0.547302,0.504196,0.272383,0.205759,0.336443,0.248797,0.199386,0.005751,0.0,0.0,0.001282,0.073758,0.020703,0.003809,0.752656,0.008254,0.22717,0.06255,0.384557,0.065201,0.022445,0.27883,0.3095,0.381995,0.338723,0.113933,0.112783,0.058571,0.3619,0.343196,0.344239,0.346667,0.346667,0.346667,0.348738,0.336104,0.328587,0.359438,0.323711,0.349403,0.398395,0.607901,0.410103,0.367634,0.381776,0.469348,0.343354,0.190693,0.161468,0.204684,0.266523,0.128203,0.001327,0.000147,0.0,0.00119,0.0,0.002448,0.004928,0.011644,0.000879,0.007209,0.064908,0.166047,0.164698,0.109259,0.121381,0.11636,0.175934,0.074363,0.099965,0.105835,0.401112,0.467391,0.367016,0.360653,0.399177,0.207506,0.386641,0.398327,0.415794,0.588421,0.625827,0.611201,0.5903,0.526537,0.001221,0.00139,0.001899,0.14103,0.016022,0.000629,0.047576,0.170877,0.101308,0.143044,0.058738,0.074173,0.245267,0.114917,0.093263,0.539538,0.117399,0.037279,0.373101,0.332263,0.350324,0.396964,0.142804,0.107119,0.114252,0.060641,0,0,0,0,1,0
2094,0.715227,0.743464,0.756719,0.843261,0.79304,0.703954,0.780556,0.843902,0.460327,0.64892,0.636721,0.609563,0.260084,0.28661,0.371847,0.319557,0.305395,0.122642,0.188745,0.231077,0.266286,0.169099,0.007809,0.006984,0.005289,0.003425,0.005708,0.034603,0.027825,0.029711,0.345708,0.184837,0.156581,0.141116,0.157756,0.051735,0.187936,0.121483,0.164573,0.160283,0.085086,0.176347,0.052928,0.0,0.0,0.0,0.0,0.0,0.18452,0.167154,0.292977,0.346632,0.351756,0.366111,0.354746,0.357133,0.291625,0.31428,0.32382,0.312668,0.316502,0.369918,0.349054,0.338203,0.372174,0.39607,0.387298,0.002186,0.005872,0.003929,0.003245,0.139718,0.185732,0.050616,0.039193,0.003562,0.004899,0.005143,0.006365,0.008795,0.013157,0.00634,0.007048,0.01157,0.022207,0.051887,0.024499,0.311035,0.383119,0.404243,0.406188,0.192912,0.372506,0.455068,0.350253,0.400642,0.290336,0.310767,0.319299,0.351651,0.446815,0.01836,0.017775,0.010044,0.009444,0.036217,0.03703,0.147748,0.088225,0.067806,0.04012,0.149131,0.059366,0.004455,0.053771,0.03236,0.05255,0.037896,0.034325,0.045193,0.020923,0.033893,0.035849,0.040604,0.022848,0.038685,0.020723,0,0,0,0,1,0
2095,0.778699,0.800407,0.894827,0.906314,0.520232,0.467928,0.5689,0.544145,0.165656,0.482223,0.759172,0.388939,0.558805,0.666945,0.73051,0.62596,0.596276,0.451818,0.65224,0.625627,0.632068,0.580945,0.199855,0.003101,0.005018,0.002788,0.176834,0.26318,0.112087,0.050366,0.09342,0.37161,0.510245,0.333599,0.262201,0.300592,0.216201,0.157798,0.177347,0.089871,0.003082,0.003555,0.002804,0.197106,0.185562,0.216804,0.213937,0.21061,0.252819,0.32906,0.146536,0.215343,0.196804,0.305281,0.234204,0.29572,0.444952,0.338594,0.292579,0.327174,0.269019,0.054753,0.0,0.0,0.113471,0.0,0.0,0.031759,0.006584,0.008687,0.006757,0.020029,0.004452,0.010658,0.00736,0.020005,0.027325,0.056985,0.004023,0.013801,0.109248,0.058073,0.047476,0.022798,0.002133,0.002651,0.002058,0.167349,0.407251,0.274445,0.224235,0.176496,0.341888,0.23383,0.391483,0.307926,0.268172,0.330996,0.247752,0.254797,0.217794,0.005018,0.007852,0.005036,0.023233,0.167812,0.113794,0.033331,0.204956,0.083058,0.087598,0.069905,0.142384,0.152563,0.088301,0.083916,0.026996,0.02006,0.030543,0.028014,0.013345,0.021262,0.017362,0.129405,0.008599,0.002406,0.001647,0,0,0,0,1,0
2096,0.903327,0.949396,0.951961,0.960545,0.965613,0.217905,0.384817,0.837972,0.088482,0.222716,0.204693,0.315318,0.104885,0.19167,0.149643,0.344186,0.449752,0.15738,0.538314,0.373932,0.581903,0.820657,0.032936,0.070606,0.00101,0.000562,0.103921,0.063918,0.002028,0.000872,0.541883,0.505321,0.315534,0.655485,0.332146,0.30521,0.252768,0.052034,0.074059,0.391113,0.120905,0.057685,0.032172,0.325727,0.331385,0.334547,0.342771,0.310905,0.321859,0.309177,0.328491,0.329417,0.337867,0.34666,0.330816,0.337222,0.345075,0.32976,0.303683,0.326152,0.323745,0.345741,0.343553,0.356749,0.321036,0.40668,0.367366,0.000781,0.000248,0.000426,0.000648,0.00057,0.002551,0.003087,0.003193,0.000491,0.002821,0.004595,0.004054,0.004081,0.006756,0.033101,0.014739,0.008846,0.005298,0.000564,0.001618,0.341351,0.457528,0.26655,0.392948,0.469102,0.242519,0.391562,0.441705,0.267199,0.532173,0.509695,0.517534,0.363437,0.331891,0.005846,0.005109,0.003314,0.029982,0.011894,0.045747,0.116303,0.073025,0.037515,0.001074,0.055674,0.134997,0.090143,0.04219,0.260696,0.147852,0.050376,0.113998,0.023086,0.076295,0.025596,0.034839,0.033802,0.01437,0.097344,0.012505,0,0,0,0,1,0
2097,0.955525,0.962655,0.982572,0.814445,0.290585,0.544269,0.611942,0.161566,0.392988,0.451093,0.453945,0.120669,0.27702,0.57531,0.460288,0.326097,0.333822,0.317926,0.435706,0.222693,0.152158,0.064397,0.0,0.0,0.000359,1.0,1.2e-05,0.00505,0.220946,1.0,0.001738,0.097428,0.345914,0.049781,0.087944,0.189184,0.100944,0.229631,0.300939,0.158718,0.124622,0.112402,0.013834,0.346241,0.344074,0.347257,0.346557,0.345933,0.320336,0.324136,0.348827,0.28954,0.274438,0.281372,0.291948,0.284266,0.280974,0.266831,0.255542,0.263422,0.320912,0.294829,0.319067,0.319005,0.338409,0.317819,0.28692,0.000154,4.2e-05,2.5e-05,0.000183,0.001265,0.010351,0.000146,0.002752,0.001307,0.003311,0.014049,0.008085,0.01131,0.018167,0.006126,0.021339,0.021918,0.03713,0.007703,0.00491,0.471372,0.389918,0.288211,0.280998,0.436303,0.270297,0.453804,0.387256,0.41065,0.62301,0.549472,0.572911,0.52799,0.494867,0.00086,0.001385,0.014582,0.001994,0.00437,0.014953,0.001846,0.075571,0.010871,0.15425,0.073588,0.019473,0.008194,0.258787,0.104296,0.043132,0.041081,0.036127,0.146042,0.176848,0.107656,0.055932,0.157979,0.152668,0.170313,0.018277,0,0,0,0,1,0
2098,0.937293,0.777557,0.93804,0.809588,0.747733,0.613003,0.735066,0.588617,0.430475,0.584991,0.625434,0.505654,0.114264,0.083538,0.104435,0.216557,0.179309,0.026349,0.0304,0.025658,0.026666,0.026974,0.11413,0.025235,0.002002,0.003795,1.1e-05,0.007118,0.06665,0.025155,0.381986,0.275002,0.198373,0.145472,0.135756,0.472064,0.149722,0.255997,0.194026,0.603812,0.002396,0.000207,0.000112,0.341358,0.265775,0.337421,0.348855,0.34262,0.26941,0.322112,0.362551,0.379726,0.342353,0.40607,0.400748,0.389931,0.383498,0.404204,0.391584,0.411866,0.418155,0.355658,0.354342,0.362339,0.352538,0.346495,0.346646,0.000255,0.002292,0.000135,0.006747,0.007272,0.003726,0.003319,0.002228,0.016294,0.007252,0.006303,0.00717,0.010424,0.005186,0.004843,0.003664,0.000144,5e-06,0.0,0.0,0.380815,0.256833,0.423667,0.401145,0.420704,0.470321,0.447922,0.469784,0.469102,0.445373,0.428386,0.46662,0.455873,0.5,0.000313,0.003831,0.008564,0.117539,0.015531,0.085067,0.037109,0.014569,0.136433,0.187759,0.022943,0.027035,0.026531,0.030106,0.017044,0.020093,0.012814,0.017372,0.034754,0.044019,0.055884,0.028728,0.0,0.000128,3e-06,0.0,0,0,0,0,1,0
2099,0.285864,0.37407,0.763572,0.803381,0.62619,0.43222,0.712949,0.587458,0.223258,0.28289,0.655005,0.451954,0.16784,0.234005,0.37497,0.371656,0.371282,0.222847,0.371057,0.32454,0.3224,0.237241,0.43888,0.109265,0.000856,0.066694,0.36244,0.054501,0.002082,0.486077,0.493044,0.031931,0.862333,0.799552,0.318952,1.0,0.251283,0.022492,0.285818,0.298643,0.288118,0.16716,0.100662,0.514815,0.351317,0.0,0.0,0.0,0.0,0.060851,0.086296,0.062764,0.055837,0.32085,0.309561,0.187709,0.660583,0.62906,0.506056,0.319767,0.448436,0.673697,0.659012,0.399801,0.484204,0.405103,0.483971,0.26669,0.023917,0.000683,0.275968,0.001064,0.363658,0.504177,0.302306,0.050852,0.136563,0.250352,0.015954,0.337292,0.025875,0.167219,0.1329,0.097464,0.1361,0.136529,0.139956,0.406233,0.362755,0.367709,0.416432,0.617698,0.372942,0.396862,0.427458,0.399401,0.536511,0.558027,0.627852,0.638755,0.611201,0.016506,0.013066,0.030846,0.344829,0.028401,0.004249,0.337803,0.008651,0.023042,0.175128,0.301762,0.145263,0.22236,0.067438,0.117755,0.125258,0.25841,0.23734,0.016043,0.065541,0.153775,0.266036,0.144969,0.126986,0.091902,0.093398,0,0,0,0,1,0
2100,0.973389,0.970406,0.975901,0.912145,0.678064,0.429251,0.477525,0.45312,0.358838,0.410393,0.444757,0.331671,0.340834,0.362569,0.465445,0.468399,0.475828,0.545564,0.468004,0.685052,0.514807,0.206278,5e-06,5.1e-05,4.3e-05,4.5e-05,0.125713,0.029084,0.079087,0.032231,0.09916,0.121684,0.029188,0.040005,0.026564,0.012193,0.198485,0.035825,0.169303,0.206657,0.466862,0.791469,0.467832,0.333992,0.332723,0.341091,0.34321,0.334438,0.322119,0.317949,0.288292,0.299561,0.289232,0.300096,0.279486,0.263121,0.290542,0.306193,0.310466,0.321845,0.290082,0.329698,0.333964,0.383656,0.407387,0.413189,0.373429,4.6e-05,0.000292,0.00019,0.00143,0.001084,0.00072,0.001665,0.001099,0.003416,0.000935,0.001755,0.000843,0.005233,0.004943,0.001062,0.009616,0.006221,0.007223,0.014951,0.035101,0.432065,0.409946,0.243648,0.155249,0.044708,0.083199,0.053487,0.132235,0.02714,0.125291,0.217257,0.208691,0.206019,0.440005,6.5e-05,0.000516,0.001367,0.03208,0.032553,0.026964,0.078974,0.11818,0.119354,0.17328,0.026234,0.023636,0.115313,0.025031,0.011491,0.126253,0.012547,0.073581,0.02666,0.027535,0.167451,0.399906,0.11683,0.141188,0.078198,0.111186,0,0,0,0,1,0
2101,0.652066,0.727685,0.819031,0.898226,0.916393,0.474496,0.511645,0.24916,0.213973,0.325268,0.322345,0.216231,0.323036,0.319667,0.487032,0.364237,0.261184,0.602646,0.595422,0.720284,0.562259,0.619459,0.013678,0.004708,0.004041,0.009993,0.012859,0.047037,0.066516,0.054885,0.137314,0.203198,0.271339,0.113184,0.494293,0.324518,0.120987,0.125346,0.310895,0.301561,0.509195,0.976892,0.757877,0.034054,0.132901,0.174136,0.205267,0.253182,0.351173,0.308765,0.356481,0.35072,0.353025,0.315782,0.324376,0.314362,0.306447,0.285192,0.235048,0.271763,0.298477,0.260981,0.201187,0.229102,0.228642,0.228155,0.280892,0.012352,0.001016,0.002583,0.032822,0.008009,0.018686,0.007838,0.000968,0.003022,0.0024,0.004965,0.01731,0.020849,0.01906,0.020312,0.020328,0.036495,0.030036,0.029112,0.019631,0.303341,0.435118,0.464909,0.463209,0.243659,0.283492,0.203804,0.511172,0.613527,0.686102,0.621735,0.604245,0.615662,0.471272,0.012756,0.009599,0.028886,0.125145,0.134316,0.046404,0.034123,0.041251,0.029729,0.032531,0.115776,0.172252,0.068177,0.283227,0.24545,0.191231,0.112147,0.140398,0.067482,0.126754,0.140724,0.101592,0.114415,0.112891,0.102303,0.07414,0,0,0,0,1,0
2102,0.978517,0.979112,0.98341,0.840868,0.757999,0.446982,0.773226,0.473747,0.321539,0.286552,0.689192,0.19503,0.256127,0.142503,0.300958,0.223965,0.125912,0.130716,0.115839,0.170222,0.104288,0.095548,0.000675,0.0,0.0,0.011732,0.262649,0.165696,0.185698,0.157935,0.423665,0.323425,0.39797,0.831796,0.571917,0.570757,0.413877,0.378642,0.641353,0.370205,0.193834,0.016738,0.002824,0.346111,0.342915,0.346667,0.34642,0.344582,0.301818,0.249959,0.195754,0.251193,0.308443,0.259328,0.249191,0.261632,0.214588,0.272167,0.380288,0.254287,0.423868,0.407455,0.507826,0.566385,0.635905,0.547483,0.49441,5.9e-05,0.0,1.8e-05,0.041946,0.00944,0.039372,0.027465,0.038236,0.021897,0.012887,0.021715,0.04079,0.108878,0.046339,0.078443,0.110709,0.088799,0.083578,0.024886,0.011039,0.31647,0.358114,0.294295,0.312791,0.070574,0.278415,0.256967,0.311907,0.33491,0.322486,0.357197,0.376152,0.424159,0.486044,0.000633,0.001378,0.009461,0.316996,0.279171,0.105782,0.253137,0.111749,0.109278,0.099344,0.065847,0.132626,0.013758,0.146294,0.084461,0.121739,0.17031,0.140527,0.068965,0.101095,0.098399,0.054229,0.056176,0.09076,0.086261,0.015718,0,0,0,0,1,0
2103,0.839548,0.86738,0.921999,0.921413,0.946472,0.695195,0.299431,0.73206,0.245733,0.81301,0.629212,0.207679,0.200939,0.273371,0.525695,0.484632,0.440465,0.191335,0.178946,0.194858,0.226044,0.268383,0.01254,0.013665,0.002103,0.001638,0.029971,0.003917,0.001332,0.002519,0.323294,0.201862,0.849899,0.688558,0.601434,0.830723,0.617171,0.097878,1.0,0.803458,0.269174,0.393607,0.636913,0.234163,0.222634,0.264074,0.279486,0.248512,0.242634,0.249239,0.204698,0.308436,0.27439,0.424287,0.397915,0.320679,0.489513,0.478368,0.355089,0.338299,0.402785,0.529115,0.509993,0.360199,0.376818,0.518635,0.507154,0.002433,0.00938,0.010827,0.011813,0.002938,0.00587,0.038922,0.006,0.007432,0.0243,0.031653,0.032558,0.018468,0.012008,0.025821,0.042822,0.007856,0.012794,0.033101,0.036699,0.315396,0.377807,0.027912,0.300993,0.234713,0.0,0.171408,0.06193,0.0,0.288245,0.117127,0.0,0.0,0.0,0.027941,0.007332,0.005013,0.032987,0.012782,0.03346,0.167354,0.229907,1.0,0.013481,0.274575,0.68679,0.277988,0.180983,0.351267,0.452446,0.130711,0.114857,0.119399,0.238668,0.597115,0.395965,0.066098,0.215794,0.210837,0.255519,0,0,0,0,1,0
2104,0.537747,0.567091,0.592129,0.664834,0.681394,0.351615,0.587529,0.097606,0.0,0.133919,0.158905,0.003422,0.002804,0.011592,0.019922,0.025571,0.028081,0.002228,0.050898,0.04515,0.050641,0.02849,0.003389,0.003671,0.003366,0.038023,0.009753,0.002929,0.033069,0.049564,0.807013,0.080828,1.0,0.281659,0.704997,0.279729,0.034016,0.000896,0.002662,0.000886,0.026578,0.028649,0.024224,0.0,0.0,0.0,0.0,0.0,0.223032,0.042867,0.195604,0.193073,0.271907,0.340062,0.341481,0.343663,0.405995,0.363402,0.35738,0.368477,0.377339,0.417023,0.360947,0.355117,0.371029,0.365905,0.362161,0.002263,0.000202,0.000593,0.002994,0.116423,0.100075,0.166,0.073542,0.034934,0.021803,0.004937,0.001966,0.003572,0.007544,0.004593,0.002601,0.00212,0.003239,0.002071,0.006409,0.0,0.0,0.197464,0.231795,0.45386,0.099537,0.018474,0.229379,0.243984,0.578972,0.420558,0.440005,0.435957,0.416499,0.008132,0.006896,0.127063,0.012782,0.009602,0.523639,0.559862,0.180758,0.503188,0.153124,0.107335,0.361896,0.086556,0.086131,0.267898,0.297251,0.214622,0.234574,0.034372,0.018061,0.046401,0.051755,0.107882,0.052638,0.092439,0.106943,0,0,0,0,1,0
2105,0.177873,0.675666,0.741508,0.851044,0.56552,0.351406,0.288617,0.510247,0.159584,0.477288,0.497805,0.649586,0.371622,0.64502,0.712364,0.72371,0.739829,0.358493,0.654553,0.566948,0.475017,0.504402,0.682803,0.03391,0.01316,0.043165,0.011028,0.213269,0.040061,0.021065,0.025864,0.686878,0.337938,0.332681,0.462689,0.147382,0.256674,0.200706,0.059677,0.08458,0.08137,0.087339,0.154095,0.412078,0.341564,0.242517,0.259911,0.207339,0.345117,0.313848,0.406687,0.321221,0.34952,0.250178,0.264307,0.293395,0.283176,0.271385,0.153059,0.044547,0.143827,0.2943,0.219074,0.223861,0.235658,0.186749,0.119568,0.009515,0.02708,0.034096,0.003146,0.001905,0.009346,0.003116,0.011562,0.006572,0.043435,0.026223,0.06086,0.074015,0.016,0.022036,0.009486,0.019901,0.014822,0.009315,0.024596,0.348083,0.31505,0.388766,0.341508,0.461655,0.487766,0.242071,0.575282,0.40318,0.496164,0.445406,0.432725,0.275127,0.0,0.146567,0.035447,0.133952,0.109438,0.044406,0.0276,0.034388,0.083696,0.04556,0.537873,0.035476,0.084396,0.047877,0.043909,0.06676,0.04017,0.016685,0.071449,0.058452,0.064502,0.007372,0.243817,0.037782,0.555277,0.217711,0.27874,0,0,0,0,1,0
2106,0.827748,0.866395,0.953584,0.626431,0.118508,0.767646,0.605264,0.624389,0.722406,0.77022,0.465377,0.477038,0.716173,0.726677,0.760389,0.772377,0.799514,0.674114,0.777291,0.970394,0.977715,0.938327,0.004224,0.003948,0.003152,0.028202,0.487238,0.312494,0.691498,0.689682,0.203409,0.357717,0.140099,0.234471,0.271953,0.287757,0.158936,0.041236,0.578837,0.641304,0.002136,0.00014,0.004533,0.26666,0.291056,0.277421,0.312977,0.341646,0.288759,0.288759,0.236694,0.274602,0.320802,0.387291,0.406845,0.409712,0.413546,0.409712,0.386653,0.389424,0.422881,0.419458,0.378004,0.367716,0.35786,0.272366,0.343182,0.008095,0.001142,0.003046,0.006952,0.026502,0.014947,0.082825,0.062981,0.029487,0.006309,0.001395,0.001533,0.012963,0.002414,0.001496,0.005529,0.015672,0.000312,0.000183,0.000515,0.392479,0.498826,0.607846,0.520386,0.581164,0.473094,0.527912,0.435454,0.473039,0.525832,0.463656,0.464406,0.477288,0.456745,0.028157,0.008063,0.05899,0.136578,0.24925,0.274616,0.143876,0.123153,0.074426,0.166167,0.080735,0.017451,0.053281,0.004584,0.006771,0.012908,0.060927,0.099612,0.020692,0.024849,0.030992,0.008524,0.064546,0.015044,0.000885,0.002862,0,0,0,0,1,0
2107,0.98201,0.983973,0.871702,0.576433,0.442786,0.561072,0.520939,0.444754,0.45233,0.530749,0.572816,0.478464,0.404078,0.468658,0.453573,0.428108,0.493526,0.300894,0.363993,0.492449,0.441735,0.464081,0.0,0.003862,0.074048,0.160864,0.073457,0.130687,0.065893,0.071739,0.050363,0.060436,0.050016,0.068313,0.062424,0.073721,0.111353,0.154641,0.218298,0.195073,0.182893,0.140466,0.10382,0.346831,0.346584,0.335542,0.261934,0.257188,0.060439,0.061118,0.085713,0.101804,0.031344,0.031399,0.010521,0.015302,0.043038,0.042634,0.107407,0.080178,0.059239,0.130905,0.1262,0.136557,0.144815,0.119047,0.091509,1.9e-05,0.003392,0.008221,0.065587,0.061827,0.011352,0.038384,0.020085,0.015555,0.016074,0.008843,0.025553,0.014867,0.018629,0.028907,0.042268,0.03994,0.030301,0.021353,0.018297,0.333266,0.217693,0.246231,0.251185,0.237531,0.27884,0.313305,0.411355,0.456455,0.390387,0.435409,0.408772,0.418847,0.649512,0.05332,0.059418,0.088215,0.167834,0.158762,0.085061,0.033578,0.035907,0.045619,0.089686,0.030622,0.060115,0.029347,0.039686,0.125467,0.05193,0.043777,0.053547,0.09086,0.094061,0.144417,0.179621,0.139523,0.102829,0.101631,0.097693,0,0,0,0,1,0
2108,0.741251,0.765175,0.79687,0.827668,0.235794,0.75282,0.262265,0.210141,0.146819,0.291924,0.283657,0.169464,0.698923,0.756926,0.753093,0.67531,0.573341,0.656585,0.602649,0.693404,0.750765,0.838156,0.005611,0.005199,0.00422,0.074598,0.002838,0.001703,0.153073,0.689758,0.003929,0.015837,0.285748,0.373973,0.126891,0.161361,0.189194,0.126481,0.514859,0.584826,0.221443,0.276908,0.229742,0.075569,0.082531,0.088381,0.10059,0.105199,0.241866,0.341941,0.263059,0.297435,0.259019,0.270466,0.281577,0.255508,0.371927,0.352915,0.310473,0.288018,0.303347,0.314417,0.29273,0.410082,0.380562,0.169767,0.257099,0.000896,0.000621,0.001156,0.001579,0.011445,0.009054,0.012297,0.016032,0.016141,0.007623,0.010231,0.022758,0.019514,0.069144,0.044047,0.020063,0.045137,0.055481,0.017854,0.001249,0.268552,0.373401,0.36772,0.534845,0.380133,0.322878,0.591933,0.592045,0.578514,0.341441,0.478563,0.488627,0.452776,0.427145,0.017809,0.016995,0.268359,0.009049,0.008193,0.013615,0.019939,0.01645,0.195508,0.110775,0.054704,0.242438,0.350499,0.072106,0.071969,0.167465,0.122506,0.116137,0.101144,0.095695,0.015935,0.037048,0.202717,0.02655,0.09995,0.016141,0,0,0,0,1,0
2109,0.599682,0.759082,0.788328,0.735714,0.164538,0.618191,0.340216,0.169108,0.172454,0.304396,0.295901,0.196644,0.260247,0.34925,0.346177,0.343479,0.353101,0.252117,0.470978,0.548689,0.427386,0.337655,0.004878,0.0048,0.004883,0.451773,0.527662,0.001874,0.684963,0.322238,0.827056,0.037311,0.372558,0.354532,0.056211,0.046306,0.095226,0.174935,0.203803,0.203963,0.203669,0.499246,0.468594,0.134067,0.084184,0.096502,0.10297,0.104979,0.210638,0.346015,0.217915,0.329849,0.354321,0.305569,0.328477,0.336289,0.350048,0.281283,0.342181,0.34441,0.377174,0.348409,0.358525,0.364486,0.451468,0.575329,0.637112,0.056681,0.000257,0.000443,0.001395,0.023454,0.023078,0.084462,0.024041,0.002657,0.008972,0.024427,0.005076,0.012685,0.030618,0.042833,0.038047,0.136638,0.083694,0.098439,0.070583,0.26201,0.334138,0.397567,0.220153,0.476304,0.240193,0.347032,0.582942,0.487408,0.606437,0.637413,0.631195,0.569433,0.692197,0.018771,0.019569,0.039113,0.010712,0.007771,0.033581,0.093416,0.042166,0.145046,0.033535,0.070636,0.236548,0.143348,0.1326,0.302934,0.061471,0.134094,0.115366,0.084273,0.208096,0.120956,0.320446,0.249771,0.688297,0.150461,0.720322,0,0,0,0,1,0
2110,0.524524,0.549679,0.667553,0.72682,0.779601,0.6303,0.701416,0.570239,0.674302,0.585921,0.563623,0.431203,0.439447,0.443873,0.413576,0.381706,0.326798,0.193902,0.247506,0.211197,0.186855,0.159077,0.007541,0.009056,0.244256,0.553134,0.007117,0.040852,0.442667,0.39916,0.002737,0.078236,0.185149,0.128192,0.173128,0.096294,0.139892,0.106999,0.201089,0.166951,0.048589,0.050206,0.033088,0.034554,0.04192,0.054739,0.128971,0.223313,0.416145,0.412888,0.129973,0.418011,0.406584,0.43644,0.414424,0.416879,0.346907,0.40642,0.425151,0.42489,0.467058,0.452579,0.452483,0.480549,0.525919,0.610302,0.587291,0.001733,0.003306,0.065298,0.000726,0.010892,0.017016,0.001145,0.001224,0.013055,0.002475,0.001216,0.009143,0.010277,0.008567,0.0102,0.01555,0.085147,0.038737,0.049705,0.049177,0.0,0.381542,0.392725,0.408447,0.123457,0.36876,0.281177,0.407486,0.416857,0.51825,0.539028,0.537384,0.573179,0.51352,0.464,0.976814,0.419924,0.019953,0.321687,0.05741,0.013077,0.222656,0.037896,0.051741,0.027104,0.017916,0.029461,0.019104,0.025608,0.035428,0.037859,0.042075,0.133263,0.15293,0.293159,0.320833,0.20704,0.185254,0.097873,0.085632,0,0,0,0,1,0
