,attr1,attr2,attr3,attr4,attr6,attr7,attr8,attr9,attr13,attr14,attr21,attr23,attr27,attr31,attr34,attr35,attr36,attr38,attr39,attr43,attr44,attr45,attr49,attr50,attr51,attr52,attr53,attr55,attr56,attr58,attr63,attr64,attr65,attr66,attr71,attr76,attr81,attr82,attr85,attr86,attr91,attr94,attr96,attr98,attr101,attr103,attr107,attr108,attr113,attr114,attr117,attr118,attr119,attr123,attr124,attr125,attr126,attr135,attr136,attr138,attr140,attr141,attr144,attr147,attr148,attr149,attr153,attr155,attr156,attr158,attr159,attr161,attr163,attr164,attr166,attr167,attr169,attr170,attr171,attr173,attr175,attr178,attr179,attr181,attr182,attr185,attr193,attr195,attr196,attr197,attr200,attr204,attr208,attr209,attr210,attr211,attr214,attr218,attr221,attr222,attr223,attr224,attr226,attr229,attr230,attr231,attr232,attr235,attr237,attr238,attr239,attr241,attr246,attr247,attr248,attr249,attr250,attr254,attr256,attr257,attr258,attr260,attr262,attr263,attr264,attr265,attr266,attr267,attr268,attr271,attr273,attr275,attr278,attr279,attr282,attr286,attr290,attr291,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2321,0.694187,0.70067,0.706776,0.7394,0.674321,0.693528,0.570032,0.629428,0.614418,0.593222,0.621773,0.539292,0.667762,0.61064,0.662659,0.547249,0.616393,0.505254,0.507486,0.474089,0.55176,0.463516,0.352242,0.065755,0.027636,0.000787,0.083863,0.086682,0.000815,0.419617,0.184874,0.253396,0.343434,0.580952,0.287044,0.206631,0.203691,0.442053,0.507615,0.615022,0.119212,0.523114,0.291488,0.402793,0.123635,0.171502,0.317689,0.301427,0.243745,0.286783,0.296687,0.247442,0.210802,0.332846,0.305103,0.261687,0.262455,0.34952,0.354986,0.298861,0.279849,0.329156,0.353779,0.299781,0.065949,0.037725,0.006724,0.056465,0.022076,0.024985,0.022327,0.013751,0.009645,0.020215,0.00993,0.003553,0.018246,0.020235,0.02486,0.013526,0.044838,0.026503,0.020688,0.003376,0.041649,0.015545,0.022309,0.015734,0.013428,0.397678,0.25151,0.383488,0.369789,0.365092,0.258219,0.357767,0.505692,0.392277,0.498255,0.470511,0.416309,0.379976,0.451076,0.489142,0.437288,0.439177,0.530674,0.539542,0.419697,0.417617,0.579766,0.526604,0.243461,0.176893,0.002363,0.164565,0.095591,0.052623,0.105924,0.073124,0.049758,0.055583,0.116447,0.045959,0.041767,0.021822,0.073166,0.048734,0.03843,0.073652,0.113034,0.046333,0.062691,0.024527,0.07813,0.047124,0.047726,0.065001,0.34482,0.076376,0,0,0,0,0,1
2322,0.602908,0.63597,0.653005,0.685369,0.60568,0.548545,0.424771,0.482136,0.713177,0.744688,0.7441,0.466686,0.686951,0.4247,0.654128,0.590379,0.609219,0.381779,0.642774,0.658811,0.601693,0.428181,0.749061,0.090707,0.066771,0.072573,0.051126,0.096054,0.081643,0.014769,0.231485,0.045653,0.005659,0.071523,0.200987,0.210271,0.402013,0.499908,0.485294,0.523169,0.350472,0.475984,0.90667,0.318187,0.31417,0.323978,0.295021,0.295837,0.306955,0.308621,0.369239,0.392558,0.378882,0.356145,0.368848,0.396303,0.372353,0.4231,0.391632,0.398491,0.399877,0.433491,0.278669,0.369472,0.003716,0.006057,0.004909,0.001531,0.001107,0.009182,0.004036,0.004654,0.000373,0.004173,0.009633,0.005525,0.008301,0.005111,0.019749,0.009272,0.005983,0.005543,0.006468,0.008309,0.018107,0.030879,0.02467,0.016003,0.010369,0.308541,0.265667,0.01437,0.413513,0.458445,0.468219,0.017859,0.139582,0.243346,0.356001,0.334273,0.507224,0.536075,0.518004,0.554325,0.586006,0.59011,0.623032,0.628992,0.580851,0.573247,0.686136,0.663949,0.127607,0.133236,0.150199,0.077551,0.177007,0.015104,0.266111,0.101598,0.066235,0.053871,0.161349,0.356962,0.114428,0.112764,0.023438,0.509404,0.322578,0.12632,0.067758,0.114648,0.181202,0.134567,0.183098,0.110408,0.197718,0.126607,0.186785,0.023871,0,0,0,0,0,1
2323,0.542923,0.570329,0.593665,0.594069,0.544324,0.510371,0.686297,0.735241,0.68084,0.63459,0.724597,0.719923,0.633977,0.826896,0.626918,0.760754,0.591578,0.681529,0.609403,0.452909,0.498868,0.564206,0.578603,0.010189,0.015018,0.02096,0.017922,0.012569,0.010008,0.103258,0.010524,0.032538,0.461855,0.192605,0.286406,0.497181,0.596214,0.341112,0.280005,0.413113,0.734459,0.03346,0.139312,0.348151,0.018855,0.0,0.206276,0.279966,0.207291,0.272325,0.164342,0.351228,0.112997,0.196646,0.140974,0.387778,0.246845,0.331269,0.338121,0.364979,0.441811,0.294815,0.267092,0.414739,0.004794,0.01981,0.005921,0.015777,0.026437,0.023549,0.002714,0.023807,0.06297,0.036259,0.015951,0.040773,0.019188,0.042512,0.047194,0.006733,0.107916,0.023758,0.043718,0.009945,0.063308,0.009698,0.022508,0.082594,0.128626,0.0,0.0,0.020174,0.030931,0.0,0.0,0.119487,0.208009,0.321838,0.250716,0.202272,0.450036,0.260422,0.386183,0.343476,0.453223,0.408324,0.41925,0.50501,0.640018,0.601639,0.46776,0.461621,0.006734,0.019306,0.058978,0.026281,0.019281,0.397301,0.252345,0.009439,0.010374,0.100849,0.23702,0.233634,0.116628,0.279703,0.609423,0.143722,0.312595,0.037307,0.530782,0.196938,0.118547,0.065205,0.09266,0.337795,0.030617,0.039788,0.133766,0.235659,0,0,0,0,0,1
2324,0.814675,0.851992,0.769364,0.726236,0.893663,0.799493,0.876488,0.88941,0.876314,0.810592,0.7335,0.79448,0.649053,0.386827,0.596595,0.482134,0.117732,0.342967,0.393789,0.181952,0.029085,0.140724,0.348074,0.004519,0.035204,0.007388,0.002105,0.017927,0.025195,0.030168,0.017016,0.015283,0.014872,0.020231,0.376934,0.208726,0.266699,0.221886,0.349741,0.409816,0.64801,0.35898,0.623753,0.461135,0.226132,0.227778,0.282305,0.253134,0.301475,0.303916,0.326968,0.312942,0.26153,0.276674,0.269513,0.275343,0.262915,0.279678,0.304877,0.343477,0.308368,0.33177,0.319513,0.284259,0.001239,0.006125,0.000959,0.006489,0.007498,0.010616,0.009915,0.00304,0.003687,0.004365,0.001396,0.002973,0.005627,0.003224,0.009193,0.010045,0.007003,0.005676,0.005714,0.006734,0.004298,0.026962,0.016447,0.011392,0.013053,0.269402,0.227456,0.342805,0.340155,0.421654,0.408425,0.415191,0.397131,0.441872,0.393988,0.394178,0.411623,0.373032,0.454308,0.500101,0.540358,0.512267,0.46312,0.582752,0.558575,0.557367,0.436158,0.524177,0.012252,0.06085,0.010489,0.00286,0.077111,0.056764,0.059565,0.06308,0.019399,0.030261,0.026717,0.043214,0.013174,0.013981,0.003426,0.01324,0.030048,0.031257,0.056811,0.088015,0.02393,0.035365,0.057777,0.064441,0.091411,0.093057,0.074795,0.112282,0,0,0,0,0,1
2325,0.862737,0.884843,0.8862,0.882916,0.879724,0.856367,0.841394,0.857967,0.851305,0.836877,0.648807,0.620437,0.574113,0.687769,0.465448,0.488738,0.592544,0.629786,0.628647,0.520032,0.589079,0.443459,0.498273,0.002998,0.001511,0.001777,0.00184,0.000679,0.001379,0.000678,0.002307,0.110502,0.312767,0.116834,0.351093,0.442489,0.28227,0.239661,0.374017,0.373382,0.299668,0.420732,0.291255,0.274183,0.114012,0.107682,0.10821,0.118114,0.13454,0.187743,0.196289,0.151749,0.150206,0.370254,0.373944,0.408484,0.404877,0.362291,0.349143,0.375034,0.338093,0.368957,0.362003,0.32928,0.002744,0.001307,0.001863,0.000404,0.000195,0.003446,0.000248,0.000888,0.118623,0.102054,0.104252,0.123513,0.004419,0.003339,0.015891,0.008536,0.049843,0.006674,0.004947,0.027643,0.03123,0.004115,0.035197,0.02388,0.010455,0.30059,0.338321,0.260858,0.285818,0.278113,0.251957,0.156412,0.323918,0.340244,0.484859,0.4601,0.472524,0.485552,0.406144,0.35533,0.533145,0.654847,0.52657,0.535863,0.731761,0.794708,0.59607,0.585156,0.012814,0.007713,0.011239,0.010217,0.010807,0.005326,0.013226,0.007698,0.010179,0.30209,0.507972,0.336389,0.439186,0.455601,0.291297,0.14971,0.130509,0.182723,0.157227,0.137152,0.498237,0.894642,0.033652,0.122934,0.180324,0.205719,0.135001,0.143736,0,0,0,0,0,1
2326,0.453891,0.666574,0.771762,0.806506,0.784285,0.501571,0.57928,0.618199,0.777454,0.315617,0.327371,0.51731,0.536038,0.249681,0.375785,0.290266,0.565873,0.629581,0.65608,0.645738,0.66698,0.669076,0.625661,0.238725,0.325282,0.059753,0.005657,0.206972,0.743842,0.049486,0.500383,0.130018,0.003352,0.127977,0.368051,0.599114,0.410849,0.376076,0.191375,0.277602,0.064504,0.017809,0.025258,0.025424,0.203072,0.164081,0.223283,0.343101,0.168184,0.242135,0.363827,0.352723,0.505563,0.341787,0.333529,0.37419,0.448744,0.282912,0.252091,0.242164,0.266543,0.232179,0.261561,0.295679,0.060325,0.104835,0.03142,0.020322,0.02357,0.021648,0.01622,0.017145,0.001406,0.087447,0.030584,0.035998,0.057937,0.011605,0.052998,0.010166,0.040854,0.049336,0.108622,0.045796,0.048498,0.007724,0.003324,0.00543,0.003641,0.0,0.179253,0.053661,0.359264,0.323494,0.180106,0.143069,0.529649,0.499562,0.530773,0.574548,0.416939,0.341195,0.546865,0.59875,0.668999,0.629713,0.685138,0.782763,0.808824,0.779435,0.840272,0.88201,0.267688,0.288096,0.072485,0.027402,0.025279,0.062355,0.079286,0.071538,0.170015,0.142118,0.471032,0.156203,0.211089,0.262115,0.186625,0.719451,0.80256,0.281743,0.541831,0.128566,0.131842,0.11085,0.075738,0.106587,0.040456,0.063834,0.021977,0.015272,0,0,0,0,0,1
2327,0.615288,0.609189,0.618317,0.614565,0.619854,0.650098,0.625087,0.628096,0.76548,0.669225,0.645691,0.682436,0.566087,0.554543,0.529259,0.582706,0.511588,0.565956,0.603012,0.611217,0.687218,0.544172,0.484513,0.001155,0.0,1.5e-05,0.000244,0.019268,0.029213,0.000471,0.036393,0.007721,0.005361,0.011329,0.379283,0.133882,0.329386,0.17811,0.459928,0.252401,0.493699,0.503416,0.425263,0.506862,0.028971,0.038765,0.046845,0.059554,0.141852,0.14216,0.235329,0.234431,0.154513,0.250137,0.207325,0.249417,0.231955,0.318038,0.311927,0.303601,0.32177,0.304568,0.299081,0.378381,0.008207,0.000526,0.03453,0.001096,0.001651,0.059927,0.031982,0.050193,0.018991,0.023403,0.013926,0.010819,0.007029,0.014832,0.005066,0.01078,0.041275,0.00517,0.003529,0.005734,0.024627,0.010205,0.005917,0.024283,0.028284,0.07791,0.054102,0.093577,0.230531,0.307781,0.166096,0.17407,0.377762,0.160214,0.335637,0.199219,0.208792,0.211476,0.262156,0.209888,0.193192,0.26598,0.339763,0.409208,0.338947,0.390376,0.448761,0.42294,0.010817,0.001814,0.001477,0.003963,0.023274,0.005368,0.179329,0.078245,0.028169,0.04106,0.052732,0.041286,0.056697,0.016555,0.023635,0.266227,0.113372,0.058163,0.011808,0.423348,0.077567,0.076096,0.262455,0.231131,0.054811,0.045914,0.024269,0.044211,0,0,0,0,0,1
2328,0.604649,0.656755,0.342714,0.398334,0.3941,0.459831,0.554883,0.634167,0.456464,0.289954,0.253865,0.58963,0.58518,0.290335,0.691845,0.325459,0.294487,0.215112,0.226696,0.153221,0.298253,0.238334,0.168878,0.627162,0.623122,0.337908,0.002053,0.001918,0.264196,0.818802,0.540681,0.611174,0.79856,0.313897,0.550119,0.127213,0.347424,0.328481,0.294717,0.667769,0.86171,0.671371,0.562431,0.452793,0.502085,0.157174,0.447791,0.479698,0.49393,0.451392,0.043498,0.117078,0.584794,0.0,0.0,0.096145,0.587908,0.523011,0.484595,0.391632,0.504266,0.59251,0.491653,0.537147,0.049459,0.123361,0.002139,0.012862,0.030955,0.003545,0.002865,0.047654,0.025489,0.051782,0.001726,0.203907,0.019969,0.027449,0.084659,0.002149,0.032358,0.095518,0.344943,0.157354,0.047592,0.045692,0.040716,0.048899,0.053264,0.338779,0.0,0.360015,0.0,0.0,0.432445,0.333579,0.0,0.37046,0.0,0.0,0.0,0.365696,0.351539,0.125481,0.191906,0.388017,0.349168,0.445015,0.313383,0.52553,0.435688,0.577641,0.505481,1.0,0.21837,0.011947,0.001514,0.161092,0.008959,0.007905,0.779179,0.216323,0.25696,0.006482,0.005498,0.401951,0.041919,0.108568,0.105813,0.010339,0.051336,0.087281,0.356409,0.459241,0.239032,0.461981,0.439202,0.389134,0.099512,0.056986,0,0,0,0,0,1
2329,0.867227,0.841189,0.828596,0.813951,0.801985,0.81431,0.745967,0.760277,0.720716,0.796064,0.543756,0.613277,0.689027,0.383492,0.506687,0.4648,0.278288,0.38256,0.475768,0.480421,0.452776,0.419241,0.425076,0.014966,0.021356,0.019888,0.006171,0.037008,0.005535,0.184884,0.078147,0.104428,0.198658,0.160739,0.305868,0.172412,0.284091,0.271122,0.431921,0.514759,0.218999,0.013234,0.018047,0.008664,0.247949,0.257284,0.329561,0.264067,0.291722,0.351989,0.39415,0.368162,0.323217,0.36762,0.359808,0.377586,0.360734,0.353086,0.26987,0.355487,0.253512,0.243656,0.238265,0.247558,0.000916,0.002527,0.006652,0.001264,0.011741,0.014663,0.024356,0.006755,0.006429,0.028591,0.021492,0.011481,0.033973,0.019484,0.015921,0.016375,0.006758,0.146243,0.116741,0.037588,0.013364,0.022656,0.000924,0.008203,0.000702,0.306338,0.265253,0.258331,0.448146,0.364041,0.325472,0.348721,0.597256,0.579598,0.628769,0.639325,0.566235,0.538077,0.633734,0.568114,0.538345,0.557166,0.28971,0.39476,0.410505,0.444478,0.196345,0.200953,0.023371,0.025928,0.014436,0.0021,0.003906,0.13593,0.139036,0.214237,0.116494,0.142182,0.174874,0.150854,0.169007,0.292232,0.154915,0.079005,0.113003,0.161905,0.17955,0.325803,0.2557,0.236238,0.164736,0.255614,0.029085,0.009292,0.1131,0.004081,0,0,0,0,0,1
2330,0.625521,0.642419,0.658386,0.647303,0.674661,0.598855,0.727649,0.740686,0.742633,0.69153,0.784171,0.70888,0.289506,0.644568,0.454423,0.249906,0.429993,0.541598,0.529064,0.492748,0.520532,0.530198,0.0,0.00902,0.008328,0.029301,0.008297,0.105433,0.01015,0.035869,0.130211,0.261951,0.199095,0.147727,0.257998,0.802761,0.079228,0.431787,0.15741,0.184476,1.0,0.115775,0.583005,0.015637,0.240295,0.235089,0.340638,0.339883,0.416955,0.388498,0.381564,0.392826,0.397092,0.421235,0.377846,0.413985,0.415432,0.464945,0.627696,0.562325,0.40882,0.224897,0.664156,0.356283,0.003465,0.003431,0.023718,0.006345,0.019434,0.003898,0.007874,0.019107,0.007075,0.005223,0.009348,0.010377,0.033086,0.039562,0.011325,0.006401,0.023469,0.105367,0.028246,0.007452,0.02119,0.153852,0.130618,0.081065,0.003449,0.103786,0.10202,0.19771,0.217537,0.285181,0.244666,0.522544,0.478876,0.711297,0.495997,0.461341,0.401235,0.416577,0.626644,0.484702,0.413804,0.37973,0.770028,0.603127,0.46284,0.387323,0.990249,0.603317,0.006416,0.003919,0.044098,0.005519,0.013738,0.251683,0.06541,0.107362,0.21621,0.081742,0.016306,0.024769,0.019225,0.028474,0.018465,0.155871,0.033031,0.047976,0.056171,0.103751,0.017441,0.08291,0.250086,0.037139,0.079192,0.073878,0.094349,0.113823,0,0,0,0,0,1
2331,0.947921,0.928477,0.889865,0.842597,0.702806,0.698061,0.969251,0.96243,0.474114,0.676041,0.362546,0.675474,0.484577,0.70081,0.423253,0.511905,0.892623,0.753539,0.657768,0.804251,0.60264,0.653728,0.477933,0.000301,0.002052,0.004606,0.005699,0.121223,0.065413,0.000455,0.270179,0.146629,0.362748,0.234726,0.340418,0.428583,0.006229,0.060958,0.193871,0.129196,0.448339,0.397581,0.079085,0.453239,0.255261,0.211324,0.299081,0.278265,0.331475,0.316043,0.266248,0.29928,0.291248,0.306049,0.328772,0.339026,0.37751,0.411824,0.417771,0.285432,0.501043,0.378676,0.53561,0.54393,0.000127,0.000405,0.004622,0.000588,0.000983,0.000954,0.002262,0.009596,0.005316,0.008589,0.015011,0.005327,0.00472,0.005113,0.01393,0.035264,0.012973,0.002365,0.001599,0.007389,0.045145,0.048978,0.007442,0.055159,0.186107,0.431965,0.270028,0.455761,0.322654,0.267188,0.255916,0.449063,0.380502,0.390097,0.401592,0.508052,0.52969,0.538379,0.335771,0.369286,0.513934,0.505267,0.523305,0.472222,0.56165,0.571178,0.568885,0.607633,0.000723,0.004903,0.017503,0.018169,0.015427,0.00232,0.016523,0.024146,0.092701,0.036299,0.053313,0.026347,0.168049,0.062061,0.084367,0.024006,0.030122,0.060143,0.141168,0.047451,0.03969,0.026404,0.004868,0.043581,0.154355,0.005089,0.032183,0.212665,0,0,0,0,0,1
2332,0.528951,0.501252,0.472238,0.442403,0.414807,0.413876,0.578557,0.553454,0.517283,0.524526,0.615828,0.544785,0.731911,0.557875,0.788376,0.626137,0.252076,0.424562,0.530198,0.299266,0.302515,0.312578,0.350401,0.002467,0.002491,0.004033,0.005715,0.007802,0.014062,0.002357,0.012916,0.001959,0.002121,0.056867,0.293111,0.231636,0.265076,0.232776,0.190179,0.063285,0.467757,0.028493,0.064672,0.259284,0.236385,0.192092,0.256584,0.253368,0.270665,0.272942,0.29406,0.297709,0.283909,0.356358,0.3588,0.352243,0.35273,0.231193,0.275041,0.301111,0.347641,0.20203,0.248649,0.282037,0.000697,0.000269,0.002835,0.000213,0.000182,0.000773,0.000639,0.001627,0.00037,0.01084,0.008907,0.007624,0.015511,0.02057,0.008065,0.006457,0.010825,0.004617,0.007436,0.007436,0.059573,0.008428,0.012428,0.012099,0.01287,0.037619,0.0,0.066526,0.037764,0.040783,0.052357,0.112173,0.312053,0.352523,0.515723,0.501286,0.50898,0.475007,0.319769,0.387871,0.491143,0.382951,0.230967,0.334273,0.427145,0.456186,0.14656,0.186057,0.001262,0.002194,0.005731,0.007999,0.006658,0.002604,0.013854,0.012163,0.017282,0.005043,0.40319,0.549827,0.254754,0.34216,0.136696,0.534423,0.45335,0.221807,0.166414,0.239345,0.262183,0.114143,0.015544,0.080362,0.031904,0.072332,0.095236,0.156469,0,0,0,0,0,1
2333,0.765411,0.804538,0.825904,0.816624,0.813049,0.786954,0.599764,0.632254,0.659768,0.654119,0.56698,0.633237,0.649661,0.707835,0.669312,0.632755,0.580522,0.671992,0.63109,0.425956,0.397999,0.427021,0.53001,0.001956,0.000419,0.000365,0.052694,0.012816,0.01342,0.076562,0.033803,0.062443,0.076818,0.061125,0.078952,0.100612,0.083686,0.135703,0.099397,0.086429,0.074401,0.396933,0.205664,0.100452,0.348148,0.339986,0.341927,0.344431,0.353772,0.347181,0.368114,0.369287,0.340583,0.367401,0.364959,0.371502,0.348086,0.424355,0.578759,0.473025,0.349774,0.278752,0.382092,0.34823,7.8e-05,0.000206,0.000235,0.001865,0.00131,0.003189,0.002263,0.001028,0.003581,0.001775,0.002428,0.005386,0.002694,0.002764,0.003516,0.004551,0.010708,0.007129,0.04361,0.025339,0.014748,0.050622,0.046397,0.009018,0.003901,0.418825,0.452507,0.395666,0.379708,0.410091,0.414229,0.464227,0.451367,0.496343,0.515309,0.506575,0.479525,0.48856,0.465345,0.555086,0.541163,0.534376,0.486704,0.536858,0.502606,0.48771,0.531289,0.521292,0.001251,0.002093,0.000833,0.003643,0.018502,0.013447,0.021015,0.016625,0.023347,0.005674,0.01536,0.014369,0.007795,0.008879,0.014357,0.031425,0.019378,0.026974,0.00851,0.017881,0.045188,0.109057,0.017277,0.016122,0.02362,0.035288,0.012071,0.028407,0,0,0,0,0,1
2334,0.721951,0.725297,0.73559,0.750606,0.737429,0.745412,0.73418,0.777495,0.74236,0.745942,0.592248,0.629944,0.65709,0.554368,0.513384,0.48313,0.521571,0.568955,0.553374,0.516539,0.546758,0.556176,0.297118,0.163326,0.311306,0.255818,0.024936,0.00182,0.015098,0.22486,0.189814,0.353391,0.277327,0.304978,0.456552,0.245746,0.306872,0.239321,0.486379,0.427659,0.296838,0.289462,0.385846,0.09838,0.2743,0.173032,0.368587,0.332318,0.587586,0.497181,0.303909,0.229211,0.2843,0.422593,0.346228,0.32262,0.271351,0.355988,0.416214,0.334417,0.26,0.462174,0.338916,0.215775,0.418275,0.038166,0.00338,0.626737,0.03666,0.029466,0.022668,0.026889,0.433828,1.0,0.03549,0.006815,0.420249,0.760957,0.985417,0.072107,0.019672,0.141945,0.047404,0.033285,0.067803,0.03139,0.038115,0.020126,0.030338,0.373065,0.184324,0.428308,0.237196,0.201747,0.43372,0.444355,0.569512,0.374553,0.587795,0.627538,0.531815,0.541298,0.572016,0.613795,0.588813,0.573783,0.651246,0.588187,0.603071,0.507615,0.643384,0.586163,0.495175,0.424436,0.223649,0.164039,0.002795,0.088842,0.070471,0.123838,0.030529,0.303271,0.220401,0.052892,0.325407,0.112353,0.34106,0.510848,0.156684,0.080084,0.084842,0.183417,0.064891,0.05144,0.142774,0.08761,0.233831,0.138084,0.107087,0.144051,0,0,0,0,0,1
2335,0.805854,0.724992,0.803776,0.88749,0.908319,0.789554,0.774351,0.494323,0.639975,0.296262,0.443756,0.268716,0.231293,0.369015,0.383249,0.271203,0.614055,0.634204,0.610771,0.585676,0.620398,0.607377,0.38859,0.032143,0.216062,0.123694,0.001243,0.000616,0.348903,0.077952,0.019266,0.465942,0.179895,0.402162,0.294256,0.393543,0.57036,0.827362,0.123012,0.127019,0.094047,0.259435,0.336156,0.427508,0.175521,0.114266,0.246303,0.261502,0.194342,0.284863,0.245919,0.196008,0.213813,0.236283,0.314307,0.348903,0.345151,0.19845,0.17382,0.223683,0.162215,0.1707,0.260302,0.386029,0.001446,0.014055,0.000569,0.008065,0.007599,0.007519,0.02129,0.003908,0.008151,0.027821,0.019275,0.012536,0.080875,0.057151,0.059885,0.086483,0.096786,0.140956,0.065601,0.099051,0.099923,0.059828,0.091174,0.238295,0.186505,0.295189,0.348743,0.35174,0.407989,0.338366,0.225208,0.405171,0.51617,0.628042,0.723341,0.615607,0.62689,0.627527,0.632917,0.620516,0.576053,0.573358,0.770487,0.714271,0.741926,0.768843,0.773472,0.718644,0.00579,0.014024,0.070527,0.004519,0.004314,0.046989,0.032388,0.030313,0.043018,0.155056,0.245871,0.226998,0.199598,0.202381,0.335573,0.19988,0.165335,0.171229,0.170417,0.163259,0.250601,0.191839,0.077802,0.324845,0.183575,0.237464,0.436564,0.405253,0,0,0,0,0,1
2336,0.681835,0.682349,0.789249,0.820841,0.836114,0.858491,0.719156,0.698798,0.875168,0.880298,0.554745,0.73237,0.485881,0.605753,0.327135,0.2311,0.473258,0.500528,0.359297,0.461413,0.558683,0.414763,0.32623,0.052613,0.111634,0.057271,0.002354,0.001717,0.001696,0.186772,0.000455,0.076104,0.177332,0.236224,0.233936,0.571053,0.570088,0.646223,0.382142,0.332371,0.004026,0.353666,0.258022,0.238823,0.118752,0.039403,0.337654,0.215981,0.346715,0.352298,0.290007,0.202647,0.211317,0.34286,0.338745,0.313237,0.297908,0.481674,0.634588,0.349945,0.352551,0.36773,0.345398,0.348134,0.020138,0.001944,0.000936,0.001766,0.001616,0.051115,0.029261,0.000212,0.001008,0.002977,0.036326,0.051477,0.000926,0.000887,0.003269,0.002619,0.006325,0.023529,0.002217,0.003038,0.004378,0.459981,0.006901,0.001389,0.003184,0.252337,0.23979,0.307166,0.348352,0.334776,0.345344,0.354413,0.49924,0.356057,0.494655,0.517993,0.546475,0.530417,0.368771,0.513106,0.522309,0.52061,0.213108,0.327507,0.457729,0.522343,0.368928,0.348094,0.049935,0.076582,0.049642,0.010107,0.008915,0.064971,0.120982,0.070658,0.005185,0.030233,0.095789,0.107984,0.085986,0.093936,0.075507,0.030592,0.028937,0.06968,0.013745,0.047366,0.062472,0.025574,0.702793,0.060812,0.150515,0.292344,0.092946,0.080213,0,0,0,0,0,1
2337,0.234545,0.227548,0.226916,0.21852,0.222766,0.232237,0.262504,0.277082,0.28697,0.265012,0.406039,0.540282,0.556052,0.622478,0.714081,0.715962,0.528813,0.618003,0.704992,0.48671,0.530908,0.530837,0.724624,0.001506,0.001905,0.001491,0.002152,0.001799,0.001678,0.011322,0.004752,0.016935,0.017848,0.013834,0.024795,0.217859,0.267187,0.208595,0.853212,0.819918,0.752962,0.148654,0.206746,0.45184,0.263464,0.266591,0.271289,0.24714,0.330041,0.314883,0.266763,0.299794,0.348731,0.4031,0.318114,0.381029,0.413196,0.377826,0.355199,0.391886,0.344266,0.164005,0.30214,0.311783,0.00351,0.002917,0.003944,0.00371,0.002544,0.001904,0.002385,0.003794,0.024278,0.005144,0.001894,0.002979,0.002824,0.116469,0.015295,0.004391,0.012124,0.060015,0.015061,0.027497,0.007477,0.017882,0.027299,0.017213,0.022614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135478,0.0,0.047828,0.145285,0.237375,0.40554,0.375828,0.402677,0.442521,0.449834,0.396728,0.432747,0.787406,0.812757,0.03474,0.015173,0.011264,0.005758,0.00592,0.013802,0.036875,0.024025,0.016307,0.027617,0.03627,0.480404,0.041074,0.023339,0.325314,0.09588,0.326216,0.092108,0.439692,0.632387,0.215902,0.258213,0.135004,0.276089,0.324863,0.619622,0.273692,0.498787,0,0,0,0,0,1
2338,0.910671,0.964045,0.967287,0.966477,0.920789,0.814052,0.644343,0.698128,0.714839,0.649887,0.476188,0.448123,0.428385,0.44746,0.507512,0.521364,0.285652,0.48725,0.600233,0.231307,0.363738,0.382335,0.318117,0.019306,0.003222,0.004338,0.002,0.006922,0.016731,0.123972,0.111731,0.130208,0.246898,0.20498,0.154514,0.151217,0.132676,0.402519,0.205178,0.121809,0.053323,0.379707,0.239863,0.08777,0.327984,0.300288,0.301516,0.300432,0.32535,0.337716,0.289506,0.256337,0.241324,0.344904,0.32939,0.308368,0.258258,0.368909,0.355274,0.341797,0.335631,0.322284,0.335514,0.330288,0.001327,0.000929,0.002106,0.001619,0.001428,0.001685,0.000709,0.003024,0.003224,0.001444,0.007623,0.00376,0.004229,0.005182,0.001469,0.006361,0.017265,0.003529,0.000153,0.001395,0.023867,0.004982,0.001188,0.002078,0.001915,0.439189,0.468565,0.405238,0.410505,0.39098,0.359982,0.467593,0.481627,0.521683,0.503187,0.508756,0.550188,0.578458,0.551843,0.541488,0.496936,0.572374,0.494588,0.499989,0.521627,0.599772,0.508242,0.47532,0.010031,0.002081,0.003884,0.002197,0.004426,0.010263,0.019287,0.005106,0.005608,0.01983,0.005777,0.006715,0.07684,0.07041,0.089015,0.028915,0.019044,0.048709,0.055499,0.02516,0.021927,0.015404,0.012145,0.033528,0.015773,0.012586,0.025149,0.015227,0,0,0,0,0,1
