,attr2,attr3,attr4,attr7,attr8,attr14,attr21,attr23,attr27,attr28,attr30,attr33,attr35,attr41,attr43,attr44,attr46,attr49,attr51,attr58,attr60,attr64,attr65,attr66,attr70,attr72,attr74,attr76,attr77,attr78,attr81,attr83,attr85,attr88,attr90,attr91,attr92,attr94,attr95,attr96,attr97,attr99,attr102,attr103,attr105,attr107,attr108,attr110,attr114,attr116,attr117,attr118,attr121,attr123,attr124,attr125,attr128,attr140,attr141,attr142,attr143,attr144,attr146,attr147,attr150,attr151,attr159,attr160,attr162,attr165,attr166,attr167,attr168,attr170,attr171,attr174,attr177,attr178,attr182,attr186,attr187,attr189,attr190,attr191,attr192,attr193,attr195,attr197,attr199,attr201,attr202,attr210,attr211,attr212,attr216,attr218,attr220,attr222,attr223,attr224,attr227,attr232,attr234,attr236,attr237,attr238,attr239,attr241,attr247,attr248,attr249,attr250,attr251,attr252,attr253,attr255,attr257,attr260,attr261,attr263,attr268,attr270,attr271,attr272,attr274,attr276,attr280,attr282,attr285,attr286,attr287,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1672,0.666313,0.704211,0.736297,0.659437,0.658399,0.75164,0.728792,0.696353,0.74723,0.602132,0.534931,0.596536,0.609469,0.452206,0.284111,0.355687,0.439617,0.312348,0.055204,0.033534,0.047476,0.047882,0.034708,0.028915,0.051223,0.039839,0.09689,0.139266,0.273584,0.141724,0.499049,0.083572,0.222914,0.167974,0.13133,0.223249,0.233266,0.149396,0.193311,0.191406,0.21449,0.614534,0.529986,0.476914,0.456968,0.496763,0.493964,0.406598,0.536968,0.491536,0.49703,0.490837,0.533896,0.46834,0.461454,0.489019,0.476193,0.585789,0.565761,0.54369,0.585487,0.613779,0.577078,0.539705,0.020221,0.035449,0.014821,0.012847,0.010853,0.018939,0.007124,0.007299,0.050518,0.027499,0.025705,0.021478,0.171062,0.20865,0.034155,0.125992,0.113764,0.076845,0.073925,0.042701,0.027807,0.029048,0.037982,0.577451,0.638654,0.610988,0.664262,0.770196,0.746712,0.730822,0.722949,0.794898,0.75303,0.789184,0.773103,0.738549,0.689737,0.659465,0.760937,0.701758,0.662417,0.751923,0.58236,0.595545,0.098079,0.130346,0.110739,0.064101,0.083656,0.04383,0.170031,0.118688,0.112584,0.256877,0.179946,0.282695,0.255015,0.642476,0.707602,0.681117,0.168927,0.161823,0.468639,0.12824,0.182193,0.168191,0.503346,0,0,1,0,0,0
1673,0.625721,0.638264,0.601475,0.607444,0.704126,0.667909,0.692272,0.466217,0.538417,0.550434,0.441826,0.661275,0.400989,0.587042,0.840344,0.839104,0.743763,0.287765,0.045195,0.099312,0.062177,0.193,0.180805,0.211035,0.024432,0.43135,0.187368,0.232311,0.159321,0.743317,0.241878,0.373737,0.671528,0.737903,0.325542,0.672208,0.038309,0.038027,0.114434,0.319197,0.28424,0.130871,0.038176,0.015871,0.04583,0.614335,0.724074,0.144794,0.473827,0.611872,0.337126,0.201193,0.557791,0.466427,0.237709,0.266091,0.383608,0.362229,0.407366,0.408909,0.416152,0.434568,0.435096,0.435604,0.374003,0.026415,0.044064,0.001705,0.051241,0.208176,0.175483,0.053254,0.023104,0.129138,0.191504,0.019229,0.089843,0.171832,0.031152,0.035524,0.025065,0.033754,0.005606,0.00433,0.003508,0.006854,0.010436,0.113023,0.123781,0.000291,0.00397,0.083311,0.862934,0.896303,0.254954,0.750358,0.850219,0.878098,0.922001,0.713254,0.836073,0.769558,0.66235,0.609423,0.683765,0.617519,0.621981,0.63767,0.843939,0.691183,0.03674,0.001568,0.001379,0.001726,0.414104,0.21066,0.202627,0.226496,0.190851,0.221143,0.297003,0.288221,0.330826,0.290654,0.538554,0.351327,0.419634,0.271058,0.047117,0.13844,0.429041,0,0,1,0,0,0
1674,0.832752,0.784855,0.801286,0.72899,0.611364,0.518877,0.532823,0.701384,0.706864,0.695774,0.693241,0.722642,0.677641,0.745791,0.702117,0.7007,0.691239,0.668469,0.201548,0.142558,0.185016,0.68486,0.591892,0.313199,0.19914,0.04956,0.010661,0.031392,0.021711,0.019558,0.059097,0.08226,0.048069,0.047396,0.04647,0.062061,0.110678,0.062554,0.078994,0.058249,0.070202,0.336866,0.368169,0.372586,0.386859,0.389129,0.266797,0.398134,0.274218,0.338011,0.272469,0.29249,0.20845,0.232263,0.221605,0.184883,0.223395,0.500405,0.499376,0.511049,0.478498,0.467394,0.491043,0.505439,0.049318,0.108021,0.141604,0.07335,0.205992,0.157823,0.066106,0.035215,0.066609,0.020115,0.02506,0.008181,0.009438,0.034987,0.098554,0.015708,0.004642,0.012695,0.01217,0.017151,0.010988,0.007596,0.018662,0.570361,0.667964,0.689412,0.679214,0.853663,0.737867,0.821871,0.789341,0.567778,0.522399,0.51087,0.472602,0.465054,0.559235,0.789139,0.921274,0.928878,0.928476,0.906155,0.896169,0.902923,0.579337,0.417605,0.565454,0.421982,0.294847,0.468609,0.127524,0.071281,0.16026,0.300413,0.434308,0.245217,0.219016,0.173366,0.124426,0.059645,0.051496,0.142245,0.284037,0.171484,0.025689,0.028808,0.030458,0,0,1,0,0,0
1675,0.633864,0.692596,0.592312,0.633481,0.662829,0.617626,0.603078,0.462802,0.462162,0.5566,0.297727,0.431483,0.572186,0.566055,0.549137,0.646012,0.652847,0.584291,0.116286,0.166524,0.110828,0.087659,0.210763,0.155629,0.108341,0.269616,0.234761,0.145865,0.123045,0.189997,0.340521,0.285819,0.296397,0.239414,0.341273,0.166906,0.273583,0.302122,0.312485,0.171837,0.13983,0.659143,0.539829,0.178244,0.398265,0.576557,0.593553,0.296111,0.606221,0.476241,0.513519,0.61832,0.650473,0.426475,0.627524,0.7881,0.62013,0.381468,0.507599,0.485789,0.441749,0.391927,0.358333,0.399643,0.018882,0.107167,0.037443,0.087416,0.031301,0.092686,0.077005,0.147848,0.19119,0.078467,0.044694,0.108554,0.13788,0.074557,0.151058,0.024685,0.029024,0.03875,0.061599,0.059065,0.04071,0.026559,0.044173,0.966855,1.0,0.096361,0.235015,0.671319,1.0,0.948873,0.771627,1.0,0.934089,0.706578,0.76163,0.80219,0.685442,0.781949,0.495281,0.566984,0.730654,0.829363,0.864242,0.879406,0.194212,0.156701,1.0,0.01018,0.488176,0.59841,0.076393,0.142954,0.334014,0.146871,0.228729,0.639192,0.245953,0.817042,0.250462,0.120903,0.174242,0.524059,0.130236,0.244004,0.106037,0.35463,0.299069,0,0,1,0,0,0
1676,0.709902,0.686246,0.560865,0.504549,0.74081,0.462145,0.407947,0.487765,0.492208,0.528632,0.432503,0.408523,0.454563,0.563315,0.371571,0.630073,0.497233,0.250211,0.075016,0.126874,0.433053,0.330068,0.131289,0.320079,0.180306,0.267969,0.1598,0.289267,0.20518,0.37026,0.15945,0.300859,0.271473,0.15307,0.294774,0.219823,0.220006,0.275075,0.249399,0.351104,0.198321,0.467236,0.433333,0.440487,0.464355,0.508855,0.457538,0.428937,0.416591,0.39952,0.409486,0.509232,0.402709,0.378868,0.35749,0.566646,0.343285,0.388388,0.320178,0.270487,0.445562,0.491475,0.509794,0.503381,0.033713,0.048606,0.023983,0.032206,0.020443,0.058872,0.044054,0.057992,0.067,0.034432,0.033144,0.050065,0.024245,0.025535,0.040947,0.110415,0.091765,0.036058,0.022354,0.036984,0.0245,0.035383,0.036739,0.764493,0.979849,0.771996,0.856672,0.830549,0.786299,0.917517,0.826255,0.857231,0.687455,0.625257,0.851919,0.927693,0.665806,0.629305,0.623748,0.645856,0.917047,0.725879,0.649512,0.781244,0.207523,0.134845,0.556219,0.346621,0.441586,0.287737,0.313598,0.159584,0.281043,0.325901,0.135459,0.40732,0.355728,0.423527,0.312397,0.311732,0.196022,0.181395,0.481584,0.386194,0.365757,0.201106,0.255786,0,0,1,0,0,0
1677,0.520314,0.680213,0.750896,0.887286,0.511983,0.958839,0.981502,0.342145,0.715792,0.421498,0.313614,0.829604,0.380091,0.686855,0.49154,0.480159,0.315063,0.483762,0.486148,0.573746,0.092378,0.415562,0.43362,0.318967,0.022828,0.226006,0.312234,0.638574,0.662043,0.434088,0.262265,0.394627,0.193374,0.083559,0.066036,0.054673,0.129912,0.214023,0.149956,0.206557,0.094584,0.375782,0.196427,0.18668,0.26358,0.276886,0.327483,0.241653,0.509198,0.334753,0.318786,0.333896,0.693292,0.678717,0.411145,0.474918,0.641742,0.300439,0.63653,0.731351,0.646358,0.572023,0.456187,0.332682,0.016946,0.009173,0.00368,0.001726,0.123839,0.031778,0.003225,0.000652,0.005488,0.131838,0.153616,0.145285,0.098743,0.139448,0.166598,0.270634,0.007325,0.002107,0.067506,0.185988,0.078863,0.082582,0.082867,0.315419,0.269849,0.31089,0.343297,0.462393,0.599626,0.524211,0.486525,0.62547,0.621511,0.488985,0.452608,0.493816,0.559257,0.774602,0.329699,0.279466,0.319758,0.354088,0.787943,0.572318,0.240591,0.036118,0.010505,0.004626,0.010152,0.007367,0.18442,0.054282,0.010709,0.100383,0.164048,0.028467,0.054037,0.334883,0.044364,0.022841,0.08296,0.115757,0.040489,0.406442,0.076839,0.037951,0.025327,0,0,1,0,1,0
1678,0.575397,0.656429,0.679391,0.575378,0.444966,0.631701,0.670853,0.517288,0.5995,0.578933,0.409826,0.539113,0.428879,0.313554,0.120862,0.272133,0.358748,0.184857,0.374391,0.159547,0.135816,0.170241,0.167117,0.106418,0.131602,0.086748,0.046009,0.095031,0.091319,0.406526,0.23379,0.167173,0.51032,0.370019,0.175112,0.216929,0.358427,0.353716,0.274642,0.27769,0.179599,0.395322,0.456838,0.33714,0.281152,0.519822,0.399033,0.328011,0.412353,0.316934,0.329842,0.282929,0.480768,0.276406,0.274218,0.231043,0.507668,0.239239,0.382003,0.456392,0.47417,0.528608,0.194465,0.201248,0.02807,0.08071,0.040872,0.08062,0.296772,0.024161,0.026034,0.039106,0.032369,0.946493,0.049052,0.033697,0.548296,0.036981,0.047634,0.103438,0.045392,0.040424,0.066882,0.121469,0.104137,0.169748,0.026211,0.599873,0.706477,0.824667,0.95376,0.896515,0.842917,0.844494,0.857264,0.732488,0.902185,0.945764,0.936203,0.856873,0.719471,0.547571,0.619196,0.765566,0.796486,0.737129,0.532776,0.578592,0.137496,0.173308,0.222682,0.257356,0.152697,0.219208,0.128468,0.215842,0.181262,0.17276,0.184217,0.259029,0.246226,0.06639,0.171454,0.257323,0.070925,0.139252,0.177846,0.058653,0.147091,0.220253,0.177735,0,0,1,0,0,0
1679,0.610659,0.675159,0.673889,0.603365,0.609504,0.535868,0.664926,0.651797,0.656195,0.62601,0.614023,0.642582,0.600178,0.613548,0.473221,0.459321,0.568705,0.370561,0.122453,0.154765,0.396714,0.31025,0.170561,0.200244,0.107245,0.056919,0.143341,0.115751,0.111122,0.053041,0.050911,0.072576,0.264861,0.303191,0.106482,0.113744,0.068029,0.151197,0.17822,0.080171,0.040382,0.412942,0.537126,0.300748,0.592888,0.572833,0.510974,0.377401,0.147695,0.313649,0.331948,0.599252,0.201646,0.245638,0.267929,0.295816,0.152647,0.23203,0.403086,0.712908,0.546838,0.562099,0.41454,0.449424,0.128027,0.087288,0.335556,0.268944,0.230682,0.170708,0.227719,0.869769,0.128996,0.045737,0.052643,0.168503,0.028327,0.17884,0.048084,0.169506,0.199694,0.071771,0.097309,0.483077,0.143278,0.176466,0.224881,0.734378,0.84285,1.0,0.980755,0.798935,0.963321,0.971876,0.780596,0.729088,0.734121,0.678688,0.727076,0.695842,0.642702,0.72948,0.484445,0.394983,0.636865,0.643888,0.525273,0.475745,0.215828,0.278085,0.706095,0.634674,0.271438,0.459482,0.290479,0.750782,0.913947,0.468792,0.360838,0.295376,0.610866,0.292274,0.390693,0.362965,0.454634,0.514172,0.955786,0.834772,0.444996,0.701497,0.553342,0,0,1,0,0,0
1680,0.792757,0.766766,0.768916,0.63716,0.703612,0.593996,0.546381,0.632523,0.452627,0.397142,0.597645,0.586672,0.532513,0.572313,0.696961,0.719685,0.71426,0.671638,0.055168,0.07886,0.090209,0.199538,0.23198,0.31069,0.206905,0.397352,0.549336,0.882702,0.37829,0.08147,0.117524,0.269804,0.01285,0.057247,0.057429,0.168423,0.002389,0.000537,0.000527,0.000859,0.003062,0.288889,0.362846,0.343669,0.337901,0.384348,0.380151,0.449513,0.381097,0.444136,0.421818,0.366104,0.373299,0.378395,0.395247,0.350754,0.381351,0.357984,0.268073,0.281495,0.283951,0.2831,0.28177,0.247174,0.028758,0.034937,0.044817,0.033101,0.029767,0.042594,0.02854,0.027584,0.012687,0.017256,0.010007,0.018576,0.010222,0.019383,0.011428,0.012742,0.03248,0.020697,0.001139,0.000146,0.000371,0.000329,0.005309,0.191034,0.531211,0.533738,0.652543,0.829229,0.907978,0.753892,0.733506,0.740741,0.662115,0.630524,0.620874,0.636429,0.794295,0.411142,0.78423,0.780764,0.854155,0.739276,0.136205,0.145654,0.481843,1.0,1.0,1.0,1.0,1.0,0.721197,0.285224,0.375433,0.5605,0.496959,0.518351,0.246684,0.401308,0.20433,0.232052,0.205067,0.38394,0.271935,1.0,0.217701,0.224831,0.215663,0,0,1,0,0,0
1681,0.658388,0.695988,0.676181,0.37209,0.611249,0.491577,0.646945,0.384686,0.593543,0.654408,0.17898,0.627707,0.632999,0.623808,0.618297,0.294457,0.38696,0.580274,0.181256,0.169035,0.156051,0.347655,0.394464,0.26236,0.207678,0.693754,0.46733,0.232539,0.187339,0.748487,0.431546,0.273517,0.036289,0.718108,0.284122,0.220923,0.143882,0.113472,1.0,0.121568,1.0,0.689966,0.795885,0.773923,0.746735,0.939588,0.839012,0.973909,0.648813,0.815364,0.644698,0.561152,0.302593,0.553772,0.610274,0.645281,0.320933,0.43642,0.280364,0.317641,0.248361,0.293361,0.304842,0.27299,0.132531,0.155153,0.322779,0.28931,0.075384,0.187167,0.316617,0.095739,0.036342,0.036191,0.050803,0.081545,0.012457,0.016155,0.140119,0.198046,0.217683,0.295011,0.05492,0.028091,0.013314,0.014686,0.010854,0.882559,0.958646,0.884393,0.677212,0.826031,0.667919,0.730945,0.849459,0.420659,0.685163,0.747081,0.869621,0.791689,0.46048,0.57961,0.605017,0.809514,0.713958,0.718208,0.648461,0.678945,0.179151,0.186792,0.171492,0.156535,0.363658,0.349434,0.227926,0.525879,0.234759,0.586763,0.656907,0.349639,0.607934,0.416761,0.567476,0.269267,0.14892,0.07061,0.512343,0.417848,0.303393,0.192923,0.137551,0,0,1,0,0,0
1682,0.84536,0.792964,0.810484,0.748009,0.761861,0.70417,0.533092,0.749343,0.391351,0.394382,0.584261,0.516925,0.408402,0.578442,0.564652,0.678528,0.724739,0.54983,0.07746,0.059658,0.13762,0.124997,0.176698,0.367435,0.381767,0.147166,0.18712,0.31855,0.322912,0.21918,0.11221,0.032461,0.326712,0.138174,0.03247,0.021631,0.199729,0.120828,0.251927,0.010469,0.06461,0.245672,0.390706,0.438601,0.490748,0.282929,0.344808,0.435315,0.217545,0.281029,0.254643,0.296763,0.214966,0.314396,0.416653,0.343889,0.381577,0.319465,0.253306,0.329396,0.392332,0.362716,0.334623,0.328615,0.019775,0.043491,0.068433,0.163337,0.019857,0.013242,0.058119,0.050559,0.136436,0.046747,0.010986,0.016841,0.080436,0.019547,0.004602,0.024361,0.011043,0.025543,0.063582,0.062417,0.007248,0.002307,0.018239,0.834798,0.794898,0.887525,0.938082,0.90573,1.0,0.977646,0.771985,1.0,0.712135,0.584899,0.586386,0.609132,0.815799,0.77307,0.611346,0.668445,0.828256,0.715177,0.764124,0.43608,0.370658,0.307619,0.480992,0.175429,0.168263,0.208804,0.187424,0.272713,0.141903,0.223442,0.203464,0.536008,0.359473,0.120205,0.128484,0.094155,0.198548,0.19653,0.047196,0.164923,0.040315,0.036564,0.044627,0,0,1,0,0,0
1683,0.661961,0.864609,0.685401,0.600867,0.604477,0.596542,0.626704,0.449724,0.66135,0.670662,0.406241,0.539892,0.604254,0.476406,0.103227,0.267276,0.571029,0.618065,0.185157,0.206684,0.132534,0.290935,0.310334,0.070133,0.24385,0.241277,0.147972,0.192203,0.264842,0.186365,0.179414,0.136762,0.079798,0.210397,0.222324,0.317023,0.017302,0.142562,0.230554,0.230348,0.16908,0.432894,0.178992,0.293361,0.32965,0.293066,0.116529,0.522311,0.293354,0.397661,0.698107,0.39487,0.473107,0.503868,0.531866,0.471674,0.473594,0.477078,0.296228,0.376728,0.377791,0.415165,0.565171,0.576859,0.003919,0.043692,0.223005,0.064469,0.092939,0.181278,0.091199,0.068878,0.121696,0.051387,0.054623,0.050879,0.073496,0.039418,0.052861,0.015046,0.020497,0.026388,0.010749,0.017676,0.002008,0.018467,0.018906,0.443069,0.314994,0.618492,1.0,0.870773,0.505994,0.511239,1.0,0.592,0.864611,0.907228,0.888744,0.897913,0.814166,0.466922,0.704464,0.740551,0.757817,0.676832,0.415068,0.475812,0.143932,0.033726,0.346601,1.0,0.264583,0.94168,0.237202,0.022843,0.250838,0.264411,0.274136,0.326011,0.130138,0.157899,0.258616,0.3229,0.110933,0.152967,0.310771,0.190101,0.096143,0.154613,0.12711,0,0,1,0,0,0
1684,0.700023,0.562805,0.599411,0.72196,0.768558,0.778329,0.755805,0.538959,0.739668,0.648656,0.406167,0.522739,0.436545,0.182659,0.416017,0.393075,0.556077,0.593757,0.005692,0.043217,0.06942,0.004712,0.084457,0.087728,0.002627,0.183467,0.119128,0.065528,0.113991,0.184148,0.13249,0.100639,0.216522,0.161078,0.184916,0.162062,0.228389,0.419545,0.154516,0.115958,0.081758,0.118128,0.334815,0.162078,0.162311,0.186063,0.359856,0.47666,0.255754,0.705055,0.612771,0.219815,0.40548,0.819753,0.758855,0.296159,0.472682,0.386001,0.343738,0.324362,0.333745,0.318025,0.332332,0.307311,0.044013,0.071189,0.139356,0.01777,0.001736,0.096033,0.11253,0.039186,0.000458,0.116042,0.170159,0.217649,0.038143,0.20384,0.050775,0.087184,0.160879,0.056783,0.010231,0.010097,0.009426,0.01137,0.020346,0.083926,0.35344,0.172683,0.229916,0.222759,0.290358,0.33311,0.293411,0.337281,0.727814,0.681808,0.325505,0.276615,0.719281,0.596003,0.504037,0.730687,0.520956,0.62963,0.697609,0.737095,0.01316,0.201087,0.310603,0.034168,0.030636,0.063114,0.038445,0.268563,0.364646,0.012405,0.102607,0.098163,0.299922,0.065375,0.199561,0.251743,0.4439,0.151809,0.297025,0.212604,0.244552,0.224549,0.12819,0,0,1,0,0,0
1685,0.488683,0.456995,0.473058,0.369969,0.473522,0.406521,0.318216,0.338751,0.53057,0.350288,0.283792,0.565697,0.478191,0.23254,0.429874,0.563524,0.688747,0.758249,0.107158,0.11411,0.061671,0.223199,0.151429,0.138691,0.084211,0.187419,0.248495,0.271128,0.121975,0.406751,0.320491,0.532806,0.194342,0.311973,0.335412,0.540695,0.263887,0.18722,0.297836,0.419165,1.0,0.242647,0.212936,0.204602,0.230802,0.302229,0.22037,0.201152,0.235652,0.443512,0.3312,0.397627,0.276728,0.712202,0.674417,0.642058,0.541619,0.322936,0.396502,0.369342,0.307757,0.324925,0.318032,0.282517,0.005306,0.013422,0.014791,0.011579,0.038244,0.292863,0.191636,0.140975,0.014659,0.039896,0.191363,0.187011,0.242502,0.235673,0.017183,0.0233,0.022126,0.01829,0.080836,0.059098,0.005893,0.011791,0.010766,0.363415,0.412104,0.474481,0.435051,0.40299,0.523249,0.586118,0.511306,0.711196,0.701847,0.749474,0.612419,0.494744,0.608137,0.68807,0.422157,0.414631,0.406625,0.513307,0.617284,0.630222,0.031438,0.033029,0.050454,0.033704,0.038718,0.105912,0.490442,0.045119,0.112326,0.184801,0.140136,0.160685,0.148444,0.153828,0.083699,0.329099,0.175952,0.308156,0.062572,0.385432,0.087949,0.171357,0.161884,0,0,1,0,0,0
1686,0.636831,0.734047,0.701455,0.599335,0.56986,0.642113,0.572763,0.460508,0.493221,0.41632,0.5706,0.356631,0.372756,0.359044,0.455959,0.491244,0.452686,0.15275,0.135652,0.103046,0.185631,0.057354,0.111768,0.151001,0.170442,0.294632,0.123729,0.17358,0.139524,0.11067,0.409195,0.264896,0.243442,0.259655,0.114143,0.098608,0.113967,0.308603,0.287803,0.30846,0.230567,0.351475,0.354582,0.320844,0.33775,0.312641,0.366584,0.608162,0.345802,0.987346,0.892071,0.831317,0.538711,0.952743,0.708272,0.717929,0.407339,0.246852,0.371351,0.334362,0.327291,0.28332,0.258807,0.280672,0.013345,0.009464,0.211663,0.252589,0.053547,0.2912,0.202932,0.178261,0.195464,0.353151,0.597065,0.312515,0.079348,0.228181,0.042174,0.021198,0.020309,0.046206,0.040864,0.019619,0.046236,0.02021,0.033568,0.735999,0.741926,0.624966,0.659174,0.835369,0.768574,0.742653,0.794932,0.710335,0.611435,0.715434,0.760243,0.700561,0.614846,0.760858,0.635646,0.583512,0.626677,0.630535,0.593834,0.549114,0.149289,0.244262,0.181996,0.353303,0.3341,0.248479,0.180294,0.234448,0.272092,0.084127,0.146631,0.129057,0.158171,0.221544,0.14467,0.235895,0.228328,0.191353,0.150716,0.467863,0.098321,0.1464,0.083462,0,0,1,0,0,0
1687,0.623298,0.544376,0.600942,0.603554,0.618478,0.60309,0.602024,0.66793,0.638241,0.693749,0.617376,0.641445,0.625124,0.551512,0.570287,0.54239,0.591596,0.557051,0.049355,0.076831,0.045552,0.044157,0.049672,0.026486,0.044311,0.034852,0.051101,0.046257,0.04769,0.062311,0.03616,0.068501,0.091838,0.075324,0.153218,0.07489,0.095438,0.085906,0.065736,0.072189,0.150483,0.388292,0.702284,0.555185,0.39893,0.477373,0.521159,0.598635,0.553608,0.557133,0.523251,0.491975,0.551077,0.445075,0.471653,0.420754,0.443553,0.425007,0.324232,0.358347,0.285638,0.335412,0.330905,0.344609,0.23298,0.077905,0.094651,0.11402,0.06467,0.068451,0.072567,0.104102,0.185669,0.111466,0.14498,0.063009,0.156432,0.077616,0.047606,0.079334,0.046866,0.056437,0.026373,0.04718,0.019484,0.057315,0.017241,0.960939,0.662216,0.857712,0.78744,0.781121,0.863828,0.882984,0.917539,0.936013,0.949331,0.953927,0.886462,0.996556,0.912786,0.960816,0.921688,0.948079,0.844516,0.862084,0.806048,0.846943,0.101812,0.214893,0.078525,0.116499,0.0558,0.051987,0.074388,0.113575,0.097439,0.064319,0.062148,0.07843,0.090411,0.079901,0.074022,0.053249,0.114075,0.071656,0.0785,0.090571,0.094227,0.163557,0.114939,0,0,1,0,0,0
1688,0.815807,0.879005,0.913231,0.784819,0.661486,0.594423,0.481964,0.690722,0.604502,0.557914,0.731688,0.686763,0.715151,0.582463,0.349865,0.426555,0.287014,0.382218,0.09103,0.032588,0.050945,0.101404,0.122644,0.087165,0.154081,0.136287,0.09437,0.115996,0.159759,0.10808,0.091491,0.064387,0.078355,0.090673,0.088581,0.065262,0.295525,0.169678,0.107145,0.073135,0.123652,0.262737,0.094966,0.104053,0.17618,0.428999,0.416159,0.46024,0.36179,0.298711,0.280192,0.323114,0.285302,0.319739,0.215364,0.179328,0.270137,0.318573,0.404575,0.330075,0.345645,0.36369,0.354877,0.357846,0.062334,0.011954,0.033878,0.052933,0.116501,0.041189,0.079442,0.129104,0.051035,0.029042,0.033882,0.031089,0.006622,0.007015,0.019927,0.014284,0.006739,0.008316,0.021124,0.011438,0.008787,0.009295,0.007363,0.67114,0.486402,0.450248,0.465535,0.906915,0.994442,0.974246,0.910516,1.0,1.0,0.917024,0.981549,0.924785,1.0,0.948291,0.948672,0.849615,0.875369,0.930008,0.693472,0.706522,0.496618,0.135444,0.019971,0.073478,0.287201,1.0,0.074122,0.107352,0.149735,0.124815,0.183657,0.138684,0.144981,0.107564,0.155504,0.109012,0.072058,0.073283,0.08821,0.125277,0.090795,0.121341,0.059385,0,0,1,1,0,0
1689,0.480873,0.508331,0.542606,0.349307,0.527351,0.546632,0.416026,0.509911,0.363114,0.307698,0.382305,0.299142,0.286325,0.320834,0.452803,0.427274,0.374343,0.287014,0.003123,0.005286,0.002466,0.118045,0.080804,0.027775,0.118711,0.098183,0.090076,0.144321,0.106007,0.087928,0.100253,0.106914,0.068509,0.165953,0.114193,0.030961,0.326951,0.265091,0.340458,0.304789,0.183,0.231687,0.250199,0.327661,0.294403,0.252229,0.265014,0.641475,0.400425,0.658951,0.705425,1.0,0.475967,0.723429,0.567853,1.0,0.337051,0.154095,0.18618,0.160171,0.120645,0.115919,0.186598,0.184074,0.000307,0.00044,1.0,0.498722,0.499703,0.604864,0.270222,0.819479,1.0,0.072754,0.441436,0.819111,0.099866,0.594064,1.0,0.02244,0.02106,0.009231,0.034147,0.051457,0.027364,0.013355,0.013127,0.0,0.0,0.11677,0.430242,0.503511,0.746981,0.642255,0.654746,0.839159,0.844248,0.75851,0.66263,0.591899,0.794809,0.826825,0.892434,0.815642,0.670446,0.500246,0.791465,0.749888,0.001601,0.001473,0.00191,0.659946,0.141188,0.364798,1.0,0.00305,0.66072,0.239799,1.0,1.0,0.303174,0.183895,0.122494,0.17289,0.119514,0.222132,0.334434,0.215715,0.377253,0.191037,0.056861,0,0,1,0,0,0
1690,0.34476,0.426369,0.48395,0.114609,0.401593,0.002443,0.015731,0.775872,0.546067,0.498409,0.822783,0.658797,0.615396,0.783466,0.706205,0.762203,0.795504,0.81272,0.035106,0.750391,0.729964,0.308039,0.165323,0.280977,0.058336,0.177083,0.330878,0.292787,0.721542,0.220562,0.278146,0.286619,0.121542,0.217254,0.127428,0.153866,0.673662,0.274834,0.150866,0.168918,0.107692,0.351097,0.428628,0.391776,0.424492,0.397586,0.502963,0.401303,0.435775,0.534643,0.481914,0.463759,0.427723,0.539451,0.438505,0.426043,0.363265,0.383711,0.465055,0.45904,0.439225,0.422901,0.337874,0.352984,0.021548,0.045573,0.009835,0.009703,0.015589,0.050304,0.04082,0.022963,0.015794,0.008893,0.022952,0.035599,0.007638,0.008287,0.019005,0.011966,0.019366,0.012229,0.023445,0.016294,0.013753,0.019243,0.008057,0.325908,0.479782,0.357074,0.203603,0.229603,0.889638,1.0,0.809223,1.0,1.0,1.0,0.900888,0.775586,0.860317,0.726326,0.707651,0.778751,0.6163,0.758443,0.824991,0.872216,0.044086,0.328138,0.48072,0.287602,0.033578,0.043833,1.0,0.129885,0.330725,0.511441,0.3272,0.396195,0.223894,0.325517,0.244863,0.248276,0.408924,0.466456,0.091405,0.069064,0.192538,0.099181,0.154172,0,0,1,0,0,0
1691,0.438141,0.575516,0.61476,0.556724,0.36956,0.677742,0.584243,0.479674,0.490993,0.533347,0.583416,0.579471,0.536879,0.607797,0.569702,0.541409,0.628208,0.491361,0.293859,0.326935,0.436644,0.277643,0.437207,0.289971,0.092909,0.336695,0.454604,0.537216,0.348475,0.093187,0.090622,0.053308,0.052524,0.072976,0.053125,0.074278,0.119257,0.220505,0.110446,0.10265,0.135984,0.640775,0.168745,0.18548,0.0,0.541845,0.430281,0.460761,0.466584,0.385089,0.42583,0.730576,0.415192,0.421097,0.462613,0.567209,0.491337,0.412702,0.455679,0.528855,0.488635,0.377949,0.464211,0.461461,0.357337,0.178102,0.189619,0.428531,0.127118,0.018689,0.053521,0.400565,0.157389,0.091408,0.026932,0.190222,0.087944,0.025087,0.01611,0.012375,0.022327,0.01231,0.050765,0.047581,0.091272,0.034381,0.030538,0.643854,0.519771,0.080739,0.0,0.181596,0.581566,0.760433,0.852377,0.763162,0.891707,0.750738,0.694377,0.788211,0.996902,0.961174,0.993715,1.0,0.965334,0.908917,0.8768,0.894245,0.471804,1.0,1.0,1.0,0.012168,0.008014,0.180202,0.300795,1.0,0.154666,0.343193,0.050728,0.322665,0.389661,0.367804,0.459406,0.182282,0.108577,0.052843,0.10597,0.12509,0.094817,0.112183,0,0,1,0,0,0
