,attr1,attr2,attr3,attr5,attr9,attr14,attr22,attr26,attr29,attr36,attr43,attr45,attr49,attr50,attr52,attr53,attr54,attr55,attr56,attr60,attr62,attr63,attr65,attr71,attr72,attr73,attr77,attr84,attr86,attr88,attr89,attr90,attr91,attr93,attr94,attr95,attr99,attr101,attr102,attr107,attr109,attr111,attr112,attr115,attr117,attr120,attr121,attr122,attr123,attr125,attr126,attr127,attr128,attr130,attr131,attr132,attr135,attr140,attr141,attr142,attr146,attr147,attr148,attr150,attr151,attr153,attr155,attr156,attr158,attr162,attr163,attr164,attr165,attr166,attr167,attr168,attr169,attr174,attr181,attr182,attr184,attr187,attr188,attr191,attr195,attr198,attr199,attr201,attr202,attr203,attr206,attr207,attr208,attr210,attr212,attr213,attr215,attr216,attr217,attr218,attr221,attr224,attr227,attr229,attr230,attr233,attr234,attr237,attr239,attr241,attr242,attr244,attr246,attr247,attr249,attr251,attr254,attr258,attr259,attr261,attr262,attr263,attr264,attr267,attr269,attr271,attr273,attr277,attr279,attr281,attr283,attr284,attr285,attr286,attr287,attr289,attr290,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1826,0.726324,0.733052,0.737216,0.742968,0.766521,0.77287,0.717324,0.68513,0.256134,0.934306,0.82454,0.833375,0.851597,0.001284,0.00082,0.000801,0.000818,0.000805,0.001051,0.000431,0.00033,0.00023,0.000198,0.255196,0.174282,0.097589,0.053158,0.991583,0.070452,0.445506,0.637979,0.319031,1.0,0.070529,0.072983,0.077622,0.229479,0.232476,0.233471,0.246289,0.250494,0.253162,0.252908,0.264472,0.266118,0.257023,0.265631,0.264739,0.247325,0.232428,0.273663,0.293354,0.303313,0.275123,0.293052,0.251084,0.368038,0.365947,0.262215,0.263066,0.297743,0.314787,0.000164,0.000243,0.000247,0.000168,0.000203,0.00025,0.000442,0.000244,0.000221,0.000136,7.1e-05,3.9e-05,3.1e-05,0.000137,0.006219,0.014194,0.012074,0.009876,0.000794,0.004146,0.007507,0.039377,0.02898,0.138609,0.138978,0.131877,0.138251,0.133868,0.151872,0.147924,0.150004,0.14249,0.169451,0.172761,0.173868,0.168735,0.171576,0.336476,0.42559,0.226539,0.540761,0.457159,0.516461,0.756587,0.740696,0.674517,0.795827,0.798466,0.797482,0.798086,0.000908,0.001504,0.001597,0.001476,0.000409,0.001057,0.00159,0.003018,0.002181,0.002895,0.003047,0.558124,0.203172,0.573295,0.10565,0.084336,0.292291,0.041545,0.083874,0.109192,0.212228,0.269081,0.136328,0.031924,0.033488,0.045074,0,0,0,1,0,0
1827,0.795068,0.806458,0.817006,0.830265,0.835747,0.872247,0.619227,0.517717,0.601285,0.71545,0.608808,0.638241,0.602513,0.001138,0.000785,0.000517,0.000558,0.00048,0.000672,0.000155,6.3e-05,0.000146,9e-05,0.643322,0.465769,0.767513,0.751597,0.939486,0.088988,0.124599,0.118727,0.145025,0.234432,0.241375,0.173546,0.089043,0.240912,0.241804,0.246111,0.25915,0.260439,0.261495,0.258381,0.263032,0.261927,0.252428,0.272846,0.271975,0.246564,0.232318,0.234095,0.314781,0.281214,0.344396,0.329252,0.333203,0.26214,0.346488,0.259355,0.259451,0.266317,0.273903,0.000118,0.000115,0.000245,0.000122,0.000265,0.000352,0.000313,0.000247,0.000135,0.000196,0.000245,0.000226,0.0001,0.001606,0.006152,0.021515,0.021936,0.032345,0.009695,0.021208,0.014794,0.013797,0.011551,0.284409,0.29472,0.290235,0.296878,0.300937,0.320093,0.317924,0.318908,0.320261,0.345679,0.351349,0.349313,0.352076,0.373065,0.489511,0.58812,0.545592,0.842224,0.848866,0.800322,0.869107,0.863616,0.848374,0.825763,0.838321,0.852221,0.833087,0.001198,0.002571,0.0016,0.001446,0.001535,0.001575,0.002102,0.001679,0.001464,0.000847,0.000409,0.234803,0.212118,0.240184,0.24435,0.069644,0.118337,0.053282,0.07331,0.063685,0.060855,0.067406,0.077949,0.194705,0.147549,0.094828,0,0,0,1,0,0
1828,0.804449,0.853765,0.866278,0.859494,0.762389,0.73446,0.738408,0.792491,0.680002,0.571608,0.459562,0.617704,0.625177,0.005037,0.000137,9.2e-05,0.000226,0.00057,0.004996,0.303105,0.340043,0.295317,0.543825,0.011055,0.006863,0.011166,0.055731,0.043035,0.094062,0.048021,0.037582,0.036481,0.045298,0.124414,0.066102,0.086697,0.340967,0.344897,0.344671,0.364012,0.357298,0.363052,0.364095,0.506029,0.392126,0.273807,0.283697,0.292092,0.296543,0.303374,0.305597,0.263896,0.276742,0.278553,0.268608,0.270494,0.259959,0.280027,0.254808,0.252702,0.267716,0.278464,0.000627,0.000114,0.000162,0.000249,0.033583,0.006551,0.002169,0.208951,0.309113,0.297756,0.137323,0.12151,0.137092,0.678876,0.000616,0.007696,0.003036,0.002552,0.00254,0.001455,0.001673,0.004179,0.004713,0.479401,0.471685,0.462504,0.460268,0.480777,0.530048,0.540492,0.541477,0.522153,0.853496,0.732868,0.661422,0.648808,0.748602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.952261,1.0,1.0,1.0,0.003206,0.003999,0.001975,0.003684,0.074446,0.11659,0.051296,0.403849,0.470312,0.2817,0.200733,0.024078,0.031559,0.089065,0.113497,0.050616,0.064054,0.127386,0.05877,0.067369,0.054544,0.058872,0.061864,0.143929,0.083282,0.068679,0,0,0,1,0,0
1829,0.802439,0.842037,0.864117,0.852917,0.872681,0.802763,0.582587,0.584344,0.690279,0.681858,0.655954,0.707778,0.598961,0.002737,0.001146,0.001067,0.001566,0.002673,0.002917,0.001997,0.001501,0.00193,0.162121,0.260655,0.436884,0.325353,0.447887,0.128853,0.004186,0.074508,0.106353,0.006711,0.008942,0.006395,0.003921,0.003677,0.31094,0.306914,0.306667,0.309156,0.304582,0.308313,0.30808,0.255535,0.268765,0.230754,0.439218,0.362058,0.307339,0.306674,0.230823,0.224575,0.325096,0.405494,0.337956,0.267003,0.234444,0.225062,0.218388,0.221564,0.230844,0.205048,0.000268,1.8e-05,0.0,0.000168,0.001523,0.000187,0.000261,0.007728,0.039148,0.007267,0.010863,0.007384,0.011724,0.011638,0.012719,0.065009,0.073894,0.007386,0.000843,0.032152,0.000691,0.000789,0.000656,0.414564,0.427581,0.422929,0.409733,0.392557,0.444735,0.460123,0.443863,0.411388,0.681853,0.679762,0.658481,0.679068,0.682859,0.760154,0.752706,0.768765,0.753165,0.727333,0.813249,0.868693,0.861625,0.878344,0.88436,0.872238,0.877784,0.884662,0.001452,0.000707,0.001726,0.003076,0.002648,0.001703,0.002541,0.080368,0.229708,0.360939,0.227493,0.081394,0.321391,0.232097,0.272421,0.103966,0.138948,0.009158,0.013443,0.053271,0.133585,0.006813,0.011111,0.008734,0.005512,0.016632,0,0,0,1,0,0
1830,0.434866,0.502207,0.713624,0.756816,0.556865,0.832764,0.227787,0.459939,0.440972,0.647677,0.610663,0.687681,0.587552,0.155398,0.24961,0.008592,0.187285,0.081282,0.001888,0.18509,0.183527,0.008496,0.167416,0.299062,0.272305,0.105369,0.581978,0.403608,0.060153,0.002553,0.003901,0.285109,0.517229,0.01144,0.010565,0.018099,0.20845,0.264472,0.317346,0.227551,0.284774,0.273745,0.316955,0.185494,0.245233,0.25797,0.307414,0.182449,0.197181,0.4257,0.534198,0.278752,0.271145,0.203169,0.208285,0.375617,0.234026,0.349829,0.208896,0.218745,0.231948,0.22906,0.009666,0.013595,0.00058,0.007173,0.012937,0.007945,0.00865,0.016121,0.008619,0.007503,0.004397,0.012837,0.598199,0.027841,0.057575,0.276245,0.099886,0.115252,0.003394,0.00118,0.22005,0.001729,0.001962,0.769167,0.639918,0.612431,0.506978,0.411702,0.776648,0.581175,0.703357,0.429773,0.848441,0.861872,0.731001,0.615439,0.532251,0.647175,0.816,0.575852,0.836744,0.812668,0.685241,0.855934,0.869744,0.825539,0.927134,0.89051,0.870896,0.897298,0.111704,0.152108,0.023867,0.31267,0.163296,0.223178,0.010693,0.127326,0.114793,0.077429,0.316441,0.071417,0.092757,0.061017,0.112126,0.046839,0.221573,0.028718,0.006575,0.011174,0.015992,0.132986,0.286644,0.012908,0.012288,0.052975,0,0,0,1,0,0
1831,0.886,0.886749,0.853749,0.809749,0.908659,0.094802,0.574375,0.628633,0.414522,0.60828,0.854309,0.872012,0.822113,0.00812,0.017365,0.005294,0.004079,0.000851,0.169277,0.002352,0.64178,0.592961,0.017377,0.301304,0.117819,0.188759,1.0,1.0,0.152352,0.978614,0.267148,0.214585,0.022809,0.018226,0.018607,0.020202,0.340412,0.252414,0.24454,0.336996,0.230905,0.217654,0.338436,0.330734,0.329993,0.272881,0.332833,0.336125,0.335021,0.333258,0.328649,0.291488,0.324211,0.261379,0.323326,0.303759,0.296996,0.203237,0.151701,0.139232,0.169609,0.166557,0.000962,0.01805,0.008794,0.000539,0.000864,0.005076,0.004747,0.007936,0.006208,0.022346,0.020803,0.015062,0.016439,0.003908,0.018965,0.010033,0.017769,0.029814,0.020951,0.031693,0.025116,0.005935,0.011881,0.325517,0.242854,0.162965,0.123803,0.128511,0.305287,0.248524,0.29822,0.199566,0.419608,0.535885,0.740003,0.395811,0.448302,0.486771,0.415705,0.718062,0.844807,0.89211,0.765689,0.914385,0.923287,1.0,1.0,1.0,1.0,1.0,0.030359,0.164713,0.023574,0.005692,0.041056,0.040969,0.178073,0.139627,0.839565,0.098572,0.776673,0.928014,0.541898,0.484478,0.59624,0.062378,0.394974,0.672977,0.184046,0.816012,0.191933,0.156318,0.037811,0.037413,0.038483,0.038355,0,0,0,1,0,0
1832,0.304442,0.428215,0.48658,0.734299,0.787425,0.677781,0.702941,0.737087,0.575739,0.613075,0.839022,0.885938,0.84804,0.093481,0.309579,0.16109,0.054009,0.035416,0.007985,0.017298,0.016811,0.00385,0.005299,0.005291,0.006876,0.018625,0.006438,0.755423,0.552872,0.50769,0.227611,0.438951,0.310248,0.030712,0.03744,0.03239,0.246776,0.262572,0.256529,0.34332,0.354671,0.332277,0.302037,0.320528,0.333148,0.310041,0.320974,0.333683,0.337174,0.312853,0.304568,0.317428,0.326207,0.315213,0.302908,0.331626,0.252339,0.270775,0.335508,0.330542,0.321255,0.322695,0.003712,0.016469,0.013031,0.002038,0.002258,0.001422,0.000425,0.000517,0.001756,0.004007,0.005423,0.002816,0.004442,0.003126,0.00161,0.001685,0.022856,0.033574,0.026664,0.011875,0.01953,0.000534,0.000779,0.0,0.0,0.130882,0.160483,0.176563,0.190128,0.218174,0.223922,0.110149,0.122473,0.124351,0.14873,0.113392,0.120862,0.138162,0.17559,0.128176,0.262469,0.311225,0.296061,0.91594,0.877617,1.0,1.0,1.0,1.0,1.0,0.147351,0.582789,0.335593,0.039639,0.033483,0.020913,0.007826,0.006863,0.047918,0.081684,0.033843,0.005947,0.021556,0.005767,0.014697,0.223641,0.374138,0.959817,0.924578,0.623717,0.374988,0.389271,0.265315,0.056065,0.065253,0.07838,0,0,0,1,0,0
1833,0.575656,0.616822,0.622357,0.613653,0.59756,0.421152,0.656397,0.472812,0.660836,0.651251,0.627237,0.638772,0.556679,0.04426,0.036341,0.04028,0.054991,0.086351,0.164731,0.224363,0.24076,0.330181,0.501325,0.211181,0.318678,0.248868,0.077515,0.030967,0.025715,0.036347,0.046394,0.045867,0.059078,0.02652,0.037817,0.047179,0.239191,0.269465,0.295466,0.29618,0.268786,0.244931,0.226077,0.328717,0.350144,0.143224,0.198546,0.256433,0.20476,0.082634,0.052558,0.119842,0.115658,0.136289,0.11177,0.076653,0.120823,0.086475,0.066996,0.057469,0.115123,0.072305,0.003384,0.01087,0.005316,0.002666,0.033582,0.134263,0.012954,0.051961,0.061313,0.05006,0.040601,0.014725,0.051141,0.075468,0.018354,0.089432,0.011144,0.011412,0.008831,0.010482,0.018141,0.009386,0.038387,0.420972,0.371869,0.308922,0.325964,0.298891,0.597602,0.535516,0.543422,0.436717,0.546889,0.600174,0.566034,0.48478,0.546386,0.933597,0.804683,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03053,0.101431,0.032167,0.0254,0.088991,0.571739,0.916751,0.208146,0.197845,0.107828,0.129499,0.155555,0.734097,0.282209,0.150247,0.058384,0.046838,0.084399,0.076,0.071828,0.088141,0.107824,0.116846,0.064265,0.083242,0.129098,0,0,0,1,0,0
1834,0.562066,0.774225,0.693021,0.734662,0.492167,0.642506,0.496271,0.688593,0.569782,0.512109,0.47008,0.470385,0.39277,0.308628,0.198903,0.193218,0.098705,0.007994,0.009596,0.072854,0.316309,0.431183,0.359723,0.228898,0.136686,0.158114,0.23384,0.175644,0.260943,0.320529,0.227944,0.275911,0.175199,0.34901,0.373233,0.361109,0.280576,0.284122,0.301536,0.260912,0.293134,0.301344,0.294225,0.22177,0.190905,0.210898,0.222016,0.25225,0.262771,0.26489,0.28321,0.221907,0.197147,0.232257,0.231344,0.209554,0.208066,0.179643,0.223395,0.234348,0.213971,0.174733,0.002031,0.002134,0.002493,0.000335,0.006167,0.003419,0.001554,0.058978,0.035304,0.043409,0.028077,0.0244,0.024625,0.012962,0.021636,0.022579,0.028877,0.025249,0.034774,0.02352,0.023146,0.055552,0.044771,0.331857,0.329677,0.290794,0.262021,0.250682,0.363616,0.284912,0.356828,0.308743,0.519212,0.610105,0.785896,0.87008,0.910427,0.868011,0.924774,0.959664,0.91074,0.930835,0.92105,0.865584,0.884192,0.833803,0.842078,0.838343,0.839238,0.886037,0.036713,0.047639,0.04985,0.004958,0.056888,0.048183,0.076453,0.595243,1.0,1.0,0.609909,0.420977,0.15943,0.164607,0.181361,0.196511,0.178196,0.232239,0.195367,0.280334,0.140672,0.162865,0.108685,0.223088,0.297893,0.168888,0,0,0,1,1,0
1835,0.340682,0.371466,0.399898,0.417415,0.408356,0.441523,0.353625,0.786222,0.405873,0.608002,0.555216,0.550327,0.499247,0.044667,0.046709,0.043974,0.077274,0.032405,0.022557,0.095095,0.046057,0.032043,0.11283,0.119114,0.085284,0.111557,0.142548,0.039671,0.047492,0.070946,0.083473,0.087904,0.098353,0.112225,0.119088,0.166516,0.301111,0.302977,0.311893,0.326797,0.288491,0.300933,0.321461,0.342702,0.345281,0.350144,0.388374,0.354129,0.354643,0.304986,0.319095,0.308944,0.351461,0.320521,0.328292,0.311365,0.309808,0.347771,0.345871,0.346687,0.35882,0.343484,0.006481,0.004228,0.002984,0.001699,0.005899,0.011368,0.002865,0.005723,0.011266,0.006614,0.012217,0.01738,0.008269,0.012869,0.009681,0.010038,0.002858,0.005223,0.00414,0.012897,0.015292,0.018438,0.024559,0.557412,0.499665,0.408425,0.341105,0.319266,0.590636,0.473061,0.512021,0.435364,0.700785,0.674249,0.510176,0.503925,0.603071,0.67455,0.492608,0.746209,0.790437,0.845109,0.934011,0.933116,0.948056,0.946122,0.942946,0.927011,0.918064,0.905025,0.127251,0.036751,0.064443,0.017876,0.091527,0.039191,0.088862,0.116429,0.139751,0.08461,0.060139,0.139085,0.088631,0.02186,0.145038,0.670764,0.078732,0.071469,0.07387,0.083605,0.086698,0.094542,0.092245,0.101501,0.10161,0.112168,0,0,0,1,0,0
1836,0.625503,0.560918,0.658427,0.837901,0.605163,0.844026,0.628789,0.643881,0.65729,0.652325,0.616035,0.637309,0.637392,0.054665,0.070617,0.046498,0.001161,0.000747,0.003799,0.024985,0.062659,0.033381,0.039789,0.440961,1.0,0.120638,0.084851,0.019146,0.009084,0.041364,0.124541,0.01085,0.01037,0.006297,0.006288,0.006137,0.139191,0.147716,0.154232,0.130974,0.162949,0.168457,0.164294,0.071811,0.154973,0.158395,0.31716,0.080947,0.063608,0.074719,0.10701,0.0,0.0,0.076241,0.018765,0.0,0.080124,0.0,0.288155,0.25356,0.014335,0.0,0.006307,0.001136,0.000776,0.000408,0.025607,0.034299,0.001731,0.015886,0.008837,0.008994,0.012889,0.004804,0.00593,0.005783,0.230012,0.028061,0.007138,0.00832,0.183505,0.119005,0.011791,0.027461,0.039026,0.427738,0.434883,0.320965,0.320999,0.285751,0.469058,0.415884,0.383756,0.342883,0.832539,0.812366,0.614086,0.470768,0.425546,0.831142,0.8055,0.668612,0.910047,1.0,0.965781,1.0,1.0,1.0,0.813965,0.932524,0.971943,1.0,0.092583,0.015873,0.028064,0.001242,0.687478,0.027171,0.04979,0.059182,0.068629,0.296582,0.53264,0.916485,0.268608,0.219691,0.382968,0.468703,0.254067,0.342782,0.287246,0.14572,0.471554,0.047922,0.039188,0.100202,0.182135,0.163938,0,0,0,1,0,0
1837,0.883694,0.905947,0.916368,0.911925,0.897714,0.889977,0.783749,0.750034,0.635754,0.695894,0.570505,0.396812,0.492936,0.006547,0.005416,0.003652,0.002826,0.004732,0.00199,0.019083,0.000779,0.007232,0.138518,0.038575,0.022074,0.149237,0.015079,0.058142,0.124391,0.381902,0.372563,0.260415,0.136396,0.189008,0.492325,0.400562,0.333711,0.33668,0.341941,0.343525,0.336914,0.304472,0.319678,0.321481,0.314458,0.227291,0.216536,0.243615,0.261276,0.291948,0.317949,0.257373,0.264726,0.260075,0.281536,0.278162,0.272888,0.207647,0.265412,0.216427,0.235055,0.269616,0.000843,0.000444,0.000362,0.000992,0.002677,0.00108,0.001052,0.014138,0.020507,0.016102,0.003383,0.001002,0.000397,0.002231,0.010722,0.008788,0.018692,0.008467,0.008578,0.005703,0.018279,0.015427,0.025199,0.410024,0.407955,0.404634,0.390231,0.383599,0.43306,0.434469,0.396929,0.40346,0.79822,0.674405,0.436382,0.411131,0.41301,1.0,0.899199,0.386563,0.8715,0.90753,0.928297,0.937321,0.764258,0.831801,0.989097,0.844225,0.824846,0.885668,0.002387,0.005838,0.003067,0.00135,0.013894,6.5e-05,0.003954,0.54646,0.40009,0.096158,0.047254,0.121434,0.142316,0.484021,0.036172,0.161214,0.263054,0.035941,0.157822,0.275796,0.251992,0.196161,0.122229,0.291851,0.770855,0.505668,0,0,0,1,0,0
1838,0.918191,0.938444,0.969708,0.941333,0.895833,0.861821,0.573785,0.709622,0.620398,0.594669,0.541157,0.672566,0.678367,0.026291,0.000643,0.000244,0.002178,0.002245,0.003406,0.003728,0.019746,0.020985,0.056166,0.241184,0.384299,0.482323,0.057208,0.044255,0.11545,0.084067,0.221392,0.107837,0.103716,0.310545,0.172301,0.144804,0.339684,0.346694,0.3469,0.336516,0.341406,0.327915,0.323834,0.339691,0.358649,0.355309,0.384883,0.395898,0.377558,0.384444,0.385693,0.385857,0.393841,0.383381,0.385562,0.385418,0.382565,0.393464,0.394218,0.383752,0.398388,0.391502,0.000656,8e-06,1.7e-05,0.000265,0.000946,0.001149,0.000358,0.000994,0.002219,0.001909,0.000771,0.016056,0.001966,0.018619,0.019116,0.001417,0.002373,0.000769,0.002589,0.005094,0.001571,0.007779,0.003356,0.466307,0.482902,0.468677,0.453625,0.457674,0.456522,0.449533,0.419943,0.397466,0.424897,0.46662,0.464428,0.379294,0.41906,0.641528,0.722446,0.744129,0.772544,0.760456,0.73676,0.751912,0.746466,0.753612,0.740226,0.766036,0.75492,0.753288,0.004386,0.003183,0.001985,0.006399,0.009918,0.060686,0.048436,0.024388,0.049625,0.005219,0.042135,0.337903,0.110532,0.079453,0.029863,0.021543,0.042909,0.064511,0.033517,0.033965,0.04561,0.041444,0.033596,0.096797,0.048084,0.038285,0,0,0,1,0,0
1839,0.875637,0.882701,0.937045,0.941033,0.515861,0.858283,0.514944,0.747328,0.426553,0.609414,0.652479,0.671746,0.695843,0.122721,0.011291,0.008491,0.006977,0.014482,0.008879,0.277173,0.177382,0.178498,0.383315,0.618987,0.85198,0.036093,0.020967,0.095101,0.327613,0.029085,0.030962,0.310164,0.321425,0.067753,0.057037,0.049354,0.303137,0.325461,0.331554,0.16565,0.221598,0.299216,0.295054,0.208439,0.252164,0.345352,0.284386,0.191605,0.291736,0.340995,0.176805,0.208301,0.152702,0.141264,0.14228,0.327698,0.084169,0.137879,0.104887,0.099426,0.152578,0.1248,0.011326,0.001896,0.00146,0.001988,0.012409,0.016607,0.0389,1.0,0.931121,0.029296,0.055491,0.052874,0.043243,0.0175,0.277428,0.198726,0.145763,0.030244,0.01787,0.009179,0.035725,0.015408,0.00846,0.358222,0.41598,0.420906,0.394253,0.376859,0.602266,0.523882,0.474081,0.441165,0.864592,0.944018,0.714147,0.605558,0.652209,0.798143,0.947286,0.953183,1.0,1.0,0.934048,0.920018,1.0,0.999503,1.0,1.0,1.0,1.0,0.03542,0.061017,0.017381,0.021777,0.263086,0.105109,0.081374,0.740629,0.129499,0.398928,0.492658,1.0,0.086056,0.077888,0.174078,0.037278,0.271465,0.159792,0.10326,0.065053,0.051555,0.197039,0.131221,0.093197,0.084346,0.078929,0,0,0,1,0,0
1840,0.940299,0.97039,0.974176,0.969974,0.855062,0.78616,0.71119,0.760495,0.751341,0.83938,0.791246,0.825305,0.692825,0.005023,0.0,0.0,4.8e-05,0.000124,0.002749,0.305949,0.195207,0.122239,0.008347,0.434719,0.825864,0.612145,0.046793,0.022633,0.00875,0.020065,0.008832,0.027731,0.02795,0.017784,0.019718,0.04753,0.304101,0.318299,0.318896,0.277737,0.250412,0.204664,0.184602,0.292647,0.334122,0.225336,0.596097,0.408964,0.486948,0.340748,0.200864,0.241111,0.299335,0.196406,0.172257,0.174307,0.171029,0.138004,0.183313,0.193868,0.182517,0.177572,0.000537,0.000205,0.000212,0.00021,0.008685,0.019624,0.080801,0.006974,0.007062,0.118946,0.307621,0.218109,0.358008,0.018769,0.07565,0.233896,0.008289,0.006482,0.002375,0.001856,0.004406,0.003866,0.006795,0.462001,0.465781,0.461498,0.459608,0.440676,0.5157,0.475242,0.44752,0.552357,0.995885,0.933698,0.757515,0.650754,0.916208,1.0,0.881743,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.008398,0.001261,0.001601,0.000781,0.34152,0.126655,0.136276,0.037586,0.152139,0.191953,0.440058,0.290348,0.398378,0.147227,0.052913,0.065043,0.045978,0.036155,0.024673,0.038961,0.025061,0.045342,0.041536,0.034805,0.03621,0.084401,0,0,0,1,0,0
1841,0.833788,0.855503,0.867842,0.875643,0.743258,0.622281,0.722277,0.553225,0.649779,0.621466,0.618593,0.702429,0.742587,0.010283,0.011539,0.011524,0.011001,0.010379,0.011321,0.187466,0.292567,0.192188,0.091122,0.045978,0.049115,0.160833,0.472794,0.896129,0.236938,0.038037,0.13355,0.152396,0.153845,0.05393,0.050488,0.086512,0.144966,0.136783,0.128443,0.188066,0.127654,0.219396,0.140789,0.186145,0.370926,0.106728,0.132325,0.162208,0.256516,0.659664,0.391214,0.133436,0.129499,0.12048,0.273107,0.225604,0.115679,0.108608,0.147551,0.121626,0.098224,0.127551,0.003158,0.001022,0.000421,0.000408,0.010505,0.010462,0.017589,0.045487,0.045856,0.111014,0.286507,0.465143,0.379975,0.022555,0.006222,0.577418,0.168933,0.18816,0.017531,0.019621,0.036541,0.010287,0.008119,0.302212,0.312176,0.315732,0.302905,0.282307,0.666756,0.73071,0.67313,0.68192,1.0,1.0,0.934716,0.832584,1.0,1.0,1.0,0.922236,1.0,0.879003,0.904712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.046807,0.048731,0.044304,0.038199,0.323444,0.199815,0.260289,0.119238,0.135758,0.144397,0.409036,0.065467,0.154884,0.574782,0.56965,0.046208,0.586504,0.134291,0.103997,0.062225,0.140411,0.174562,0.158319,0.091509,0.085261,0.066836,0,0,0,1,0,0
1842,0.941248,0.948897,0.947924,0.940947,0.948482,0.924465,0.618037,0.644492,0.766711,0.780827,0.687243,0.69009,0.665043,0.000939,0.002176,0.002001,0.001123,0.001123,0.001069,0.036797,0.01237,0.009257,0.500063,0.621908,0.487066,0.769021,0.587836,0.03391,0.051491,0.061211,0.055965,0.057856,0.050214,0.075389,0.100999,0.270631,0.235926,0.238498,0.235816,0.286152,0.277771,0.267455,0.266303,0.393889,0.289643,0.393628,0.701159,0.44489,0.452888,0.489362,0.400281,0.344753,0.34963,0.313621,0.319739,0.319753,0.356536,0.321296,0.301468,0.312551,0.347826,0.334986,0.000523,0.001226,0.001387,0.000562,0.016573,0.010983,0.010191,0.440081,0.329022,0.332343,0.376195,0.218375,0.320526,0.433855,0.142849,0.452556,0.004266,0.009259,0.003961,0.005751,0.006833,0.0165,0.014329,0.429012,0.42814,0.414922,0.401794,0.376677,0.576982,0.553901,0.546486,0.499441,0.90554,0.949902,0.978015,0.892669,0.832606,0.861693,0.935498,0.883365,1.0,1.0,1.0,1.0,1.0,1.0,0.96539,0.985563,0.876745,0.956186,0.007898,0.009705,0.011745,0.010682,0.538968,0.224898,0.179912,0.512093,0.565104,0.400096,0.156787,0.531415,0.616069,0.443737,0.40096,0.071716,0.062313,0.069868,0.081677,0.077933,0.078297,0.06957,0.071788,0.091968,0.107681,0.093263,0,0,0,1,0,0
1843,0.909089,0.92154,0.926042,0.922196,0.92641,0.93981,0.597069,0.49717,0.640422,0.745231,0.74324,0.751351,0.70784,0.00278,0.001341,0.001316,0.00131,0.001979,0.004138,0.022453,0.000619,0.001436,1.0,0.77879,0.345983,0.951949,0.482127,0.020908,0.05265,0.103195,0.084665,0.021291,0.022383,0.071005,0.051003,0.041944,0.229545,0.24182,0.242335,0.277566,0.278039,0.263393,0.253785,0.34654,0.330293,0.336381,0.399887,0.366272,0.492247,0.357347,0.302653,0.203619,0.257714,0.285538,0.332952,0.269616,0.260162,0.241841,0.285023,0.286843,0.232282,0.212635,0.000579,0.000647,0.000734,0.000596,0.000669,0.005527,0.003213,0.048033,0.059778,0.056173,0.019232,0.033885,0.028497,0.067706,0.066427,0.065691,0.002838,0.004251,0.005647,0.001962,0.002485,0.002857,0.004432,0.384472,0.389878,0.382011,0.368875,0.345664,0.459892,0.463228,0.454854,0.427904,0.621153,0.602542,0.59916,0.621808,0.727835,0.849425,0.639637,0.919887,0.969956,0.856982,1.0,1.0,1.0,1.0,0.980573,1.0,1.0,1.0,0.00907,0.005655,0.00577,0.007279,0.057243,0.004659,0.012233,0.267509,0.276019,0.320754,0.215871,0.2952,0.453618,0.426478,0.229127,0.573513,0.025158,0.052536,0.063418,0.080792,0.070477,0.036155,0.037543,0.089236,0.071569,0.04572,0,0,0,1,0,0
1844,0.951282,0.94832,0.94417,0.924015,0.979101,0.888281,0.481579,0.772815,0.711275,0.70081,0.677857,0.709953,0.676191,0.000567,0.000718,0.001181,0.001473,0.002086,0.002904,0.000883,0.664364,0.157115,1.0,0.751952,0.767534,0.348229,0.570471,0.149595,0.019449,0.019497,0.018708,0.014779,0.026742,0.035483,0.028741,0.023478,0.297262,0.286115,0.274386,0.333638,0.321663,0.292839,0.285359,0.337073,0.266028,0.275904,0.273522,0.290276,0.34971,0.288388,0.271358,0.236768,0.236776,0.26435,0.253282,0.264626,0.246442,0.256645,0.274125,0.279063,0.273943,0.261162,0.000648,0.000574,0.000825,0.000288,0.000675,0.000803,0.001807,0.102069,0.075574,0.04109,0.03529,0.016768,0.115143,0.127776,0.014019,0.015437,0.002616,0.005909,0.005064,0.002562,0.001678,0.002885,0.00588,0.433456,0.424896,0.394324,0.37101,0.356564,0.470055,0.463093,0.456498,0.461826,0.663683,0.604137,0.852468,0.62236,0.749787,0.781425,0.80076,0.845505,0.912747,0.931929,0.921805,0.952437,0.936819,0.929537,0.902944,0.911504,0.914902,0.926625,0.002425,0.002169,0.003522,0.009252,0.0043,0.076259,0.139017,0.259418,0.242278,0.201108,0.106636,0.367642,0.235598,0.010349,0.293898,0.014628,0.025857,0.034778,0.031876,0.031948,0.029344,0.021815,0.031262,0.037693,0.036216,0.032252,0,0,0,1,0,0
