,attr1,attr3,attr5,attr8,attr9,attr13,attr22,attr26,attr30,attr31,attr33,attr34,attr38,attr41,attr42,attr43,attr44,attr45,attr49,attr51,attr53,attr56,attr57,attr59,attr60,attr61,attr66,attr70,attr71,attr72,attr76,attr77,attr78,attr79,attr80,attr81,attr84,attr86,attr87,attr89,attr90,attr93,attr101,attr102,attr103,attr105,attr106,attr110,attr113,attr114,attr116,attr117,attr118,attr121,attr122,attr124,attr127,attr128,attr129,attr130,attr131,attr133,attr134,attr135,attr137,attr142,attr143,attr155,attr156,attr160,attr167,attr172,attr173,attr174,attr175,attr176,attr178,attr181,attr182,attr184,attr185,attr191,attr193,attr197,attr200,attr202,attr204,attr205,attr212,attr213,attr214,attr216,attr217,attr218,attr219,attr222,attr223,attr226,attr228,attr230,attr231,attr233,attr237,attr238,attr239,attr240,attr244,attr248,attr250,attr254,attr256,attr268,attr269,attr270,attr272,attr273,attr274,attr275,attr278,attr279,attr280,attr283,attr284,attr285,attr288,attr289,attr291,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2153,0.69686,0.607487,0.85991,0.876665,0.852341,0.848887,0.5577,0.746833,0.210853,0.449255,0.608502,0.652077,0.504223,0.419794,0.305776,0.100609,0.143957,0.629917,0.330922,0.726009,0.162385,0.117597,0.09688,0.189842,0.042643,0.048818,0.052768,0.372333,0.351981,0.371378,0.087077,0.531304,0.384409,0.419567,0.366989,0.006077,0.421536,0.464933,0.300145,0.537024,0.447663,0.480478,0.204602,0.256255,0.278162,0.277003,0.217318,0.297037,0.274534,0.331228,0.352757,0.359081,0.359246,0.296036,0.321118,0.30834,0.202558,0.252133,0.179342,0.160357,0.219794,0.263532,0.22928,0.226564,0.258326,0.28692,0.352078,0.015796,0.01113,0.005286,0.006619,0.019033,0.020639,0.02699,0.024758,0.016541,0.020106,0.016144,0.032173,0.036104,0.035452,0.033539,0.018868,0.253042,0.403124,0.469225,0.366725,0.404958,0.559447,0.579073,0.593901,0.645341,0.722781,0.626767,0.579173,0.591698,0.600309,0.483684,0.329554,0.771292,0.829755,0.609177,0.715714,0.642624,0.559861,0.566817,0.642915,0.11958,0.023194,0.033338,0.044518,0.130107,0.122891,0.125148,0.134941,0.248796,0.469478,0.218588,0.287829,0.491134,0.234023,0.208845,0.152646,0.19182,0.183454,0.195963,0.09791,0.157961,0,0,0,0,1,0
2154,0.970564,0.974337,0.975782,0.935587,0.947407,0.788128,0.651584,0.437739,0.166779,0.246709,0.187084,0.072395,0.487539,0.518969,0.63098,0.621746,0.654812,0.645046,0.638462,0.000901,0.000506,0.000357,0.00242,0.066848,0.235381,0.384749,0.124098,0.772954,0.629236,0.149303,0.122171,0.032904,0.452216,0.110328,0.279458,0.558699,0.245488,0.551927,0.63019,1.0,0.728382,0.141001,0.301433,0.313601,0.301996,0.300405,0.237414,0.134499,0.162483,0.077257,0.0,0.051735,0.117092,0.084561,0.100494,0.030364,0.228683,0.189355,0.200782,0.214239,0.271756,0.471859,0.333375,0.262709,0.384218,0.273909,0.267209,0.003953,0.003148,0.070322,0.025302,0.054492,0.057215,0.0278,0.10707,0.024612,0.023925,0.184149,0.194836,0.018963,0.029003,0.021382,0.055561,0.475532,0.473307,0.473989,0.451467,0.454911,0.291532,0.216597,0.13181,0.070652,0.200494,0.468141,0.288435,0.119979,0.155417,0.341541,0.321032,0.330191,0.466676,0.675154,0.687679,0.769335,0.915157,0.907709,0.873535,0.001191,0.00139,0.001271,0.195745,0.076328,0.07161,0.100546,0.083455,0.113588,0.571312,0.050997,0.10615,0.107391,0.25459,0.82015,0.560699,0.504417,0.137908,0.128779,0.12666,0.119164,0,0,0,0,1,0
2155,0.549585,0.587919,0.616983,0.631042,0.643916,0.68519,0.628286,0.56602,0.449797,0.401078,0.242325,0.285432,0.30582,0.377838,0.166014,0.251984,0.338092,0.287983,0.565313,0.005653,0.003721,0.002207,0.00354,0.016723,0.003598,0.002435,0.039014,0.744163,0.226358,0.160166,0.451251,0.913051,0.080385,0.068467,0.066804,0.124305,0.462478,0.107401,0.062713,0.342122,0.488796,0.203141,0.19941,0.229053,0.241173,0.256797,0.2431,0.286139,0.331557,0.332318,0.335761,0.318724,0.330576,0.315844,0.272702,0.328292,0.311132,0.226557,0.11834,0.163992,0.363903,0.504685,0.261228,0.213855,0.2069,0.186687,0.119829,0.003333,0.002208,0.000528,0.017354,0.006953,0.029216,0.004688,0.153469,0.005546,0.026614,0.091321,0.103991,0.036908,0.015902,0.062728,0.106475,0.238582,0.259159,0.26967,0.264068,0.274647,0.335156,0.355274,0.351125,0.329442,0.307759,0.484456,0.389795,0.446759,0.497607,0.48355,0.418903,0.484691,0.468018,0.556104,0.557993,0.505088,0.589171,0.571144,0.538133,0.001584,0.001989,0.001488,0.001351,0.057968,0.055121,0.019044,0.016713,0.101648,0.007114,0.092395,0.032261,0.086212,0.035911,0.04083,0.061786,0.043489,0.055318,0.028429,0.046749,0.006522,0,0,0,0,1,0
2156,0.504581,0.640313,0.594021,0.614012,0.687121,0.612889,0.625459,0.572118,0.682581,0.739397,0.695478,0.620908,0.829124,0.661139,0.580692,0.597195,0.767547,0.774407,0.620972,0.009227,0.015214,0.0137,0.082247,0.026523,0.027223,0.007375,0.03907,0.477219,0.027367,0.039676,0.100285,0.175655,0.348928,0.084187,0.062073,0.097205,0.127998,0.120038,0.075091,0.122414,0.095756,0.107678,0.254218,0.232723,0.224534,0.231536,0.258491,0.266132,0.296756,0.333347,0.317298,0.289561,0.265192,0.295377,0.326804,0.272908,0.336427,0.290425,0.31489,0.32845,0.338237,0.326447,0.312455,0.373711,0.317805,0.378265,0.388237,0.01177,0.008486,0.002197,0.009712,0.006291,0.009773,0.012827,0.010447,0.020882,0.013164,0.015832,0.022171,0.004318,0.005764,0.002229,0.007112,0.0,0.0,0.0,0.001398,0.027565,0.347558,0.37122,0.344505,0.441727,0.46029,0.761842,0.726595,0.599928,0.67114,0.801496,0.67332,0.779601,0.814927,0.543948,0.793948,0.878679,0.776827,0.555265,0.41263,0.222051,0.005986,0.248085,0.271122,0.192547,0.285979,0.090703,0.249671,0.345994,0.175211,0.362066,0.154632,0.191483,0.178919,0.037323,0.163408,0.35131,0.164634,0.035047,0.037895,0.249994,0,0,0,0,1,0
2157,0.571452,0.868242,0.795254,0.734575,0.859076,0.502827,0.368935,0.557583,0.648226,0.595856,0.525973,0.493083,0.675405,0.540234,0.361414,0.500898,0.633536,0.661899,0.4338,0.037374,0.036051,0.242566,0.338073,0.01518,0.140725,0.283206,0.089484,0.143049,0.341705,0.083667,0.111203,0.180641,0.097019,0.191401,0.082522,0.134728,0.267215,0.102885,0.085034,0.183351,0.265445,0.054204,0.327332,0.327757,0.315343,0.323519,0.34107,0.347668,0.353697,0.340754,0.360892,0.365494,0.378957,0.357675,0.358786,0.368992,0.370706,0.366344,0.363251,0.371097,0.384753,0.404794,0.361701,0.354362,0.380082,0.354307,0.357888,0.003414,0.00124,0.005765,0.001426,0.000741,0.000972,0.001861,0.002405,0.001987,0.000611,0.004298,0.00449,0.000673,0.000915,0.000453,0.003537,0.081432,0.433821,0.206689,0.33869,0.327395,0.443874,0.41528,0.445127,0.305813,0.18618,0.635165,0.56732,0.474079,0.453133,0.560755,0.518943,0.45159,0.417852,0.516953,0.507984,0.461073,0.595657,0.559816,0.532296,0.213885,0.367049,0.154644,0.023589,0.082034,0.023489,0.009499,0.027738,0.109317,0.05957,0.035484,0.011624,0.078522,0.082769,0.039963,0.019278,0.012844,0.038048,0.012474,0.026332,0.018872,0,0,0,0,1,0
2158,0.493074,0.566457,0.497189,0.597218,0.685229,0.542379,0.421531,0.491053,0.631781,0.669937,0.633582,0.563972,0.665753,0.439436,0.370272,0.417362,0.498324,0.601533,0.294285,0.011749,0.013791,0.014236,0.018988,0.192664,0.223317,0.049316,0.222747,0.212591,0.317329,0.207453,0.348359,0.371496,0.110026,0.044092,0.02797,0.019241,0.043002,0.026118,0.055839,0.069133,0.098917,0.036522,0.213121,0.218717,0.222064,0.193683,0.239671,0.248512,0.304424,0.307401,0.307003,0.318038,0.293717,0.256228,0.267188,0.295391,0.308477,0.29939,0.293025,0.290027,0.292627,0.335322,0.316982,0.309527,0.310226,0.332016,0.332497,0.006028,0.003736,0.001572,0.005871,0.017759,0.049837,0.016386,0.023736,0.016162,0.003123,0.001529,0.002763,0.000795,0.000987,0.001845,0.001206,0.043445,0.079207,0.014839,0.142266,0.181819,0.512446,0.51721,0.548052,0.411489,0.431238,0.810319,0.829263,0.795256,0.764314,0.616132,0.620918,0.671263,0.690061,0.321871,0.323179,0.325327,0.285304,0.335693,0.308955,0.010199,0.013087,0.112489,0.355655,0.225159,0.144632,0.122188,0.16061,0.138849,0.788388,0.519671,0.093615,0.061063,0.101784,0.01597,0.005035,0.029618,0.016854,0.015872,0.007816,0.026408,0,0,0,0,1,0
2159,0.672642,0.880966,0.965207,0.574412,0.624927,0.60328,0.395774,0.606337,0.445294,0.588278,0.585306,0.562201,0.568921,0.462637,0.461383,0.058943,0.204507,0.358094,0.306793,0.168659,0.086667,0.092715,0.022642,0.007189,0.014378,0.072255,0.020191,0.108553,0.258894,0.035735,0.120833,0.145013,0.258144,0.243576,0.10864,0.086655,0.111219,0.245815,0.434566,0.157522,0.167768,0.237826,0.288368,0.301502,0.323882,0.158512,0.036852,0.206043,0.062545,0.006502,0.145782,0.197531,0.122545,0.020343,0.047888,0.156886,0.329877,0.13334,0.14642,0.208669,0.171989,0.239959,0.389273,0.290562,0.245748,0.341619,0.225844,0.025902,0.027385,0.027139,0.043367,0.036333,0.034878,0.042213,0.024541,0.102388,0.042183,0.066519,0.031355,0.049725,0.049764,0.074074,0.054215,0.352702,0.409286,0.441011,0.289341,0.289452,0.270666,0.277979,0.225096,0.385042,0.42199,0.347815,0.320887,0.401827,0.4115,0.400552,0.489544,0.57716,0.48128,0.334027,0.685789,0.414497,0.347077,0.303778,0.729021,0.133716,0.003743,0.021781,0.0175,0.086894,0.090504,0.042965,0.085946,0.072172,0.166253,0.128446,0.029918,0.307195,0.079563,0.085716,0.00224,0.341326,0.152754,0.071257,0.314159,0.604786,0,0,0,0,1,0
2160,0.373099,0.356752,0.26641,0.465041,0.465188,0.293451,0.5838,0.576072,0.533439,0.468389,0.653081,0.526019,0.470686,0.480218,0.529291,0.679846,0.672277,0.511654,0.623797,0.008083,0.007412,0.029155,0.004952,0.006089,0.00868,0.006367,0.045408,0.008946,0.058629,0.147657,0.024815,0.051125,0.144429,0.154557,0.104178,0.179289,0.320278,0.207042,0.182982,0.230845,0.178375,0.254895,0.118992,0.129088,0.170171,0.327209,0.17083,0.119486,0.203793,0.200357,0.215576,0.140631,0.112298,0.286145,0.285686,0.270953,0.319698,0.321084,0.32952,0.301118,0.313793,0.302929,0.318896,0.314966,0.325213,0.319925,0.355562,0.00106,0.001205,0.004427,0.000776,0.002928,0.017453,0.011874,0.007621,0.002411,0.001858,0.01262,0.011319,0.004414,0.001647,0.005128,0.035155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127058,0.206477,0.122249,0.0,0.198493,0.201903,0.175456,0.291398,0.291633,0.212896,0.334228,0.374542,0.396549,0.415705,0.002529,0.003324,0.002386,0.004511,0.140848,0.132269,0.021091,0.080073,0.114151,0.070491,0.057728,0.202031,0.128872,0.186406,0.063166,0.048488,0.158526,0.044645,0.025904,0.066535,0.105058,0,0,0,0,1,0
2161,0.572646,0.527059,0.518025,0.64091,0.570372,0.549688,0.798533,0.847447,0.80982,0.740247,0.731495,0.749598,0.437348,0.288284,0.283576,0.317759,0.305319,0.269543,0.190931,0.002003,0.001605,0.002951,0.062222,0.00109,0.233894,0.036808,0.071731,0.001694,0.018722,0.00212,0.112557,0.000539,0.043871,0.076133,0.185713,0.283547,0.379012,0.102696,0.175218,0.090117,0.09662,0.126366,0.202922,0.210823,0.200377,0.153155,0.259492,0.234801,0.276571,0.267558,0.320933,0.276317,0.22677,0.271564,0.27037,0.304088,0.258635,0.284582,0.334273,0.343957,0.291159,0.254602,0.327586,0.402373,0.378656,0.357428,0.302154,0.001788,0.001123,0.000744,0.000525,0.002957,0.002243,0.003316,0.000466,0.000865,0.026493,0.005049,0.009878,0.003775,0.015138,0.026372,0.013648,0.098229,0.051038,0.065564,0.153035,0.071055,0.389247,0.329755,0.482935,0.103227,0.088019,0.395833,0.430802,0.482857,0.246623,0.489779,0.620493,0.509293,0.36592,0.666119,0.547314,0.548466,0.6163,0.621086,0.547381,0.001113,0.000791,0.006133,0.46745,0.006143,0.014036,0.003722,0.317667,0.002316,0.197775,0.123754,0.030511,0.060686,0.374464,0.070831,0.030989,0.020269,0.059309,0.032442,0.023513,0.040565,0,0,0,0,1,0
2162,0.820308,0.811361,0.870804,0.855423,0.857003,0.814718,0.565811,0.783135,0.310798,0.545121,0.318037,0.208198,0.407828,0.221503,0.282612,0.414857,0.431653,0.428663,0.361864,0.000276,0.000232,0.043654,0.005035,0.007487,0.000715,0.000336,0.012112,0.042652,0.610764,0.375282,0.391392,0.055439,0.02865,0.043792,0.186382,0.648579,0.118667,0.048866,0.066006,0.21068,0.105517,0.015386,0.328663,0.327202,0.353978,0.381715,0.374664,0.317551,0.370274,0.361111,0.337661,0.321516,0.421125,0.374883,0.373573,0.376008,0.314486,0.317867,0.36275,0.390364,0.352881,0.346187,0.309362,0.306413,0.444451,0.247359,0.242277,0.001063,0.001903,0.014083,0.018382,0.002523,0.014504,0.013834,0.002159,0.001705,0.004302,0.002059,0.005305,0.004013,0.01387,0.00163,0.007327,0.352802,0.285248,0.412373,0.456969,0.402286,0.496164,0.47627,0.410304,0.47286,0.706242,0.586979,0.500526,0.43911,0.602601,0.640924,0.455761,0.50473,0.596808,0.712314,0.531401,0.594248,0.814412,0.837057,0.751006,0.005945,0.032848,0.057382,0.005874,0.099708,0.020397,0.017072,0.192849,0.047057,0.014913,0.031047,0.006136,0.003294,0.061174,0.109819,0.063815,0.024098,0.016531,0.020352,0.023362,0.07921,0,0,0,0,1,0
2163,0.217549,0.296243,0.417565,0.30251,0.344682,0.580649,0.155474,0.621555,0.691916,0.558986,0.754368,0.580823,0.382406,0.489133,0.274276,0.0,0.0,0.00666,0.021986,0.010028,0.029286,0.003364,0.031641,0.004685,0.09593,0.413926,0.305807,0.172729,0.456374,0.4845,0.132684,0.020254,0.607395,0.45808,0.683197,0.372833,0.08423,0.239855,0.896322,0.195946,0.119624,0.002872,0.120782,0.131578,0.201303,0.107551,0.130261,0.358656,0.447668,0.335425,0.364362,0.396427,0.38345,0.41618,0.42024,0.393957,0.532174,0.39179,0.399739,0.383176,0.376975,0.428532,0.637675,0.634252,0.480316,0.76976,0.745432,0.03534,0.002166,0.066331,0.004128,0.004446,0.002386,0.002393,0.001123,0.083714,0.004767,0.004467,0.005212,0.041474,0.073723,0.005756,0.014267,0.0,0.00454,0.0,0.0,0.0,0.350275,0.377606,0.399076,0.472692,0.457685,0.431808,0.491647,0.547101,0.583557,0.444254,0.439804,0.598475,0.7066,0.508901,0.676172,0.619644,0.462337,0.4844,0.514716,0.014067,0.199227,0.010591,0.226378,0.051849,0.019779,0.013033,0.010679,0.021902,0.176742,0.074239,0.089198,0.05497,0.047582,0.111236,0.057456,0.104184,0.018442,0.006568,0.015949,0.018836,0,0,0,0,1,0
2164,0.667475,0.616841,0.727871,0.722904,0.734347,0.592595,0.974728,0.474797,0.785469,0.527955,0.550999,0.406,0.529645,0.313189,0.360245,0.660145,0.538486,0.401827,0.455757,0.065995,0.044632,0.028203,0.258309,0.062333,0.01959,0.153852,0.20706,0.079193,0.000204,0.000514,0.010094,0.038536,0.00031,0.5363,0.153651,0.203072,0.015598,0.283727,0.292732,0.289579,0.185875,0.221105,0.333807,0.344561,0.353073,0.350713,0.350686,0.322682,0.343128,0.348162,0.298985,0.29738,0.273011,0.34094,0.364595,0.33893,0.342545,0.355857,0.392641,0.378237,0.363827,0.243587,0.34299,0.353594,0.381139,0.395199,0.373923,0.000876,0.0013,0.001623,0.003919,0.001813,0.009496,0.002629,0.00384,0.000211,0.003045,0.006685,0.002386,0.003104,0.00659,0.0041,0.006158,0.322475,0.334183,0.356593,0.443762,0.401313,0.474962,0.340457,0.245751,0.222513,0.245874,0.484165,0.49877,0.397913,0.251264,0.493559,0.468521,0.320607,0.257582,0.475543,0.35874,0.323906,0.541052,0.582573,0.409633,0.032782,0.028191,0.060624,0.016349,0.000342,0.010809,0.012114,0.03044,0.022094,0.001591,0.008888,0.018683,0.042367,0.009686,0.023662,0.019656,0.031989,0.100476,0.024985,0.037148,0.115213,0,0,0,0,1,0
2165,0.796851,0.85531,0.923576,0.771072,0.794055,0.810776,0.536961,0.563981,0.312864,0.386605,0.505062,0.37273,0.230652,0.414987,0.263853,0.826639,0.814146,0.758118,0.75051,0.002887,0.004221,0.025461,0.056253,0.015517,0.013449,0.034473,0.042661,0.005454,0.388263,0.174827,0.015735,0.023335,0.214791,0.177126,0.141306,0.225207,0.244247,0.430951,0.294036,0.671542,0.542076,0.038971,0.147125,0.153418,0.179831,0.238145,0.204444,0.194455,0.205538,0.195675,0.192797,0.214363,0.223781,0.206462,0.182413,0.196155,0.162497,0.176804,0.177608,0.159549,0.191118,0.197806,0.218758,0.214801,0.297594,0.252797,0.269954,0.005956,0.002318,0.005039,0.000507,0.005773,0.004945,0.003411,0.002456,0.020308,0.009388,0.025933,0.011749,0.026691,0.043421,0.028648,0.035794,0.254716,0.367817,0.440511,0.314033,0.29579,0.388072,0.286197,0.286611,0.279952,0.29617,0.856924,0.592949,0.450725,0.375224,0.729618,0.815436,0.566,0.567771,0.676052,0.649735,0.659593,0.930757,0.985093,0.830803,0.009381,0.006199,0.018258,0.012896,0.176914,0.497478,0.362328,0.028754,0.031923,0.135536,0.105349,0.352504,0.141479,0.13119,0.216314,0.214864,0.346147,0.647677,0.482659,1.0,0.670897,0,0,0,1,1,0
2166,0.247005,0.897005,0.973377,0.25163,0.266564,0.811561,0.007429,0.485748,0.23327,0.303181,0.383694,0.275201,0.565299,0.404608,0.158983,0.422633,0.382819,0.466192,0.093486,0.689897,0.007101,0.025253,0.432452,0.241842,0.018939,0.037707,0.42655,0.020676,0.12002,0.231621,0.037334,0.023864,0.427547,0.267833,0.255845,0.062218,0.02537,0.508377,0.294906,0.084558,0.115408,0.347128,0.23096,0.257531,0.336036,0.242695,0.297723,0.281879,0.268532,0.219794,0.295624,0.278416,0.260473,0.199568,0.23011,0.233525,0.257668,0.187853,0.19415,0.250165,0.247682,0.324431,0.281715,0.272449,0.312689,0.31489,0.286317,0.013667,0.013193,0.004963,0.006886,0.005105,0.001378,0.000914,0.003502,0.045679,0.020217,0.004048,0.008513,0.050553,0.02189,0.059481,0.000768,0.611972,0.381452,0.455672,0.633309,0.63739,0.658302,0.450081,0.267456,0.189804,0.128388,0.534085,0.685588,0.170021,0.185621,0.70225,0.343308,0.202384,0.055634,0.698325,0.282866,0.102959,0.592827,0.673197,0.275586,0.012656,0.006631,0.060545,0.020007,0.135411,0.1938,0.052605,0.034205,0.024662,0.293382,0.16328,0.063834,0.097445,0.014981,0.118861,0.341686,0.026954,0.059213,0.048235,0.035485,0.010469,0,0,0,0,1,0
2167,0.977003,0.960056,0.940031,0.71996,0.794613,0.926424,0.400371,0.647719,0.443299,0.493304,0.554405,0.51771,0.518971,0.625344,0.545479,0.350375,0.314091,0.410257,0.101868,0.040581,0.001014,0.00527,0.396318,0.156978,0.113174,0.031871,0.027497,0.346261,0.042176,0.064984,0.056031,0.028964,0.024889,0.03145,0.020574,0.009704,0.027518,0.185282,0.219628,0.124379,0.111499,0.049846,0.335556,0.326159,0.330247,0.297737,0.316859,0.315281,0.274883,0.303107,0.318155,0.311104,0.305322,0.331866,0.354362,0.333326,0.240446,0.264403,0.238944,0.250075,0.239479,0.286228,0.257298,0.322476,0.286667,0.183025,0.300748,0.002295,0.00095,0.000584,0.003044,0.002411,0.003769,0.005988,0.003742,0.019922,0.01351,0.011294,0.003447,0.087478,0.068469,0.026804,0.054291,0.498848,0.504663,0.498904,0.405797,0.427805,0.36394,0.374553,0.363314,0.380099,0.39306,0.462717,0.46757,0.473318,0.447508,0.56505,0.548097,0.51163,0.41944,0.614298,0.763475,0.673656,0.757235,0.680175,0.805947,0.000592,0.000764,0.034022,0.020301,0.031339,0.052223,0.045744,0.101911,0.046112,0.020373,0.032265,0.034638,0.033079,0.041718,0.065743,0.153651,0.18656,0.01616,0.037461,0.1616,0.109498,0,0,0,1,1,0
2168,0.928046,0.900314,0.878693,0.963512,0.945949,0.598837,0.837416,0.495878,0.715262,0.323819,0.439838,0.476048,0.284045,0.28827,0.126509,0.469258,0.703713,0.427756,0.281668,0.000438,0.001893,0.210603,0.002001,0.007017,0.00139,0.001502,0.011428,0.328422,0.012588,0.008975,0.153981,0.496599,0.221827,0.285629,0.110742,0.31003,0.164417,0.308749,0.182519,0.221408,0.439861,0.499322,0.356097,0.360967,0.363361,0.381413,0.346667,0.356653,0.346667,0.350192,0.345514,0.358868,0.351139,0.353546,0.366413,0.367531,0.376255,0.371296,0.369856,0.379527,0.360995,0.347737,0.396646,0.398937,0.362174,0.40142,0.407798,0.0,0.0,0.001542,0.001779,0.00109,0.001558,0.001121,0.003141,0.001554,0.003243,0.003355,0.004751,0.004222,0.007371,0.004409,0.005349,0.443103,0.43306,0.438618,0.468532,0.465468,0.450886,0.461207,0.457964,0.481783,0.464439,0.404522,0.421252,0.486961,0.462393,0.439166,0.465076,0.46974,0.429549,0.476841,0.455493,0.451579,0.486983,0.512983,0.484478,0.003184,0.000309,0.002397,0.001057,0.008392,0.017076,0.004937,0.008149,0.027868,0.019033,0.033031,0.010875,0.010992,0.026318,0.163946,0.023303,0.018734,0.022835,0.007919,0.042886,0.038884,0,0,0,0,1,0
2169,0.717269,0.768172,0.720564,0.672493,0.729488,0.709236,0.41919,0.331485,0.403908,0.469671,0.194534,0.256159,0.475591,0.389532,0.402224,0.508488,0.52237,0.550988,0.461686,0.11515,0.005534,0.000927,0.232622,0.150482,0.108334,0.041797,0.116145,0.178666,0.149294,0.336387,0.225394,0.267269,0.368369,0.185318,0.149871,0.210289,0.34617,0.325155,0.104902,0.340004,0.349424,0.190553,0.280069,0.261488,0.26332,0.26679,0.335885,0.289877,0.294053,0.30823,0.285549,0.239534,0.428724,0.314342,0.281948,0.274561,0.308525,0.310466,0.312833,0.294005,0.380233,0.427661,0.388896,0.311564,0.350981,0.336125,0.335267,0.004136,0.003062,0.001959,0.340411,0.013736,0.011338,0.035841,0.047482,0.017931,0.007576,0.137882,0.099221,0.041552,0.006474,0.392345,0.028029,0.224246,0.201825,0.200986,0.457975,0.402565,0.557177,0.528505,0.427156,0.372383,0.45149,0.565318,0.391785,0.380435,0.493436,0.549517,0.624519,0.438943,0.587818,0.783123,0.66821,0.691481,0.90223,0.90091,0.825002,0.205204,0.001283,0.07059,0.128351,0.697452,0.199175,0.168069,0.367666,0.503168,0.806074,0.231013,0.661543,0.570436,0.405633,0.145963,0.26544,0.293497,0.334072,0.312419,0.065737,0.263836,0,0,0,0,1,0
2170,0.950868,0.902589,0.933706,0.856769,0.792744,0.898355,0.490495,0.614928,0.591091,0.670633,0.709523,0.709691,0.531615,0.547693,0.56775,0.284552,0.323479,0.344317,0.371059,0.029606,0.006523,0.009069,0.006918,0.093398,0.235135,0.206674,0.006709,0.242387,0.011473,0.014793,0.065981,0.092968,0.021369,0.045444,0.111186,0.117486,0.188626,0.033257,0.025799,0.025728,0.022158,0.090249,0.316852,0.312613,0.31489,0.310864,0.343615,0.300178,0.302462,0.24749,0.213093,0.228971,0.234321,0.215219,0.195905,0.233093,0.210446,0.209163,0.243114,0.248505,0.262414,0.278676,0.19404,0.197956,0.172503,0.216886,0.202826,0.000456,0.001281,0.000372,0.007792,0.004455,0.005321,0.005953,0.011696,0.006322,0.022972,0.021826,0.022355,0.003485,0.004504,0.007084,0.005275,0.445932,0.374083,0.419507,0.379395,0.342995,0.298779,0.29179,0.375436,0.341452,0.361693,0.341329,0.389359,0.392255,0.379205,0.479413,0.432859,0.450897,0.426765,0.47939,0.578648,0.622316,0.463824,0.497473,0.546811,0.049868,0.002921,0.007083,0.044311,0.041629,0.048072,0.003171,0.019547,0.005512,0.042282,0.023523,0.020509,0.023962,0.009373,0.05638,0.061001,0.052541,0.167576,0.148767,0.122677,0.048039,0,0,0,0,1,0
2171,0.827291,0.907242,0.885959,0.843433,0.893778,0.92021,0.398745,0.889895,0.447708,0.647018,0.714313,0.639582,0.235445,0.377161,0.287269,0.193142,0.203074,0.294466,0.230515,0.001892,0.002938,0.00215,0.002631,0.013275,0.000279,0.000618,0.307273,0.582341,0.104482,0.266033,0.142947,0.117591,0.343176,0.179712,0.311909,0.014115,0.211814,0.023197,0.006791,0.236785,0.115654,0.015613,0.359671,0.33321,0.301879,0.304815,0.299246,0.301886,0.316461,0.319472,0.328052,0.322051,0.324225,0.338093,0.334218,0.334444,0.345274,0.34011,0.320947,0.314856,0.306557,0.314753,0.344438,0.34463,0.327743,0.337291,0.30094,0.000641,0.001701,0.000123,0.001163,0.000642,0.00066,0.001533,0.002017,0.001462,0.000944,0.001516,0.003776,0.000446,0.000227,0.002068,0.003182,0.268094,0.367843,0.301004,0.251733,0.331511,0.257593,0.219516,0.41008,0.443069,0.314356,0.270218,0.197363,0.360362,0.301407,0.289162,0.213153,0.151279,0.110138,0.506374,0.127919,0.165056,0.508868,0.518496,0.330034,0.013901,0.012712,0.010183,0.00212,0.065313,0.049952,0.044443,0.161936,0.03161,0.090307,0.094879,0.024207,0.047229,0.034776,0.035454,0.309456,0.156224,0.005063,0.014676,0.030901,0.290014,0,0,0,0,1,0
2172,0.564955,0.699439,0.720679,0.526014,0.537503,0.73951,0.271258,0.489599,0.288612,0.423108,0.373069,0.369723,0.262376,0.475366,0.2088,0.191365,0.206733,0.241884,0.192001,0.05667,0.00119,0.005048,0.134174,0.175722,0.04125,0.00718,0.162914,0.60827,0.163711,0.342112,0.149355,0.018611,0.124224,0.150069,0.157243,0.078222,0.086945,0.025964,0.02986,0.070739,0.349103,0.009259,0.248594,0.247929,0.266269,0.214739,0.269376,0.286241,0.27714,0.24738,0.35808,0.304849,0.281543,0.260576,0.33963,0.226152,0.318601,0.25454,0.157359,0.142112,0.092305,0.300233,0.327874,0.227421,0.118896,0.331632,0.264925,0.0045,0.004939,0.003879,0.038771,0.051582,0.021219,0.016775,0.010997,0.006159,0.0355,0.056345,0.02491,0.013794,0.026306,0.018276,0.022166,0.486916,0.317241,0.363683,0.619688,0.61299,0.620024,0.591318,0.534297,0.492351,0.462717,0.51314,0.607801,0.568908,0.434514,0.529679,0.620471,0.519782,0.467212,0.518653,0.512916,0.418914,0.402867,0.427626,0.428162,0.079755,0.003154,0.009069,0.093904,0.033175,0.02284,0.019306,0.083214,0.014016,0.032533,0.093268,0.058499,0.073828,0.049356,0.034792,0.01884,0.021948,0.001596,0.043524,0.025331,0.001658,0,0,0,0,1,0
