,attr1,attr3,attr4,attr6,attr13,attr23,attr26,attr27,attr30,attr32,attr34,attr35,attr36,attr37,attr40,attr43,attr47,attr51,attr53,attr54,attr56,attr57,attr58,attr60,attr61,attr62,attr63,attr70,attr74,attr77,attr78,attr79,attr80,attr81,attr83,attr84,attr85,attr86,attr87,attr88,attr89,attr91,attr93,attr94,attr95,attr98,attr103,attr104,attr108,attr110,attr111,attr114,attr115,attr116,attr118,attr120,attr121,attr123,attr129,attr131,attr133,attr138,attr139,attr141,attr142,attr144,attr146,attr147,attr148,attr150,attr152,attr153,attr155,attr157,attr160,attr168,attr171,attr175,attr178,attr183,attr184,attr185,attr186,attr187,attr189,attr190,attr192,attr198,attr199,attr200,attr206,attr207,attr209,attr210,attr212,attr214,attr222,attr224,attr225,attr226,attr227,attr232,attr233,attr235,attr236,attr237,attr238,attr240,attr241,attr242,attr244,attr245,attr247,attr250,attr251,attr254,attr256,attr257,attr260,attr262,attr265,attr266,attr267,attr268,attr269,attr279,attr280,attr281,attr283,attr284,attr288,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1734,1.0,0.853597,0.828701,0.758416,0.592239,0.590016,0.482882,0.566535,0.412868,0.448833,0.538596,0.304853,0.515613,0.730381,0.535257,0.471175,0.340553,0.0,0.376192,0.033939,0.423519,0.014669,0.081112,0.313393,0.413417,0.417967,0.345393,0.225732,0.193243,0.18763,0.145722,0.170377,0.150028,0.215433,0.217927,0.246348,0.150202,0.529646,0.202033,0.354265,0.258599,0.454603,0.138962,0.239221,0.177395,0.100062,0.342332,0.398985,0.364938,0.818141,0.390796,0.648868,1.0,1.0,0.525521,0.501687,1.0,1.0,1.0,0.836605,0.369294,0.49275,0.387414,0.314396,0.396001,0.577366,0.407037,0.39083,0.0,0.011613,0.000955,0.018988,0.003176,0.016565,0.267573,0.088852,0.497813,0.053021,0.615377,0.072797,0.237477,0.234114,0.091425,0.157774,0.048085,0.057299,0.082553,0.5,0.562914,0.476382,0.564692,0.516539,0.489332,0.48289,0.569713,0.394491,0.412317,0.472703,0.483371,0.443606,0.476505,0.636418,0.512469,0.43343,0.424002,0.50624,0.561225,0.742317,0.566324,0.514068,0.547851,0.62056,0.0,0.014298,0.325907,0.032457,0.09033,0.050853,0.946309,0.075964,0.199183,0.078289,0.084905,0.119914,0.108291,0.185398,0.069768,0.219109,0.031469,0.07216,0.487119,0.135619,0,0,1,0,0,0
1735,0.657194,0.961071,1.0,0.687794,0.638085,0.800834,0.549893,0.536782,0.703564,0.471373,0.473258,0.481681,0.645895,0.595603,0.409745,0.693581,0.677088,0.098638,0.006971,0.235218,0.099935,0.204688,0.08767,0.099391,0.231928,0.129345,0.110308,0.151687,0.146104,0.087678,0.282201,0.169515,0.182054,0.095661,0.094462,0.100303,0.356875,0.236483,0.108308,0.242726,0.212964,0.19794,0.162073,0.162246,0.171761,0.133267,0.538224,0.681715,0.531523,0.556406,0.633422,0.539486,0.55679,0.547325,0.574129,0.434719,0.480446,0.962215,0.53583,1.0,0.641337,0.720219,0.759767,0.428368,0.406543,0.351283,0.328148,0.371139,0.043261,0.07591,0.105871,0.044765,0.102479,0.105079,0.055294,0.03962,0.043261,0.313324,0.078441,0.035028,0.023831,0.027289,0.261295,0.321532,0.164383,0.015623,0.028961,0.936225,0.591418,0.462616,0.679113,0.480989,0.783671,0.871791,1.0,0.508834,0.644212,0.887223,0.826109,0.915403,0.769424,0.775195,0.750056,0.566962,0.759438,0.680332,0.800367,0.661914,0.693606,0.762849,0.943103,0.874217,0.49462,0.292753,0.172074,0.425208,0.033045,0.275695,0.542496,0.669835,0.294192,0.191602,0.356555,0.391473,0.251014,0.065566,0.21204,0.228899,0.15798,0.188145,0.140635,0.29973,0,0,1,0,0,0
1736,0.930645,0.855198,0.817605,0.758474,0.752352,0.702666,0.780857,0.669002,0.72682,0.606387,0.789687,0.683493,0.728604,0.731668,0.555932,0.682202,0.719873,0.129186,0.130171,0.231387,0.362206,0.068535,0.125431,0.116972,0.194714,0.217635,0.288574,0.180313,0.254033,0.173062,0.229611,0.105985,0.211958,0.300534,0.317819,0.228593,0.256199,0.245977,0.449653,0.54852,0.575624,0.291584,0.235406,0.141876,0.135914,0.178517,0.641001,0.567064,0.85382,0.53428,0.613868,0.938608,0.96334,0.895466,0.621447,0.544232,0.81035,0.914307,0.832298,0.656818,0.497689,0.575096,0.510137,0.386317,0.403992,0.458875,0.504486,0.585988,0.00603,0.325288,0.15283,0.108921,0.07771,0.270237,0.154989,0.129079,0.132221,0.043265,0.213867,0.053236,0.184753,0.198896,0.143278,0.093567,0.06182,0.016522,0.011097,0.526682,0.62339,0.94979,0.77241,0.887323,0.716541,0.783884,0.82262,0.896337,0.993022,0.805656,0.665683,0.893082,0.967347,0.692868,0.800579,0.747786,0.650754,0.605643,0.750492,0.730151,0.849369,0.836912,0.742675,0.712113,0.051129,0.550951,0.583045,0.131862,0.43869,0.508179,0.202818,0.248173,0.289441,0.214682,0.22858,0.236465,0.219436,0.101159,0.112342,0.324955,0.102127,0.108624,0.504345,0.093837,0,0,1,0,0,0
1737,1.0,0.9678,0.938709,0.702731,0.639895,0.5888,0.765091,0.717077,0.632491,0.626569,0.607818,0.323489,0.391365,0.585103,0.62999,0.421497,0.4357,0.023676,0.107934,0.120505,0.05123,0.120409,0.05023,0.035519,0.076252,0.113142,0.089017,0.13446,0.112942,0.093232,0.114887,0.152073,0.269465,0.25201,0.160584,0.348749,0.117924,0.107261,0.141545,0.146494,0.113814,0.313872,0.055066,0.115131,0.104286,0.166238,0.455799,0.457,0.468883,0.425172,0.362702,0.490673,0.460064,0.466371,0.551663,0.463624,0.468123,0.489737,0.401006,0.380135,0.425172,0.320266,0.387276,0.388034,0.347229,0.316792,0.423003,0.39118,0.000418,0.012995,0.083052,0.063891,0.044802,0.104581,0.022689,0.087889,0.050753,0.126324,0.046259,0.017264,0.052051,0.026984,0.023867,0.017077,0.009628,0.013328,0.025321,0.475221,0.459866,0.460252,0.480452,0.471684,0.445495,0.47733,0.57704,0.409125,0.579699,0.548309,0.334059,0.46363,0.393466,0.313825,0.477001,0.540303,0.479279,0.445413,0.229166,0.437663,0.408976,0.399542,0.395131,0.199252,0.005225,0.235161,0.189142,0.126539,0.144316,0.22565,0.253537,0.236857,0.361754,0.522079,0.2395,0.330461,0.339917,0.315872,0.361383,0.135282,0.268612,0.285438,0.076233,0.183584,0,0,1,0,0,0
1738,0.675056,0.712965,0.853692,1.0,0.964654,0.57661,0.653297,0.68996,0.565431,0.699488,0.81223,0.913212,0.581094,0.55599,0.652613,0.52578,0.588454,0.075971,0.169299,0.157805,0.0,0.067912,0.148814,0.029194,0.099433,0.155954,0.002479,0.025712,0.054341,0.069719,0.05628,0.066206,0.061248,0.039884,0.031765,0.012634,0.015545,0.025069,0.02558,0.020274,0.011971,0.018927,0.077242,0.028215,0.020577,0.000353,0.332642,0.342483,0.383367,0.272778,0.334104,0.396406,0.362687,0.528435,0.334365,0.37593,0.324819,0.370726,0.279819,0.319864,0.310544,0.34695,0.368039,0.336723,0.359206,0.520023,0.329308,0.35466,0.027536,0.010253,0.005864,0.00049,0.073073,0.018028,0.006524,0.016376,0.02796,0.005657,0.012734,0.012353,0.012152,0.007889,0.068245,0.02035,0.007209,0.025247,0.020422,0.878235,0.857328,0.73852,0.863391,0.884871,0.595904,0.591301,0.943748,0.897127,0.764086,0.607494,0.841689,0.775935,0.688868,0.687518,0.693212,0.807084,0.795419,0.736709,0.583537,0.816955,0.833888,0.877717,0.638679,0.625185,0.135629,0.019388,0.008894,0.317085,0.093587,0.121219,0.346658,0.12428,0.251453,0.012649,0.33843,0.241204,0.180348,0.029481,0.014575,0.024297,0.047516,0.058736,0.290537,0.02884,0,0,1,0,0,0
1739,0.575814,0.801837,0.820632,0.765198,0.574977,0.766435,0.548486,0.908139,0.567519,0.694395,0.66502,0.388754,0.62028,0.667204,0.658183,0.598773,0.583976,0.06951,0.054114,0.025595,0.095137,0.156994,0.033329,0.429171,0.405012,0.408948,0.562543,0.926557,0.448533,0.779949,0.015189,0.011451,0.077939,0.195076,0.212004,0.864254,0.057382,0.030467,0.039063,0.033191,0.03597,0.25537,0.01849,0.020921,0.025603,0.039982,0.436266,0.572018,0.442183,0.485325,0.5124,0.378974,0.401407,0.45595,0.48,0.411124,0.407048,0.393386,0.278619,0.345983,0.455293,0.341512,0.364247,0.32739,0.318054,0.289402,0.293623,0.315069,0.052573,0.027373,0.009857,0.077877,0.020124,0.00936,0.059663,0.040164,0.016324,0.021525,0.007372,0.03094,0.028068,0.024926,0.020639,0.011671,0.012211,0.021251,0.007975,0.896128,1.0,0.950497,0.924749,0.733449,0.672584,0.604794,0.941793,0.445309,0.464518,0.347204,0.226246,0.211431,0.239473,0.30006,0.350677,0.321992,0.273133,0.287625,0.454271,0.273411,0.264771,0.186948,0.151852,0.15539,0.173552,0.127561,0.113545,0.207151,0.481994,0.631729,0.091987,0.572847,0.751814,0.177784,0.316821,0.401045,0.710138,0.425937,0.153735,0.224603,0.219174,0.179102,0.137868,0.022156,0,0,1,0,0,0
1740,0.812667,0.784291,0.742609,0.736732,0.726327,0.633352,0.517747,0.491945,0.596931,0.551635,0.490772,0.536686,0.520974,0.539974,0.549722,0.559167,0.477827,0.029699,0.065526,0.066666,0.036083,0.030602,0.041633,0.097802,0.093992,0.200496,0.020841,0.233013,0.112574,0.077736,0.196008,0.074747,0.064796,0.125473,0.088504,0.130045,0.208948,0.282138,0.214015,0.263417,0.240906,0.246678,0.160395,0.161439,0.175909,0.161282,0.222868,0.091644,0.741077,0.65407,0.380578,0.603345,0.707562,0.691599,0.577426,0.546054,0.620805,0.681927,0.492007,0.499694,0.469229,0.324535,0.296746,0.260283,0.278152,0.241224,0.183651,0.182664,0.004014,0.244547,0.277901,0.010691,0.280005,0.043531,0.260634,0.025498,0.026646,0.042652,0.178205,0.036253,0.038447,0.028738,0.072728,0.122078,0.061625,0.043301,0.041251,0.388051,0.401582,0.447926,1.0,0.845719,0.527636,0.607346,0.918201,0.811446,0.705265,0.666075,0.745896,0.757154,0.754455,0.767783,0.787933,0.688073,0.699664,0.639326,0.575736,0.647941,0.627551,0.604425,0.63025,0.667073,0.395875,0.654642,0.08569,0.339755,0.239223,0.185247,0.676296,0.23999,0.100749,0.300242,0.186176,0.146952,0.183714,0.173625,0.17562,0.304046,0.402225,0.342802,0.320311,0.226681,0,0,1,0,0,0
1741,0.996604,1.0,1.0,0.990108,0.986869,0.541851,0.625877,0.575918,0.527996,0.562682,0.735305,0.782545,0.738737,0.722233,0.722476,0.713336,0.781078,0.071816,0.002379,0.000283,0.0,0.654216,0.542537,0.005494,0.027013,0.024429,0.0,0.248449,0.19378,0.398944,0.196036,0.345048,0.41944,0.487726,0.164139,0.233264,0.017138,0.020762,0.019136,0.029076,0.066219,0.101083,0.160259,0.191254,0.189109,0.023409,0.29846,0.279794,0.339963,0.338079,0.291492,0.358021,0.384889,0.433492,0.412847,0.581825,0.53872,0.571513,0.437968,0.267296,0.385677,0.313862,0.414016,0.276407,0.313254,0.464339,0.394577,0.380127,0.001342,0.002945,0.001698,0.001771,0.045447,0.000536,0.003986,0.018729,0.056603,0.053449,0.178915,0.015649,0.016816,0.007986,0.03181,0.062319,0.032089,0.123621,0.130503,0.494151,0.483109,0.473973,0.469496,0.481341,0.429529,0.413251,0.627355,0.53574,0.880521,0.25119,0.703571,0.604529,0.633161,0.802976,0.805185,0.828554,0.742529,0.66853,0.45798,0.752441,0.660248,0.577096,0.444867,0.41734,0.005036,0.003653,0.00386,0.117509,0.005496,0.003569,0.25612,0.195161,0.145331,0.051343,0.352771,0.563136,0.427565,0.359892,0.091918,0.069946,0.030356,0.050441,0.208569,0.017126,0,0,1,1,0,0
1742,0.565374,0.707437,0.645685,0.536509,0.387279,0.557748,0.253427,0.286282,0.646452,0.555014,0.377802,0.444733,0.833016,0.862285,0.603564,0.762711,0.838751,0.285987,0.308984,0.33685,0.24218,0.391039,0.47943,0.386042,0.513673,0.365333,0.221696,0.283658,0.442348,0.188312,0.354754,0.461943,0.645249,0.615321,0.216149,0.192725,0.00496,0.016155,0.135691,0.272872,0.397814,0.053699,0.033201,0.130605,0.018334,0.011315,0.482532,0.437696,0.477018,0.492316,0.347994,0.284298,0.371784,0.409123,0.280117,0.271053,0.261181,0.360404,0.355778,0.345363,0.277462,0.281924,0.324637,0.343006,0.37683,0.405573,0.517596,0.437146,0.09545,0.10655,0.13211,0.16393,0.066959,0.100824,0.121461,0.016606,0.038467,0.020517,0.062877,0.003651,0.036521,0.022714,0.024648,0.03136,0.010815,0.046416,0.035715,0.846892,0.956989,0.816428,1.0,0.881264,0.516199,0.599409,0.940227,0.788654,0.506026,0.522121,0.596863,0.897921,0.769785,0.967048,0.908324,0.758972,0.716829,0.746034,0.836098,0.845767,0.814788,0.842315,0.790837,0.812233,0.275804,0.304642,0.385388,0.417105,0.403876,0.446383,0.424364,0.496073,0.223875,0.437474,0.336164,0.374676,0.412511,0.19954,0.29553,0.031426,0.165247,0.253097,0.069073,0.022729,0,0,1,0,0,0
1743,0.645524,0.543379,0.57786,0.712952,0.66551,0.296495,0.737463,0.569879,0.552171,0.505954,0.556516,0.601852,0.736007,0.766988,0.802393,0.774824,0.83049,0.279972,0.284275,0.208656,0.181239,0.376079,0.283107,0.314667,0.230748,0.214053,0.190596,0.222516,0.258836,0.352211,0.319299,0.503394,0.413938,0.338661,0.399633,0.357612,0.141234,0.127401,0.25976,0.094612,0.07963,0.18972,0.075349,0.142775,0.01283,0.11763,0.396558,0.416942,0.406901,0.313823,0.359722,0.291635,0.342133,0.388042,0.351974,0.205998,0.264461,0.262623,0.29247,0.361994,0.346889,0.256881,0.278123,0.251022,0.253044,0.244121,0.247569,0.241827,0.102122,0.108463,0.077785,0.09164,0.138923,0.103852,0.046639,0.024297,0.118189,0.042919,0.094234,0.019564,0.016268,0.037377,0.012186,0.010911,0.045906,0.038808,0.045884,0.817615,0.707548,0.800434,0.716138,0.764865,0.806001,0.634585,0.688097,0.803431,0.499991,0.554575,0.824689,0.742073,0.715757,0.86083,0.880907,0.897697,0.897216,0.758954,0.74763,0.943482,0.884957,0.895018,0.89233,0.80443,0.314845,0.328861,0.548752,0.326887,0.210401,0.269265,0.258127,0.171821,0.759169,0.203396,0.209154,0.220741,0.395273,0.285054,0.323396,0.103569,0.341107,0.059762,0.06712,0.034857,0,0,1,0,0,0
1744,0.485246,0.51603,0.600827,0.639184,0.625602,0.459397,0.608335,0.636811,0.403462,0.512174,0.563384,0.634522,0.383819,0.349192,0.617343,0.485708,0.760441,0.139987,0.240307,0.218709,0.091232,0.070517,0.091394,0.12681,0.112529,0.102622,0.112946,0.173076,0.122773,0.365106,0.161543,0.109675,0.099968,0.128355,0.23872,0.210548,0.18904,0.125394,0.084101,0.07826,0.098539,0.010939,0.236464,0.184078,0.094172,0.020446,0.265583,0.258802,0.473267,0.431982,0.347662,0.653754,0.642704,0.486874,0.236643,0.32384,0.554697,0.467464,0.272887,0.322493,0.265178,0.277149,0.25666,0.267798,0.242407,0.257412,0.266994,0.257332,0.127617,0.17592,0.074306,0.031616,0.060171,0.266585,0.111829,0.015868,0.176441,0.03114,0.017901,0.023518,0.017298,0.013558,0.023411,0.031359,0.031785,0.058926,0.11488,0.525867,0.535879,0.584167,0.540531,0.669156,0.567989,0.536427,0.537769,0.671053,0.593649,0.472071,0.473996,0.481321,0.463948,0.469439,0.442575,0.518771,0.610733,0.611274,0.738041,0.580436,0.614717,0.647881,0.665204,0.536189,0.110172,0.166191,0.11363,0.082232,0.285874,0.221799,0.139812,0.098035,0.056653,0.092346,0.088977,0.110748,0.233537,0.075169,0.191857,0.070318,0.037915,0.140878,0.292565,0.20258,0,0,1,0,0,0
1745,0.449933,0.551986,0.515717,0.644145,0.557742,0.259243,0.381878,0.348572,0.21044,0.322877,0.323586,0.184061,0.1865,0.1891,0.263363,0.639944,0.71733,0.11068,0.151102,0.133264,0.299046,0.233839,0.111399,0.070822,0.080621,0.116282,0.059853,0.112865,0.13056,0.172732,0.088174,0.125242,0.09627,0.147983,0.277598,0.090935,0.225213,0.179544,0.154256,0.184234,0.132292,0.252123,0.160589,0.169527,0.150285,0.046061,0.313715,0.302306,0.378763,0.316718,0.33953,0.367423,0.500683,0.535273,0.320149,0.311301,0.337083,0.458931,0.37479,0.376613,0.365363,0.368513,0.334958,0.341801,0.365667,0.386337,0.377393,0.381013,0.08693,0.021567,0.011459,0.019564,0.047714,0.095371,0.017511,0.03842,0.054538,0.032775,0.040662,0.043013,0.041627,0.031766,0.022927,0.02363,0.026954,0.018825,0.011071,0.527076,0.507876,0.411909,0.480197,0.376142,0.561827,0.543921,0.585987,0.435007,0.527434,0.496311,0.541504,0.557158,0.526608,0.591692,0.539758,0.447669,0.473184,0.513441,0.460488,0.61986,0.618195,0.586138,0.584922,0.578353,0.096906,0.095166,0.168535,0.116881,0.078098,0.090457,0.196064,0.15734,0.163695,0.16209,0.202397,0.119424,0.120411,0.362377,0.119197,0.222826,0.178528,0.153993,0.10868,0.032322,0,0,1,0,0,0
1746,0.736154,0.68342,0.630445,0.68143,0.681067,0.557802,0.572109,0.578568,0.560182,0.4894,0.553894,0.578453,0.486772,0.531824,0.371817,0.507549,0.574364,0.179745,0.250988,0.274458,0.216856,0.122535,0.089407,0.309557,0.277766,0.161428,0.325039,0.154526,0.194806,0.141189,0.062851,0.100043,0.115687,0.150358,0.142284,0.1707,0.133459,0.15477,0.123816,0.111241,0.142922,0.113107,0.108384,0.11921,0.138811,0.102636,0.401082,0.372549,0.455024,0.381295,0.304521,0.451174,0.503914,0.430551,0.282556,0.319644,0.312645,0.368888,0.327157,0.373992,0.374361,0.359069,0.286109,0.308801,0.284504,0.277606,0.27271,0.300342,0.089936,0.202651,0.090456,0.094899,0.40318,0.346221,0.071801,0.026973,0.20873,0.040581,0.020714,0.029543,0.027305,0.027022,0.023248,0.027027,0.043951,0.02946,0.066771,0.649866,0.647503,0.609897,0.745062,0.658804,0.811349,0.64475,0.648135,0.820982,0.717373,0.722901,0.421599,0.494226,0.414477,0.479845,0.500044,0.39509,0.342975,0.440861,0.43923,0.493443,0.478533,0.554827,0.559723,0.473663,0.479085,0.696108,0.531867,0.294233,0.589065,0.520749,0.544715,0.330858,0.391549,0.368992,0.039318,0.389834,0.272888,0.448538,0.497906,0.155027,0.081378,0.14819,0.136498,0.408233,0,0,1,0,0,0
1747,0.981869,0.989243,0.987854,0.979559,0.976542,0.610506,0.605297,0.531686,0.525238,0.503128,0.399554,0.411374,0.518848,0.498631,0.411151,0.547933,0.523018,0.000127,0.00122,0.0,0.0,0.019191,0.070481,0.064231,0.000188,0.000123,0.000139,0.052762,0.056692,0.037428,0.045634,0.092351,0.100631,0.075681,0.034495,0.031272,0.0305,0.083753,0.075546,0.051692,0.04346,0.047935,0.091837,0.144971,0.189684,0.140531,0.321564,0.320851,0.558384,0.344654,0.342049,0.469733,0.639151,0.477016,0.3278,0.395471,0.58262,0.595507,0.621043,0.371136,0.340284,0.363101,0.314641,0.326188,0.36362,0.317899,0.295648,0.301099,0.00026,0.002484,0.000424,0.000442,0.002724,0.05644,0.00023,0.003386,0.069256,0.006989,0.099673,0.009286,0.125662,0.100063,0.018762,0.014389,0.010985,0.030419,0.04536,0.451955,0.456585,0.453202,0.765553,0.51068,0.447198,0.436146,0.668791,0.596052,0.55289,0.554502,0.634443,0.731012,0.690052,0.720058,0.727428,0.634756,0.660254,0.670136,0.655859,0.745932,0.724597,0.73814,0.751507,0.720406,0.001124,0.001394,0.000876,0.393429,0.19968,0.000146,0.018433,0.193269,0.007816,0.009306,0.060671,0.31028,0.201725,0.038,0.040941,0.03512,0.106748,0.072781,0.082854,0.170159,0,0,1,0,0,0
1748,0.723744,0.691517,0.689356,0.727477,0.721024,0.862837,0.579448,0.651879,0.617309,0.515155,0.484458,0.511832,0.617286,0.687227,0.671765,0.769915,0.796597,0.005997,0.001584,0.001436,0.019754,0.004625,0.073426,0.060786,0.029481,0.008241,0.048171,0.13398,0.150318,0.117518,0.138183,0.257467,0.061737,0.083046,0.115315,0.181916,0.362649,0.219973,0.169159,0.194223,0.175328,0.14939,0.017769,0.012606,0.01358,0.044987,0.043489,0.098341,0.225348,0.225419,0.092665,0.318339,0.741795,0.919347,0.250851,0.307809,0.291217,0.772596,0.913663,0.902579,0.452137,0.480052,0.48524,0.467227,0.471304,0.476419,0.483165,0.473239,0.04504,0.00217,0.001789,0.01836,0.001444,0.343807,0.133389,0.126549,0.385409,0.04462,0.233383,0.022418,0.015864,0.137369,0.028974,0.01154,0.009484,0.00208,0.002836,0.027437,0.022055,0.016912,0.204333,0.186469,0.049233,0.100552,0.422434,0.375622,0.361039,0.627695,0.653129,0.578005,0.507673,0.688774,0.683096,0.643616,0.652894,0.677714,0.670944,0.727344,0.726497,0.719204,0.71697,0.699004,0.017549,0.002992,0.080613,0.222344,0.283922,0.118459,0.006003,0.023532,0.114198,0.568781,0.23734,0.067225,0.063196,0.160366,0.194168,0.042747,0.052821,0.061551,0.008288,0.011909,0,0,1,0,0,0
1749,0.753901,0.784438,0.845158,0.902586,0.605629,0.434816,0.422745,0.618934,0.741993,0.745944,0.828146,0.719637,0.752219,0.778404,0.881939,0.757359,0.779892,0.161814,0.01574,0.02495,0.002135,0.087245,0.056877,0.086729,0.117269,0.123391,0.12023,0.072393,0.289793,0.284241,0.031932,0.030498,0.040212,0.035356,0.139275,0.041293,0.033044,0.03936,0.040301,0.043016,0.055995,0.024374,0.050839,0.032303,0.061453,0.04585,0.277826,0.245229,0.69022,0.632745,0.567981,0.533142,0.615382,0.592245,0.576078,0.411728,0.393131,0.438369,0.38588,0.364801,0.350918,0.287636,0.302476,0.314096,0.353105,0.334852,0.29927,0.334385,0.393022,0.260339,0.064893,0.007733,0.087845,0.099757,0.136933,0.099177,0.080039,0.086582,0.011615,0.018929,0.017955,0.015363,0.013259,0.002449,0.022932,0.027172,0.011423,0.517323,0.422933,0.347851,0.69593,0.559547,0.628467,0.717679,0.559783,0.507578,0.517664,0.529106,0.649135,0.688612,0.674384,0.605601,0.57797,0.517025,0.434681,0.441732,0.556877,0.611555,0.653368,0.568962,0.487971,0.585362,0.308133,0.082852,0.007062,0.135941,0.212182,0.231958,0.198915,0.151205,0.103991,0.139711,0.249972,0.115565,0.154965,0.055929,0.084708,0.189726,0.257722,0.223724,0.240834,0.125611,0,0,1,1,0,0
1750,0.882966,1.0,1.0,1.0,1.0,0.652718,0.679799,0.665018,0.61056,0.575182,0.533904,0.527264,0.649644,0.5844,0.556986,0.704371,0.449029,0.009945,0.0,0.0,0.00352,0.015323,0.01194,0.0,0.0,0.0,0.000407,0.261051,0.034061,0.059209,0.039902,0.0515,0.03473,0.020634,0.040187,0.051663,0.093114,0.06537,0.03298,0.02183,0.056457,0.053895,0.015544,0.083692,0.096731,0.075572,0.346667,0.288845,0.339244,0.346667,0.32532,0.353374,0.374428,0.385947,0.36864,0.398845,0.408608,0.474587,0.477386,0.479828,0.421429,0.453439,0.490967,0.317369,0.298321,0.356395,0.400075,0.44579,0.000517,0.000898,0.0,0.011187,0.001231,0.000413,0.008267,0.045129,0.015642,0.025638,0.046247,0.012791,0.023873,0.047492,0.025465,0.029454,0.029429,0.006815,0.018372,0.414052,0.479687,0.5,0.472812,0.5,0.493979,0.485424,0.380726,0.44587,0.62422,0.595708,0.681059,0.704751,0.658673,0.772617,0.741449,0.594021,0.674563,0.670302,0.732831,0.81911,0.770373,0.698473,0.610818,0.67574,0.00508,0.0,0.003642,0.006882,0.0,0.0,0.082129,0.009767,0.047869,0.046839,0.347329,0.155991,0.097267,0.037265,0.051234,0.080059,0.06378,0.055813,0.040955,0.037553,0,0,1,0,0,0
1751,0.673388,0.713577,0.709971,0.6263,0.709786,0.726143,0.630766,0.667562,0.685479,0.635392,0.698716,0.550981,0.607101,0.595931,0.763395,0.506054,0.599273,0.140167,0.143019,0.117624,0.120465,0.136162,0.145495,0.105076,0.121347,0.101115,0.116775,0.123109,0.142301,0.16607,0.08464,0.285454,0.278274,0.098397,0.270165,0.158609,0.091435,0.154466,0.116192,0.167831,0.126871,0.167444,0.092167,0.256528,0.08226,0.168901,0.881674,0.948033,0.91025,0.861775,0.919933,0.884122,0.925419,0.911838,0.976945,0.889991,0.919791,0.965796,0.902896,0.915798,0.769364,0.741258,0.728306,0.662213,0.800121,0.753583,0.56036,0.509492,0.175815,0.233685,0.181411,0.144107,0.19799,0.156517,0.162619,0.181407,0.256459,0.278097,0.296245,0.061416,0.099425,0.100476,0.167914,0.148606,0.135601,0.12373,0.07058,0.98157,1.0,1.0,1.0,1.0,1.0,1.0,0.985916,1.0,1.0,0.893788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.975584,0.907507,1.0,0.976438,1.0,0.695248,0.656695,0.261827,0.210172,0.171286,0.232352,0.146616,0.20815,0.517705,0.404766,0.280748,0.240239,0.277368,0.334765,0.309946,1.0,1.0,0.132751,0.151103,0.191439,0.595174,0.089129,0,0,1,0,0,0
1752,0.957793,0.929274,0.963322,0.779929,0.610097,0.487836,0.560192,0.524793,0.507941,0.585728,0.509781,0.465749,0.40527,0.463107,0.557811,0.826816,0.704969,0.002242,0.02042,0.06119,0.371257,0.004426,0.003535,0.278086,0.253871,0.248313,0.281958,0.241515,0.104819,0.220053,0.181156,0.218423,0.219452,0.172681,0.236256,0.205453,0.228917,0.451091,0.705369,0.284998,0.21476,0.257195,0.025576,0.021564,0.095972,0.563633,0.287338,0.302545,0.337554,0.53018,0.556571,0.411891,0.502552,0.579251,0.568003,0.908151,0.835051,0.587939,0.685458,0.637681,1.0,0.702863,0.795596,0.530979,0.465224,0.531375,0.700785,0.856083,0.016254,0.062848,0.077322,0.171066,0.013655,0.010051,0.041989,0.301528,0.127284,0.475532,0.141394,0.323933,0.256901,0.205312,0.133382,0.151535,0.280025,0.113228,0.001506,0.393667,0.397679,0.429227,0.454885,0.486468,0.545634,0.634135,0.54153,0.64648,0.792983,0.86439,0.740986,0.897805,0.915245,0.757146,0.805673,0.70409,0.892918,0.748698,0.618897,0.568214,0.551789,0.671469,0.586576,0.669406,0.00453,0.062354,0.085629,0.009277,0.038636,0.061953,0.277469,0.09244,0.430171,0.330831,0.246702,0.186592,0.291061,0.273072,0.276659,0.429119,0.377017,0.442518,0.332956,0.328964,0,0,1,0,0,0
1753,0.872543,0.931927,0.996124,1.0,0.937195,0.744011,0.672299,0.715167,0.726503,0.67475,0.731256,0.642125,0.578083,0.635742,0.668761,0.59944,0.96834,0.16174,0.018792,0.010055,0.010484,0.151207,0.089998,0.123484,0.182918,0.136727,0.079665,0.217254,0.419965,0.139547,0.078802,0.098436,0.427962,0.228033,0.067325,0.206524,0.283993,0.181479,0.247523,0.139723,0.208578,0.277733,0.18068,0.30671,0.228355,0.018478,0.26713,0.263752,0.587627,0.410253,0.379329,0.50718,0.485466,0.485251,0.47528,0.371329,0.412836,0.469416,0.464629,0.322882,0.440828,0.463205,0.496961,0.533151,0.481308,0.376298,0.205383,0.198675,0.060391,0.026579,0.001495,0.001123,0.101486,0.045164,0.082897,0.092192,0.028289,0.019789,0.070181,0.174458,0.085132,0.18079,0.060796,0.159005,0.165246,0.139882,0.223822,0.581096,0.575803,0.487254,1.0,1.0,0.642587,0.546854,0.814934,0.922549,0.976965,0.822333,0.824764,0.854199,0.805617,0.841642,0.879179,1.0,1.0,0.887011,0.716446,0.837132,0.863354,0.761329,0.450095,0.446017,0.218303,0.001943,0.001586,0.151158,0.384605,1.0,0.112944,0.222781,0.176984,0.258758,0.121998,0.16684,0.206426,0.153488,0.120701,0.180808,0.222,0.160092,0.388536,0.011416,0,0,1,0,0,0
