,attr2,attr6,attr7,attr8,attr13,attr23,attr27,attr29,attr31,attr33,attr34,attr37,attr38,attr39,attr43,attr45,attr47,attr48,attr49,attr50,attr52,attr53,attr56,attr57,attr59,attr62,attr64,attr65,attr70,attr71,attr72,attr76,attr78,attr79,attr81,attr82,attr83,attr85,attr88,attr89,attr91,attr92,attr93,attr94,attr98,attr99,attr102,attr103,attr105,attr106,attr109,attr110,attr111,attr112,attr114,attr115,attr116,attr119,attr122,attr123,attr124,attr127,attr128,attr135,attr136,attr139,attr144,attr146,attr147,attr156,attr157,attr159,attr161,attr163,attr165,attr167,attr168,attr169,attr171,attr175,attr176,attr178,attr179,attr183,attr185,attr188,attr190,attr191,attr195,attr198,attr201,attr203,attr205,attr206,attr207,attr211,attr213,attr215,attr217,attr218,attr225,attr228,attr230,attr231,attr232,attr236,attr237,attr240,attr244,attr245,attr249,attr252,attr254,attr255,attr256,attr257,attr261,attr262,attr264,attr265,attr266,attr267,attr268,attr271,attr272,attr274,attr276,attr278,attr282,attr284,attr286,attr287,attr288,attr289,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
2237,0.771543,0.687126,0.695958,0.80026,0.615736,0.680641,0.526636,0.563283,0.615187,0.704462,0.689254,0.619068,0.554901,0.7146,0.593137,0.527764,0.700587,0.694004,0.614611,0.000311,0.013892,0.207826,0.000676,0.0,0.244797,0.29437,0.030254,0.272585,0.077219,0.295693,0.539328,0.419306,0.445833,0.503508,0.387915,0.560429,0.528809,0.369575,0.506651,0.408782,0.541478,0.233577,0.301396,0.306928,0.37039,0.26308,0.261166,0.23845,0.214204,0.266708,0.259444,0.253532,0.218951,0.235185,0.262318,0.229643,0.269012,0.278992,0.215953,0.311118,0.300974,0.205185,0.250556,0.494006,0.591776,0.369204,0.678717,0.372771,0.341022,0.001845,0.012501,0.036999,0.001371,0.010144,0.018644,0.002664,0.007164,0.025638,0.028185,0.052101,0.052817,0.041524,0.023542,0.040676,0.912482,0.01071,0.087024,1.0,0.030547,0.260635,0.49839,0.177782,0.385691,0.453391,0.576311,0.280998,0.535639,0.541667,0.354368,0.492306,0.640354,0.763319,0.703458,0.660572,0.695775,0.737565,0.765253,0.793064,0.803263,0.806629,0.354359,0.002118,0.180867,0.217229,0.204666,0.323798,0.213354,0.229853,0.088552,0.043554,0.383141,0.32157,0.407667,0.358404,0.381576,0.267418,0.154033,0.136428,0.139079,0.178124,0.15563,0.190085,0.099474,0.25619,0.053256,0,0,0,0,0,1
2238,0.645691,0.547704,0.079191,0.696472,0.56727,0.279613,0.669788,0.589945,0.240738,0.766968,0.708834,0.210609,0.211594,0.720913,0.443393,0.175917,0.753874,0.658246,0.134739,0.025571,0.007169,0.003324,0.020962,0.001909,0.014015,0.223639,0.007132,0.301442,0.033019,0.023153,0.116944,0.10088,0.342493,0.133017,0.376685,0.152314,0.021112,0.49383,0.435919,0.160591,0.113985,0.520435,0.144402,0.130988,0.215374,0.126461,0.0,0.0,0.381043,0.235947,0.068416,0.008635,0.122311,0.37644,0.217455,0.274918,0.290226,0.379287,0.288477,0.346639,0.204835,0.14404,0.281968,0.300905,0.31166,0.202743,0.348567,0.249095,0.364053,0.000913,0.007799,0.002787,0.009769,0.013982,0.050735,0.018493,0.011693,0.004567,0.002576,0.011172,0.039835,0.004467,0.001229,0.003971,0.006505,0.013101,0.018832,0.004275,0.026883,0.0,0.0,0.376845,0.14911,0.127505,0.0,0.041488,0.298276,0.072117,0.346999,0.0,0.02695,0.529433,0.004384,0.362912,0.150306,0.361089,0.113627,0.326288,0.249866,0.453089,0.011419,0.113858,0.003302,0.038497,0.063726,0.005492,0.126222,0.081999,0.686805,0.015845,0.1621,0.015969,0.052224,0.95752,0.01257,0.075163,0.041803,0.884327,0.049223,0.017927,0.111787,0.233473,0.071685,0.045887,0.07556,0,0,0,0,0,1
2239,0.672713,0.571167,0.632147,0.800857,0.654521,0.691776,0.703332,0.555266,0.682714,0.680985,0.714258,0.43575,0.39079,0.473814,0.201325,0.285926,0.299566,0.23474,0.232559,0.045444,0.045143,0.004147,0.003833,0.006926,0.005048,0.009724,0.028498,0.014659,0.016456,0.18742,0.054579,0.013087,0.390541,0.152476,0.309157,0.200541,0.12461,0.39532,0.499805,0.319448,0.477982,0.113601,0.091145,0.226477,0.063055,0.184685,0.029369,0.030899,0.245734,0.335254,0.257791,0.235226,0.184931,0.227202,0.329856,0.327407,0.321235,0.344177,0.313114,0.305789,0.322167,0.611646,0.398066,0.330617,0.312654,0.307243,0.293422,0.270329,0.280754,0.000198,0.000692,0.041383,0.014405,0.00047,0.001124,0.006508,0.001068,0.343111,0.004254,0.001353,0.302679,0.008349,0.005957,0.053198,0.01654,0.017334,0.002931,0.006195,0.008049,0.053163,0.0,0.115036,0.305097,0.303028,0.179851,0.309223,0.289184,0.285572,0.309123,0.333501,0.41972,0.454945,0.500134,0.495035,0.421129,0.497562,0.53253,0.079017,0.12349,0.129663,0.007744,0.042008,0.003517,0.01041,0.223126,0.141556,0.005109,0.004063,0.02141,0.057885,0.015819,0.06642,0.098192,0.007739,0.093828,0.076513,0.188945,0.067088,0.30155,0.242772,0.133659,0.134113,0.045662,0.039024,0.032442,0,0,0,0,0,1
2240,0.604141,0.71429,0.685605,0.643688,0.706411,0.428075,0.644497,0.707024,0.44624,0.571904,0.520937,0.485739,0.484065,0.590358,0.524473,0.597714,0.56704,0.460159,0.533484,0.004264,0.069202,0.0,0.003637,0.000752,0.063511,0.000263,0.001329,0.025375,9.5e-05,0.04493,0.013464,0.13036,0.164929,0.013904,0.05787,0.156526,0.148836,0.277341,0.190182,0.135112,0.153573,0.078553,0.056706,0.055938,0.108042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257716,0.241324,0.0,0.0,0.288086,0.0,0.054986,0.071502,0.352709,0.325549,0.288573,0.199458,0.109657,0.260336,0.182311,0.109303,0.060991,0.002457,0.001722,0.026412,0.000439,0.000518,0.000693,0.059941,0.036722,0.115736,0.077713,0.01848,0.044733,0.08515,0.039232,0.032729,0.092224,0.094533,0.028089,0.16944,0.086789,0.076657,0.199913,0.209485,0.06061,0.033749,0.194713,0.055779,0.045771,0.087326,0.196614,0.277934,0.646918,0.586487,0.401503,0.743995,0.705359,0.548354,0.61517,0.693673,0.000273,0.002211,0.065212,0.04712,0.001935,0.000995,0.012639,0.032508,0.001581,0.000733,0.000842,0.043099,0.013041,1.0,1.0,0.035804,0.029313,0.226687,0.217837,0.374498,0.19345,0.146547,0.044425,0.043606,0.069625,0,0,0,0,0,1
2241,0.598221,0.6659,0.66931,0.640547,0.707139,0.65473,0.62441,0.487285,0.474861,0.668258,0.356904,0.372779,0.353062,0.396757,0.159348,0.252618,0.268679,0.232873,0.243517,0.007044,0.083979,0.060844,0.002977,0.026601,0.213204,0.005655,0.189145,0.435456,0.002861,0.13429,0.468266,0.203499,0.497498,0.36539,0.436577,0.417755,0.281592,0.233719,0.177826,0.378962,0.298095,0.090382,0.13729,0.092776,0.016588,0.0,0.096708,0.053855,0.102442,0.023203,0.17417,0.094307,0.104033,0.123402,0.337977,0.388224,0.204938,0.11572,0.452071,0.343957,0.159609,0.347449,0.42692,0.490281,0.484232,0.541536,0.471241,0.466228,0.43203,0.062122,0.019869,0.027593,0.000345,0.012575,0.1056,0.068388,0.0009,0.097041,0.005612,0.086808,0.048831,0.008485,0.02738,0.043227,0.009056,0.02231,0.020429,0.026867,0.009022,0.045133,0.031066,0.062165,0.318785,0.570484,0.251834,0.388084,0.627337,0.203178,0.13493,0.558284,0.760724,0.691302,0.489175,0.452418,0.63833,0.647008,0.461789,0.476505,0.457908,0.426787,0.687101,0.001539,0.359916,0.239016,1.0,0.107978,0.261269,0.089966,0.178887,0.369925,0.011735,0.802813,0.68096,0.076132,0.123244,0.188031,0.05231,0.487062,0.037948,0.041655,0.036967,0.0852,0.059803,0.058702,0.017833,0,0,0,0,0,1
2242,0.627625,0.609295,0.62926,0.426479,0.536451,0.358597,0.202487,0.420311,0.526021,0.268799,0.173317,0.444194,0.433688,0.336094,0.469611,0.722452,0.748567,0.539301,0.302572,0.078624,0.095537,0.172554,0.1264,0.201803,0.403393,0.14892,0.199562,0.237397,0.329372,0.148813,0.21564,0.055194,0.124635,0.193885,0.356384,0.260613,0.163121,0.09606,0.437154,0.367854,0.801085,0.154273,0.05506,0.011697,0.395681,0.287661,0.231578,0.077236,0.129636,0.349479,0.32094,0.278128,0.102846,0.109849,0.374465,0.316763,0.335898,0.340967,0.346008,0.348114,0.345446,0.357805,0.442291,0.441235,0.419499,0.392942,0.407305,0.421228,0.473361,0.041095,0.047493,0.051957,0.079026,0.039126,0.011945,0.008587,0.012131,0.004883,0.02321,0.019244,0.003206,0.042167,0.038263,0.002242,0.015782,0.025927,0.009513,0.001122,0.016519,0.364444,0.127494,0.171956,0.425076,0.423119,0.448683,0.473385,0.391819,0.483573,0.398584,0.475331,0.484758,0.468487,0.544239,0.48922,0.488638,0.592033,0.599526,0.609669,0.628411,0.576288,0.23718,0.153771,0.054166,0.095961,0.075611,0.284523,0.063747,0.135878,0.008999,0.154275,0.249812,0.010126,0.024756,0.004633,0.023084,0.005927,0.062969,0.026642,0.043455,0.046943,0.034769,0.109643,0.049293,0.009982,0.067591,0,0,0,0,0,1
2243,0.587111,0.576028,0.5504,0.558479,0.615316,0.593504,0.657552,0.5431,0.553176,0.573112,0.545708,0.456671,0.502501,0.514555,0.718573,0.710522,0.801259,0.811129,0.790165,0.000176,0.0,0.019935,0.000708,0.03014,0.005892,0.046332,0.087972,0.253257,0.062214,0.092502,0.235642,0.149156,0.139348,0.210047,0.225609,0.116835,0.124514,0.137168,0.241961,0.124078,0.090192,0.025243,0.041738,0.063815,0.030202,0.165734,0.212551,0.186235,0.149801,0.230027,0.355713,0.3769,0.208704,0.120254,0.546687,0.37716,0.375919,0.21096,0.391694,0.375528,0.384733,0.512956,0.410034,0.435487,0.516612,0.418889,0.363752,0.35369,0.359314,0.41099,0.027592,0.002569,0.000856,0.173592,0.005952,0.067553,0.104503,0.409344,0.00669,0.007525,0.29273,0.007957,0.006808,0.164551,0.170335,0.030731,0.000952,0.001568,0.000529,0.141841,0.188797,0.107275,0.282575,0.138374,0.540448,0.24849,0.583098,0.625056,0.273148,0.350633,0.482566,0.624184,0.62273,0.617485,0.538524,0.569064,0.558608,0.608584,0.688272,0.688708,0.337693,0.00082,0.380121,0.047651,0.191448,0.025493,0.040853,0.084605,0.024652,0.602925,0.692182,0.520585,0.013282,0.022152,0.017963,0.221381,0.022117,0.020075,0.051457,0.05007,0.054459,0.062564,0.002689,0.006595,0.020374,0,0,0,0,0,1
2244,0.670367,0.675223,0.467923,0.646937,0.655411,0.408728,0.260876,0.305684,0.626644,0.393715,0.219407,0.377315,0.478454,0.517096,0.359903,0.406403,0.383168,0.386455,0.37783,0.000883,0.005079,0.003626,0.246907,0.000694,0.12527,0.00072,0.258554,0.298811,0.034971,0.332003,0.220446,0.280916,0.266004,0.24914,0.684956,0.240935,0.366705,0.121197,0.605703,0.227803,0.075827,0.124372,0.11376,0.10758,0.151775,0.111823,0.275389,0.225163,0.358838,0.106434,0.239717,0.180058,0.12467,0.325788,0.255076,0.308932,0.305752,0.328874,0.334452,0.359405,0.347429,0.325984,0.325251,0.236434,0.252113,0.287124,0.170022,0.175563,0.151474,0.001621,0.040506,0.021188,0.002871,0.033844,0.006275,0.055684,0.00138,0.003562,0.002057,0.000519,0.00609,0.001387,0.002632,0.073142,0.054328,0.086598,0.038899,0.030102,0.044568,0.110436,0.118097,0.282123,0.028192,0.149226,0.186417,0.124136,0.297172,0.282218,0.381394,0.252546,0.173937,0.438323,0.318047,0.407325,0.537972,0.474152,0.489012,0.708286,0.736881,0.762219,0.047182,0.069969,0.010171,0.21546,0.189356,0.090329,0.170664,0.064228,0.378472,0.248168,0.018105,0.108268,0.080702,0.063434,0.07621,0.080247,0.07839,0.061305,0.584636,0.371519,0.667724,0.42362,0.22059,0.201968,0.155372,0,0,0,0,0,1
2245,0.706035,0.583237,0.542514,0.734175,0.530614,0.657525,0.444297,0.605359,0.583733,0.498856,0.557473,0.514913,0.510509,0.543715,0.431272,0.427763,0.352587,0.329434,0.322545,0.022695,0.00225,0.010944,0.003676,0.017648,0.020045,0.040421,0.006278,0.019174,0.089094,0.05812,0.040571,0.124204,0.147801,0.179502,0.205693,0.281861,0.239616,0.01583,0.190959,0.004886,0.031924,0.021431,0.012048,0.009963,0.011459,0.217579,0.297058,0.288669,0.308875,0.28618,0.281722,0.172942,0.303182,0.31142,0.312558,0.313429,0.298573,0.294623,0.288477,0.328765,0.343045,0.335514,0.334444,0.248409,0.260103,0.23192,0.245878,0.285007,0.313128,0.000569,0.000608,0.04764,0.000639,0.000958,0.014963,0.009862,0.003024,0.001997,0.007368,0.002823,0.005365,0.004203,0.004858,0.000984,0.005942,0.003122,0.000611,0.000771,0.004917,0.22816,0.268362,0.28385,0.307155,0.306562,0.24508,0.300937,0.316749,0.104759,0.319053,0.316369,0.425702,0.478831,0.426261,0.409845,0.291723,0.257112,0.322117,0.313976,0.295424,0.297135,0.004598,0.001967,0.010158,0.005361,0.048678,0.123653,0.004953,0.005706,0.087542,0.03707,0.154511,0.017063,0.025212,0.062719,0.025628,0.062694,0.090516,0.068632,0.017927,0.082116,0.011812,0.012414,0.009844,0.003145,0.005411,0,0,0,0,0,1
2246,0.698647,0.763972,0.683596,0.275367,0.602598,0.58159,0.196902,0.74007,0.551383,0.124786,0.154796,0.493324,0.395677,0.26264,0.197046,0.323633,0.148242,0.179191,0.143693,0.041238,0.061742,0.268905,0.023996,0.102488,0.474407,0.240548,0.778772,0.101552,0.001683,0.748164,0.370661,0.084543,0.381791,0.21382,0.294686,0.008101,0.070168,0.466801,0.284413,0.006031,0.104352,0.250279,0.315763,0.391729,0.087033,0.581831,0.24823,0.213251,0.22786,0.568128,0.316468,0.193011,0.126968,0.134712,0.231948,0.309781,0.3,0.099006,0.361927,0.409211,0.56131,0.231982,0.337311,0.373608,0.394211,0.656536,0.607846,0.688491,0.712483,0.024117,0.009347,0.018002,0.001897,0.003615,0.110971,0.060104,0.000638,0.153526,0.155792,0.35927,0.031656,0.118263,0.248821,0.074724,0.079407,0.059324,0.074814,0.047437,0.048352,0.468364,0.267344,0.215334,0.460894,0.393586,0.29898,0.434369,0.30125,0.178017,0.140611,0.40601,0.349123,0.353652,0.492027,0.395878,0.306707,0.428129,0.486592,0.431931,0.488683,0.479804,0.135757,0.242095,0.005376,0.122225,0.145146,0.315505,0.022005,0.141809,0.224246,0.090478,0.001774,0.018246,0.021792,0.132967,0.30992,0.022143,0.036842,0.00523,0.023965,0.069705,0.042292,0.019789,0.126808,0.08806,0.021586,0,0,0,0,0,1
2247,0.855496,0.742348,0.826171,0.72002,0.752829,0.369686,0.682893,0.189087,0.417535,0.471499,0.368999,0.247515,0.38961,0.232044,0.079822,0.145941,0.150176,0.128927,0.088923,0.053495,0.357183,0.274349,0.091131,0.131114,0.16406,0.032561,0.121914,0.237411,0.004201,0.122789,0.554446,0.130319,0.06357,0.715265,0.261875,0.019951,0.183824,0.039318,0.202491,0.056295,0.159637,0.020209,0.039997,0.075895,0.017572,0.09808,0.282003,0.250617,0.264657,0.185103,0.303759,0.248285,0.158999,0.211598,0.080398,0.276742,0.31144,0.102346,0.286749,0.307572,0.276557,0.411866,0.235912,0.309931,0.30679,0.316687,0.366139,0.349294,0.364767,0.01382,0.003727,0.042399,0.025887,0.077435,0.002817,0.004689,0.004898,0.02529,0.004493,0.03328,0.006447,0.016841,0.011051,0.005672,0.011615,0.011482,0.004509,0.00504,0.002205,0.362598,0.321536,0.341799,0.304359,0.425467,0.457506,0.125503,0.422951,0.43476,0.192275,0.521504,0.508611,0.347289,0.390689,0.383969,0.513084,0.395856,0.410337,0.406613,0.470019,0.483371,0.032329,0.113959,0.065972,0.036958,0.015584,0.203009,0.128974,0.079944,0.065408,0.012279,0.013437,0.079577,0.218395,0.023082,0.109162,0.053271,0.041154,0.035688,0.077912,0.02682,0.020154,0.018073,0.028714,0.023085,0.021828,0,0,0,0,0,1
2248,0.690074,0.696353,0.747662,0.755392,0.804258,0.63673,0.592655,0.447152,0.760382,0.542578,0.416132,0.384934,0.448307,0.459596,0.345957,0.579115,0.535988,0.555471,0.490555,0.003163,0.004513,0.041408,0.007118,0.055828,0.025076,0.010229,0.144817,0.158387,0.042747,0.290947,0.223056,0.19922,0.103834,0.044472,0.109837,0.257238,0.040742,0.025281,0.126871,0.107089,0.040076,0.008065,0.005499,0.041439,0.087911,0.0,0.037723,0.037174,0.221125,0.17725,0.244348,0.241255,0.235089,0.227524,0.311529,0.261379,0.259746,0.276283,0.263155,0.278957,0.260384,0.207462,0.225981,0.267277,0.260233,0.255027,0.240775,0.255075,0.248251,0.002365,0.014207,0.000551,0.002963,0.001607,0.012274,0.002677,0.006396,0.011302,0.014086,0.006015,0.021167,0.006019,0.004116,0.013363,0.009983,0.007303,0.009443,0.003411,0.006473,0.169921,0.157128,0.338578,0.622529,0.412585,0.389113,0.613952,0.48128,0.425836,0.488773,0.55134,0.482454,0.598743,0.500693,0.509393,0.467414,0.502919,0.506083,0.450136,0.494688,0.468241,0.178607,0.054762,0.040117,0.168619,0.007427,0.008377,0.02251,0.226596,0.048812,0.008993,0.095084,0.077295,0.044865,0.031344,0.056568,0.007692,0.102283,0.0546,0.013839,0.019541,0.009259,0.019048,0.014907,0.007015,0.028599,0,0,0,0,0,1
2249,0.324258,0.295052,0.277971,0.415817,0.358218,0.610408,0.641165,0.633584,0.593851,0.348928,0.579512,0.550354,0.480425,0.433169,0.341663,0.36781,0.403781,0.384962,0.380739,0.007451,0.00426,0.004211,0.003195,0.005032,0.004983,0.004092,0.004663,0.006227,0.044704,0.01865,0.006727,0.425292,0.134136,0.083951,0.339758,0.037995,0.36237,0.210668,0.199698,0.146874,0.145202,0.08775,0.060325,0.089605,0.099463,0.176591,0.224513,0.245494,0.357215,0.047874,0.083525,0.082058,0.104479,0.138909,0.0,0.109211,0.180631,0.099225,0.253923,0.308416,0.226481,0.205364,0.204705,0.424931,0.455123,0.441742,0.452901,0.425885,0.440748,0.003284,0.002736,0.004164,0.013063,0.002115,0.188113,0.016057,0.063397,0.09382,0.031908,0.012197,0.049507,0.037297,0.051933,0.009604,0.035326,0.013443,0.007049,0.005606,0.004836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102791,0.0,0.0,0.128556,0.250391,0.383409,0.450561,0.434771,0.533682,0.45792,0.443773,0.315117,0.404455,0.395688,0.00209,0.002108,0.005341,0.005515,0.022878,0.005073,0.008513,0.639874,0.068364,0.040323,0.338272,0.366933,0.01078,0.473205,0.537338,0.227813,0.162186,0.155171,0.099619,0.066485,0.032083,0.068062,0.070658,0.071561,0.053053,0,0,0,0,0,1
2250,0.82389,0.854357,0.863024,0.90932,0.70798,0.619204,0.668364,0.542271,0.475782,0.663107,0.669647,0.603726,0.640788,0.628849,0.533767,0.520877,0.612122,0.678454,0.703736,0.0,0.200248,0.009828,0.070798,0.186728,0.087202,0.213389,0.339441,0.345259,0.079818,0.323642,0.330751,0.236347,0.405402,0.376762,0.317231,0.292564,0.268522,0.222988,0.33172,0.329055,0.171542,0.381978,0.557329,0.542741,0.008826,0.312387,0.34177,0.342565,0.333381,0.341626,0.371104,0.348834,0.362613,0.349801,0.385062,0.366084,0.373416,0.366927,0.367181,0.369554,0.390192,0.360274,0.384396,0.38677,0.404204,0.39869,0.395501,0.386276,0.388807,0.002556,0.001494,0.004759,0.006418,0.003699,0.004116,0.006213,0.004875,0.019809,0.001826,0.003715,0.012271,0.013844,0.031339,0.008146,0.079018,0.013867,0.05323,0.044898,0.008513,0.518395,0.507638,0.517165,0.55862,0.565933,0.556528,0.548868,0.593331,0.57517,0.565094,0.585793,0.559537,0.571189,0.579554,0.557915,0.581421,0.590569,0.647511,0.521683,0.640365,0.638587,0.001895,0.032094,0.014334,0.012411,0.018771,0.009681,0.017683,0.016457,0.018204,0.018767,0.019267,0.029243,0.018217,0.016417,0.018293,0.035623,0.03616,0.030725,0.086722,0.233781,0.083035,0.036712,0.09676,0.172691,0.019836,0,0,0,0,0,1
2251,0.530292,0.658503,0.645287,0.618049,0.666017,0.617732,0.569695,0.338581,0.486166,0.511923,0.499224,0.657136,0.663626,0.719081,0.396063,0.487588,0.48195,0.427389,0.425898,0.070263,0.000152,0.00023,0.000269,0.108784,0.022016,0.0,0.131655,0.35647,0.017007,0.259417,0.387197,0.128126,0.414557,0.430474,0.379006,0.283335,0.463004,0.260207,0.248333,0.320954,0.103085,0.078875,0.131693,0.041336,0.02325,0.240501,0.247812,0.239383,0.241749,0.252709,0.261385,0.253704,0.251962,0.239321,0.273018,0.285556,0.285953,0.258827,0.315727,0.299335,0.33345,0.329335,0.326372,0.368663,0.369904,0.386132,0.37585,0.296022,0.284033,0.007683,0.005518,0.002795,0.000246,0.018536,0.020107,0.006289,0.00589,0.008355,0.011127,0.021924,0.0247,0.010179,0.008229,0.003623,0.004748,0.017934,0.006156,0.00522,0.005161,0.144111,0.203189,0.196592,0.149837,0.241781,0.242541,0.237509,0.289743,0.395643,0.259371,0.229759,0.289028,0.46993,0.433351,0.447453,0.537674,0.565866,0.64807,0.450986,0.462482,0.4444,0.002986,0.002065,0.16471,0.028787,0.01907,0.044332,0.207475,0.037204,0.121685,0.057634,0.017736,0.155431,0.166054,0.080579,0.130662,0.310372,0.114485,0.095753,0.011658,0.02193,0.106718,0.12035,0.217263,0.167976,0.145416,0,0,0,0,0,1
2252,0.80948,0.620175,0.667408,0.783749,0.737374,0.551227,0.389015,0.487393,0.730159,0.470955,0.529622,0.768305,0.779904,0.77166,0.641027,0.756253,0.749226,0.725789,0.717579,0.017902,0.0578,0.061636,0.115126,0.045888,0.002646,0.043081,0.412445,0.632488,0.210085,0.998245,0.778799,1.0,0.906248,0.526731,0.166131,0.506772,0.507872,0.191576,0.05912,0.032287,0.140809,0.180067,0.038159,0.006105,0.010383,0.313443,0.298011,0.20869,0.259492,0.267908,0.383985,0.356187,0.272805,0.248032,0.364753,0.365418,0.367202,0.294163,0.326968,0.328059,0.345377,0.402922,0.337099,0.319774,0.310679,0.301029,0.181159,0.164582,0.159554,0.021943,0.000683,0.027802,0.017051,0.004598,0.004008,0.031286,0.019754,0.018642,0.005576,0.010575,0.013203,0.00305,0.003698,0.012218,0.056722,0.016421,0.036903,0.003284,0.004368,0.349313,0.127583,0.098072,0.482812,0.485172,0.481426,0.441626,0.499843,0.508857,0.310509,0.513688,0.502919,0.41916,0.501778,0.436549,0.458904,0.399993,0.415783,0.422907,0.415381,0.410874,0.201182,0.417444,0.001635,0.001555,0.001186,0.002425,0.015868,0.030026,0.019229,0.435263,0.381373,0.011104,0.020767,0.020418,0.024206,0.019086,0.03321,0.048583,0.033274,0.007736,0.018011,0.019506,0.013387,0.00482,0.004375,0,0,0,0,0,1
2253,0.774604,0.779642,0.74526,0.581368,0.698718,0.621459,0.524551,0.344501,0.49707,0.59891,0.519504,0.244743,0.402734,0.360011,0.157678,0.180089,0.602359,0.603712,0.488435,0.01397,0.005013,0.005549,0.016228,0.123294,0.159089,0.165988,0.539006,0.433019,0.277244,0.547926,0.437823,0.284095,0.279782,0.455761,0.552257,0.362582,0.225353,0.155679,0.321082,0.388624,0.451089,0.150764,0.231501,0.180122,0.273976,0.251845,0.244897,0.249691,0.25832,0.362133,0.34323,0.388491,0.464595,0.33679,0.391379,0.345117,0.380048,0.426989,0.416392,0.4769,0.386468,0.403999,0.346022,0.454753,0.351701,0.357058,0.460364,0.31452,0.310898,0.014025,0.00935,0.017395,0.025525,0.012176,0.008316,0.042696,0.02827,0.083362,0.06562,0.009071,0.048178,0.025567,0.048465,0.12267,0.046984,0.005,0.098648,0.081511,0.003936,0.127002,0.132067,0.128713,0.253478,0.146035,0.173209,0.11885,0.260534,0.433128,0.241434,0.669172,0.206969,0.203402,0.283481,0.220098,0.110485,0.259908,0.253735,0.122048,0.320104,0.226964,0.004249,0.085852,0.258713,0.166337,0.229493,0.306567,0.291112,0.399142,0.220299,0.257051,0.259748,0.663645,0.169517,0.239135,0.246381,0.524913,0.186088,0.500162,0.289082,0.216377,0.077512,0.174221,0.531502,0.290706,0.376263,0,0,0,0,0,1
2254,0.62554,0.491322,0.497936,0.396621,0.490408,0.226537,0.406753,0.521995,0.363056,0.668995,0.537156,0.27051,0.367192,0.561343,0.46985,0.434115,0.551394,0.664416,0.524227,0.096827,0.002335,0.002137,0.260118,0.313252,0.001377,0.32793,0.279868,0.411082,0.382435,0.259333,0.558507,0.283383,0.258502,0.4996,0.097011,0.160243,0.094021,0.176295,0.195187,0.199628,0.256851,0.294658,0.337108,0.319318,0.312368,0.323875,0.197284,0.212291,0.307133,0.40465,0.193368,0.269829,0.410377,0.37203,0.345014,0.222641,0.188896,0.371859,0.330439,0.360041,0.393052,0.341756,0.369431,0.371351,0.407531,0.377757,0.364143,0.372229,0.367743,0.035055,0.000524,0.035365,0.008882,0.020738,0.002176,0.006561,0.003467,0.017846,0.033448,0.001561,0.011323,0.037521,0.01043,0.02795,0.03171,0.003039,0.006696,0.008408,0.006112,0.266718,0.068561,0.352064,0.423589,0.088298,0.077149,0.657955,0.218487,0.27818,0.561818,0.680723,0.676328,0.582495,0.654232,0.57224,0.691682,0.63786,0.647567,0.598642,0.526067,0.535583,0.004765,0.447185,0.652631,0.002917,0.002821,0.559007,0.463612,0.646173,0.497709,0.038717,0.0265,0.120279,0.104358,0.111098,0.048041,0.113202,0.27996,0.072647,0.069028,0.068838,0.039994,0.037771,0.053218,0.069712,0.06234,0,0,0,0,0,1
2255,0.85244,0.855232,0.830685,0.844933,0.845125,0.549811,0.691664,0.751819,0.348068,0.514588,0.608151,0.530534,0.276096,0.313934,0.606637,0.233456,0.267134,0.541461,0.458059,0.001098,9.7e-05,0.043808,0.00063,0.000417,0.085753,0.057279,0.224784,0.344635,0.154234,0.363476,0.430497,0.137092,0.35411,0.437419,0.257231,0.142244,0.192014,0.386767,0.337137,0.331992,0.337534,0.569677,0.481616,0.424161,0.299207,0.207111,0.204868,0.214836,0.200233,0.216656,0.313037,0.33152,0.324832,0.331358,0.299224,0.291711,0.261898,0.368374,0.307034,0.268339,0.272557,0.334991,0.309086,0.300162,0.311979,0.320508,0.304303,0.389122,0.285093,0.030155,0.03315,0.016393,0.025752,0.006766,0.005062,0.014516,0.000863,0.002314,0.004735,0.001734,0.002236,0.006216,0.004026,0.004333,0.005552,0.008971,0.00776,0.002834,0.009747,0.273741,0.326213,0.285691,0.406154,0.486531,0.564964,0.524592,0.577295,0.584656,0.651392,0.588877,0.591845,0.558673,0.604428,0.67764,0.593651,0.534185,0.613918,0.567311,0.718427,0.514711,0.10219,0.001635,0.243377,0.225843,0.042409,0.035752,0.070066,0.036252,0.013142,0.032894,0.018436,0.023078,0.02767,0.014862,0.021857,0.029485,0.107355,0.012578,0.031501,0.054047,0.036498,0.090128,0.085227,0.033301,0.030259,0,0,0,0,0,1
