,attr4,attr5,attr7,attr8,attr13,attr14,attr22,attr26,attr27,attr30,attr31,attr37,attr40,attr41,attr43,attr44,attr47,attr49,attr50,attr51,attr56,attr60,attr61,attr74,attr79,attr85,attr89,attr95,attr97,attr102,attr104,attr111,attr114,attr115,attr117,attr119,attr122,attr123,attr124,attr130,attr133,attr138,attr141,attr144,attr146,attr153,attr155,attr158,attr162,attr163,attr164,attr167,attr168,attr169,attr175,attr176,attr177,attr184,attr189,attr192,attr193,attr195,attr197,attr201,attr210,attr211,attr214,attr216,attr218,attr220,attr221,attr223,attr227,attr231,attr234,attr236,attr237,attr240,attr243,attr245,attr247,attr251,attr252,attr256,attr259,attr262,attr265,attr266,attr271,attr273,attr274,attr276,attr277,attr279,attr280,attr283,attr286,attr287,attr288,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1159,0.583804,0.342999,0.587499,0.704335,0.609621,0.600456,0.397484,0.575025,0.819102,0.410521,0.507562,0.714525,0.689227,0.640212,0.637336,0.540537,0.816638,0.716313,0.057493,0.319732,0.472308,0.644464,0.869159,0.625991,0.354608,0.598696,0.457094,0.122244,0.094369,0.345418,0.34666,0.356852,0.307147,0.325309,0.368964,0.346392,0.341056,0.359774,0.362503,0.333759,0.333628,0.335494,0.395384,0.391228,0.388621,0.001447,0.004072,0.002643,0.001663,0.002086,0.003794,0.002882,0.001916,0.022713,0.000233,0.015681,0.00531,0.002378,0.008415,0.007962,0.001501,0.000812,0.194109,0.483248,0.516517,0.330683,0.530193,0.539732,0.513922,0.588813,0.547292,0.542036,0.542304,0.560867,0.615137,0.635042,0.669898,0.549103,0.569903,0.563059,0.089822,0.009376,0.014918,0.009008,0.011478,0.156615,0.015014,0.005964,0.023404,0.005015,0.108703,0.151582,0.186843,0.204321,0.044526,0.141538,0.211884,0.039464,0.031067,0.007775,0,0,0,0,0,1
1160,0.496264,0.502655,0.485418,0.488006,0.548317,0.563212,0.56777,0.304559,0.376603,0.498928,0.589731,0.560068,0.552267,0.612388,0.698031,0.472737,0.568677,0.505537,0.3885,0.449581,0.102129,0.167068,0.211007,0.386093,0.294675,0.462092,0.319024,0.485233,0.342291,0.062277,0.212092,0.420871,0.345905,0.344328,0.229561,0.404287,0.416036,0.476536,0.434451,0.435089,0.441667,0.313553,0.299664,0.298278,0.323176,0.15026,0.045918,0.116831,0.025149,0.027645,0.056238,0.041965,0.055154,0.024512,0.013545,0.048121,0.064793,0.022773,0.06664,0.239183,0.134763,0.0957,0.313506,0.0,0.244543,0.538804,0.572542,0.603406,0.570853,0.714942,0.548209,0.684279,0.707394,0.601997,0.446111,0.544518,0.492351,0.661724,0.589987,0.515823,0.419776,1.0,0.992934,0.647103,1.0,0.622497,0.473402,0.562645,0.159624,0.149798,0.275711,0.232632,0.57681,0.2791,0.188682,1.0,1.0,1.0,0.363042,1.0,0,0,0,0,0,1
1161,0.663268,0.622394,0.531682,0.613029,0.496385,0.495674,0.472273,0.590845,0.633713,0.435034,0.364351,0.285338,0.325902,0.300639,0.152925,0.230285,0.249235,0.235737,0.138319,0.220447,0.010839,0.358384,0.317444,0.23028,0.10477,0.105434,0.22292,0.245985,0.044281,0.154986,0.063594,0.179266,0.086866,0.123861,0.195117,0.032764,0.218882,0.213313,0.039863,0.110871,0.110453,0.254698,0.512346,0.176886,0.493409,0.063439,0.039537,0.024698,0.01607,0.012932,0.03649,0.09044,0.024288,0.006316,0.022583,0.006654,0.01244,0.1826,0.030202,0.025133,0.111609,0.01628,0.242564,0.07035,0.0,0.0,0.055388,0.123009,0.0,0.172157,0.215121,0.026369,0.072207,0.017523,0.061069,0.241535,0.379104,0.275642,0.3455,0.435644,0.092721,0.284009,0.03066,0.275454,0.407866,0.179746,0.309332,0.107155,0.221196,0.098984,0.112336,0.287347,0.252007,0.236121,0.344208,0.120991,0.055215,0.025471,0.008777,0.011277,0,0,0,0,0,1
1162,0.606477,0.605533,0.606994,0.611196,0.615382,0.628534,0.663564,0.544356,0.514957,0.740095,0.731273,0.730597,0.396051,0.424973,0.722941,0.729236,0.35221,0.511094,0.26697,0.165765,0.003686,0.001727,0.003123,0.304621,0.149307,0.139825,0.385564,0.488059,0.188104,0.0,0.0,0.0,0.356276,0.33832,0.0,0.0,0.352723,0.187682,0.207407,0.330542,0.129774,0.330103,0.355597,0.339575,0.329191,0.000651,0.002532,0.000528,0.001992,0.001243,0.014252,0.007177,0.011621,0.001733,0.006418,0.00193,0.001358,0.00197,0.02047,0.001748,0.003476,0.002202,0.603361,0.068583,0.104178,0.605811,0.143943,0.116188,0.610854,0.591866,0.366702,0.413994,0.606012,0.310554,0.619576,0.512424,0.494465,0.604334,0.531267,0.452966,0.017195,0.005798,0.004456,0.002342,0.00769,0.045762,0.016953,0.022461,0.240646,0.0189,0.029447,0.018434,0.035007,0.019855,0.013324,0.026808,0.011736,0.054164,0.011189,0.118418,0,0,0,0,0,1
1163,0.755257,0.801346,0.687323,0.626132,0.76878,0.662209,0.617684,0.540737,0.631419,0.615532,0.588429,0.603533,0.502437,0.487388,0.369454,0.485574,0.260026,0.032352,0.001487,0.015892,0.00322,0.39936,0.001876,0.396361,0.369242,0.249943,0.469138,0.304454,0.548111,0.176749,0.25094,0.257936,0.415021,0.273807,0.237455,0.160267,0.237695,0.523615,0.349218,0.539019,0.243649,0.387215,0.29332,0.511214,0.287112,0.000696,0.002484,0.006582,0.005629,0.086416,0.002085,0.004688,0.003476,0.035111,0.021208,0.045033,0.026659,0.035149,0.016018,0.167925,0.139684,0.068581,0.244409,0.305041,0.34616,0.324577,0.443494,0.317745,0.35316,0.361156,0.467693,0.353026,0.3716,0.410382,0.446994,0.434593,0.505692,0.597658,0.543489,0.419239,0.024221,0.001881,0.002243,0.045785,0.000454,0.009995,0.007346,0.007877,0.105917,0.054771,0.116945,0.152583,0.035768,0.007022,0.144893,0.15731,0.072082,0.037392,0.198593,0.055319,0,0,0,0,0,1
1164,0.825057,0.820434,0.817681,0.852003,0.854729,0.860877,0.694451,0.867856,0.882932,0.558532,0.346678,0.365908,0.50482,0.556098,0.19323,0.240362,0.536311,0.695873,0.000739,0.000632,0.001797,0.000637,0.000565,0.430809,0.419547,0.248225,0.4631,0.450862,0.415961,0.195679,0.190761,0.214588,0.341948,0.286488,0.27952,0.281811,0.348512,0.354835,0.337476,0.364479,0.351605,0.357243,0.332449,0.359499,0.356715,0.000662,0.000431,0.000342,0.025646,0.021542,0.01722,0.005384,0.003597,0.0054,0.003905,0.008483,0.015105,0.024005,0.020239,0.008334,0.032513,0.005235,0.312153,0.309246,0.360138,0.500045,0.432445,0.422638,0.552894,0.394827,0.441559,0.462091,0.396303,0.507336,0.474325,0.497763,0.4271,0.348072,0.454531,0.469896,0.001249,0.003001,0.004353,0.002956,0.012383,0.012622,0.007826,0.006533,0.011582,0.018476,0.039933,0.016495,0.057434,0.078506,0.052221,0.112352,0.09746,0.066674,0.024122,0.017029,0,0,0,0,0,1
1165,0.627032,0.599039,0.44102,0.538015,0.678174,0.565975,0.682524,0.677086,0.68792,0.667087,0.645117,0.476503,0.544907,0.584828,0.313444,0.331108,0.382544,0.359736,0.012265,0.135443,0.036746,0.232975,0.300793,0.212476,0.223938,0.52565,0.415164,0.232774,0.290508,0.139684,0.132997,0.116427,0.324616,0.208073,0.193724,0.092826,0.241097,0.181543,0.204095,0.204719,0.240288,0.267414,0.33572,0.23631,0.207743,0.088977,0.007251,0.087026,0.09186,0.088425,0.061855,0.03768,0.022846,0.009548,0.015657,0.018954,0.01603,0.02555,0.028078,0.056881,0.093674,0.073817,0.0,0.173689,0.053912,0.443024,0.229793,0.242485,0.661187,0.348754,0.260053,0.253321,0.380424,0.349425,0.390298,0.403337,0.352847,0.45253,0.328558,0.301474,0.385393,0.581458,0.077116,0.254129,0.226955,0.22528,0.084368,0.162525,0.155001,0.080791,0.087356,0.269785,0.120039,0.053884,0.156222,0.161964,0.107336,0.1009,0.013166,0.163346,0,0,0,0,0,1
1166,0.612133,0.63901,0.583958,0.77558,0.674493,0.631642,0.782133,0.632528,0.812389,0.535699,0.59232,0.594587,0.510593,0.498062,0.528938,0.541934,0.528463,0.506173,0.048969,0.008659,0.001318,0.006202,0.257246,0.284814,0.68194,0.115576,0.144778,0.092135,0.102721,0.196894,0.189679,0.213295,0.348001,0.229305,0.322137,0.202774,0.299801,0.30322,0.322137,0.336318,0.303868,0.232223,0.191553,0.186409,0.220089,0.002618,0.001357,0.002231,0.001948,0.006885,0.00041,0.019033,0.001413,0.003359,0.010825,0.01823,0.012164,0.006648,0.053016,0.014138,0.017617,0.042178,0.351776,0.128566,0.103423,0.410064,0.280623,0.22841,0.426698,0.306569,0.340577,0.400305,0.501323,0.434277,0.699381,0.694939,0.649046,0.724289,0.713049,0.732021,0.017872,0.033199,0.00155,0.018765,0.004207,0.007563,0.242322,0.019004,0.046706,0.082779,0.119522,0.052862,0.069018,0.13243,0.190853,0.044215,0.175919,0.223353,0.041061,0.097522,0,0,0,1,0,1
1167,0.631967,0.669721,0.679163,0.646331,0.808372,0.784369,0.472046,0.263057,0.354867,0.301096,0.220494,0.392767,0.481672,0.47064,0.301473,0.355663,0.433458,0.423107,0.019094,0.028451,0.005959,0.035336,0.009212,0.822017,0.433971,0.25282,0.299125,0.024942,0.038919,0.107938,0.135022,0.133171,0.12465,0.153756,0.168605,0.160571,0.188361,0.183252,0.227532,0.226331,0.278269,0.235174,0.267779,0.244305,0.243535,0.000672,0.00048,0.001066,0.000445,0.002994,0.0033,0.01381,0.006836,0.027451,0.019609,0.012962,0.02049,0.010825,0.005531,0.002559,0.002619,0.002684,0.014583,0.132262,0.210586,0.211002,0.313149,0.283412,0.244246,0.177265,0.286271,0.251923,0.300557,0.334573,0.323347,0.379266,0.36988,0.253855,0.281243,0.267948,0.009293,0.017114,0.00254,0.029296,0.021889,0.016136,0.060442,0.026653,0.047112,0.065758,0.100971,0.118128,0.154359,0.102122,0.084872,0.065057,0.097501,0.08417,0.003822,0.007732,0,0,0,0,0,1
1168,0.954286,0.932862,0.749934,0.152915,0.908139,0.718727,0.372605,0.750195,0.529068,0.449006,0.32376,0.324169,0.408955,0.592263,0.45939,0.439146,0.222872,0.626009,0.674837,0.355819,0.256533,0.000803,0.017748,0.344171,0.303664,0.107537,0.613156,0.40694,0.685784,0.232029,0.221935,0.242503,0.272921,0.262254,0.261415,0.325723,0.301321,0.249599,0.271819,0.27884,0.334945,0.307204,0.318962,0.337702,0.329997,0.001187,0.00486,0.000277,0.006238,0.009612,0.005392,0.004683,0.003423,0.089971,0.003312,0.028579,0.01856,0.009905,0.011871,0.009085,0.007474,0.015028,0.373966,0.377221,0.484319,0.415562,0.391336,0.402964,0.4772,0.40894,0.416596,0.425637,0.520836,0.508983,0.506771,0.477823,0.516629,0.469003,0.557169,0.464308,0.023228,0.002993,0.020442,0.001216,0.01203,0.012513,0.014662,0.011574,0.032509,0.012805,0.026802,0.025768,0.08488,0.070992,0.01459,0.096645,0.043863,0.059326,0.027714,0.028672,0,0,0,0,0,1
1169,0.620799,0.775615,0.570258,0.882732,0.355813,0.650432,0.724521,0.446109,0.233013,0.294364,0.362651,0.328726,0.399679,0.529654,0.259595,0.322627,0.01324,0.050652,0.016533,0.027251,0.444158,0.355497,0.355234,0.395961,0.163159,0.83376,0.832731,0.438618,0.479397,0.296952,0.313364,0.302118,0.262071,0.311609,0.389934,0.388618,0.245435,0.323804,0.335952,0.343787,0.382123,0.311083,0.290152,0.255659,0.285011,0.040936,0.092561,0.032258,0.028293,0.022654,0.026975,0.027594,0.028013,0.018633,0.030401,0.035423,0.010246,0.075368,0.033092,0.038702,0.041988,0.052415,0.397475,0.602087,0.589945,0.456255,0.534211,0.513411,0.464042,0.435744,0.518814,0.521595,0.428662,0.573076,0.507904,0.497544,0.556275,0.418433,0.436516,0.444731,0.004937,0.112908,0.076174,0.106645,0.036807,0.180364,0.077645,0.041933,0.076981,0.04347,0.183497,0.014178,0.034878,0.03441,0.031633,0.134818,0.063687,0.108692,0.142623,0.088148,0,0,0,0,0,1
1170,0.726128,0.715159,0.662392,0.797078,0.783367,0.662058,0.643641,0.740211,0.674103,0.67512,0.652062,0.738697,0.552459,0.497142,0.474207,0.470852,0.527459,0.314418,0.021302,0.068616,0.262176,0.26454,0.349429,0.120851,0.576528,0.320268,0.38041,0.692363,0.653,0.271557,0.204786,0.181212,0.328265,0.307318,0.294421,0.303419,0.377505,0.362202,0.327797,0.397249,0.355777,0.404085,0.332854,0.254949,0.268744,0.017305,0.045892,0.047286,0.061566,0.035141,0.032212,0.038941,0.027871,0.015768,0.031944,0.00505,0.012847,0.015264,0.031522,0.044509,0.036899,0.025565,0.318012,0.376124,0.409583,0.526928,0.474814,0.460327,0.601852,0.587816,0.562133,0.539227,0.61718,0.58447,0.6157,0.602872,0.574276,0.57281,0.532296,0.525889,0.035768,0.047765,0.066617,0.130379,0.082744,0.093328,0.065389,0.103597,0.089618,0.103052,0.018118,0.03224,0.03123,0.015083,0.047928,0.039227,0.058844,0.088496,0.078376,0.109878,0,0,0,0,0,1
1171,0.678242,0.788214,0.74912,0.696113,0.716161,0.719562,0.322062,0.497412,0.490491,0.32661,0.500329,0.367982,0.397267,0.43082,0.276259,0.506918,0.310282,0.49284,0.177405,0.203993,0.132165,0.07792,0.198032,0.367911,0.380922,0.354447,0.310015,0.512842,0.178634,0.328415,0.361882,0.295182,0.307625,0.309527,0.297891,0.354275,0.351885,0.399098,0.334216,0.409555,0.393734,0.34419,0.332734,0.366204,0.356768,0.017489,0.010745,0.012566,0.007727,0.014916,0.028981,0.004057,0.012494,0.008904,0.010243,0.013579,0.026316,0.023584,0.010693,0.013819,0.008331,0.014374,0.554599,0.593085,0.541108,0.484134,0.541971,0.546095,0.4501,0.563244,0.63987,0.553845,0.569721,0.645807,0.588208,0.53217,0.580882,0.562263,0.529138,0.594611,0.065896,0.056183,0.057463,0.022792,0.025784,0.050939,0.022692,0.071479,0.068703,0.089221,0.080976,0.118861,0.03727,0.050403,0.082073,0.08234,0.064012,0.051294,0.089043,0.025902,0,0,0,0,0,1
1172,0.83952,0.810185,0.572518,0.430128,0.738266,0.455702,0.414794,0.525815,0.552515,0.325335,0.372683,0.306861,0.232307,0.274645,0.225422,0.431308,0.398451,0.338179,0.408654,0.412653,0.610618,0.070679,0.134731,0.571647,0.179044,0.189698,0.50857,0.386179,0.460814,0.314826,0.279852,0.414202,0.651193,0.642641,0.478188,0.448,0.687543,0.489182,0.490574,0.543392,0.665202,0.480258,0.444543,0.482838,0.473535,0.001894,0.154801,0.043226,0.112991,0.144126,0.141719,0.103352,0.08237,0.087369,0.09093,0.068672,0.111717,0.186875,0.153072,0.059096,0.029413,0.070184,0.719798,0.438423,0.550187,0.722315,0.618807,0.681234,0.724447,0.676055,0.627471,0.72315,0.698018,0.593821,0.629937,0.58476,0.591725,0.656755,0.557695,0.603128,0.38612,0.001462,0.310584,0.220641,0.178522,0.109232,0.224668,0.149776,0.1263,0.081245,0.068868,0.066257,0.100702,0.106932,0.081365,0.123996,0.101935,0.128154,0.070681,0.147103,0,0,0,0,0,1
1173,0.763969,0.852402,0.870542,0.833272,0.813576,0.763656,0.598662,0.33416,0.624632,0.48108,0.41322,0.603567,0.39026,0.6722,0.523334,0.539264,0.399671,0.680292,0.003207,0.0012,0.000717,0.134654,0.38262,0.169261,0.274608,0.018838,0.388359,0.258033,0.026173,0.297032,0.28683,0.345457,0.31577,0.334618,0.37995,0.417796,0.359582,0.316445,0.412816,0.329565,0.506365,0.520219,0.355299,0.437132,0.47131,0.000571,0.004105,0.017223,0.002614,0.006497,0.014912,0.051517,0.053279,0.034895,0.052063,0.018117,0.018018,0.010933,0.005763,0.029358,0.052327,0.010011,0.309358,0.379288,0.519089,0.438791,0.46675,0.486336,0.498059,0.495608,0.49178,0.571126,0.522913,0.60875,0.549527,0.56779,0.615078,0.468253,0.57309,0.59018,0.002227,0.001975,0.001827,0.141672,0.083237,0.051721,0.097158,0.079551,0.057359,0.093002,0.03126,0.036854,0.174114,0.073277,0.056875,0.02125,0.02359,0.023286,0.006664,0.028822,0,0,0,0,0,1
1174,0.474795,0.493345,0.466065,0.537888,0.535042,0.514677,0.61965,0.447665,0.647788,0.313465,0.70374,0.439106,0.381198,0.490684,0.46934,0.611192,0.54781,0.522769,0.004535,0.001658,0.001572,0.002804,0.155672,0.001498,0.281763,0.491141,0.528011,0.710098,0.357144,0.181027,0.177735,0.194421,0.187339,0.179599,0.276445,0.174435,0.261373,0.190894,0.284172,0.211866,0.2642,0.304615,0.324754,0.319507,0.262677,0.000534,0.000202,0.000623,0.00049,0.000925,0.000293,0.036501,7.7e-05,0.002299,0.003974,0.021141,0.006922,0.013266,0.010145,0.022915,0.023344,0.023586,0.051229,0.126738,0.096716,0.131514,0.148707,0.279697,0.184056,0.30809,0.18063,0.320774,0.433862,0.320991,0.485596,0.444131,0.436466,0.459199,0.425439,0.457731,0.004877,0.003011,0.002127,0.007842,0.003239,0.001197,0.34201,0.005078,0.107805,0.048462,0.077224,0.114745,0.048062,0.136078,0.074179,0.074579,0.136311,0.079111,0.065233,0.083447,0,0,0,0,0,1
1175,0.890091,0.893117,0.886919,0.879713,0.902928,0.901048,0.564602,0.718424,0.763315,0.484828,0.548257,0.52461,0.751858,0.758834,0.5945,0.587705,0.555423,0.561083,3.2e-05,0.000178,0.000169,0.121958,0.067697,0.155786,0.26866,0.146555,0.209518,0.035665,0.041357,0.135934,0.15121,0.194295,0.198525,0.227324,0.209445,0.222354,0.253785,0.21821,0.213975,0.208567,0.245853,0.208776,0.074515,0.072949,0.080366,0.001177,0.017951,0.005696,0.02034,0.013024,0.020238,0.00622,0.000401,0.003825,0.000359,0.00314,0.004068,0.010214,0.010641,0.023617,0.014391,0.024411,0.321824,0.303625,0.337484,0.372571,0.37105,0.381303,0.247041,0.408422,0.377915,0.390972,0.283093,0.399233,0.338004,0.433244,0.43795,0.28561,0.279329,0.2397,0.002467,0.003653,0.002779,0.034048,0.002311,0.092789,0.046603,0.002463,0.052563,0.001039,0.137769,0.152893,0.071666,0.0577,0.002726,0.30394,0.089205,0.040106,0.024467,0.075396,0,0,0,0,0,1
1176,0.80214,0.770134,0.546156,0.61443,0.762625,0.63154,0.762829,0.907771,0.852064,0.73462,0.860128,0.643115,0.813942,0.716944,0.593567,0.657746,0.771664,0.488096,0.031598,0.026655,0.025493,0.004426,0.016497,0.141997,0.37678,0.885279,0.272321,0.032598,0.05172,0.252331,0.187274,0.257574,0.385417,0.369169,0.326679,0.297083,0.420787,0.40755,0.366047,0.40715,0.374188,0.447423,0.368445,0.379502,0.307896,0.003989,0.008437,0.001557,0.037585,0.014149,0.006666,0.00573,0.010168,0.042965,0.013901,0.044377,0.022928,0.047201,0.100942,0.008716,0.002997,0.009489,0.342389,0.328166,0.377188,0.515552,0.474738,0.435319,0.592905,0.612697,0.600223,0.47822,0.6306,0.623472,0.657025,0.659805,0.635319,0.656109,0.594316,0.43739,0.019259,0.004882,0.017091,0.006563,0.010831,0.071761,0.075336,0.028282,0.086961,0.065302,0.082176,0.141648,0.09516,0.187578,0.292025,0.171665,0.115153,0.394859,0.027114,0.043746,0,0,0,0,0,1
1177,0.702714,0.694492,0.616445,0.689825,0.687715,0.653536,0.64413,0.588079,0.662619,0.433886,0.582961,0.447817,0.300373,0.400595,0.4638,0.545789,0.197074,0.0,0.004618,0.000487,0.011683,0.002548,0.032255,0.224828,0.376059,0.269034,0.419534,0.404896,0.440296,0.249252,0.251437,0.280201,0.332527,0.328438,0.382032,0.306218,0.38954,0.378686,0.372497,0.413565,0.320223,0.319485,0.38496,0.26883,0.343593,0.000936,0.002471,0.004322,0.018924,0.012476,0.005233,0.003097,0.000962,0.02412,0.024823,0.024822,0.023643,0.050974,0.043028,0.039103,0.06628,0.072511,0.335882,0.342989,0.388244,0.433953,0.473375,0.442908,0.537484,0.536699,0.501956,0.556244,0.521555,0.485579,0.522233,0.471221,0.490124,0.659954,0.46043,0.508453,0.005236,0.008553,0.006539,0.006771,0.003988,0.06804,0.020357,0.010646,0.135629,0.207517,0.136324,0.120201,0.131212,0.131047,0.102614,0.168127,0.135237,0.057039,0.104357,0.025953,0,0,0,0,0,1
1178,0.767765,0.792939,0.71311,0.754847,0.767861,0.742051,0.604431,0.656443,0.663392,0.616195,0.558017,0.476176,0.452965,0.483098,0.353949,0.417349,0.343087,0.424054,0.008106,0.00032,0.012934,0.032512,0.03528,0.199778,0.238448,0.129985,0.194426,0.075593,0.044027,0.242433,0.234243,0.271818,0.280837,0.291988,0.304916,0.305051,0.337343,0.359901,0.341518,0.380698,0.351507,0.350822,0.294756,0.291418,0.256903,0.001199,0.000858,0.00212,0.014686,0.007267,0.004576,0.004581,0.006602,0.0058,0.022608,0.015917,0.015875,0.010316,0.01279,0.008711,0.009091,0.005002,0.320065,0.313286,0.359057,0.412694,0.43406,0.409252,0.485229,0.460793,0.478041,0.484839,0.483941,0.516768,0.529475,0.511765,0.409108,0.496222,0.481608,0.592547,0.005622,0.007908,0.009342,0.019199,0.00498,0.078357,0.105771,0.128398,0.105737,0.205877,0.062699,0.04995,0.067617,0.064688,0.071182,0.125888,0.093306,0.126997,0.048058,0.080963,0,0,0,0,0,1
1179,0.85888,0.85782,0.845843,0.796534,0.777368,0.860067,0.602603,0.640781,0.618747,0.649898,0.578179,0.431349,0.492598,0.489998,0.460589,0.342364,0.530497,0.365273,0.024185,0.191582,0.000225,0.008488,0.008839,0.291768,0.356564,0.235489,0.292203,0.181792,0.315801,0.110753,0.109265,0.168396,0.246134,0.24115,0.244483,0.178835,0.28915,0.252084,0.282433,0.262239,0.261061,0.290427,0.273464,0.451509,0.344215,0.00025,0.035719,0.000452,0.005401,0.013148,0.0304,0.034537,0.016851,0.004348,0.049369,0.028156,0.046806,0.019297,0.016977,0.042208,0.023189,0.038264,0.242855,0.202239,0.221631,0.431265,0.352457,0.347539,0.45304,0.487917,0.536802,0.45553,0.652883,0.645888,0.843245,0.797676,0.854556,0.68487,0.958397,0.756163,0.072249,0.00159,0.001601,0.002019,0.028799,0.126232,0.108961,0.070907,0.138328,0.292881,0.157324,0.162918,0.196569,0.385794,0.308274,0.118798,0.253409,0.171965,0.085784,0.36356,0,0,0,0,0,1
1180,0.85888,0.85782,0.845843,0.796534,0.777368,0.860067,0.602603,0.640781,0.618747,0.649898,0.578179,0.431349,0.492598,0.489998,0.460589,0.342364,0.530497,0.365273,0.024185,0.191582,0.000225,0.008488,0.008839,0.291768,0.356564,0.235489,0.292203,0.181792,0.315801,0.110753,0.109265,0.168396,0.246134,0.24115,0.244483,0.178835,0.28915,0.252084,0.282433,0.262239,0.261061,0.290427,0.273464,0.451509,0.344215,0.00025,0.035719,0.000452,0.005401,0.013148,0.0304,0.034537,0.016851,0.004348,0.049369,0.028156,0.046806,0.019297,0.016977,0.042208,0.023189,0.038264,0.242855,0.202239,0.221631,0.431265,0.352457,0.347539,0.45304,0.487917,0.536802,0.45553,0.652883,0.645888,0.843245,0.797676,0.854556,0.68487,0.958397,0.756163,0.072249,0.00159,0.001601,0.002019,0.028799,0.126232,0.108961,0.070907,0.138328,0.292881,0.157324,0.162918,0.196569,0.385794,0.308274,0.118798,0.253409,0.171965,0.085784,0.36356,0,0,0,0,0,1
1181,0.888612,0.887949,0.878357,0.911993,0.90934,0.901274,0.82093,0.735027,0.714084,0.545352,0.544536,0.532494,0.718258,0.775988,0.630966,0.605355,0.621388,0.617724,2.1e-05,0.000212,0.000624,0.000873,0.000478,0.147329,0.186696,0.135696,0.105536,0.125021,0.106939,0.133333,0.137681,0.17603,0.203385,0.210221,0.214423,0.219737,0.162353,0.248308,0.218953,0.208212,0.237545,0.21567,0.1153,0.131809,0.102619,0.000334,0.000431,0.003674,0.004368,0.017617,0.005119,0.02021,0.001717,0.024576,0.007373,0.039386,0.003084,0.006248,0.012269,0.029982,0.067254,0.031846,0.314232,0.281949,0.321654,0.378167,0.405595,0.403845,0.487926,0.294961,0.407408,0.376502,0.235918,0.39921,0.276242,0.382447,0.440768,0.319729,0.306654,0.278095,0.002077,0.002717,0.004846,0.007176,0.004134,0.027704,0.112514,0.00953,0.079008,0.019437,0.235622,0.167858,0.1986,0.077745,0.021816,0.286761,0.035269,0.040676,0.115059,0.104952,0,0,0,0,0,1
1182,0.88955,0.904309,0.894669,0.880934,0.710281,0.703774,0.654628,0.761152,0.767853,0.692544,0.729968,0.661086,0.674793,0.719737,0.530961,0.64538,0.692355,0.746513,0.043831,0.008681,0.00273,0.055912,0.075965,0.12346,0.430862,0.419722,0.634772,0.182163,0.29163,0.25352,0.252406,0.165853,0.291203,0.298716,0.314204,0.061647,0.307699,0.225398,0.333507,0.276332,0.121926,0.325983,0.290287,0.240044,0.29038,0.000248,0.003778,0.009363,0.019587,0.018337,0.010806,0.07617,0.006884,0.025393,0.020634,0.026704,0.022486,0.026261,0.013141,0.018192,0.016151,0.040688,0.372029,0.360291,0.178265,0.508646,0.409835,0.274496,0.528344,0.505007,0.321681,0.413313,0.517167,0.14967,0.525217,0.559295,0.473743,0.556279,0.551537,0.385812,0.002582,0.007277,0.001465,0.109601,0.233026,0.019033,0.588002,0.027592,0.025503,0.101166,0.028542,0.023139,0.15162,0.139447,0.138972,0.03641,0.083321,0.084297,0.041679,0.369549,0,0,0,0,0,1
1183,0.627908,0.608623,0.57254,0.613175,0.63191,0.63119,0.357118,0.65177,0.687128,0.538805,0.590405,0.538347,0.615798,0.787708,0.565508,0.527535,0.523141,0.460453,0.001908,0.062219,0.002129,0.197385,0.237336,0.257412,0.356997,0.500092,0.311614,0.114379,0.145984,0.166363,0.069201,0.09436,0.180535,0.258507,0.254591,0.218034,0.259638,0.258469,0.25753,0.260497,0.281849,0.275011,0.189251,0.248881,0.265759,0.002054,0.000514,0.004112,0.001371,0.028987,0.003971,0.015336,0.01679,0.026905,0.05989,0.022438,0.050788,0.054073,0.103756,0.017081,0.019524,0.206586,0.077099,0.176646,0.136559,0.155898,0.438202,0.182474,0.334877,0.445861,0.436918,0.443595,0.502149,0.527186,0.517548,0.519388,0.522964,0.581806,0.55855,0.495437,0.296905,0.016083,0.00276,0.007814,0.095018,0.007799,0.162502,0.185508,0.006635,0.144861,0.078906,0.07692,0.076057,0.057732,0.066338,0.061202,0.007663,0.052089,0.026034,0.023767,0,0,0,0,0,1
1184,0.754838,0.7528,0.612729,0.619922,0.557874,0.41664,0.664396,0.630601,0.653511,0.664125,0.612512,0.671825,0.623528,0.685325,0.565487,0.615349,0.632029,0.636707,0.01186,0.003092,0.169974,0.377032,0.536408,0.670876,0.571037,0.311235,0.551942,0.583328,0.653196,0.263458,0.253867,0.279414,0.266237,0.293903,0.285603,0.235341,0.293738,0.292296,0.298391,0.292296,0.288476,0.280077,0.263364,0.26902,0.266862,0.00928,0.029121,0.008282,0.004701,0.023019,0.004745,0.008741,0.028745,0.022023,0.007776,0.049377,0.008156,0.009439,0.007603,0.010523,0.008677,0.010845,0.386032,0.428259,0.112949,0.032068,0.47385,0.472585,0.253049,0.482999,0.472711,0.483668,0.510751,0.498398,0.54884,0.532858,0.532055,0.532256,0.533733,0.538722,0.001626,0.045736,0.281815,0.013859,0.567988,0.009084,0.021705,0.514872,0.017727,0.030834,0.288001,0.022539,0.01479,0.011211,0.019222,0.035408,0.013289,0.029832,0.069164,0.024742,0,0,0,0,0,1
