,attr2,attr5,attr21,attr22,attr31,attr32,attr42,attr44,attr46,attr48,attr49,attr54,attr55,attr58,attr59,attr62,attr63,attr65,attr70,attr72,attr73,attr76,attr79,attr85,attr87,attr90,attr92,attr96,attr99,attr100,attr101,attr102,attr105,attr108,attr111,attr112,attr113,attr115,attr116,attr118,attr124,attr129,attr130,attr132,attr143,attr150,attr151,attr152,attr155,attr156,attr157,attr162,attr163,attr165,attr170,attr179,attr180,attr185,attr188,attr191,attr192,attr197,attr199,attr200,attr202,attr206,attr207,attr208,attr212,attr220,attr222,attr226,attr227,attr228,attr233,attr235,attr236,attr240,attr241,attr243,attr247,attr248,attr249,attr250,attr253,attr255,attr256,attr259,attr260,attr262,attr263,attr270,attr272,attr275,attr276,attr278,attr283,attr284,attr289,attr292,attr293,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1073,0.545504,0.561441,0.633506,0.70219,0.443866,0.507089,0.543518,0.470031,0.474328,0.557117,0.344287,0.004576,0.005158,0.002584,0.492086,0.002542,0.002703,0.689285,0.569672,0.866158,0.835619,0.882551,0.906084,0.732039,0.721156,0.824443,0.760389,0.555917,0.102154,0.089273,0.075782,0.072826,0.088594,0.258107,0.125974,0.135254,0.165267,0.446872,0.442599,0.305075,0.468361,0.506015,0.478772,0.490617,0.495034,0.002303,0.002846,0.003332,0.000777,0.000569,0.166367,0.000453,0.12252,0.095949,0.088422,0.056038,0.020782,0.061804,0.04572,0.040034,0.063276,0.0,0.0,0.0,0.0,0.002874,0.0,0.0,0.136283,0.357309,0.331421,0.523718,0.504182,0.499665,0.602869,0.53773,0.534185,0.57697,0.577105,0.649512,0.011742,0.009805,0.013448,0.014018,0.010424,0.218994,0.188664,0.011785,0.009612,0.287529,0.416253,0.169186,0.162326,0.071155,0.137748,0.23844,0.113453,0.053386,0.108337,0.094112,0.20657,0.120476,0,0,0,0,0,1
1074,0.539904,0.557795,0.611712,0.634942,0.725318,0.695961,0.556121,0.435163,0.249001,0.218175,0.208906,0.095819,0.00356,0.003059,0.280523,0.086728,0.007991,0.002858,0.000767,0.028555,0.206744,0.287575,0.733753,0.676475,0.797723,0.958922,0.169669,0.229622,0.183298,0.177279,0.18985,0.259694,0.188697,0.28906,0.237721,0.215064,0.224067,0.347066,0.374274,0.290662,0.385548,0.406296,0.380171,0.347336,0.373333,0.013623,0.045654,0.023676,0.000465,0.000772,0.060406,0.00187,0.002431,0.00466,0.002477,0.007152,0.005866,0.006497,0.012996,0.007472,0.005347,0.0,0.0,0.154206,0.0,0.264574,0.475532,0.52736,0.14574,0.446883,0.496725,0.423286,0.509081,0.529624,0.485426,0.4681,0.518081,0.35095,0.386473,0.292921,0.00852,0.239357,0.959918,0.623351,0.019062,0.815769,0.06747,0.031562,0.024548,0.434626,0.021774,0.019424,0.2003,0.120803,0.135442,0.05022,0.059876,0.128308,0.379309,0.456179,0.560431,0.624,0,0,0,0,0,1
1075,0.740426,0.709877,0.900989,0.932655,0.506586,0.201005,0.603427,0.359375,0.421781,0.713608,0.466552,0.221688,0.001798,0.00292,0.499421,0.666021,0.003719,0.003683,0.001861,0.001727,0.547157,0.918969,0.371633,0.598611,0.414055,0.276525,0.700594,0.781939,0.0,0.0,0.0,0.125309,0.0,0.100521,0.113779,0.074664,0.128032,0.162936,0.283306,0.177524,0.26094,0.286776,0.331447,0.323333,0.381036,0.104755,0.203116,0.049565,0.006775,0.005959,0.066826,0.005379,0.004859,0.010248,0.007155,0.00545,0.011999,0.290436,0.00736,0.024998,0.064248,0.097938,0.141193,0.213231,0.144603,0.216463,0.305902,0.250302,0.297504,0.366199,0.29614,0.416465,0.370203,0.41112,0.451042,0.567868,0.56751,0.581276,0.571715,0.562623,0.0067,0.064248,0.146561,0.028281,0.009779,0.039508,0.030558,0.011135,0.015898,0.027666,0.035717,0.037885,0.069543,0.028971,0.029226,0.092011,0.09404,0.063345,0.074639,0.080195,0.031315,0.12125,0,0,0,0,0,1
1076,0.361892,0.37886,0.52276,0.592609,0.660209,0.439937,0.482196,0.497821,0.410671,0.544025,0.539076,0.002427,0.002782,0.006791,0.006805,0.005499,0.005434,0.188005,0.004187,0.276952,0.317205,0.133172,0.227966,0.542255,0.61108,0.717997,0.637914,0.65254,0.072222,0.062366,0.061571,0.056969,0.062503,0.0,0.0,0.006927,0.0,0.0,0.0,0.0,0.216392,0.203663,0.250727,0.223368,0.332922,0.001709,0.001618,0.001399,0.002863,0.004317,0.003669,0.003487,0.177648,0.059469,0.330057,0.025951,0.062959,0.015593,0.018076,0.065539,0.020623,0.0,0.0,0.0,0.0,0.0,0.0,0.002326,0.139191,0.281267,0.221719,0.405372,0.353451,0.351684,0.459552,0.449879,0.458769,0.439983,0.449588,0.490472,0.003409,0.002633,0.003177,0.002953,0.00271,0.003215,0.005942,0.002938,0.005293,0.285238,0.139,0.119439,0.061866,0.331658,0.290878,0.1342,0.0571,0.104155,0.176136,0.052854,0.087471,0.113608,0,0,0,0,0,1
1077,0.645317,0.649227,0.657396,0.740339,0.411095,0.375602,0.516948,0.512128,0.428344,0.441689,0.487128,0.001028,0.000654,0.394141,0.014678,0.002942,0.001616,0.599249,0.268173,0.629188,0.549298,0.585873,0.266737,0.396182,0.654601,0.736255,0.514487,0.09111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.220405,0.158848,0.201557,0.151934,0.278354,0.411694,0.406722,0.32118,0.300405,0.000806,0.001032,0.000753,0.27001,0.27354,0.018787,0.170423,0.066064,0.10553,0.00873,0.043869,0.008956,0.006792,0.028421,0.008857,0.007209,0.094594,0.09503,0.096786,0.100778,0.131027,0.134069,0.134628,0.346652,0.386619,0.384159,0.573817,0.547292,0.566291,0.597345,0.543366,0.532519,0.524378,0.482454,0.432882,0.071237,0.001747,0.001588,0.001526,0.106888,0.006481,0.004295,0.003726,0.181052,0.120751,0.149078,0.08746,0.106445,0.067759,0.085613,0.102919,0.02835,0.033133,0.05312,0.058013,0.079626,0.083289,0,0,0,0,0,1
1078,0.606709,0.615339,0.366356,0.485261,0.279358,0.35007,0.204186,0.26907,0.287414,0.317564,0.200581,0.000527,0.000809,0.098623,0.028767,0.053838,0.35247,0.209389,0.551798,0.480328,0.291143,0.537895,0.50206,0.018769,0.024831,0.031865,0.031686,0.761561,0.0,0.0,0.0,0.0,0.0,0.132956,0.132695,0.152449,0.280247,0.21297,0.260137,0.272483,0.348203,0.392195,0.304198,0.343937,0.143553,0.049436,0.015799,0.015251,0.009351,0.015696,0.011641,0.022752,0.01487,0.093282,0.019573,0.032757,0.027396,0.006451,0.008129,0.00522,0.004017,0.133991,0.156256,0.157631,0.134584,0.245068,0.241423,0.251487,0.237173,0.26163,0.38483,0.376308,0.310297,0.3403,0.119118,0.112956,0.285427,0.103742,0.096507,0.376174,0.009614,0.013712,0.007279,0.00762,0.012577,0.025911,0.012034,0.055969,0.100977,0.049684,0.179449,0.100983,0.182229,0.156339,0.164848,0.138703,0.018103,0.013085,0.020141,0.220637,0.199703,0.026942,0,0,0,0,0,1
1079,0.834994,0.712476,0.699173,0.687697,0.782807,0.726836,0.438283,0.775679,0.746287,0.588138,0.754306,0.019364,0.147155,0.059271,0.158724,0.027873,0.019154,0.107345,0.310597,0.189753,0.240387,0.403324,0.205675,0.695313,0.648396,0.721477,1.0,0.712871,0.182147,0.178464,0.203505,0.231262,0.279026,0.176866,0.196461,0.315837,0.225288,0.208224,0.221708,0.180213,0.254787,0.425199,0.438203,0.525706,0.326914,0.005101,0.007276,0.001829,0.030472,0.012797,0.014445,0.050006,0.006701,0.003255,0.014018,0.077117,0.327656,0.075627,0.023679,0.014747,0.007545,0.434033,0.463735,0.484109,0.48014,0.440888,0.48998,0.485574,0.501566,0.58765,0.556674,0.628601,0.603887,0.613638,0.636194,0.559112,0.562411,0.543366,0.524166,0.536959,0.004212,0.003565,0.002652,0.00176,0.055872,0.012955,0.004646,0.001251,0.148225,0.004711,0.005254,0.036987,0.140701,0.05917,0.07409,0.037106,0.069514,0.044445,0.043777,0.01848,0.021433,0.01148,0,0,0,0,0,1
1080,0.769159,0.746039,0.802834,0.743065,0.469627,0.803739,0.778848,0.467039,0.653937,0.577459,0.741873,0.010435,0.02453,0.037858,0.022718,0.030179,0.00352,0.090997,0.000975,0.312498,0.164543,0.038801,0.517123,0.116828,0.226092,0.029474,0.3327,0.201602,0.179863,0.226975,0.231399,0.210226,0.157936,0.333244,0.216811,0.209156,0.27596,0.304822,0.346145,0.203759,0.261996,0.560453,0.396934,0.220274,0.463717,0.028603,0.028864,0.004955,0.002125,0.001288,0.000987,0.000858,0.010531,0.006013,0.009306,0.025125,0.001178,0.03678,0.005383,0.09407,0.148372,0.244968,0.289933,0.27449,0.230866,0.454095,0.432613,0.346149,0.448291,0.546844,0.367004,0.487375,0.568796,0.513453,0.512301,0.529489,0.409029,0.52827,0.608204,0.392613,0.072726,0.100132,0.090749,0.016556,0.033422,0.019101,0.01188,0.001766,0.030956,0.01839,0.012197,0.028136,0.008576,0.017718,0.028765,0.003754,0.030326,0.030528,0.017366,0.024434,0.010881,0.001951,0,0,0,0,0,1
1081,0.634976,0.582525,0.650548,0.687909,0.626114,0.499644,0.670132,0.549011,0.528988,0.425354,0.353666,0.017052,0.039543,0.058702,0.028075,0.169517,0.00124,0.0254,0.105102,0.03786,0.156867,0.127832,0.119826,0.366865,1.0,0.413731,0.55223,0.990485,0.036626,0.0,0.0,0.0,0.010117,0.0,0.0,0.0,0.269108,0.192888,0.197908,0.239246,0.28299,0.248155,0.230535,0.243909,0.518032,0.008254,0.085206,0.019635,0.066197,0.103935,0.100203,0.036472,0.004501,0.025698,0.010911,0.030899,0.011221,0.125774,0.00969,0.097426,0.122535,0.249184,0.191403,0.207472,0.224682,0.221697,0.378299,0.334485,0.441682,0.309112,0.406804,0.398707,0.336464,0.237453,0.472602,0.452507,0.455549,0.46038,0.443494,0.480117,0.175296,0.006713,0.068179,0.010563,0.070403,0.039361,0.132615,0.001529,0.052558,0.146566,0.185046,0.138112,0.062244,0.10742,0.120954,0.039612,0.062395,0.042836,0.210905,0.047193,0.238111,0.400618,0,0,0,0,0,1
1082,0.558488,0.675297,0.706861,0.725366,0.776485,0.805498,0.750129,0.764497,0.775176,0.742504,0.739772,0.320521,0.443791,0.242581,0.486312,0.267338,0.403931,0.423503,0.722338,0.444304,0.434221,0.463764,0.216054,0.758408,0.664849,0.442131,0.306004,0.116896,0.090466,0.101708,0.117318,0.095069,0.414232,0.356543,0.366927,0.374835,0.358697,0.414335,0.388251,0.378203,0.407565,0.434931,0.424671,0.408251,0.455144,0.048057,0.068686,0.114403,0.0044,0.040137,0.039151,0.036167,0.007259,0.007647,0.009921,0.005955,0.008233,0.097095,0.050736,0.017074,0.095889,0.192141,0.284051,0.284387,0.457852,0.428643,0.398618,0.476662,0.464361,0.510411,0.505334,0.510053,0.541902,0.549271,0.557009,0.546677,0.570596,0.522757,0.523383,0.584206,0.085042,0.032303,0.04199,0.11955,0.008044,0.075914,0.093714,0.057376,0.056403,0.037888,0.085611,0.032817,0.033873,0.034733,0.028169,0.009951,0.097891,0.056756,0.021581,0.092371,0.036694,0.097696,0,0,0,0,0,1
1083,0.91654,0.802775,0.929244,0.974597,0.406404,0.453095,0.750579,0.445884,0.483739,0.584126,0.663879,0.150507,0.02179,0.00026,0.173096,0.053385,0.001534,0.000311,0.000941,0.030537,0.639488,0.100879,0.31971,0.896959,0.973383,0.515331,1.0,0.98139,0.319685,0.330117,0.339259,0.320802,0.298738,0.345007,0.305391,0.30668,0.346667,0.354883,0.37393,0.314979,0.393717,0.373567,0.34952,0.353992,0.416337,0.000309,0.000649,0.012999,0.000243,0.000245,0.001007,0.0,0.0,0.008858,0.00025,0.018232,0.04147,0.032621,0.045134,0.053675,0.026396,0.434917,0.462247,0.438339,0.413759,0.460313,0.466094,0.478093,0.470679,0.368492,0.500559,0.487654,0.337818,0.299394,0.42341,0.418825,0.449622,0.40913,0.443561,0.470992,0.001602,0.001995,0.002565,0.030373,0.001584,0.007729,0.002734,0.002905,0.001588,0.105295,0.073374,0.129361,0.025513,0.003288,0.414375,0.418994,0.291517,0.231196,0.11271,0.036775,0.042967,0.032892,0,0,0,0,0,1
1084,0.764406,0.76743,0.815451,0.755537,0.819628,0.83284,0.722783,0.59208,0.574924,0.483254,0.575445,0.000433,0.000522,0.002935,0.001124,0.012209,0.000469,0.052832,0.003946,0.111894,0.158874,0.169833,0.290988,0.207876,0.219804,0.315067,0.233276,0.374437,0.155055,0.152558,0.152579,0.152154,0.157565,0.182401,0.196804,0.177723,0.214239,0.224451,0.224273,0.281193,0.300247,0.354753,0.344033,0.355878,0.352325,0.000305,0.000306,0.000337,0.000768,0.00236,0.000903,0.004968,0.008886,0.007446,0.005334,0.002075,0.001098,0.026196,0.010691,0.051751,0.023752,0.303196,0.304348,0.304348,0.307893,0.322486,0.324521,0.326132,0.39571,0.48355,0.440296,0.495538,0.498926,0.494006,0.457707,0.50917,0.522857,0.519995,0.502427,0.514638,0.0,0.0,0.0,2.6e-05,0.001677,0.002508,0.00093,0.001871,0.011922,0.024571,0.011952,0.023337,0.034824,0.004053,0.00586,0.004079,0.052098,0.053637,0.217149,0.021696,0.043159,0.038875,0,0,0,0,0,1
1085,0.849601,0.939078,0.92887,0.809602,0.864195,0.740479,0.542682,0.076391,0.183027,0.047162,0.16655,0.024304,0.030625,0.005632,0.002818,0.012525,0.041822,0.007599,0.150341,0.002429,0.015701,0.263614,0.037822,0.155702,0.399941,0.142025,0.452073,0.201319,0.16751,0.214993,0.225576,0.274602,0.281715,0.175679,0.206043,0.257963,0.191701,0.213841,0.229026,0.295665,0.257064,0.315658,0.23644,0.244993,0.359163,0.008277,0.011753,0.009735,0.00084,0.001626,0.000997,0.003092,0.003338,0.009283,0.001291,0.021267,0.021994,0.011138,0.035299,0.026002,0.010065,0.342727,0.38578,0.42984,0.450416,0.32451,0.338701,0.339439,0.345131,0.391617,0.428364,0.401156,0.42757,0.503411,0.4132,0.487822,0.390052,0.446558,0.484747,0.41556,0.020741,0.017696,0.027684,0.022876,0.002902,0.002588,0.003091,0.043035,0.00368,0.005664,0.013312,0.035967,0.024468,0.004827,0.01688,0.033483,0.030045,0.082499,0.056798,0.071637,0.050696,0.056875,0,0,0,0,0,1
1086,0.0,0.452475,0.234554,0.0,0.646653,0.776779,0.104438,0.168798,0.481764,0.380796,0.0,0.009967,0.142364,0.897991,0.100329,0.02502,0.408619,1.0,1.0,0.237635,0.232626,0.079483,0.215573,0.772078,0.09578,0.419713,0.127372,0.544293,0.306667,0.305727,0.0,0.0,0.222936,0.027901,0.343368,0.358278,0.351742,0.191406,0.42834,0.387359,0.430617,0.207003,0.452984,0.344294,0.38013,0.007028,0.002638,0.017085,0.006116,0.233229,0.176926,0.00934,0.005855,0.002322,0.02428,0.001902,0.001848,0.326177,0.02954,0.076264,0.076267,0.521739,0.288927,0.287663,0.386876,0.360328,0.562232,0.548488,0.497406,0.464495,0.698638,0.451959,0.488124,0.667953,0.388922,0.681182,0.681473,0.47438,0.546162,0.604223,0.081461,0.004408,0.004863,0.013153,0.010521,0.138747,0.076469,0.033171,0.009387,0.249294,0.014607,0.020174,0.008787,0.091044,0.35813,0.011048,0.338746,0.008477,0.152148,0.128923,0.077793,0.03123,0,0,0,0,0,1
1087,0.796749,0.772785,0.807136,0.843881,0.703897,0.629568,0.513558,0.70691,0.444647,0.600949,0.552699,0.001277,0.00125,0.000306,0.122068,0.000413,0.000543,0.02661,0.009785,0.02023,0.054326,0.064688,0.237766,0.412001,0.188719,0.320563,0.476104,0.52039,0.209575,0.216824,0.222668,0.24201,0.16454,0.318011,0.202442,0.190062,0.253841,0.337593,0.337757,0.240309,0.347675,0.346145,0.345624,0.3557,0.344925,0.015826,0.038289,0.000234,0.000578,0.00061,0.064568,0.000318,0.006999,0.047351,0.003465,0.023391,0.026237,0.015406,0.016305,0.008228,0.005778,0.354793,0.365394,0.39155,0.344449,0.427827,0.446032,0.357991,0.386004,0.50955,0.509114,0.477992,0.559984,0.535416,0.567286,0.55692,0.560934,0.621723,0.5938,0.617418,0.001185,0.02525,0.057626,0.000734,0.001379,0.145269,0.134046,0.001446,0.00072,0.134599,0.146001,0.129204,0.104482,0.020173,0.041045,0.010431,0.035872,0.050751,0.013179,0.054385,0.028875,0.039568,0,0,0,0,0,1
1088,0.736203,0.802014,0.630952,0.556915,0.734285,0.725401,0.649239,0.83949,0.701067,0.477003,0.668212,0.002358,0.00239,0.031607,0.246176,0.034913,0.210322,0.042153,0.339356,0.088412,0.290571,0.137555,0.238913,0.16133,0.24594,0.324854,0.152676,0.360829,0.283731,0.097915,0.160988,0.131015,0.0,0.132078,0.0,0.079307,0.345768,0.198299,0.144369,0.181982,0.402579,0.652654,0.546022,0.201962,0.60679,0.034183,0.048426,0.009931,0.000656,0.25587,0.05256,0.001561,0.101033,0.017292,0.047702,0.359003,0.071358,0.566668,0.136335,0.113825,0.291698,0.455795,0.369767,0.341575,0.259606,0.384639,0.390499,0.29548,0.452004,0.454811,0.584396,0.638867,0.586028,0.564815,0.553017,0.514392,0.516975,0.440922,0.437914,0.517579,0.127355,0.071937,0.095568,0.006241,0.001774,0.059385,0.01417,0.136419,0.018756,0.043179,0.012371,0.017895,0.031939,0.148839,0.306385,0.040563,0.191432,0.174261,0.03891,0.165133,0.101256,0.165721,0,0,0,0,0,1
1089,0.64269,0.658321,0.739919,0.82012,0.8215,0.787051,0.667039,0.729619,0.712283,0.625057,0.617328,0.001052,0.040101,0.003715,0.002756,0.047748,0.004211,0.001153,0.029922,0.119171,0.126869,0.092082,0.079946,0.24102,0.199394,0.668981,0.007267,0.047406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074952,0.085768,0.076722,0.164678,0.34976,0.418621,0.405274,0.250377,0.401461,0.000625,0.000756,0.000681,0.040926,0.03897,0.021101,0.002708,0.001479,0.011505,0.087364,0.08742,0.037218,0.022082,0.117328,0.001053,0.003957,0.199007,0.181808,0.181663,0.208769,0.193449,0.184593,0.184179,0.255737,0.461789,0.456745,0.538413,0.529791,0.485261,0.592895,0.539419,0.595545,0.546609,0.543434,0.54264,0.001598,0.001562,0.001471,0.001596,0.005681,0.003934,0.002051,0.005966,0.003775,0.005662,0.00851,0.172605,0.082147,0.005584,0.014856,0.062454,0.037762,0.073227,0.003685,0.055516,0.03582,0.049504,0,0,0,0,0,1
1090,0.754363,0.732542,0.500464,0.72558,0.664304,0.59042,0.613187,0.425216,0.570177,0.722135,0.742851,0.100864,0.289802,0.087009,0.181457,0.350384,0.312875,0.09502,0.352245,0.131041,0.198731,0.347154,0.141098,0.400297,0.136983,0.495848,0.211892,0.075788,0.085453,0.233457,0.240604,0.100048,0.405508,0.269218,0.385658,0.339294,0.234609,0.392545,0.356063,0.370802,0.73321,0.424287,0.425089,0.421564,0.292174,0.028671,0.002851,0.016083,0.002398,0.013045,0.01742,0.007205,0.001677,0.026209,0.005027,0.079161,0.00845,0.030504,0.076366,0.084344,0.04898,0.322084,0.463187,0.331466,0.434939,0.484221,0.371522,0.564938,0.509628,0.6216,0.603015,0.57479,0.628422,0.587985,0.482343,0.539352,0.549796,0.351595,0.500078,0.532486,0.072185,0.060856,0.001734,0.028746,0.002583,0.044525,0.027901,0.02022,0.015149,0.051884,0.129221,0.173819,1.0,0.032035,0.115844,0.064672,0.026616,0.02883,0.084931,0.004003,0.019226,0.039189,0,0,0,0,0,1
1091,0.652197,0.650713,0.602929,0.687799,0.506797,0.537997,0.59476,0.38899,0.551916,0.561788,0.579168,0.006977,0.000438,9.3e-05,0.480555,0.274618,0.082234,0.01311,0.214102,0.52422,0.462354,0.395271,0.694173,0.285819,0.454571,0.364359,0.784415,0.442803,0.156687,0.165322,0.185713,0.393663,0.14251,0.480144,0.604547,0.254492,0.193258,0.765672,0.966015,0.947435,0.969678,0.980206,1.0,0.974396,1.0,0.072257,0.89599,0.075717,0.000248,0.000229,0.731966,0.000288,0.001013,0.216776,0.248913,0.195191,0.164487,0.203475,0.118843,0.181827,0.203598,0.261887,0.282083,0.389504,0.249832,0.440139,0.754272,0.749117,0.29737,0.743805,0.838522,0.511652,0.7899,0.8125,0.669641,0.850644,0.806059,0.724593,0.839193,0.802134,0.000701,0.077114,0.596687,0.090863,0.00105,0.511261,0.136287,0.262401,0.00144,0.454196,0.138658,0.175553,0.216585,0.576519,0.223361,0.232482,0.28259,0.218045,0.238296,0.321567,0.262156,0.356931,0,0,0,0,0,1
1092,0.739099,0.76938,0.728565,0.0,0.604711,0.577372,0.048044,0.472897,0.477272,0.488766,0.475299,0.000298,0.000442,0.030985,0.041032,2e-06,0.071574,0.060859,0.079749,0.474854,0.545073,0.952697,0.537856,0.610723,0.022439,0.352355,0.020455,0.032216,0.0,0.067421,0.159499,0.192833,0.148717,0.174856,0.174403,0.183134,0.265151,0.207702,0.235041,0.214396,0.29404,0.205638,0.314602,0.360014,0.179122,0.001162,0.00145,0.000437,0.06961,0.076882,0.00349,0.0314,0.019267,0.012842,0.02115,0.009773,0.114167,0.012802,0.017046,0.01333,0.00252,0.405193,0.469572,0.463489,0.456376,0.498121,0.488784,0.4531,0.514962,0.511541,0.608584,0.485183,0.525709,0.585268,0.461207,0.520598,0.477579,0.448481,0.479088,0.466586,0.015487,0.002666,0.001917,0.001434,0.019422,0.004153,0.005255,0.068191,0.024736,0.012942,0.025707,0.056231,0.175662,0.037617,0.072037,0.099034,0.010045,0.010429,0.006915,0.022064,0.006323,0.076671,0,0,0,0,0,1
1093,0.59555,0.615056,0.680797,0.689411,0.607841,0.682765,0.56873,0.760235,0.423859,0.387359,0.433699,0.001202,0.000941,0.133104,0.524225,0.318201,0.124019,0.26197,0.175091,0.252002,0.441628,0.469224,0.220932,0.085216,0.484883,0.100346,0.429533,0.426491,0.0,0.0,0.0,0.0,0.0,0.280309,0.188909,0.0,0.0,0.271289,0.114952,0.324822,0.131941,0.285514,0.207894,0.316228,0.365261,0.123347,0.000716,0.000714,0.000272,0.18116,0.074282,0.000892,0.270922,0.378732,0.2978,0.22919,0.171743,0.003252,0.001752,0.017811,0.042585,0.150541,0.195417,0.154802,0.149367,0.4218,0.214115,0.22173,0.313126,0.41793,0.365282,0.335726,0.442812,0.560711,0.365595,0.803856,0.796486,0.525127,0.636619,0.669406,0.026788,0.137408,0.000859,4.3e-05,0.00054,0.096489,0.198734,0.215445,0.002132,0.061696,0.258251,0.228021,0.033375,0.138671,0.067541,0.181917,0.47838,0.101578,0.194912,0.179044,0.156572,0.175993,0,0,0,0,0,1
1094,0.899675,0.888354,0.801587,0.721361,0.738061,0.71822,0.587731,0.457383,0.497458,0.499612,0.537074,0.084446,0.012831,0.007829,0.025671,0.047323,0.025298,0.145182,0.026238,0.253798,0.381477,0.087965,0.234415,0.50813,0.400606,0.096971,0.389431,0.293579,0.247805,0.283704,0.281084,0.222112,0.295823,0.334479,0.293916,0.269396,0.256591,0.32775,0.274897,0.216289,0.310508,0.304925,0.275398,0.291173,0.541303,0.021456,0.016719,0.030954,0.009794,0.000435,0.00086,0.016007,0.00111,0.007275,0.004502,0.006674,0.004939,0.025795,0.005183,1.0,1.0,0.354972,0.391919,0.303174,0.450986,0.476639,0.431383,0.426496,0.484523,0.502471,0.592928,0.496791,0.487341,0.477333,0.616356,0.560163,0.570529,0.700628,0.698235,0.633398,0.097591,0.110074,0.085389,0.158434,0.055125,0.003991,0.010263,0.027517,0.116692,0.013473,0.031162,0.060533,0.187337,0.019299,0.007903,0.06583,0.138598,0.030036,0.238628,0.150195,0.131515,0.139251,0,0,0,0,0,1
1095,0.715969,0.663339,0.470075,0.664462,0.349431,0.471843,0.480193,0.565609,0.674821,0.73505,0.720987,0.001392,0.001808,0.259964,0.055346,0.003219,0.01812,0.350562,0.329379,0.800136,0.852384,0.821584,0.560501,0.898972,0.779493,0.31062,0.352442,0.138019,0.252942,0.315562,0.304479,0.277634,0.255645,0.332901,0.260487,0.314026,0.271838,0.3393,0.335021,0.30585,0.280734,0.304822,0.306674,0.318464,0.271838,0.008764,0.012584,0.000133,0.000275,0.003663,0.000393,0.004864,0.002761,0.001704,0.008846,0.011345,0.020804,0.016961,0.010999,0.015222,0.022049,0.034007,0.267747,0.145185,0.0,0.381083,0.365886,0.047191,0.480341,0.408761,0.298891,0.607991,0.618816,0.688216,0.654388,0.736536,0.724828,0.838746,0.824835,0.824756,0.680266,0.417341,0.476958,0.001698,0.009455,0.016429,0.110614,0.801642,0.11518,0.05123,0.040909,0.042658,0.16363,0.287917,0.654188,0.184695,0.294493,0.38951,0.430842,0.368661,0.373064,0.348664,0,0,0,0,0,1
1096,0.973823,0.823257,0.975805,0.977541,0.671149,0.739018,0.271554,0.571337,0.457454,0.198757,0.0,0.240919,0.00072,0.0,0.219807,0.000253,0.000409,0.071742,8.3e-05,0.106557,0.092803,0.156021,0.138721,0.307131,0.203032,0.122784,0.270844,0.378131,0.318484,0.330185,0.335405,0.300857,0.234712,0.333539,0.337291,0.313916,0.346667,0.31262,0.317888,0.345988,0.307606,0.350446,0.395267,0.325741,0.422675,0.000842,0.003111,0.003523,0.000125,3e-05,0.005285,0.0,0.000368,0.011445,0.006667,0.036334,0.01745,0.031463,0.0172,0.024293,0.027052,0.464171,0.465703,0.381173,0.445227,0.430589,0.376745,0.394626,0.474325,0.342179,0.371511,0.521348,0.51494,0.658582,0.795435,0.743346,0.59115,0.797951,0.766897,0.726282,0.0025,0.006589,0.022837,0.028099,0.000827,0.058341,0.033792,0.001627,0.000283,0.049506,0.048178,0.162851,0.053873,0.297986,0.388552,0.189792,0.161456,0.132755,0.178253,0.17706,0.244101,0.076487,0,0,0,0,0,1
1097,0.971676,0.960343,0.67484,0.787455,0.492998,0.636361,0.684489,0.501817,0.640138,0.6904,0.692743,0.009983,0.046861,0.028275,0.182969,0.111307,0.034222,0.019429,0.058674,0.145041,0.348775,0.073836,0.23625,0.000244,0.438423,0.058467,0.000315,0.179997,0.324335,0.338464,0.343182,0.345466,0.311632,0.285981,0.220082,0.231584,0.302908,0.281804,0.208086,0.208697,0.192037,0.289431,0.209609,0.209067,0.279808,0.000209,0.000111,0.001216,0.000306,0.000547,0.015005,0.000244,0.000536,0.010875,0.000901,0.007128,0.003315,0.02289,0.00216,0.004166,0.02548,0.458904,0.49045,0.491557,0.377673,0.400608,0.358629,0.336766,0.271952,0.299931,0.323157,0.249363,0.278661,0.303867,0.239097,0.322576,0.321502,0.244767,0.269704,0.31505,0.002353,0.001882,0.001595,0.011883,0.051792,0.048868,0.067314,0.031053,0.057879,0.02259,0.023182,0.01489,0.01765,0.028412,0.037146,0.013378,0.044473,0.018905,0.0451,0.013664,0.016387,0.018638,0,0,0,0,0,1
