,Mean_Acc1298_Mean_Mem40_Rolloff,Mean_Acc1298_Mean_Mem40_MFCC_2,Mean_Acc1298_Std_Mem40_Flux,Mean_Acc1298_Std_Mem40_MFCC_4,Mean_Acc1298_Std_Mem40_MFCC_5,Std_Acc1298_Mean_Mem40_MFCC_3,Std_Acc1298_Mean_Mem40_MFCC_6,Std_Acc1298_Std_Mem40_MFCC_9,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive
318,0.04197026929155095,0.6620822277309322,0.0677939995379182,0.3262024532656477,0.25661402917228626,0.31825463586330843,0.3295299102827044,0.36092561552358343,0,0,1,1,1,0
319,0.07100399853937403,0.3785634871642389,0.04090524022752029,0.07868872592918591,0.07319140566461857,0.22393179201704194,0.21741762362103706,0.0813001269595302,1,0,0,0,0,1
320,0.03682322940767375,0.5319276426994689,0.044062799115443474,0.33235966900871494,0.17067535840951087,0.4839499651179816,0.25235044858647826,0.1878233920057688,0,0,1,1,0,0
321,0.03516714621866055,0.4677906912856445,0.03304984982341874,0.12977130487736238,0.09456953394275436,0.31573250803147707,0.12234349165620118,0.20213414751086445,0,0,1,1,0,0
322,0.10099834694715534,0.4918118089648329,0.05642898793086376,0.31861953912994534,0.3909598381537539,0.35850460930703926,0.48491159277563456,0.41807274666012056,0,0,1,0,0,0
323,0.20755586061022047,0.1715813050040561,0.04397478353668599,0.19722536371684596,0.2691755332434187,0.5786309597292122,0.627500655035643,0.612781104125993,0,1,1,0,0,0
324,0.043046041536930056,0.6648828896379873,0.07733268788575581,0.4999268216546494,0.27188389779709266,0.6236653680411808,0.3365320154317363,0.4650094164847936,0,0,0,1,1,0
325,0.009581948844756973,0.8138349240002714,0.03160859472126565,0.1663082804112317,0.3281195364403816,0.2983489177961454,0.20149980574805074,0.31384702719081903,0,0,0,1,1,0
326,0.25181100954406954,0.5569745870352834,0.08702540349641885,0.27553847492234396,0.17955442329786697,0.2991247914974003,0.253828570396003,0.31318346227460847,1,1,0,0,0,0
327,0.15193085966323783,0.12164949952974863,0.03343491798048254,0.20734546831582346,0.21610563714471243,0.1930741250068185,0.24617865758350582,0.36564728264413365,0,1,1,0,0,0
328,0.2481624749428401,0.359350245144776,0.21185349806915826,0.39059427980738226,0.3244168040361656,0.4880726464685904,0.22624479359601019,0.42891225217001067,1,0,0,0,0,0
329,0.5653577094233102,0.48028935809882706,0.415400525893083,0.36879736762651416,0.2600545107148209,0.06437526735703397,0.09761295976725906,0.0738129667488771,1,0,0,0,0,1
330,0.3324015024447303,0.14946543248580357,0.21531911148273242,0.6303449616965094,0.7705523502672459,0.38408547386432473,0.2162945763048762,0.28294331314510596,0,0,1,0,0,0
331,0.2574504803853386,0.20642725324731986,0.03691153334140146,0.2881005869619728,0.27299846395923855,0.1661769307843143,0.1895248506970483,0.15023032990299678,0,0,0,0,0,1
332,0.14527167794712353,0.20387529128111978,0.044568888693298725,0.18258355380655333,0.2432720165842449,0.1537564919312006,0.29318311182587803,0.46164939991484893,0,1,1,0,0,0
333,0.030147380797616925,0.8192809517499491,0.04997084483953662,0.23236734505892653,0.313536515310455,0.86282825701875,0.39288857166089936,0.35485380475848927,0,0,1,1,1,0
334,0.14175647849743403,0.21134598541089622,0.05086200257445567,0.1715934968502607,0.1701758329586892,0.08811800744723916,0.2066759425737028,0.3451036196890835,0,1,1,0,0,0
335,0.06598271794615382,0.20172554773778392,0.1875942041741388,0.17418288445497487,0.1624487986412907,0.3650582658899795,0.22420017889249289,0.31487114183028847,0,0,1,1,0,0
336,0.12074255558030336,0.654923903312444,0.09547489905713308,0.43300906285661656,0.27082084519706273,0.3664513934146194,0.20979842972145174,0.6164556427949508,0,0,0,1,0,0
337,0.35862004178844864,0.5194225119502018,0.05610993145786802,0.2196077026605191,0.3613223687496876,0.31767111567910833,0.2046105474290981,0.13695519594343203,1,1,0,0,0,0
338,0.7205992202923979,0.31390182573874703,0.2812647838667444,0.5732228664418437,0.5911680778260652,0.3456650120436269,0.24838228783621402,0.3488433641590561,0,0,1,0,0,0
339,0.789835012901691,0.4063409597005904,0.17427084593973136,0.285797771898492,0.20905296218592329,0.4847918706235985,0.24963453528609247,0.22435398311553317,0,0,0,0,0,1
340,0.3390546234721382,0.38849629454863943,0.043545707590243454,0.1243479195345244,0.19738748189220234,0.20178242807557484,0.15828100577334867,0.11206959376785966,1,0,0,0,0,1
341,0.21437262023270015,0.577951029220223,0.08780654175789115,0.36822626949077086,0.3143607323043107,0.21606467671689866,0.24526702866797373,0.2873005949070434,0,1,0,0,0,0
342,0.31555127266886973,0.6003181872537644,0.04133431617396277,0.22447022460122923,0.3082633997702182,0.3472454689262941,0.5660275928117745,0.3823859953281961,0,0,1,1,1,0
343,0.1992012012285016,0.325265586973876,0.13403672450023651,0.21994442539646797,0.2938255532244368,0.30126867192815737,0.15794490472619513,0.08820043496104912,0,0,0,0,1,0
344,0.10139380688524541,0.6866233690681265,0.049332731893545145,0.26316058808779363,0.3414162795344422,0.4088452472891073,0.27861421562869876,0.46166857809161804,0,1,1,0,0,0
345,0.07323736232766812,0.39769447559702525,0.11530040817224652,0.3435953595717788,0.23410884659573394,0.27143162693753103,0.2485801537752641,0.3247248890542474,0,0,1,1,1,0
346,0.14845960020666948,0.7996894078711348,0.15478639719230303,0.5134448578139633,0.6199391827763624,0.3543804924824226,0.2846333155645504,0.23782473447814267,0,0,1,0,0,0
347,0.32281197773909037,0.405280874182716,0.06389931017790151,0.1997093335653206,0.15658093561116926,0.107014587286868,0.15255283201272127,0.11529536310042077,1,0,0,0,0,0
348,0.12458654739231292,0.42337391607871777,0.04171938433102662,0.1740283399773812,0.15591906438883052,0.2802483082938817,0.42802829753977656,0.5384925185932423,0,0,1,1,0,0
349,0.10363171619006925,0.4561334673522748,0.07318495373681139,0.3810462968175097,0.4095125256006793,0.8555561456948699,0.30794445297747586,0.3614472619317027,0,0,1,1,0,0
350,0.11694250376141493,0.3750008887912116,0.03560230160738448,0.19354188308863796,0.1902848543883311,0.41940459409101477,0.7112331836539244,0.6152781027413288,0,0,0,1,1,0
351,0.007537981578536669,0.6607765126418429,0.09442971405938849,0.23410110893338731,0.26349030920625405,0.2772682642535391,0.28262574425601505,0.2210438298051881,0,0,0,1,1,0
352,0.4025070038833863,0.6176014595567678,0.0953208717943076,0.5367309237358825,0.7531376442379737,0.28640218536562956,0.2544926410133628,0.3401211293644736,0,0,0,0,0,1
353,0.4360953406940397,0.569678483819152,0.12727052688325835,0.5327833869803954,0.7715888655777011,0.8521913946204176,0.27579168963055994,0.237817063207435,0,0,0,0,0,1
354,0.2668187899531963,0.33793587129010466,0.06804704432684588,0.2380486456888744,0.2694440281732353,0.2615555657633707,0.34646958375873005,0.2908869139628634,0,0,1,0,1,0
355,0.327402949434159,0.3385615803030939,0.2820239182335273,0.3177864318136461,0.40307020830211304,0.40270716043144605,0.23871215475104135,0.2509119223053703,0,1,0,0,0,0
356,0.053855279844725164,0.48859858633717823,0.056131935352557394,0.2100597196706463,0.236174072131475,0.19150299870520243,0.25824576937324384,0.49613559738102825,1,1,1,0,0,0
357,0.3032011042574823,0.6451848524121793,0.09104111427722705,0.2885928776488771,0.32386576502322784,0.5514703560262634,0.2032092229018531,0.24808122341425248,1,1,1,0,0,0
358,0.07934350619932695,0.5002734244963785,0.031938653141606044,0.33700726154350025,0.19483521904191003,0.5546420358466568,0.28576539785509714,0.2884321073364198,0,0,0,1,1,0
359,0.3036783834931083,0.5545843850696004,0.05734214956047223,0.1820298547179563,0.18517876767071273,0.1778380038872636,0.37190394015232975,0.5710302132996821,1,1,0,0,0,0
360,0.09275884065085735,0.24706715060001483,0.029606240304533904,0.20694119633801233,0.06929510714820919,0.3753082680431905,0.28451766789241156,0.5426925393056732,0,0,1,1,1,0
361,0.08980425490650631,0.24371398375612857,0.0,0.20766172158454155,0.08100117388480943,0.2920852269627954,0.6298036700065957,0.5029170006865789,0,0,1,1,1,0
362,0.15198692103377168,0.4766915312741387,0.0423134894876393,0.14078387824760896,0.18643382536590236,0.25220273486507977,0.1977060200034333,0.30671658106807104,0,0,1,1,0,0
363,0.24399423628504024,0.34317925464353005,0.053799522515485254,0.14849984392031235,0.20431215345421838,0.2074956146269059,0.15457485928027398,0.11573262553075608,0,1,0,0,0,1
364,0.29579494265830897,0.36519590574288396,0.10163598957015396,0.3600906797398331,0.3826427393975722,0.3386785600473132,0.269705730884253,0.27073832144925647,1,1,1,0,0,0
365,0.3896871320972559,0.2889783425821485,0.030200345461146638,0.07350790377303462,0.09977864778460455,0.11790839953260965,0.14050379017175488,0.0981308948920844,1,0,0,0,0,1
366,0.1635082902645642,0.17386695280357065,0.031234528511546567,0.1529611643032961,0.17106405165093153,0.1400383845749705,0.240068304406357,0.3129111321644874,1,1,0,0,0,0
367,0.198016336586408,0.48243425369009946,0.038616835179826836,0.20377559323074723,0.30776699635346405,0.2775180367309089,0.17664368771514533,0.28675593468680116,1,1,0,0,0,1
368,0.2715340057667453,0.41284674977133823,0.13089016755965804,0.3325346829535394,0.3177325290973574,0.3924758194403374,0.13596642603518222,0.21329584639047539,0,1,1,0,0,0
369,0.2314243679080472,0.5209226299170353,0.15470938356089026,0.4724649844176182,0.3990630775763023,0.5666016875432436,0.31743027258517725,0.2887082730818947,0,0,1,0,0,0
370,0.011468338204611885,1.0,0.057694211875501944,0.2222011841586793,0.26059774464258945,0.5327661297036894,0.42024918459356175,0.43865476596870895,0,0,0,1,1,0
371,0.8152096013430485,0.43045160289455053,0.5405036691494396,0.5483268769222109,0.6508644912333282,0.15243657358096213,0.41135063832094043,0.4903936512563624,1,0,0,0,0,0
372,0.10592417169325036,0.39513071694747076,0.11922810337429723,0.2926048932261416,0.3060514386332983,0.29784291320837053,0.3465752929590445,0.3202525382316954,0,1,1,1,0,0
373,0.29308581480656554,0.2900844836446257,0.031344547984993365,0.16946057836479667,0.27035878415505255,0.20809061860316896,0.1266043855765669,0.19194670001112335,1,0,0,0,0,1
374,0.12804113995493877,0.6293336651487189,0.1199542318990462,0.1536387036686403,0.1192117488386033,0.049787980489037285,0.024733242381257847,0.07635599298845858,1,0,0,0,0,0
375,0.19139957969123822,0.4765588589860023,0.03344591992782725,0.16029025704533484,0.2565016359458514,0.20978376019545414,0.12874115701881989,0.3330175326892023,0,1,1,0,0,0
376,0.20058152308137533,0.5222784405107802,0.18104804550405418,0.31101001468684286,0.5732710175333432,0.2827991456058705,0.15641528356267112,0.26853666675616483,0,0,1,0,1,0
377,0.02469882165059826,0.7218012404293346,0.04916770268337495,0.07919943913659794,0.043642914231480034,0.2811928501910616,0.3316865586686062,0.23443786846072118,0,0,0,1,1,1
378,0.11517429783133407,0.41286727276840685,0.2084538963396521,0.4017040831469759,0.37954724261951145,0.7170013235070353,0.40146547284538453,0.38141557958368016,0,0,1,0,0,0
379,0.294478258036852,0.2858916515033499,0.031102505143410397,0.3689068792761997,0.2780983066087216,0.23194245471797237,0.08095879148182614,0.17180194313287023,1,0,0,0,0,1
380,0.19974817838425069,0.40375328448752296,0.08511106465844454,0.17125472716758872,0.19495385633648032,0.3290982065187745,0.12486424950985264,0.2183857345049921,1,0,0,0,0,0
381,0.08550268109716647,0.5879195498514911,0.07494526531196022,0.24684232881128687,0.3043780283730456,0.25334034801631844,0.2335739648178098,0.44506027700958534,0,1,1,0,0,0
382,0.17833879552902993,0.11080463076381097,0.02314809721320671,0.18645228311320128,0.19542372246365947,0.2960851752857311,0.36138813346464166,0.47645111674523327,0,1,0,0,0,0
383,0.013575942702248968,0.4921875252497503,0.11286897780907218,0.3712598445343964,0.21115877416454365,0.2952253263550157,0.2827224184819436,0.30033408383931753,0,0,1,1,1,0
384,0.04839762966464694,0.3951646526119149,0.05068597141694081,0.13173023289136343,0.15904578150756776,0.1861436564968118,0.24689603454974207,0.27115257006746885,0,0,0,1,1,0
385,0.0006712212742294929,0.7621248897090904,0.059432519555961405,0.2967049275124992,0.14065231779809173,0.5289965749590172,0.2686314724297757,0.4731294565288267,0,0,1,1,1,0
386,0.2124407757075475,0.5132085685936737,0.03536025876580157,0.1950269429362428,0.17938271142414708,0.10251437627218885,0.10931234809949317,0.1441393409611335,0,0,0,0,0,1
387,0.7199204231572853,0.5903335067822848,0.2285104463490037,0.13046726676321435,0.0961742594535191,0.05536551474662448,0.03928858611685836,0.04129061458385272,1,0,0,0,0,1
388,0.07726923548957487,0.45354142898235017,0.05434961988271925,0.13613935613290834,0.20662558069833648,0.1825140604679071,0.21944507187322126,0.31500155343231834,0,1,1,0,0,0
389,0.032248924606547665,0.7058031602183517,0.09579395553012882,0.3312010971634436,0.41329486987361996,0.2696028330515019,0.41057814801095044,0.5434750089178522,0,0,0,1,1,0
390,0.23413652610414387,0.4488248564198197,0.09866546378709029,0.18916960488810886,0.08946656925920371,0.15419144055558587,0.12222603698918516,0.4330777521642572,0,1,1,0,0,0
391,0.040455097114960654,0.38970844416290407,0.13661118017889162,0.35029399272310446,0.1229831659923073,0.4419817292868278,0.1772571624759444,0.3118524968068336,0,0,1,1,1,0
392,0.6508179656995322,0.6704800118936423,0.17034315073768053,0.6497152185371495,0.8648970977571305,0.3241357728735606,0.2451306005547475,0.2996896970998761,1,0,0,0,0,1
393,0.45241980572462354,0.4835292444628307,0.049596778629817484,0.24434095991566573,0.3309855637144712,0.24958155932670528,0.16911394006197994,0.3519809138784794,0,0,0,0,1,0
394,0.15690971543551352,0.15164571812713912,0.036108391185239785,0.17912626079124727,0.19538625805484788,0.1775336833975947,0.36456663745358286,0.4788368819353082,0,1,1,0,0,0
395,0.155055144691367,0.4246843175214683,0.07556137436326227,0.22055134509986551,0.15213984214995746,0.5140274520049265,0.34490111220534697,0.14029219870125387,0,0,0,0,1,0
396,0.0042621793327484725,0.2852966461867625,0.10197704993783901,0.19789062140185154,0.11743687247115231,0.29645050342073453,0.3261508298623974,0.18669571521174622,0,0,1,0,1,0
397,0.32024376089976986,0.28735654101852237,0.0430946277491116,0.3219407101881656,0.17771554523202948,0.34672008543941296,0.12351894182379994,0.20856267236386372,1,0,0,0,0,1
398,0.042755128479024705,0.5331173301358396,0.14222217332467846,0.3139647822816293,0.24793945751536028,0.2709148562946971,0.2389181521670386,0.3569787467445045,0,0,1,1,1,0
399,0.2998374220254519,0.34826459475968696,0.054536652987578815,0.21552916131475397,0.245602615015735,0.3797812050517201,0.350401604611451,0.2811980990591187,0,0,0,0,1,1
400,0.09311490611235607,0.39060790086907615,0.14087993574862745,0.3631907805519592,0.363265834956791,0.5951654670888874,0.4359872064762697,0.6900960059529062,0,0,1,1,1,0
401,0.5612546231691038,0.6003802410401765,0.2982957983563091,0.4645259015520974,0.38871977871022523,0.2558524275300947,0.2865017482675437,0.17677676218677246,0,1,1,1,0,0
402,0.03838082640520856,0.6296098368179335,0.05799126445380837,0.2863606822473429,0.2625490159348618,0.31563633127294966,0.32390112124032133,0.3453107439981896,0,0,1,1,1,0
403,0.1495217359024593,0.24277655142545945,0.03734060928784394,0.1598839381208006,0.13536515310455066,0.0905288860434604,0.12714829103459493,0.3056656169811248,1,1,0,0,0,0
404,0.2540337671271275,0.2698307095139443,0.04004708833463522,0.08678337674566178,0.06618087816574247,0.12878713930126867,0.10745927485295581,0.07528968636009711,1,0,0,0,1,1
405,0.3397758454281953,0.41049646261097766,0.028649070885546746,0.21476360324031674,0.17841644188021366,0.28036099300349965,0.08444990558451768,0.15275801360116298,1,0,0,0,0,1
406,0.14394893263696018,0.5858879347401013,0.045284015270702915,0.15423641211178385,0.17897216394425286,0.18104772376886571,0.24240294178766003,0.3984304580132177,0,0,1,1,1,0
407,0.2731370579295778,0.4432198158424609,0.08298768882092133,0.3812530384365421,0.34810523752435174,0.28269722695131155,0.28672671912975134,0.28402112667952883,0,0,1,0,0,0
408,0.030432233166815904,0.48296720522027475,0.03212568624646561,0.3551032940490142,0.33486625206054244,0.4109919986678801,0.43555172071087184,0.400045260497175,0,0,0,1,1,0
409,0.20173456910776055,0.4444725266556564,0.05269932778101721,0.2021298480653796,0.32467749388081324,0.23067851985404103,0.13285749134901206,0.1667043837476459,1,1,0,0,0,0
410,0.11638340522825313,0.3348908725990517,0.18329244276236895,0.2851202325331479,0.4768469953544131,0.22745875165438378,0.16966688049439382,0.3306164249577121,0,1,1,0,0,0
411,0.23047283978114852,0.3712796007873074,0.14302531548084008,0.632463551554912,0.753863517158699,0.7247263268803991,0.35456401731101095,0.7023201758255246,1,1,0,0,0,1
412,0.049011274396166,0.5992282060314987,0.14389446932106986,0.2494071530553239,0.3346789300164842,0.20248365712842037,0.18799432603608568,0.19209245415456844,0,0,1,1,1,0
413,0.3280514431257396,0.28993872188591796,0.03641644571089081,0.09796789364064828,0.11100860432589033,0.20516942899714913,0.1199040485720223,0.18476639062877576,1,0,0,0,0,1
414,0.2555337875819519,0.27271491779489276,0.07432915626065811,0.2168678644716575,0.27537589290174325,0.278605408291872,0.23769752712751063,0.11555618630448039,1,0,0,0,1,0
415,0.029118578889712123,0.641275140671409,0.06183094407710166,0.2978686167245782,0.25255382386732605,0.348840998286044,0.1548928903786558,0.30426177444162744,0,0,1,1,1,0
416,0.08106474179193351,0.30151983297189155,0.05186317978282157,0.2547548013694074,0.37949572905739537,0.2388226816377036,0.30999087467587033,0.8051727378381592,0,0,1,1,1,0
417,0.08998304522334397,0.4744765019763484,0.05412958093582565,0.1383695045877194,0.09731380188820615,0.32671675513971465,0.1043404016949612,0.26801885598339936,0,0,1,1,1,0
418,0.17558724285634197,0.5104124314418779,0.05201720704564705,0.18550864067385486,0.20579043658524399,0.37148057660119943,0.202574064202528,0.213641053572319,0,0,0,0,0,1
419,0.41154349074457075,0.3664882081645976,0.1465239347364483,0.27464702962443654,0.29497914481242804,0.13932567173006197,0.20925723475573949,0.1321146241269135,1,1,0,0,0,0
420,0.33861673871310366,0.5049950066093746,0.05414058288317031,0.15440937910988528,0.1955064563664518,0.20452848985263422,0.3767060290384077,0.6876680487739393,0,1,1,0,0,0
421,0.07708135413967768,0.36796457116632025,0.058530359873697646,0.21352929436629098,0.3260824092112493,0.314363065827967,0.3119008682610385,0.25430262395814557,0,0,1,1,1,0
422,0.20307701165621955,0.3067798609607348,0.061093813605008096,0.24676556830917085,0.23496272291323228,0.16911678155243642,0.2179497836123635,0.17963814616072082,0,0,0,0,1,1
423,0.0805071584309483,0.2899839694385101,0.033566941348618706,0.12516158085695428,0.1686241820270742,0.2379893889761338,0.21625482241757843,0.19484260470325604,0,0,1,0,0,0
424,0.12073649489159702,0.446385851736698,0.05832132287414871,0.20476426849800167,0.2466125930366151,0.19687597791666783,0.2084748059739251,0.5391062202498533,0,1,1,0,0,0
425,0.17127051732523627,0.42701602086558565,0.040465162333733096,0.19106098366024782,0.18093904540686345,0.26432674833556785,0.38155419629385356,0.5714252837411253,1,1,0,0,0,0
426,0.08927091430034653,0.398948963992644,0.07438416599738157,0.2637910476785066,0.30604363354812913,0.23515791649560602,0.22653481627379585,0.23525485879108443,0,0,0,1,1,0
427,0.16754773928735392,0.20735983762592552,0.025986599628134155,0.22590001688731043,0.35641453119536437,0.3635459940226862,0.5035895953234973,0.9837714268179953,0,0,1,1,0,0
428,0.21007559193989012,0.10382778135089799,0.029254177989504138,0.23620946405817422,0.16277036815025714,0.37814835336776553,0.5554232433751051,0.22388219996701358,0,0,1,0,0,0
429,0.19592388381053683,0.4050294270690251,0.06367927123100792,0.28999503615419653,0.32441836505319943,0.26601558350582943,0.11550401604611452,0.14677058681385274,0,1,0,0,0,1
430,0.24190935937005204,0.38517253861393813,0.05375551472610651,0.33598174123523006,0.2905567835556221,0.2373527562536425,0.10987522700373145,0.12144388657259131,0,0,0,0,0,1
431,0.4958658527161734,0.523615990485086,0.17652624514539073,1.0,0.5901846370947598,0.3577143808657056,0.26890161816391256,0.41136805606164634,1,0,0,0,0,1
432,0.32673324333210607,0.2492097838136576,0.1963517542605041,0.4055953288675779,0.5084310529996502,0.4370745613909169,0.23951084648675025,0.3137051086827278,0,0,1,0,1,0
433,0.14130647236098673,0.42669072328212815,0.08041323314226623,0.33614242655299287,0.3287564313901793,0.3676004903579211,0.272007842357767,0.2528335756176332,0,0,1,0,1,0
434,0.048443084829944645,0.5852934142187202,0.11155974607505531,0.3145512325177956,0.33291185873420237,0.3147370068070177,0.19886430371969896,0.20089907292693504,0,0,0,1,1,0
435,0.06077355600303639,0.7546104024123409,0.1108226156029617,0.45409466105120955,0.42900026225086163,0.5397511462259953,0.29056206575654364,0.31482127857068887,0,0,0,1,1,0
436,0.047499132563928896,0.7383135267558474,0.04408480301013279,0.16495115473382016,0.16091431889704777,0.43660372591633484,0.23133329117011953,0.36468837380567914,0,0,1,1,1,0
437,0.09374673290999422,0.5286808076041744,0.13504890365594713,0.32567945837789714,0.2584575902892252,0.12379743164990509,0.10845221853796047,0.05968632174076474,1,0,0,0,0,1
438,0.3174528137504905,0.0,0.13337660765955578,0.3611172235214648,0.2739194640091913,0.2822830927000405,0.11172107227076014,0.23579951901132667,1,0,0,0,0,1
439,0.26904609305278404,0.489654955091804,0.054437635461476674,0.19168734935751464,0.24603501673410255,0.17552689073458944,0.2537725535548107,0.1721624928561291,0,1,0,0,0,0
440,0.0462991162000694,0.7322277309321965,0.09540888737306502,0.22130052760051788,0.2768932014586142,0.19608718494934207,0.25997144948094075,0.8525888620820596,0,1,1,0,0,0
441,0.843997872698264,0.7169414916825302,0.2560263166580485,0.06900052708878124,0.03555996803037109,0.1614233586072457,0.15347349590263912,0.08907495982171967,0,0,0,0,0,1
442,0.018241157833970463,0.569782391591712,0.09360456800853756,0.3779482429521066,0.31791516809031417,0.3310770074386263,0.289675734769292,0.35321215282705504,0,0,1,1,1,0
443,0.14075494968870786,0.316058679611776,0.06147888176207189,0.22415294785914963,0.23647847045306958,0.28547056273452054,0.43943133871215484,0.8940137239032961,0,0,0,1,1,0
444,0.41448595511150904,0.7239443584381837,0.20782678534100535,0.46239298306663335,0.6485916504320893,0.2979369367558862,0.24387925660230758,0.3196503434811459,0,0,1,0,0,0
445,0.014203223983357348,0.6244015203177671,0.07773975993750898,0.15091217063347895,0.18145730306209096,0.389448404757735,0.6247476983402752,0.48217388469313,0,0,0,1,1,0
446,0.22955464544213477,0.804005054798018,0.20405311740178012,0.5818435825661548,0.5543233927768619,0.2688585397784202,0.18303593209313251,0.12686363932753636,1,1,0,0,0,1
447,0.42134059403840357,0.48123406235759136,0.08596921655132961,0.2048093013259098,0.22537183425745544,0.18024242285044945,0.1402056360170219,0.4224837273170115,1,1,0,0,0,0
448,0.09777254538319463,0.3781762973927713,0.09428668874390767,0.35523429863929223,0.3530302462660472,0.4717233152559306,0.415322413060959,0.3014349111858634,0,0,0,1,1,0
449,0.10528779937908245,0.19047797575377573,0.03189464535222736,0.15185478959946375,0.2205342424696537,0.14768084819288177,0.2812334547031559,0.4551748474376039,0,1,1,0,0,0
450,0.013144118631920741,0.7154431512981199,0.04437085364109444,0.30963548996228507,0.28177606274039657,0.6380983414533312,0.4571444059956091,0.4454323336389056,0,0,0,1,1,0
451,0.051103727172037185,0.7488293811750788,0.0527873433597747,0.1263743967903876,0.1025650631899695,0.09232251081629667,0.13869679529458537,0.38741067764169795,0,0,1,0,0,0
452,0.0,0.7600493198323255,0.07836687093615569,0.26579807894050034,0.32848793646036256,0.508566191141977,0.4947515833792612,0.4252645629485297,0,0,0,1,1,0
453,0.27774621169076547,0.34063375661341455,0.049541768893094085,0.20682349690143442,0.25136588990459063,0.1814403259100187,0.13345560665335515,0.16693452186887497,1,1,0,0,0,0
454,0.41804964007084944,0.5219571828873756,0.030926473985895542,0.18269204198287736,0.18953868824616604,0.29058156793954926,0.13932020852720883,0.13255955782795636,1,0,0,0,0,1
455,0.28764180117607663,0.3273062515957842,0.0654395828061567,0.3098616775751869,0.2122983165992307,0.4268475268218318,0.3004300647807664,0.30264313632231615,0,1,1,0,0,0
456,0.14504894763716475,0.25548529616139154,0.0980493547357883,0.18239421123466715,0.11127709925570706,0.30417478905709455,0.3025568977511949,0.5357653818566777,0,0,1,0,0,0
457,0.25135494271891584,0.4039788758568755,0.06982935979668398,0.3074882428497593,0.33235301463609557,0.439901727449421,0.3729366377246321,0.3070809664266838,0,1,1,0,0,0
458,0.04643396652378592,0.5712416251628103,0.045471048375562484,0.20617870868365973,0.16030083920275728,0.5851487294619555,0.37945085425682823,0.32969203683744197,0,0,1,1,1,0
459,0.6345889565160736,0.38303701572998844,0.1721474701022081,0.3646922159733488,0.1512094759978021,0.1377258359482885,0.06985300096674225,0.046618312090306174,1,0,0,0,0,1
460,0.02059270505203859,0.42716679217475895,0.14708503405102702,0.3942286337142361,0.13879939057894997,0.20160084061357902,0.15044226199618724,0.3007751819050067,0,0,1,1,1,0
461,0.20986498300734407,0.3324660885753161,0.028153983255036152,0.20325771570980433,0.22855318697237625,0.25329441284806653,0.3207479151796605,0.32150295535704015,1,1,1,0,0,0
462,0.10725449286429664,0.6230626775562442,0.04259954011860101,0.14303142574956634,0.20353320595434332,0.2683733495637594,0.1934613890369621,0.22838523587239606,0,1,1,0,0,0
463,0.3242362395850852,0.41119779967615677,0.15925318781424314,0.4510017245526142,0.33590588940506516,0.4330459035878237,0.18028026490544902,0.22634851349951862,0,0,0,0,0,1
464,0.11037271720371944,0.3302024181584892,0.2628255201170608,0.12887678915937018,0.17069877366501818,0.3232443435146719,0.3065783648503357,0.2081369168395899,0,0,0,0,0,1
465,0.023568503206861914,0.6361649144013264,0.0554718185118766,0.3078577167332778,0.2871225460812228,0.40459624422580576,0.31954716708378134,0.3371101556117263,0,0,0,1,1,0
466,0.2737810061046287,0.4323065909524286,0.05814529171663385,0.3165828271404666,0.34435099155801974,0.3022828343147191,0.21180780802486426,0.2411540659652568,0,1,0,0,0,1
467,0.2943282559913696,0.38209457384885376,0.03650446128964829,0.19447324384764575,0.13580223787401968,0.20801525621775563,0.1749740244486407,0.2027862055210135,1,1,0,0,0,0
468,0.10486203599746058,0.6503639196015629,0.16614040685201287,0.3633402076627451,0.5427047429941555,0.25279271468231523,0.2267480416693019,0.20382182706654445,0,0,1,0,0,0
469,0.03382773401455474,0.44959939756115685,0.08560615228895518,0.44571139074677735,0.5391237699185772,0.6040173175584309,0.26824296853118423,0.3331901362801241,0,0,1,1,0,0
470,0.09954529682980526,0.6160846969545164,0.06271109986467605,0.3356460419726426,0.3062403216943903,0.3255418196642713,0.3808205563737227,0.3266810630846947,0,0,0,1,1,0
471,0.1084923885325709,0.3673971991764945,0.04465690427205615,0.3944609621673072,0.41385215295469313,0.507555617440435,0.5017853109386435,0.6120715115855366,0,0,1,1,0,0
472,0.2280622008481934,0.474769641477785,0.02921017020012545,0.17598829146474393,0.18239391328238164,0.29049256855106126,0.3935092744012071,0.6625638153831992,0,0,1,0,1,0
473,0.5404467636679894,0.6561189234960845,0.0637232790203866,0.44335842548858073,0.36760077925970325,0.31701941047953447,0.17280743759091444,0.28475756866746194,0,0,0,0,0,1
474,0.225966717727969,0.2074319105132688,0.011210984344228903,0.16765107746158137,0.23182820070932597,0.4599919039265956,0.5379550238975074,0.33298684760637176,0,0,0,0,0,1
475,0.180672160680979,0.31477445711016805,0.20630851660743948,0.5320966363547973,0.5525001248813627,0.5306193783249166,0.22999611496101413,0.22489480770042158,0,1,1,0,0,0
476,0.09409976802713976,0.3664481317608731,0.03332489850703574,0.17288512023253322,0.22753228183225926,0.24185440274232956,0.28450230843595564,0.2844545534745103,0,0,0,0,1,0
477,0.4840566007718287,0.7279999935360639,0.24186681042544528,0.15955437969838238,0.09760727309056383,0.033486019918637346,0.0557223010272766,0.0587696048912022,1,0,0,0,0,1
