,attr4,attr6,attr13,attr23,attr26,attr28,attr30,attr39,attr40,attr45,attr46,attr50,attr51,attr52,attr55,attr58,attr73,attr87,attr89,attr90,attr93,attr103,attr105,attr107,attr109,attr111,attr115,attr117,attr118,attr121,attr123,attr128,attr139,attr142,attr146,attr155,attr159,attr170,attr172,attr174,attr181,attr188,attr190,attr191,attr192,attr196,attr201,attr203,attr209,attr210,attr214,attr215,attr216,attr218,attr219,attr221,attr224,attr226,attr228,attr229,attr235,attr237,attr240,attr242,attr247,attr248,attr250,attr255,attr259,attr261,attr262,attr263,attr264,attr268,attr270,attr275,attr276,attr278,attr279,attr280,attr281,attr282,attr285,attr287,attr289,attr291,attr292,attr293,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1309,0.2333,0.118343,0.053069,0.702638,0.32703,0.308116,0.571518,0.586946,0.57925,0.745159,0.599962,0.433651,0.286074,0.308127,0.346852,0.399124,0.344907,0.244136,0.256075,0.838407,0.285505,0.299753,0.314609,0.206118,0.281111,0.288916,0.240878,0.28406,0.287126,0.224321,0.256166,0.189047,0.327449,0.359986,0.368306,0.028221,0.020388,0.003979,0.015247,0.029765,0.037782,0.051649,0.012194,0.005247,0.007494,0.011089,0.616904,0.554068,0.45367,0.520654,0.536623,0.543333,0.5139,0.495862,0.472166,0.628388,0.592727,0.420558,0.727098,0.48638,0.668735,0.677939,0.730128,0.754876,0.162978,0.18397,0.086871,0.181884,0.066721,0.402132,0.135982,0.215151,0.201689,0.1208,0.307507,0.165676,0.166076,0.327144,0.250727,0.207421,0.058205,0.076177,0.047006,0.092372,0.027572,0.083064,0.056777,0.139109,1,0,0,0,0,0
1310,0.268245,0.22879,0.371578,0.635293,0.430248,0.488621,0.781565,0.857979,0.798156,0.866223,0.868317,0.004954,0.007966,0.010143,0.019615,0.005454,0.43885,0.013395,0.042098,0.095038,0.001396,0.265213,0.18725,0.280988,0.236927,0.170823,0.290336,0.268258,0.248354,0.498717,0.463265,0.422167,0.456907,0.388477,0.428683,0.001443,0.003796,0.339671,0.240713,0.125343,0.243663,0.01333,0.000311,0.000542,0.000352,0.001419,0.0,0.0,0.0,0.0,0.0,0.0,0.011541,0.417807,0.738169,0.354569,0.40384,0.608729,0.563607,0.562668,0.605162,0.595288,0.586274,0.595433,0.017657,0.011624,0.014758,0.0126,0.027767,0.529636,0.030631,0.034559,0.03873,0.578203,0.574826,0.058711,0.035229,0.036553,0.098802,0.191528,0.00259,0.002451,0.007629,0.13187,0.001593,0.003754,0.002926,0.002829,1,0,0,0,0,0
1311,0.560135,0.41745,0.48437,0.60777,0.593768,0.570625,0.682002,0.812027,0.789168,0.872171,0.825744,0.056444,0.041586,0.086194,0.170791,0.150216,0.111679,0.004002,0.004575,0.011733,0.00028,0.420624,0.360041,0.337147,0.385974,0.351296,0.26463,0.311941,0.296365,0.531276,0.344218,0.563066,0.171468,0.38762,0.43915,0.082945,0.011398,0.078822,0.163581,0.007202,0.251966,0.053849,9.7e-05,9.5e-05,0.00043,0.043803,0.0,0.032665,0.0,0.0,0.159018,0.111044,0.0,0.698772,0.658716,0.283078,0.075662,0.671386,0.539564,0.503914,0.566179,0.513084,0.601091,0.570205,0.014965,0.081429,0.782474,0.303464,0.112529,0.892799,0.304739,0.437432,0.439846,0.307676,0.647149,0.154729,0.155929,0.176206,0.093538,0.096819,0.002443,0.003479,0.033005,0.063403,0.001458,0.002439,0.007502,0.003596,1,0,0,0,0,0
1312,0.563129,0.519309,0.559928,0.574292,0.587602,0.42174,0.761177,0.824046,0.73875,0.821116,0.803282,0.006171,0.00331,0.003115,0.009038,0.003405,0.411185,0.02206,0.015503,0.014041,0.029233,0.374486,0.405364,0.315782,0.339211,0.386728,0.391495,0.392613,0.455775,0.3469,0.460178,0.236235,0.436708,0.390213,0.440473,0.001462,0.000426,0.438837,0.105978,0.194033,0.002595,0.001728,0.000652,0.000467,0.000565,0.002916,0.148841,0.116714,0.207953,0.198604,0.208915,0.218342,0.329218,0.58198,0.608696,0.509584,0.448168,0.608651,0.599425,0.635154,0.626823,0.521639,0.603865,0.636004,0.00266,0.001934,0.005099,0.009884,0.005276,0.352923,0.142853,0.062627,0.061726,0.138975,0.202191,0.032915,0.209995,0.00411,0.065673,0.016576,0.001939,0.003467,0.00571,0.015236,0.003878,0.006656,0.0054,0.022411,1,0,0,0,0,0
1313,0.557553,0.606378,0.569771,0.322437,0.65512,0.66784,0.496512,0.558444,0.887849,0.356036,0.450236,0.05742,0.042038,0.010046,0.264693,0.214173,0.306569,0.241456,0.21746,0.304345,0.347286,0.3712,0.416063,0.403361,0.260377,0.314746,0.416536,0.178121,0.104225,0.499074,0.470768,0.398813,0.380069,0.48286,0.389705,0.020542,0.001634,0.035981,0.026581,0.122638,0.064395,0.025652,0.048027,0.03982,0.034847,0.002548,0.0,0.0,0.0,0.0,0.534051,0.262346,0.059827,0.415358,0.456086,0.477143,0.216989,0.620102,0.501834,0.462941,0.588802,0.504171,0.469796,0.386328,0.160344,0.023992,0.282215,0.174472,0.063496,0.086136,0.209772,0.433634,0.472747,0.462687,0.078397,0.286928,0.284199,0.022827,0.014993,0.056807,0.253999,0.093604,0.014726,0.002819,0.082747,0.105127,0.085822,0.007143,1,0,0,0,0,0
1314,0.623652,0.619477,0.805218,0.863295,0.832814,0.524427,0.89883,0.530986,0.3242,0.302099,0.528007,0.065071,0.085305,0.095186,0.040911,0.010536,0.0189,0.384818,0.531783,0.41573,0.833868,0.251104,0.402078,0.134129,0.0,0.284184,0.0,0.313944,0.395309,0.095837,0.323759,0.214472,0.417202,0.400322,0.300137,0.079479,0.077004,0.038842,0.029214,0.110602,0.039595,0.062456,0.000234,0.022632,0.050718,0.132495,0.058027,0.329755,0.389448,0.327272,0.411836,0.474593,0.483192,0.20821,0.393328,0.481448,0.197699,0.442499,0.505636,0.458792,0.514068,0.351729,0.392657,0.533537,0.085535,0.131373,0.185529,0.039721,0.065317,0.204822,0.111697,0.031702,0.00942,0.036134,0.009494,0.012989,0.010707,0.121629,0.031968,0.286068,0.050538,0.019842,0.068863,0.146809,0.091272,0.082708,1.0,0.420856,1,0,0,0,0,0
1315,0.252193,0.150183,0.261524,0.700576,0.620628,0.693916,0.621232,0.771995,0.765198,0.911242,0.917583,0.162545,0.190482,0.58204,0.420617,0.037893,0.013943,0.010242,0.032227,0.283117,0.031491,0.425857,0.441687,0.251262,0.413793,0.384396,0.216221,0.468855,0.258635,0.185686,0.230014,0.0,0.399609,0.336379,0.390947,0.004343,0.033301,0.004773,0.013635,0.00859,0.444396,0.170855,0.010705,0.009783,0.009317,0.000484,0.606672,0.502997,0.308295,0.41991,0.365148,0.465993,0.154701,0.079744,0.103719,0.227914,0.066347,0.110295,0.215949,0.215747,0.315944,0.524356,0.475644,0.478608,0.114626,0.630819,0.087311,0.293016,0.405258,0.005087,0.052116,0.222455,0.263981,0.006783,0.090573,0.049661,0.049527,0.225803,0.51438,0.041938,0.029664,0.030728,0.160388,0.20114,0.021255,0.007236,0.013269,0.022319,1,0,0,0,0,0
1316,0.426755,0.461284,0.51334,0.52313,0.570248,0.596042,0.71246,0.839407,0.869252,0.816014,0.872212,0.005274,0.08664,0.012534,0.001944,0.22252,0.193499,0.348547,0.112374,0.037434,0.467507,0.243018,0.242332,0.30166,0.253573,0.260302,0.266934,0.266392,0.270967,0.329211,0.26559,0.372689,0.354842,0.45965,0.428299,0.001365,0.00079,0.021787,0.002309,0.00694,0.068794,0.008942,0.005391,0.268513,0.100365,0.000835,0.001141,0.035908,0.086286,0.096831,0.147242,0.151413,0.162428,0.467649,0.311449,0.227377,0.267713,0.55456,0.538357,0.538782,0.628992,0.617183,0.561885,0.599928,0.476014,0.053264,0.009057,0.252936,0.007353,0.074083,0.022195,0.010852,0.010663,0.249141,0.043496,0.076659,0.140892,0.061311,0.04407,0.013716,0.039991,0.080832,0.013846,0.067914,0.058445,0.015438,0.435524,0.041499,1,0,0,0,0,0
1317,0.693253,0.599121,0.641819,0.73598,0.733211,0.665484,0.6822,0.812851,0.814985,0.896446,0.928,0.006539,0.360804,0.48726,0.041518,0.299946,0.069836,0.061715,0.134217,0.231398,0.007429,0.240137,0.097044,0.239191,0.227942,0.213903,0.267695,0.231797,0.212579,0.271289,0.268148,0.21856,0.31642,0.358464,0.377359,0.002018,0.001302,0.002216,0.002006,0.000811,0.015871,0.016564,0.000462,0.000726,0.000486,0.004088,0.194534,0.079017,0.178722,0.114343,0.21965,0.178655,0.176183,0.23998,0.260523,0.284431,0.209317,0.321715,0.306439,0.352277,0.535013,0.569042,0.674517,0.697296,0.350871,0.501622,0.020533,0.165005,0.00482,0.13991,0.365207,0.128921,0.001304,0.032488,0.152762,0.033068,0.035517,0.173534,0.024768,0.021835,0.051196,0.043394,0.08512,0.115387,0.015948,0.012682,0.005499,0.036469,1,0,0,0,0,0
1318,0.766741,0.768112,0.788805,0.693664,0.39209,0.335738,0.651556,0.722714,0.719287,0.797823,0.820471,0.000137,0.000111,0.000186,0.000989,0.002313,0.148444,0.203226,0.260665,0.408743,0.100913,0.164719,0.158957,0.160988,0.171015,0.171043,0.161475,0.295953,0.336235,0.210549,0.360021,0.08201,0.368553,0.272785,0.357394,0.000666,0.000259,0.004812,0.027757,0.039072,0.071344,0.029855,0.11358,0.084927,0.020439,0.000264,0.156211,0.144659,0.19724,0.241881,0.291879,0.455862,0.494051,0.269916,0.263799,0.516908,0.651324,0.329017,0.489734,0.54898,0.487341,0.581958,0.550221,0.586364,0.003733,0.006087,0.00242,0.004441,0.159916,0.008848,0.008755,0.157208,0.377873,0.03394,0.110973,0.067079,0.104497,0.066752,0.036044,0.083103,0.018177,0.13124,0.069801,0.09758,0.07685,0.006785,0.004561,0.007035,1,0,0,0,0,0
1319,0.730728,0.758543,0.78054,0.388345,0.897615,0.89641,0.673898,0.718013,0.749371,0.76241,0.810693,0.134716,0.001387,0.000565,0.0,0.016396,0.145941,0.025961,0.122558,0.310668,0.084613,0.202874,0.210672,0.198628,0.204602,0.213333,0.222572,0.227421,0.231056,0.273416,0.248162,0.31168,0.345014,0.304239,0.354506,0.011132,0.0,0.017928,0.001181,0.000743,0.004068,0.011015,0.002382,0.006274,0.0037,0.000406,0.270733,0.292774,0.284823,0.303341,0.290649,0.295469,0.306148,0.66774,0.644055,0.374329,0.400206,0.632459,0.544574,0.472189,0.586095,0.552078,0.621153,0.668221,0.001763,0.001543,0.001589,0.00136,0.003745,0.274645,0.174569,0.00156,0.002156,0.059944,0.049161,0.078394,0.040943,0.037259,0.027359,0.009891,0.003989,0.002026,0.012188,0.046755,0.021742,0.003607,0.002597,0.001674,1,0,0,0,1,0
1320,0.677403,0.706108,0.747958,0.378293,0.615968,0.862728,0.238812,0.752958,0.788677,0.75843,0.709654,0.03466,0.032541,0.034818,0.088942,0.007358,0.015729,0.13547,0.274935,0.334333,0.215795,0.327298,0.36072,0.301598,0.296674,0.341996,0.265933,0.239465,0.351392,0.131735,0.150576,0.170727,0.390082,0.258868,0.378285,0.000365,0.000883,0.011995,0.030168,0.008256,0.01398,0.006767,0.268643,0.104632,0.00698,0.01515,0.231672,0.393921,0.362565,0.462985,0.110295,0.174081,0.409029,0.011865,0.059637,0.131464,0.488515,0.046766,0.367653,0.475532,0.529824,0.563372,0.507783,0.541409,0.025568,0.038036,0.095304,0.001292,0.010711,0.003747,0.002926,0.004341,0.024338,0.008075,0.048168,0.031239,0.069543,0.048161,0.457459,0.215477,0.060936,0.255293,0.295366,0.263638,0.066163,0.082969,0.064507,0.463474,1,0,0,0,0,0
1321,0.574157,0.289735,0.428158,0.604233,0.546903,0.539772,0.525968,0.730409,0.820324,0.711287,0.759723,0.005953,0.005392,0.04729,0.534243,0.012282,0.262814,0.005999,0.027403,0.181903,0.016699,0.230693,0.235316,0.182051,0.206193,0.245508,0.18323,0.238354,0.252078,0.26262,0.256667,0.182647,0.340905,0.29631,0.350261,0.002175,0.017701,0.037314,0.019721,0.026756,0.017128,0.001669,0.004075,0.001324,0.000512,0.022373,0.837035,0.633085,0.807345,0.499027,0.853071,0.854435,0.79075,0.281792,0.61271,0.883756,0.914665,0.206991,0.485183,0.678632,0.518686,0.716027,0.421464,0.535561,0.01897,1.0,0.333182,0.565016,0.467603,1.0,0.68778,0.301697,0.193967,0.441242,0.242734,0.330884,0.219212,0.185714,0.17587,0.602432,0.119405,0.095837,0.02269,0.300671,0.016498,0.155298,0.011786,0.013283,1,0,0,0,0,0
1322,0.681968,0.699384,0.73576,0.816335,0.750753,0.806984,0.851657,0.74038,0.844855,0.863449,0.860358,0.033721,0.034961,0.044211,0.016923,0.039278,0.001508,0.076452,0.042315,0.000206,0.04077,0.252846,0.281612,0.233224,0.237654,0.207579,0.329417,0.332257,0.327737,0.359595,0.361433,0.383134,0.395075,0.388587,0.393745,0.003968,0.012046,0.001072,0.001768,0.006464,0.008267,0.00023,0.000562,0.000557,0.000231,0.00014,0.332774,0.365416,0.468252,0.43589,0.537965,0.550691,0.554035,0.512659,0.529802,0.539363,0.541354,0.57687,0.595243,0.630233,0.632067,0.617966,0.621064,0.627684,0.035351,0.049056,0.010539,0.056702,0.061069,0.002875,0.00426,0.001814,0.006935,0.002861,0.017003,0.012911,0.010951,0.064392,0.048526,0.005405,0.00401,0.027032,0.01448,0.001988,0.0051,0.000709,0.000897,0.001602,1,0,0,0,0,0
1323,0.648433,0.615422,0.460733,0.805039,0.242656,0.290946,0.884698,0.773288,0.621767,0.734097,0.725874,0.025211,0.043278,0.040774,0.057318,0.233638,0.012117,0.040391,0.208712,0.111291,0.038312,0.328381,0.332414,0.412579,0.427263,0.352929,0.459719,0.464403,0.402531,0.422394,0.407599,0.420967,0.302407,0.51489,0.471687,0.005758,0.00945,0.006253,0.006205,0.044974,0.0138,0.032897,0.004134,0.003004,0.004722,0.052405,0.0,0.011317,0.021426,0.0,0.575226,0.472904,0.282475,0.592861,0.625727,0.517098,0.0,0.521527,0.478988,0.260791,0.599649,0.277286,0.878187,0.664497,0.016777,0.545329,0.015384,0.400701,0.00354,0.09482,0.062244,0.08883,0.195246,0.293473,0.095898,0.012922,0.040903,0.122055,0.213743,0.018117,0.08656,0.251379,0.218114,0.049793,0.12503,0.020646,0.057262,0.269526,1,0,0,0,1,0
1324,0.643519,0.617018,0.679915,0.737438,0.743653,0.689842,0.694642,0.701412,0.662584,0.706802,0.711913,0.050402,0.004457,0.114976,0.004096,0.002493,0.053867,0.053586,0.351359,0.378731,0.002874,0.228477,0.249019,0.234733,0.237737,0.247325,0.27439,0.270926,0.281152,0.329595,0.324431,0.372442,0.377476,0.395192,0.360508,0.012114,0.000412,0.012682,0.020665,0.000363,0.009176,0.043852,0.001725,0.000276,0.000371,0.026352,0.084619,0.116233,0.115036,0.149188,0.172392,0.164061,0.185152,0.341363,0.349358,0.270733,0.294116,0.533671,0.482376,0.368089,0.633711,0.634338,0.670066,0.64977,0.00068,0.305417,0.001703,0.083203,0.004215,0.014809,0.073894,0.02898,0.00912,0.309431,0.072946,0.092525,0.145345,0.180262,0.064356,0.006669,0.367545,0.006967,0.06449,0.142011,0.001112,0.006751,0.014287,0.056293,1,0,0,0,0,0
1325,0.686687,0.64943,0.627616,0.45132,0.608084,0.45625,0.515889,0.428868,0.34778,0.22651,0.386569,0.00291,0.010161,0.00983,0.002727,0.000615,0.585049,0.805473,0.751093,0.789401,0.842521,0.0,0.0,0.0,0.0,0.0,0.273443,0.121043,0.183827,0.539451,0.293176,0.609616,0.411241,0.435336,0.357051,0.00219,0.050724,0.360428,0.528937,0.147751,0.054872,0.079712,0.043556,0.142106,0.025904,0.014725,0.0,0.0,0.060118,0.067152,0.211252,0.290459,0.239667,0.063428,0.381397,0.32139,0.442868,0.441224,0.576199,0.551966,0.405339,0.398931,0.52487,0.397757,0.030657,0.031919,0.040811,0.020817,0.264475,0.750205,0.648931,0.608717,0.859062,0.349834,0.508314,0.255366,1.0,0.217588,0.16851,0.173711,0.105032,0.162569,0.228335,0.220843,0.255598,0.342829,0.163277,0.200829,1,0,0,0,0,0
1326,0.703945,0.708558,0.728218,0.678684,0.622134,0.472535,0.676826,0.752894,0.527608,0.746989,0.776609,0.001842,0.000379,0.001141,0.000447,3e-05,0.317342,0.058682,0.509271,0.531323,0.372105,0.237071,0.238086,0.285809,0.279664,0.279691,0.330782,0.332572,0.308326,0.456262,0.457469,0.475857,0.451612,0.439314,0.459047,0.001474,0.000573,0.042071,0.03609,0.08013,0.222283,0.036554,0.006305,0.149581,0.025214,0.213082,0.184503,0.185778,0.240897,0.23686,0.368525,0.354032,0.269525,0.575662,0.569858,0.551496,0.179001,0.556551,0.594829,0.530093,0.602702,0.51513,0.546151,0.608584,0.007435,0.008625,0.007768,0.003082,0.002941,0.133789,0.170703,0.159731,0.133727,0.056876,0.040171,0.118596,0.195103,0.164062,0.329284,0.384943,0.042353,0.061122,0.269138,0.013588,0.132649,0.00331,0.076381,0.127949,1,0,0,0,0,0
1327,0.592574,0.511549,0.530942,0.717953,0.69901,0.071562,0.697349,0.686747,0.352201,0.918589,0.938166,0.003256,0.636039,0.001819,0.331214,0.00216,0.000622,0.173413,0.757174,1.0,0.183183,0.117311,0.239588,0.146653,0.153361,0.190473,0.176187,0.179877,0.212359,0.197709,0.203498,0.281872,0.38369,0.404637,0.394451,0.000691,0.000656,0.000641,0.000505,0.038626,0.015937,0.014761,0.056393,0.050091,0.009529,0.001376,0.0,0.109713,0.0,0.279958,0.0,0.0,0.046486,0.0,0.0,0.002326,0.559447,0.121377,0.205034,0.265309,0.568684,0.517154,0.676787,0.748088,0.222212,0.002769,0.004029,0.001523,0.645491,0.003156,0.003808,0.003549,0.003157,0.006327,0.006871,0.247608,0.035659,0.426156,0.26132,0.143051,0.264314,0.701824,0.385992,0.253495,0.31617,0.010304,0.006858,0.002518,1,0,0,0,0,0
1328,0.602649,0.528421,0.548825,0.612572,0.554678,0.528972,0.585724,0.549966,0.558766,0.840211,0.820278,0.003809,0.003067,0.026068,0.004488,0.004655,0.024194,0.192681,0.394061,0.174458,0.042135,0.349081,0.36415,0.358121,0.27594,0.335789,0.098669,0.309712,0.293278,0.238141,0.137263,0.211927,0.471365,0.48808,0.492106,0.000773,0.002717,0.07059,0.040892,0.002726,0.006388,0.06247,0.006823,0.005312,0.004389,0.002966,0.0,0.0,0.0,0.0,0.809872,0.0,0.0,0.0,0.385266,1.0,0.0,0.617664,1.0,0.29368,0.363996,0.365551,0.466765,0.481303,0.001965,0.06267,0.003101,1.0,0.033833,1.0,0.453487,1.0,0.037068,1.0,1.0,1.0,0.543889,1.0,0.12079,0.179682,0.137036,0.113969,0.26176,0.262887,0.011384,0.011561,0.01027,0.009826,1,0,0,0,0,0
1329,0.368244,0.317915,0.472833,0.537026,0.559179,0.572708,0.45829,0.92433,0.909003,0.899427,0.908099,0.026954,0.087721,0.013062,0.012579,0.019792,0.206128,0.107466,0.099907,0.333544,0.025842,0.209232,0.184554,0.186879,0.204335,0.150007,0.194067,0.191646,0.288916,0.27393,0.412051,0.286646,0.459026,0.414479,0.564616,0.010305,0.000584,0.005001,0.060813,0.043583,0.07431,0.138811,0.001095,0.001133,0.000806,0.164113,0.0,0.0,0.0,0.0,0.0,0.0,0.200427,0.012849,0.005088,0.325785,0.605643,0.080728,0.248009,0.3906,0.792662,0.762871,0.77723,0.807658,0.140195,0.001626,0.123418,0.058015,1.0,0.048434,0.066207,0.192597,0.279712,0.044702,0.405213,0.191679,0.373451,0.837861,0.813811,0.558915,0.362997,0.515404,0.033607,0.008838,0.0098,0.005596,0.009753,0.552228,1,0,0,0,0,0
1330,0.505502,0.485156,0.530942,0.639918,0.494215,0.317566,0.622001,0.77645,0.856415,0.795692,0.786075,0.035631,0.011294,0.004728,0.007675,0.005063,0.358694,0.011268,0.014522,0.008171,0.128586,0.133361,0.106879,0.143999,0.178237,0.242449,0.35808,0.327181,0.362243,0.270213,0.443429,0.233594,0.412449,0.325123,0.422702,0.004725,0.044181,0.021261,0.038812,0.058206,0.215986,0.000519,0.001541,0.02229,0.00529,0.055111,0.0,0.0,0.207226,0.031144,0.316291,0.524904,0.628187,0.096115,0.279377,0.554728,0.61488,0.300389,0.580985,0.685308,0.535908,0.77969,0.538099,0.655327,0.009695,0.001501,0.002983,0.19292,0.693459,0.424786,0.076906,0.844318,0.782268,0.526228,0.099575,0.156028,0.161321,0.124713,0.218941,0.21309,0.02061,0.098034,0.100064,0.060206,0.030924,0.094951,0.001651,0.013601,1,0,0,0,0,0
1331,0.384489,0.570634,0.444311,0.560187,0.785409,0.869677,0.817775,0.796457,0.699444,0.393463,0.431233,0.098008,0.389002,0.49028,0.420375,0.3864,0.584313,0.355018,0.653677,0.499045,0.590663,0.275137,0.265679,0.277702,0.272442,0.32415,0.434925,0.472469,0.49679,0.297298,0.384095,0.281433,0.462414,0.526159,0.513491,0.000204,0.021598,0.112529,0.339044,0.032542,0.003949,0.02283,0.043547,0.041184,0.054226,0.02012,0.0,0.0,0.205303,0.2899,0.3716,0.438495,0.519614,0.261842,0.258846,0.407732,0.474123,0.233349,0.465222,0.445238,0.365305,0.290045,0.269581,0.209027,0.348134,0.582995,0.122298,0.247032,0.431892,0.498954,0.266172,0.383748,0.23696,0.593417,0.348742,0.208635,0.403735,0.064179,0.016547,0.029245,0.119239,0.161368,0.242755,0.328368,0.231708,0.21204,0.181135,0.156531,1,0,0,0,0,0
1332,0.798306,0.722473,0.627719,0.806125,0.839228,0.796048,0.793901,0.761326,0.783902,0.751311,0.704161,0.004526,0.002036,0.00121,0.004307,0.117596,0.000811,0.021415,0.015185,0.005928,0.003679,0.353944,0.339115,0.253944,0.266475,0.256797,0.386523,0.395631,0.393374,0.524657,0.521749,0.528066,0.527675,0.516694,0.507757,0.04543,0.044375,0.00046,0.003369,0.000699,0.000626,0.001312,0.000698,0.000809,0.007834,0.000955,0.259572,0.232029,0.302782,0.277319,0.412473,0.391707,0.386854,0.656121,0.66982,0.68126,0.665269,0.686896,0.717839,0.692051,0.70112,0.699611,0.708445,0.657519,0.07179,0.049797,0.050455,0.098515,0.101073,0.055242,0.047544,0.020001,0.038446,0.004613,0.033611,0.001595,0.004011,0.052366,0.007815,0.004832,0.00332,0.001429,0.018753,0.002666,0.002159,0.140256,0.016656,0.020842,1,0,0,0,0,0
1333,0.880842,0.905915,0.883862,0.746698,0.769106,0.422254,0.74896,0.700822,0.878592,0.866177,0.886551,0.003523,0.003186,0.006017,0.003719,0.000148,0.268151,0.059665,0.101541,0.08065,0.108386,0.333368,0.33727,0.321084,0.333443,0.335267,0.312112,0.342215,0.410494,0.2943,0.333964,0.31083,0.446118,0.325261,0.438491,5.2e-05,7.3e-05,0.002602,0.006091,0.005758,0.008746,0.008286,0.004708,0.001801,0.001916,0.079365,0.35562,0.40611,0.359288,0.376823,0.366647,0.32971,0.488057,0.271605,0.316078,0.345992,0.62519,0.328122,0.356235,0.39287,0.348329,0.571334,0.395207,0.493503,0.004699,0.009406,0.005247,0.001838,0.006293,0.010956,0.046397,0.038653,0.015768,0.02482,0.048566,0.037278,0.050231,0.052179,0.021345,0.015607,0.069802,0.038797,0.097932,0.040327,0.036906,0.09906,0.047023,0.03159,1,0,0,0,0,0
1334,0.586762,0.562516,0.59536,0.725596,0.739429,0.692894,0.785365,0.830171,0.82398,0.848393,0.846717,0.010548,0.006045,0.004622,0.007079,0.03808,0.020787,0.001175,0.000671,0.001069,0.000298,0.135206,0.148189,0.160466,0.208525,0.177174,0.049417,0.043416,0.033073,0.165466,0.164246,0.244705,0.314643,0.329938,0.326097,0.015013,0.015617,0.008949,0.010817,0.01128,0.005218,0.001442,0.000296,0.000187,7.5e-05,0.000458,0.073884,0.06326,0.175009,0.166421,0.272734,0.275664,0.273819,0.416208,0.412641,0.444288,0.44024,0.485541,0.492843,0.50085,0.53716,0.555097,0.556081,0.544138,0.02288,0.021251,0.025325,0.219032,0.014723,0.035243,0.032857,0.046956,0.050559,0.034951,0.014747,0.009019,0.006184,0.009777,0.017756,0.018682,0.00408,0.002817,0.003866,0.005455,0.001562,0.000617,0.001277,0.001586,1,0,0,0,0,0
1335,0.706719,0.679552,0.591341,0.785498,0.66516,0.649046,0.752919,0.65577,0.71348,0.758325,0.606495,0.005693,0.061705,0.092678,0.002445,0.596069,0.023425,0.029863,0.120496,0.030715,0.056202,0.341145,0.304232,0.489938,0.481406,0.298882,0.484842,0.484273,0.287202,0.493608,0.518923,0.515857,0.473477,0.51225,0.479938,0.045578,0.036576,0.002081,0.005963,0.008955,0.007516,0.007367,0.021993,0.004893,0.002377,0.002739,0.158962,0.13389,0.160158,0.112621,0.530853,0.447553,0.191134,0.514627,0.529299,0.553051,0.276201,0.555667,0.553833,0.526715,0.562444,0.41972,0.561896,0.552234,0.186653,0.137913,0.002036,0.034296,0.06027,0.004345,0.003443,0.006401,0.150889,0.003657,0.002714,0.002931,0.002609,0.003539,0.1721,0.010201,0.002176,0.006194,0.002835,0.011084,0.004464,0.013868,0.00416,0.068467,1,0,0,0,0,0
1336,0.617321,0.555358,0.526414,0.780545,0.809939,0.754965,0.776949,0.894584,0.79436,0.848451,0.763969,0.235112,0.153629,0.080618,0.252346,0.456288,0.283169,0.050803,0.298033,0.306109,0.130087,0.275727,0.285892,0.355857,0.353416,0.346365,0.336221,0.302147,0.290734,0.432634,0.426646,0.491063,0.492757,0.352497,0.454582,0.074356,0.011396,0.033324,0.04599,0.072754,0.057272,0.116327,0.036629,0.008084,0.114122,0.068863,0.3038,0.281949,0.451076,0.439759,0.51513,0.491099,0.485395,0.526179,0.497573,0.50397,0.430455,0.560096,0.585905,0.517434,0.530853,0.515097,0.518664,0.577574,0.175622,0.140225,0.234706,0.148929,0.06437,0.02588,0.075247,0.161811,0.138467,0.137236,0.035072,0.059645,0.120503,0.070529,0.04334,0.201866,0.084141,0.07123,0.059576,0.057485,0.018802,0.116047,0.039915,0.075365,1,0,0,0,0,1
1337,0.549114,0.550278,0.268243,0.94588,0.946369,0.77629,0.940224,0.94232,0.932806,0.896407,0.898612,0.011004,0.093213,0.167687,0.056668,0.738436,0.000675,0.00651,0.001722,0.002159,0.007852,0.312455,0.291248,0.412346,0.425995,0.40299,0.342298,0.340638,0.313937,0.344486,0.338992,0.34989,0.360501,0.373813,0.371529,0.017811,0.056451,0.000268,0.000261,0.000814,0.000404,0.000371,0.000496,0.000403,0.000325,0.000316,0.067353,0.012077,0.192879,0.246545,0.473877,0.405607,0.361033,0.543803,0.531904,0.5208,0.453178,0.547392,0.546878,0.545894,0.560163,0.56193,0.57073,0.569411,0.050464,0.100646,0.148334,0.386748,0.725945,0.002793,0.002457,0.034231,0.037141,0.002183,0.001485,0.002813,0.004233,0.001115,0.002008,0.001923,0.003574,0.002187,0.000561,0.000651,0.003851,0.006379,0.01081,0.002255,1,0,0,0,0,0
1338,0.871808,0.415144,0.338133,0.890848,0.682657,0.723657,0.848965,0.529339,0.375282,0.557276,0.53979,0.003973,0.004842,0.0065,0.386172,0.000806,0.400349,0.062048,0.269167,0.525482,0.125271,0.193368,0.221742,0.262174,0.218059,0.249239,0.338704,0.338841,0.424095,0.296022,0.465864,0.50094,0.448011,0.375144,0.3807,0.005935,0.048046,0.01317,0.061283,0.062645,0.098632,0.04792,0.000415,0.004438,0.021675,0.002366,0.584653,0.621578,0.654075,0.670312,0.40469,0.434716,0.518474,0.414822,0.463064,0.541779,0.594203,0.566626,0.570976,0.566928,0.575148,0.614343,0.617083,0.565463,0.011518,0.020555,0.318957,0.055096,0.09183,0.055943,0.053961,0.109924,0.160645,0.139855,0.052707,0.054137,0.065911,0.03952,0.04083,0.009666,0.006289,0.039918,0.13804,0.004959,0.020097,0.090112,0.079235,0.088552,1,0,0,0,0,0
