,attr1,attr3,attr13,attr14,attr23,attr26,attr27,attr28,attr29,attr30,attr35,attr36,attr39,attr42,attr48,attr50,attr53,attr54,attr56,attr58,attr59,attr62,attr63,attr64,attr65,attr66,attr74,attr78,attr81,attr82,attr84,attr86,attr89,attr96,attr98,attr100,attr104,attr107,attr110,attr113,attr116,attr117,attr118,attr119,attr120,attr122,attr124,attr125,attr132,attr135,attr139,attr144,attr146,attr147,attr148,attr152,attr154,attr156,attr160,attr163,attr164,attr167,attr173,attr176,attr187,attr188,attr190,attr192,attr193,attr194,attr196,attr198,attr204,attr206,attr211,attr212,attr213,attr215,attr218,attr219,attr222,attr223,attr225,attr228,attr230,attr231,attr234,attr235,attr238,attr239,attr241,attr242,attr243,attr244,attr245,attr248,attr252,attr254,attr256,attr257,attr258,attr261,attr268,attr271,attr275,attr277,attr285,attr286,attr287,attr291,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
1453,0.417934,0.52084,0.637816,0.520863,0.040505,0.471949,0.21537,0.0,0.016518,0.09442484262860351,0.0,0.0,0.015262,0.0,0.22512757504099806,0.003609,0.01045,0.01411,0.005679,0.002809,0.382843,0.020041,0.004425,0.36955,0.538176,0.277968,0.391502,0.029821,0.187564,0.732025,0.0,0.033352,0.231269,0.377569,0.087582,0.341344,0.392051,0.404801,0.514637,0.362894,0.493114,0.556372,0.555473,0.454163,0.285857,0.299458,0.571543,0.390995,0.304966,0.322421,0.312984,0.392222,0.351468,0.297346,0.001829,0.003371,0.001316,0.004774,0.008519,0.040331,0.023179,0.013754082524495148,0.06017406017406018,0.006249,0.067893,0.002427,0.0,0.004022,0.031086,0.033737,0.005937,0.0,0.249676,0.341754,0.425322,0.492675,0.549372,0.451646,0.450662,0.414274,0.47778,0.343912,0.413636,0.304404,0.516629,0.518161,0.450081,0.446826,0.516349,0.521739,0.518284,0.61044,0.705728,0.662216,0.544451,0.082341,0.075794,0.414336,0.469434,0.351731,0.291902,0.119474,0.070703,0.07541952793669555,0.017916,0.060759182277546835,0.095688,0.018566,0.004578,0.209176,0.047236,0,1,0,0,0,0
1454,0.183167,0.289836,0.164147,0.163725,0.439429,0.830715,0.797757,0.450723,0.177444,0.2400625476123652,0.165973,0.17955468677801842,0.36685,0.168685,0.1719710534700513,0.000948,0.020953,0.042012,0.009378,0.012388,0.013499,0.01746,0.012093,0.054392,0.077495,0.280627,0.311548,0.018896,0.414309,0.43286,0.000155,0.060409,0.138781,0.019721,0.0,0.270892,0.382627,0.332675,0.515652,0.595631,0.515117,0.679671,0.771289,0.842551,1.0,0.85976,0.581084,0.53059,0.352894,0.618999,0.120309,0.169479,0.121173,0.12,0.01129,0.002535,0.016054,0.464319,0.397296,0.053036,0.176863,0.6963171779030675,0.4819454819454819,0.554364,0.217262,0.002991,0.002667,0.275164,0.038026,0.090047,0.0,0.084563,0.581041,0.260154,0.405473,0.394201,0.38039,0.351147,0.458154,0.439848,0.760612,0.822095,0.594415,0.50208,0.573448,0.565788,0.477992,0.556081,0.565217,0.590244,0.590255,0.602355,0.581947,0.576467,0.565217,0.049292,0.207557,0.281575,0.224804,0.315191,0.343239,0.285911,0.273971,0.3504714533001731,0.126346,0.1231453694361083,0.032786,0.00916,0.0,0.017522,0.0,0,1,0,0,0,0
1455,0.0,0.730595,0.431761,0.0,0.0,0.200091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000814,0.001598,0.331646,0.812826,0.046775,0.565779,0.0,0.0,0.091847,0.419088,0.002667,0.0,0.092957,0.09353,0.0,0.0,0.055747,0.0,0.0,0.530782,0.710789,0.424609,0.646715,0.306667,0.302044,0.307483,0.34954,0.30716,0.306667,0.277414,0.229911,0.309259,0.307243,0.306667,0.306667,0.306763,0.306667,0.306667,9.7e-05,0.00064,0.095272,0.211082,0.125233,0.037922,0.248396,0.03567621405728434,0.01216001216001216,0.0,0.021938,0.0,0.0,0.000719,0.0006,9.2e-05,0.0,0.790861,0.521739,1.0,0.521739,0.537551,0.862889,0.75274,0.521739,0.522097,0.701646,0.51787,0.521739,0.592615,0.521426,0.521739,0.579117,0.522835,0.521739,0.521739,0.522678,0.521784,0.521739,0.521739,0.521739,0.003796,0.225422,0.550847,0.296102,0.061452,0.453846,0.057902,0.001456,0.02736919158434109,0.0,0.14344443033329102,0.060536,0.0,0.0,0.000422,0.0,0,1,0,0,0,0
1456,0.754685,0.846832,0.686067,0.590308,0.2727,0.327466,0.251614,0.18899,0.370465,0.4179864480173209,0.250009,0.44764867547141013,0.122876,0.289157,0.05173545827764278,0.003264,0.000921,0.002108,0.008547,0.007063,0.01043,0.007131,0.008833,0.026636,0.029228,0.043848,0.349825,0.233705,0.544106,0.347383,0.095802,0.457912,0.397091,0.0,0.059609,0.405062,0.365823,0.450693,0.435727,0.44441,0.493813,0.459513,0.411708,0.352997,0.324342,0.440556,0.384911,0.337647,0.350693,0.412387,0.353642,0.346241,0.343326,0.331674,0.002469,0.001076,0.001974,0.001784,0.001973,0.001647,0.004614,0.004171025026150158,0.011008011008011007,0.005097,0.010462,0.005592,0.007715,0.041164,9.8e-05,0.0,0.001299,0.931238,0.950427,1.0,0.941011,0.965613,1.0,0.946457,0.625749,0.696938,0.742284,0.691358,0.803006,0.744274,0.765208,0.647734,0.892613,0.553006,0.67984,0.749351,0.513229,0.501655,0.5,0.513128,0.55645,0.010946,0.006449,0.028275,0.005949,0.002216,0.00172,0.025189,0.479088,0.4083568584980094,0.276632,0.3802581407744223,0.523626,0.283073,0.032155,0.002621,0.043236,0,1,0,0,0,0
1457,0.932436,0.874821,0.607745,0.561967,0.536918,0.556844,0.541198,0.517513,0.292797,0.4119211338759473,0.514256,0.18044467034446182,0.449722,0.499104,0.4707465570262723,0.000559,0.092934,0.042917,0.010162,0.009925,0.056932,0.060202,0.035739,0.036987,0.020582,0.002295,0.002018,0.023202,0.004887,0.001672,0.00075,0.01589,0.004255,0.005463,0.001483,0.458484,0.615686,0.576063,0.712284,0.857161,0.741447,0.737064,0.715466,0.703416,0.713848,0.766001,0.75749,0.741886,0.751063,0.511043,0.763889,0.592298,0.728834,0.73227,0.003711,0.011274,0.002977,0.009517,0.004302,0.015191,0.000976,0.0017510105060630366,0.000811000811000811,0.018834,0.00134,0.001208,0.005615,0.007978,0.006221,0.009904,0.001855,1.0,1.0,1.0,0.920077,1.0,1.0,0.84626,0.820294,0.851941,0.849861,0.836587,0.711241,0.830392,0.8577,0.827988,0.824108,0.84531,0.837001,0.540068,0.724571,0.82451,0.851337,0.843498,0.854648,0.006773,0.011117,0.028658,0.012817,0.03211,0.070664,0.013109,0.020201,0.008167057169400185,0.014985,0.005684017052051157,0.005323,0.003845,0.001814,0.030966,0.004163,0,1,0,0,0,0
1458,0.64091,0.718077,0.279845,0.062112,0.772852,0.951756,0.85069,0.244725,0.073929,0.13959544525079187,0.0429,0.02589791908582817,0.22318,0.024549,0.03522221419169899,0.005561,0.004069,0.715937,0.024085,0.004227,0.004351,0.739466,0.141652,0.006723,0.012197,0.010335,0.003907,0.101417,0.400603,0.349499,0.024824,0.000844,0.090499,0.004027,0.000848,0.342154,0.366838,0.372579,0.557936,0.458155,0.451399,0.50797,0.479678,0.408203,0.673779,0.551687,0.375809,0.566934,0.697023,0.348505,0.503752,0.622716,0.35989,0.352689,0.000453,0.011856,0.003472,0.001235,0.019909,0.021241,0.010496,0.022495134970809825,0.04355904355904356,0.227127,0.124341,0.103115,5.8e-05,0.017639,0.101313,0.103484,0.00069,0.05881,0.147779,0.141562,0.407765,0.407788,0.440754,0.597144,0.761149,0.810208,0.980162,0.874597,0.52298,0.766573,0.526838,0.420547,0.517512,0.508242,0.414631,0.480341,0.538882,0.528639,0.527901,0.462281,0.41793,0.00329,0.041528,0.017167,0.023442,0.347887,0.352651,0.330914,0.065971,0.22705458938212567,0.035498,0.7632882898648696,0.018512,0.042237,0.070611,0.009026,0.01827,0,1,0,0,0,0
1459,0.517168,0.587295,0.484584,0.167666,0.254287,0.367688,0.390542,0.104773,0.398061,0.4412924501824306,0.232687,0.36715940549901366,0.580254,0.335184,0.4208607205279515,0.031349,0.110564,0.060449,0.075282,0.006162,0.010778,0.121984,0.393858,0.023814,0.024414,0.007462,0.037116,0.000936,0.041966,0.156075,0.309811,0.005169,0.145723,0.113798,0.299777,0.40644,0.424081,0.371989,0.469815,0.460583,0.448313,0.60192,0.586358,0.486372,0.350967,0.377956,0.516228,0.502325,0.499787,0.480926,0.532106,0.552359,0.510062,0.41928,0.010507,0.005702,0.006105,0.002958,0.040339,0.023733,0.006037,0.009040054240325442,0.016404016404016404,0.001205,0.025542,0.001689,0.000935,0.000706,0.029255,0.019095,0.041031,0.556081,0.494565,0.467637,0.495326,0.520341,0.485653,0.817342,0.357823,0.397913,0.592324,0.61053,0.588656,0.726259,0.653415,0.588455,0.633778,0.751935,0.629138,0.595847,0.645073,0.745158,0.932904,0.665671,0.579006,0.185997,0.0529,0.009031,0.129346,0.324659,0.286497,0.03464,0.039264,0.12502487517412622,0.009592,0.14156242468727406,0.374395,0.009485,0.00859,0.182473,0.041004,0,1,0,0,0,0
1460,0.044983,0.044882,0.04233,0.043345,0.106325,0.128376,0.056536,0.043038,0.282001,0.2550890100637505,0.07891,0.4372551540696157,0.677593,0.145149,0.29622552966673216,0.0,0.0,0.0,0.0,0.001843,0.002518,0.000446,0.0,0.013769,0.022458,0.01489,0.008342,0.105146,0.035039,0.07458,0.075922,0.739266,0.327029,0.795537,0.288135,0.219424,0.212593,0.278834,0.266989,0.576742,0.668388,0.584177,0.392942,0.245974,0.798374,0.832833,0.770508,0.546866,0.615137,0.839335,0.898471,0.413436,0.790041,0.722119,0.001667,0.001094,0.00069,0.025607,0.004591,0.121392,0.019605,0.07245143470860824,0.016602016602016604,0.169293,0.171846,0.337475,1.0,0.270664,0.213199,0.679732,1.0,0.562992,0.533425,0.526771,0.156848,0.252382,0.0,0.076087,0.0,0.029914,0.0,0.099213,0.0,0.0,0.104077,0.14637,0.170894,0.0,0.236614,0.456455,0.786646,0.833087,0.453637,0.343364,0.387737,0.003372,0.017063,0.037191,0.097679,0.091353,0.017678,0.559363,0.699945,0.1943723606065242,1.0,0.0,0.973539,0.626845,0.555374,0.635527,0.479901,0,1,0,0,0,0
1461,0.702831,0.79203,0.713441,0.621186,0.881485,0.445209,0.116664,0.0,0.726443,0.8573593681087367,0.0,0.5392808209545928,0.555333,0.0,0.0,0.020512,0.015679,0.0139,0.03149,0.018701,0.010298,0.01138,0.009754,0.010923,0.004181,0.0,0.166252,0.02631,0.053438,0.092095,0.007665,0.10058,0.096874,0.093985,0.006594,0.439623,0.33845,0.427689,0.436893,0.473711,0.363011,0.457003,0.477154,0.45227,0.528182,0.373251,0.667641,0.607229,0.538964,0.494671,0.358971,0.437119,0.353711,0.360672,0.020497,0.002676,0.001262,0.00735,0.002971,0.004317,0.000183,0.01832110992665956,0.056111056111056115,0.004266,0.006925,0.006767,0.009435,0.003346,0.005,0.005177,0.001989,0.534566,0.682155,0.632996,0.808049,0.745527,0.508577,0.771728,0.933273,0.951344,0.819444,0.596585,0.816761,0.827753,0.531166,0.40913,0.751018,0.690844,0.411657,0.616434,0.680265,0.656535,0.560923,0.466005,0.387938,0.015956,0.020258,0.02225,0.031066,0.026346,0.024104,0.134825,0.069737,0.14617202320416242,0.02959,0.039967119901359704,0.010655,0.061304,0.049759,0.017812,0.012763,0,1,0,0,0,0
1462,0.818898,0.851287,0.74185,0.660825,0.657729,0.693246,0.642956,0.587623,0.523966,0.5998155647327694,0.557218,0.4078183951366316,0.496124,0.571835,0.34955713926522064,0.043294,0.005605,0.006103,0.234499,0.004038,0.000895,0.055688,0.188101,0.086445,0.017437,0.005678,0.001169,0.043093,0.007701,0.012618,0.055357,0.023272,0.024934,0.136653,0.091994,0.597586,0.561893,0.64727,0.61011,0.501516,0.491166,0.466893,0.444383,0.444403,0.393093,0.395391,0.39227,0.396728,0.328422,0.335597,0.311337,0.431331,0.337353,0.298107,0.010692,0.023081,0.044055,0.003831,0.02976,0.016388,0.015577,0.003686022116132697,0.0020260020260020263,0.003814,0.002973,0.001406,0.0033,0.020092,0.016094,0.016364,0.004357,1.0,0.99754,1.0,0.847144,0.831868,0.813697,0.761876,0.679784,0.673253,0.660594,0.653728,0.585055,0.554393,0.539922,0.551183,0.514851,0.530316,0.468375,0.502997,0.488426,0.566213,0.499631,0.468666,0.434939,0.022894,0.124569,0.073655,0.129284,0.141029,0.107302,0.038229,0.018509,0.01236308654160579,0.008127,0.016009048027144084,0.005841,0.006949,0.036813,0.034264,0.025384,0,1,0,0,0,0
1463,0.660721,0.694727,0.842207,0.775451,0.590866,0.651843,0.664997,0.660595,0.408834,0.4592768934685859,0.504382,0.32953298966172595,0.435086,0.43575,0.4473509283228297,0.01069,0.010862,0.058286,0.108233,0.004368,0.023277,0.02871,0.037549,0.009222,0.012091,0.009013,0.019406,0.012087,0.026693,0.022674,0.05983,0.035193,0.060092,0.210789,0.075964,0.563505,0.593025,0.479698,0.584966,0.41142,0.477208,0.528272,0.536406,0.512181,0.381529,0.404877,0.473374,0.509472,0.443807,0.406084,0.44201,0.427092,0.44262,0.477435,0.010321,0.022488,0.02035,0.005889,0.014526,0.004978,0.002101,0.003978023868143209,0.007738007738007738,0.001106,0.003158,0.00565,0.001834,0.002923,0.002479,0.008787,0.002963,0.723195,0.70064,0.74007,0.598765,0.603708,0.60401,0.736558,0.523629,0.568449,0.637413,0.68183,0.476807,0.512144,0.568583,0.591217,0.492776,0.513229,0.608237,0.489488,0.497954,0.505111,0.478294,0.55957,0.619979,0.033942,0.181242,0.016411,0.056164,0.105303,0.146919,0.019058,0.019303,0.04467931275518928,0.006813,0.007533022599067798,0.008419,0.012937,0.016402,0.009179,0.024458,0,1,0,0,0,0
1464,0.662887,0.81899,0.39032,0.747281,0.422263,0.551029,0.443172,0.584725,0.325643,0.46900986327733457,0.434926,0.29811938235542296,0.162308,0.236304,0.1200981714498612,0.00634,0.011824,0.219929,0.193417,0.013472,0.00764,0.126327,0.186193,0.036126,0.030318,0.063457,0.56101,0.081537,0.227959,0.312544,0.089344,0.078101,0.360562,0.160314,0.108847,0.392586,0.378944,0.455432,0.546701,0.56284,0.416077,0.677778,0.525946,0.465933,0.349794,0.477695,0.668189,0.598011,0.556845,0.390316,0.368121,0.351468,0.345501,0.330686,0.00182,0.024828,0.055311,0.002253,0.011125,0.03629,0.04791,0.025584153504921034,0.09915709915709915,0.003123,0.036503,0.010735,0.005092,0.003253,0.003154,0.005353,0.005351,0.373412,0.520174,0.576825,0.725644,0.87339,0.999676,0.581689,0.493279,0.542394,0.676094,0.56931,0.465412,0.461274,0.533112,0.521683,0.512212,0.482152,0.426228,0.437813,0.483058,0.51239,0.401648,0.453022,0.381117,0.026609,0.022257,0.09186,0.028517,0.143035,0.15875,0.109567,0.118788,0.9999999999999999,0.1598,0.21528864586593763,0.27485,0.058092,0.073382,0.009076,0.058603,0,1,0,0,0,0
1465,0.287207,0.316861,0.471322,0.424282,0.880424,0.859506,0.811035,0.755792,0.837472,0.7826290044505032,0.800947,0.5628513225195978,0.610328,0.499231,0.6585712206180403,0.029906,0.032847,0.03109,0.021673,0.0273,0.02754,0.032284,0.034722,0.393984,0.562087,0.124693,0.010076,0.079201,0.488472,0.227313,0.017318,0.731309,0.667732,0.009772,0.032546,0.217318,0.173999,0.388011,0.363882,0.371063,0.434561,0.434602,0.443155,0.438621,0.444794,0.391461,0.415014,0.449678,0.50299,0.681893,0.694211,0.563073,0.561193,0.607791,0.012621,0.017728,0.004951,0.008808,0.011419,0.043935,0.007304,0.0012370074220445324,0.0007620007620007621,0.056998,0.187049,0.136829,0.006723,0.040015,0.02103,0.009787,0.013168,0.324902,0.428543,0.529902,0.268496,0.430779,0.710995,0.717369,0.992977,1.0,0.995013,0.94374,1.0,1.0,1.0,1.0,0.919954,0.988504,0.876409,1.0,0.92795,0.987419,1.0,1.0,0.93561,0.06391,0.074364,0.026324,0.021393,0.024905,0.031767,0.414557,0.196912,0.16402214815503707,0.606795,0.6835420506261519,0.806199,0.5713,0.556068,0.078697,0.109902,0,1,0,0,0,0
1466,0.648904,0.710325,0.761208,0.601351,0.288232,0.47141,0.441102,0.379448,0.329294,0.25639008059019286,0.297898,0.167582097468268,0.297959,0.06601,0.8461230726320107,0.0011,9.2e-05,2.1e-05,0.001732,0.198073,0.347533,0.083427,0.077794,0.025354,0.206582,0.267086,0.001277,0.014505,0.001032,0.002027,0.089575,0.317089,0.48659,0.015297,0.028839,0.901855,0.957178,0.853481,0.950469,0.698201,0.670159,0.528628,0.703591,0.340473,0.248586,0.242787,0.341284,0.337249,0.279464,0.316183,0.464176,0.799189,0.581418,0.74666,0.00175,0.000884,0.008671,0.173713,0.244316,0.431833,0.388207,0.32445694674168046,0.0030000030000030004,0.004356,0.260432,0.176506,0.012296,0.237648,0.014883,0.014584,0.010479,0.807879,0.765252,0.695215,0.660145,0.590856,0.580952,0.580918,0.559788,0.534852,0.535001,0.549517,0.530274,0.512411,0.527571,0.545652,0.540821,0.618887,0.572602,0.759075,0.671854,0.768806,0.790143,1.0,0.778629,0.005462,0.002429,0.095727,0.021519,0.095523,0.322201,0.08695,0.006113,0.0025080175561228925,0.007124,0.0038940116820350467,0.120469,0.511712,0.14964,0.012801,0.012674,0,1,0,0,0,0
1467,0.801041,0.885511,0.888747,0.857889,0.681405,0.582998,0.739547,0.720093,0.439594,0.4937342127420713,0.523256,0.2594884703934812,0.224794,0.282384,0.4696950109073733,0.002299,0.00051,0.000776,0.002108,0.009542,0.00377,0.002031,0.003577,0.005862,0.007951,0.006628,0.018793,0.027085,0.159368,0.334177,0.036953,0.330786,0.378791,0.20745,0.162907,0.62511,0.517339,0.692469,0.495281,0.907894,0.57059,0.591845,0.605192,0.672819,1.0,0.961166,0.842661,0.932524,0.967449,0.523038,0.560274,0.542805,0.574527,0.55559,0.004027,0.002259,0.00756,0.038158,0.006735,0.038235,0.0343,0.020554123324739947,0.18156118156118156,0.108159,0.063346,0.043522,0.03782,0.04175,0.054853,0.042444,0.031597,1.0,0.993056,1.0,0.986726,1.0,1.0,1.0,0.829274,0.852277,0.835525,0.968062,0.618861,0.624855,0.671945,0.690676,0.545256,0.514303,0.57753,0.585715,0.588656,0.569881,0.589685,0.612162,0.611156,0.022807,0.014464,0.032767,0.010552,0.015336,0.011828,0.044738,0.059791,0.4832173825216776,0.040235,0.10691732075196227,0.070306,0.045693,0.054413,0.040683,0.027129,0,1,0,0,0,0
1468,0.964355,0.730834,0.666031,0.625218,0.869286,0.711978,0.6699,0.624731,0.517763,0.5756415139729762,0.587485,0.23914039239636617,0.362654,0.397383,0.18627940995334716,0.009969,0.004014,0.000762,0.000779,0.038961,0.01499,0.003372,0.00393,0.0,0.007917,0.031689,0.003123,0.22466,0.015221,0.006519,0.001833,0.012063,0.0913,0.025921,0.068517,0.459177,0.505048,0.460439,0.686207,0.298937,0.752311,0.737442,0.685158,0.647778,0.502469,0.80061,0.846029,0.764232,0.710446,0.562106,0.444424,0.42299,0.39655,0.355062,0.034143,0.00396,0.002067,0.165474,0.010442,0.031387,0.122045,0.02430414582487495,0.008899008899008898,0.225068,0.04468,0.04466,0.00915,0.003583,0.001712,0.004856,0.003031,1.0,0.91689,0.876062,1.0,1.0,1.0,0.70282,1.0,1.0,0.71029,0.672549,0.639045,0.655462,0.613191,0.603429,0.461666,0.463354,0.508655,0.511809,0.429012,0.450763,0.426474,0.413837,0.440564,0.447385,0.003495,0.214898,0.136893,0.046598,0.018723,0.09643,0.211188,0.009877069139483975,0.292623,0.018606055818167457,0.032518,0.028941,0.056439,0.011536,0.012113,0,1,0,0,0,0
1469,0.608835,0.579635,0.532304,0.449011,0.585238,0.616675,0.541779,0.408098,0.410861,0.4538410649131952,0.123474,0.11352513852001561,0.136836,0.109896,0.11313333258683399,0.25257,0.002337,0.002993,0.042004,0.035975,0.001341,0.007775,0.017481,0.002822,0.005119,0.000652,0.001799,0.138528,0.122668,0.114055,0.010178,0.003407,0.00603,0.0,0.000745,0.782268,0.388837,0.744949,0.459817,0.450056,0.539889,0.50929,0.472079,0.399245,0.404428,0.532974,0.491587,0.435076,0.321128,0.340485,0.345876,0.346667,0.346667,0.346667,0.368149,0.007153,0.003627,0.071185,0.003625,0.023876,0.004574,0.005790034740208442,0.004601004601004601,0.004333,0.000341,0.000165,0.0,0.0,0.0,0.0,0.0,0.868628,0.888128,0.832392,0.889558,0.846584,0.846678,0.845892,0.904278,0.855151,0.850217,0.873351,0.839447,0.824669,0.693039,0.521692,0.542049,0.537384,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.003438,0.088191,0.029687,0.001537,0.002178,0.004523,0.00226,0.002648,0.0019960139720978046,0.101519,0.03860811582434748,0.024969,0.00096,0.0,0.0,0.0,0,1,0,0,0,0
1470,0.863246,0.891346,0.591536,0.558657,0.369893,0.374656,0.364413,0.395923,0.330367,0.336494126137685,0.438684,0.3256154547755755,0.445865,0.323226,0.3261238462767836,0.182246,0.093883,0.082536,0.084167,0.201525,0.210013,0.225813,0.148185,0.021066,0.076016,0.109248,0.021364,0.001642,0.0,0.029484,0.193312,0.0,0.064676,0.151004,2.9e-05,0.474386,0.746774,0.765261,0.644686,0.5326,0.496338,0.412198,0.379328,0.343332,0.425208,0.453254,0.407526,0.387544,0.485499,0.279411,0.467536,0.439899,0.23706,0.20051,0.029224,0.033135,0.040548,0.468425,0.287931,0.053144,0.05526,0.0013390080340482044,0.05090505090505091,0.007164,0.015867,0.073144,0.075975,0.020198,0.049201,0.080511,0.00086,1.0,0.762229,0.77355,0.719384,0.725571,0.682702,0.615083,0.740548,0.757119,0.704336,0.693074,0.73047,0.718118,0.753627,0.745025,0.747955,0.732134,0.739916,0.725817,0.698594,0.710676,0.730564,0.733423,0.717016,0.033993,0.045158,0.71903,0.37807,0.325187,0.251259,0.045136,0.006195,0.019341135387947715,0.002628,0.000591001773005319,0.011845,0.026178,0.009125,0.025199,0.003979,0,1,0,0,0,0
1471,0.977902,0.969056,0.976468,0.914264,0.850688,0.881868,0.845115,0.791177,0.603521,0.6046489715729122,0.633483,0.43368718383484484,0.537863,0.534718,0.43209180313183615,0.015453,0.006997,0.00193,0.048789,0.037407,0.022112,0.015916,0.083086,0.0,0.001509,0.031878,0.070977,0.077249,0.00912,0.010115,0.039991,0.001565,0.011924,0.024351,0.039812,0.460658,0.349427,0.402135,0.373017,0.333657,0.493254,0.384482,0.492392,0.504611,0.551137,0.572895,0.580679,0.575792,0.399978,0.374016,0.350972,0.349578,0.342519,0.337588,0.015069,0.000764,0.000274,0.034353,0.015587,0.003183,0.048726,0.024113144678868076,0.08003108003108003,0.00212,0.000199,0.000372,0.00104,0.00054,0.000258,0.000193,0.000637,0.671675,0.803504,0.797351,0.917532,0.917532,0.813419,0.910793,0.713196,0.700363,0.765592,0.709434,0.498734,0.485304,0.490613,0.492359,0.496754,0.495125,0.49816,0.509762,0.515598,0.512434,0.505508,0.500035,0.503539,0.066838,0.008326,0.087736,0.082222,0.009335,0.034808,0.028599,0.480914,0.29955809690667834,0.006691,0.0025140075420226264,0.000938,0.001538,0.005086,0.006559,0.010667,0,1,0,0,0,0
1472,0.657735,0.691984,0.67254,0.409367,1.0,0.508043,0.390605,0.329936,0.915287,0.6894901968646006,0.313588,0.8148311843812908,0.399918,0.318887,0.33662912792928884,0.022932,0.08472,0.113241,0.066668,0.028534,0.012711,0.079047,0.055677,0.000148,0.0,0.079811,0.016859,0.01291,0.020719,0.00511,0.00248,0.023943,0.000602,0.000522,0.002121,0.605678,0.607605,0.384446,0.440525,0.323148,0.650839,0.67103,0.595644,0.361912,0.369488,0.580528,0.58906,0.482171,0.3703,0.535482,0.291515,0.375698,0.270023,0.187867,0.020636,0.041803,0.021939,0.077552,0.045428,0.000258,0.113671,0.026450158700952207,0.006257006257006256,0.018429,0.00368,0.006494,0.026141,0.044171,0.008362,0.002965,0.004232,0.725032,0.993461,1.0,1.0,1.0,1.0,0.877956,1.0,1.0,0.850627,0.800891,0.915751,0.845857,0.770655,0.741767,0.821985,0.811684,0.769237,0.903867,0.797855,0.796308,0.783394,0.767069,0.773104,0.083449,0.025596,0.038914,0.013958,0.075821,0.056048,0.014617,0.031744,0.008536059752418265,0.019409,0.008217024651073953,0.004049,0.002532,0.015527,0.006359,0.018082,0,1,0,0,0,0
1473,0.462242,0.642224,0.591945,0.494761,0.723595,0.800794,0.746063,0.641868,0.480798,0.5049727356561486,0.380882,0.4658581812191369,0.702431,0.464062,0.3785230103332474,0.074558,0.039673,0.038349,0.03241,0.011325,0.002344,0.004876,0.016982,0.101031,0.016525,0.05484,0.08391,0.122381,0.228737,0.152143,0.047231,0.020014,0.035734,0.080474,0.0167,0.463669,0.425869,0.532248,0.627738,0.655425,0.602775,0.6697,0.725441,0.689107,0.62262,0.887878,0.842616,0.88795,0.581477,0.645786,0.766907,0.578674,0.522156,0.422282,0.013353,0.004467,0.005448,0.010717,0.006391,0.00994,0.0263,0.11465368792212753,0.224008224008224,0.158369,0.083613,0.031299,0.020628,0.022333,0.04248,0.015919,0.116994,0.587156,0.604301,0.570796,0.615762,0.593953,0.611954,0.62154,0.670538,0.697398,0.766471,0.759018,0.788785,0.802766,0.754764,0.759264,0.823673,0.827083,0.797293,0.753873,0.765592,0.746279,0.751189,0.770866,0.752502,0.014481,0.009701,0.003502,0.002619,0.008227,0.0031,0.004115,0.042944,0.05055235386647706,0.052659,0.07877623632870899,0.025752,0.011013,0.011834,0.00617,0.01892,0,1,0,0,0,0
1474,0.730663,0.838802,0.857468,0.761857,0.605107,0.678227,0.524841,0.48473,0.583481,0.6119732568862516,0.605006,0.46506262028841094,0.530165,0.479209,0.3984260400686915,0.013996,0.013249,0.009318,0.00425,0.020421,0.006866,0.027813,0.029479,0.083442,0.171521,0.292385,0.230618,0.043458,0.01808,0.006872,0.009841,0.009919,0.012162,0.009382,0.007231,0.459393,0.419342,0.472316,0.432208,0.37766,0.537222,0.556313,0.465445,0.37319,0.390189,0.549951,0.544553,0.431267,0.362652,0.348866,0.322207,0.330199,0.320173,0.293844,0.009856,0.01767,0.006587,0.021314,0.054567,0.065712,0.113557,0.14287085722514337,0.051854051854051855,0.046637,0.000617,0.000138,0.004,0.000725,0.000238,0.0003,0.007346,0.671171,0.856944,0.989078,0.651072,0.719149,0.812739,0.788011,0.776269,0.843959,0.842658,0.721364,0.690871,0.688726,0.647603,0.627985,0.623474,0.617157,0.573784,0.625688,0.620333,0.603539,0.604653,0.607688,0.597785,0.063151,0.032712,0.065275,0.086919,0.094651,0.040018,0.148095,0.057431,0.1238798671590701,0.022487,0.024376073128219388,0.001633,0.002014,0.005083,0.006461,0.020353,0,1,0,0,0,0
