,attr2,attr6,attr8,attr9,attr14,attr21,attr22,attr23,attr29,attr30,attr31,attr33,attr34,attr38,attr40,attr41,attr43,attr50,attr52,attr61,attr64,attr65,attr66,attr70,attr74,attr77,attr78,attr80,attr81,attr82,attr91,attr94,attr97,attr104,attr109,attr113,attr114,attr115,attr116,attr117,attr123,attr124,attr129,attr130,attr131,attr133,attr136,attr139,attr156,attr158,attr163,attr164,attr168,attr169,attr170,attr172,attr177,attr180,attr181,attr187,attr192,attr198,attr201,attr211,attr212,attr218,attr219,attr221,attr222,attr226,attr227,attr229,attr231,attr233,attr234,attr238,attr240,attr241,attr243,attr245,attr247,attr248,attr249,attr254,attr259,attr261,attr263,attr266,attr272,attr275,attr276,attr279,attr281,attr285,attr286,attr287,attr289,attr292,attr294,Beach,Sunset,FallFoliage,Field,Mountain,Urban
940,0.85089,0.876513,0.697097,0.750294,0.913681,0.795288,0.589277,0.620065,0.625528,0.6433493043582856,0.690327,0.6616109688100019,0.692449,0.6396366113830861,0.691018,0.709927,0.373367,0.056297,0.007756,0.026605,0.132506,0.048786,0.042936,0.047696,0.088427,0.006283,0.156021,0.046443,0.095698,0.036331,0.006575,0.416644,0.033615,0.211824,0.293004,0.303505,0.277414,0.276468,0.267792,0.30249,0.242064,0.244033,0.299815,0.266056,0.25524,0.26262,0.338779,0.298429,0.00589,0.0044,0.007515,0.003921,0.004623,0.005074,0.006496,0.005956,0.001484,0.003662,0.001816,0.008876,0.004931,0.320328,0.339048,0.665191,0.676384,0.750582,0.741322,0.664128,0.6666,0.779198,0.771929,0.742273,0.636798,0.700942,0.715021,0.732577,0.627706,0.613057,0.657844,0.667405,0.01548,0.021338,0.023802,0.10709,0.026589,0.054434,0.061356,0.00975176063732971,0.011265,0.033651,0.034933,0.023097,0.090827,0.040822,0.030669,0.019987,0.20754,0.083131,0.079475,0,0,0,0,1,0
941,0.90447,0.865233,0.782028,0.842951,0.736812,0.426381,0.641342,0.710398,0.476928,0.6759662804217955,0.620738,0.7771163782563906,0.806467,0.6650475256843388,0.877177,0.730905,0.0,0.002719,0.002382,0.007355,0.171194,0.154408,0.016236,0.144161,0.062081,0.364574,0.491155,0.315042,0.204728,0.274477,0.651799,0.755356,0.628898,0.352003,0.343285,0.308464,0.335926,0.352284,0.310713,0.34297,0.294225,0.297023,0.291235,0.295638,0.31952,0.327634,0.311968,0.321955,0.000555,0.000545,0.004251,0.001005,0.021451,0.006323,0.003541,0.001756,0.005263,0.009395,0.002693,0.005418,0.211627,0.449555,0.424886,0.389985,0.408056,0.386239,0.404019,0.385691,0.371914,0.395174,0.386809,0.398048,0.437847,0.394648,0.410181,0.42729,0.469706,0.438831,0.40233,0.394234,0.00224,0.002439,0.001673,0.001886,0.023815,0.010175,0.006429,0.043767413858280944,0.029051,0.031683,0.029594,0.017934,0.024232,0.019997,0.032731,0.038973,0.041053,0.043605,0.041504,0,0,0,0,1,0
942,0.455015,0.449547,0.794659,0.846487,0.489942,0.657828,0.861192,0.869619,0.730632,0.6873170682811436,0.657378,0.5859258190330741,0.577928,0.419531435784387,0.363118,0.363874,0.436297,0.049409,0.031843,0.038566,0.019866,0.016369,0.139178,0.099312,0.029998,0.011653,0.097009,0.068311,0.063698,0.046942,0.276173,0.10126,0.106649,0.208861,0.294883,0.256968,0.248505,0.274472,0.278121,0.274067,0.320453,0.301626,0.38677,0.394616,0.391722,0.375103,0.308189,0.314102,0.000982,0.005792,0.000745,0.00285,0.006811,0.002427,0.004755,0.001653,0.019232,0.003293,0.003012,0.014184,0.009967,0.0,0.0,0.000246,0.0,0.32848,0.332003,0.412373,0.415973,0.216474,0.240305,0.176384,0.17748,0.625995,0.612185,0.476796,0.658112,0.656032,0.639258,0.621545,0.081803,0.097961,0.006683,0.317873,0.027505,0.080948,0.663456,0.456327593552297,0.03709,0.057628,0.036151,0.032231,0.098895,0.875783,0.5916,0.414227,0.029255,0.013133,0.021387,0,0,0,0,1,0
943,0.640005,0.653577,0.700599,0.679995,0.687624,0.590455,0.617573,0.588808,0.601517,0.6781183593280141,0.67848,0.5804582496562727,0.517432,0.6917979689329624,0.537129,0.519393,0.542673,0.012674,0.015775,0.042607,0.15781,0.123218,0.177021,0.139076,0.110555,0.066416,0.358178,0.046839,0.140496,0.129316,0.111373,0.102179,0.374724,0.200254,0.395981,0.296125,0.329829,0.342853,0.366043,0.337654,0.337394,0.329472,0.344986,0.337956,0.331742,0.338347,0.341235,0.326536,0.030673,0.099333,0.002182,0.004132,0.004408,0.002469,0.006991,0.001791,0.004832,0.001684,0.001844,0.003655,0.001121,0.0,0.0,0.594505,0.625995,0.622182,0.6128,0.589707,0.540213,0.62699,0.579542,0.525989,0.616948,0.619509,0.619744,0.603462,0.596115,0.602087,0.552805,0.625157,0.021354,0.050149,0.083985,0.599105,0.361798,0.11698,0.124822,0.15039873110102586,0.046732,0.018753,0.022056,0.025972,0.01501,0.020131,0.038548,0.028864,0.022752,0.020353,0.029952,0,0,0,0,1,0
944,0.731328,0.712814,0.872995,0.907697,0.656785,0.896819,0.160455,0.206455,0.100332,0.22984944468946716,0.193214,0.12492033142128744,0.283112,0.5817017335611703,0.547844,0.509248,0.379781,0.078072,0.061777,0.137838,0.362761,0.326326,0.087763,0.076312,0.702445,0.379052,0.276525,0.501622,0.528349,0.29545,0.706509,0.374785,0.475762,0.248217,0.310247,0.27799,0.294163,0.325288,0.32738,0.31013,0.30677,0.291269,0.385576,0.367579,0.3693,0.326763,0.357798,0.383889,0.001508,0.008236,0.006182,0.002062,0.00159,0.024894,0.014879,0.015053,0.08675,0.009678,0.029476,0.015546,0.021353,0.105811,0.037842,0.187947,0.243749,0.081153,0.066313,0.133186,0.124676,0.490271,0.214819,0.154366,0.180198,0.646683,0.430477,0.391125,0.552581,0.561594,0.496701,0.464014,0.272785,0.228347,0.038676,0.047164,0.141364,0.223987,0.06448,0.07983522714771753,0.171247,1.0,0.437325,0.601869,0.263076,0.307144,0.338763,0.153872,0.083331,0.146606,0.204472,0,0,0,0,1,0
945,0.860955,0.803962,0.673857,0.713801,0.618294,0.575505,0.574793,0.672027,0.411169,0.7124694278497254,0.765901,0.7106016330555456,0.703272,0.7852940792820525,0.76729,0.778584,0.0,0.20261,0.092017,0.077011,0.076227,0.074321,0.073928,0.086114,0.130357,0.096466,0.212897,0.03223,0.016757,0.080062,0.110737,0.826414,1.0,0.282209,0.28939,0.24511,0.266591,0.257092,0.237106,0.266433,0.256612,0.250556,0.275953,0.272401,0.295055,0.296303,0.280734,0.316941,0.00504,0.003975,0.003113,0.0033,0.002523,0.003212,0.00126,0.004517,0.000805,0.002646,0.003024,0.000326,0.011568,0.494822,0.488616,0.494219,0.506922,0.49877,0.517803,0.495997,0.497931,0.517825,0.48941,0.557915,0.598352,0.512648,0.481683,0.604983,0.50038,0.521795,0.555321,0.560599,0.001236,0.003626,0.010765,0.003856,0.011021,0.003739,0.002746,0.007429579507201561,0.011999,0.014822,0.008526,0.008135,0.072659,0.00714,0.009768,0.008248,0.044751,0.054679,0.067965,0,0,0,0,1,0
946,0.47069,0.46678,0.571107,0.595178,0.553778,0.655515,0.821435,0.81851,0.482885,0.5236558277534983,0.569899,0.5583033699307736,0.522108,0.5516270510596326,0.531227,0.524308,0.524919,0.008655,0.008657,0.011607,0.140146,0.140793,0.134477,0.163144,0.1961,0.375252,0.113704,0.03746,0.018352,0.025503,0.247729,0.070312,0.29075,0.037572,0.098429,0.210466,0.270123,0.284575,0.267839,0.201255,0.348855,0.3393,0.365521,0.400748,0.372661,0.427311,0.419849,0.435631,0.010841,0.004365,0.039203,0.032376,0.094608,0.003199,0.001552,0.002914,0.004395,0.002649,0.002635,0.008056,0.006919,0.0,0.0,0.206634,0.311818,0.408761,0.414251,0.416723,0.43712,0.249083,0.309917,0.33935,0.555913,0.399568,0.484423,0.668445,0.548891,0.582439,0.619174,0.659353,0.006193,0.007675,0.007815,0.016991,0.338383,0.424681,0.412178,0.862364264412624,0.087351,0.035766,0.079952,0.042261,0.095158,0.08847,0.062991,0.115761,0.026345,0.036751,0.086486,0,0,0,0,1,0
947,0.870318,0.881809,0.838911,0.87633,0.92661,0.820177,0.630594,0.684326,0.598942,0.5792319874904776,0.594336,0.5612145299453645,0.584165,0.365755619750376,0.423225,0.391376,0.675896,0.045162,0.056298,0.006058,0.018312,0.012775,0.002891,0.038021,0.087388,0.067216,0.129698,0.061995,0.040705,0.032515,0.266907,0.191939,0.334258,0.217154,0.229136,0.18548,0.170501,0.169122,0.171962,0.185027,0.19085,0.225967,0.27915,0.260281,0.243011,0.20454,0.342805,0.318745,0.019126,0.01573,0.000536,0.000278,0.003374,0.011306,0.00835,0.003341,0.009557,0.004457,0.003949,0.004565,0.002318,0.325852,0.297504,0.271963,0.280372,0.319366,0.267523,0.209385,0.242429,0.508957,0.421274,0.352724,0.358886,0.646437,0.626856,0.619409,0.646012,0.610876,0.570026,0.587001,0.243493,0.177902,0.201707,0.049211,0.042394,0.013557,0.011294,0.03514974167985103,0.021166,0.193241,0.289871,0.06789,0.041599,0.049409,0.037624,0.074628,0.131202,0.160925,0.045037,0,0,0,0,1,0
948,0.556899,0.55486,0.672256,0.894988,0.841454,0.632888,0.45995,0.464373,0.504788,0.501619822781765,0.539807,0.5882337025145207,0.573541,0.5514053013237756,0.531918,0.520985,0.632576,0.013034,0.290253,0.162526,0.095923,0.16433,0.08511,0.121908,0.015828,0.031271,0.138062,0.035607,0.040811,0.040055,0.106768,0.454562,0.13576,0.153635,0.359856,0.383333,0.389047,0.391139,0.400405,0.394026,0.371187,0.363395,0.381365,0.372257,0.396776,0.380713,0.416797,0.346118,0.009859,0.001502,0.010401,0.006958,0.012974,0.00683,0.007387,0.001892,0.018739,0.006051,0.015515,0.006094,0.070014,0.010355,0.0,0.337862,0.367921,0.500559,0.500526,0.505826,0.418926,0.628086,0.566705,0.610597,0.591519,0.699566,0.696961,0.596384,0.771146,0.730878,0.759639,0.737632,0.21472,0.650051,0.208033,0.248401,0.409926,0.059103,0.052123,0.0863487352013457,0.374935,0.078372,0.006423,0.026054,0.071101,0.073059,0.073612,0.059247,0.055709,0.093937,0.064587,0,0,0,0,1,0
949,0.925559,0.743246,0.870793,0.766355,0.744576,0.822097,0.324889,0.489884,0.292859,0.3497564251633856,0.34446,0.37353039030588725,0.46102,0.31263200882182657,0.442924,0.547392,0.495318,0.005269,0.067339,0.313133,0.304432,0.33043,0.313924,0.211531,0.319701,0.333257,0.365893,0.176952,0.157379,0.132962,0.031027,0.015407,0.002637,0.301804,0.362229,0.383354,0.422407,0.453045,0.408361,0.39332,0.388779,0.382812,0.327291,0.361811,0.336392,0.339486,0.355398,0.363903,0.005788,0.001116,0.008248,0.009632,0.009504,0.014841,0.011774,0.007693,0.006865,0.003273,0.002111,0.001811,0.001268,0.503366,0.310364,0.542349,0.537809,0.602322,0.632794,0.496981,0.518451,0.678129,0.67767,0.605195,0.51995,0.601751,0.578692,0.487308,0.578234,0.577954,0.518865,0.492653,0.005732,0.013799,0.054307,0.016985,0.005897,0.025083,0.033131,0.10122589561985834,0.041725,0.20003,0.251708,0.053538,0.027576,0.02008,0.0129,0.00961,0.006684,0.006163,0.004442,0,0,0,0,1,0
950,0.367837,0.393861,0.390423,0.406144,0.405561,0.431486,0.499525,0.634971,0.542418,0.5426606792029189,0.471028,0.6648698646335647,0.513923,0.6036750252604054,0.681421,0.55412,0.555996,0.000948,0.001129,0.192906,0.000351,0.017097,0.360477,0.003072,0.646045,0.354884,0.337949,0.344433,0.441546,0.394296,0.311358,0.307215,0.465828,0.109746,0.336173,0.134287,0.163347,0.363436,0.397586,0.380453,0.388409,0.374088,0.436859,0.38406,0.350679,0.368498,0.391523,0.363711,0.000545,0.044601,0.004669,0.058723,0.001197,0.056667,0.020112,0.012287,0.011368,0.003131,0.015421,0.002614,0.007459,0.0,0.0,0.0,0.0,0.0,0.189099,0.399378,0.372249,0.290593,0.499195,0.337314,0.299114,0.380893,0.452608,0.173387,0.458333,0.445205,0.253232,0.294686,0.008611,0.009089,0.060138,0.001577,0.001418,0.063017,0.216649,0.01386608155436124,0.338666,0.358736,0.141017,0.161563,0.124511,0.095789,0.237427,0.101693,0.225673,0.184331,0.215581,0,0,0,0,1,0
951,0.749904,0.743997,0.737572,0.63933,0.617915,0.254069,0.607669,0.609455,0.69063,0.6345124493805381,0.65704,0.5462859410512645,0.518436,0.7132966559939155,0.717512,0.670493,0.564121,0.011441,0.065649,0.063874,0.010977,0.030743,0.047297,0.240376,0.092269,0.28182,0.063894,0.183267,0.128074,0.246563,0.194174,0.079757,0.119226,0.300151,0.348875,0.30585,0.300933,0.352929,0.36773,0.328292,0.344739,0.299883,0.321934,0.275871,0.293038,0.374973,0.360974,0.295267,0.006455,0.007805,0.007394,0.00505,0.027601,0.002059,0.007109,0.010106,0.026504,0.049733,0.060307,0.062614,0.023741,0.22182,0.267836,0.288088,0.279355,0.298555,0.313495,0.410975,0.517367,0.628221,0.657665,0.701657,0.594796,0.570909,0.578648,0.620862,0.842816,0.880122,0.876487,0.90299,0.015727,0.071796,0.06184,0.022802,0.025153,0.022487,0.015383,0.2361084164564836,0.093231,0.372282,0.268542,0.215382,0.176745,0.479774,0.56707,0.543767,0.053936,0.047734,0.072383,0,0,0,0,1,0
952,0.923815,0.469788,0.753702,0.87979,0.241432,0.219547,0.86987,0.754979,0.916012,0.8132161902088931,0.687865,0.4758328623367045,0.268339,0.7552675596190721,0.389911,0.171597,0.874352,0.006425,0.000298,0.843571,0.096061,0.181937,0.000561,0.068168,0.149085,0.189997,0.009965,0.099882,0.020988,0.22082,0.006108,0.004457,0.060376,0.285597,0.349575,0.382503,0.37094,0.36,0.364719,0.328896,0.383134,0.331742,0.390631,0.406653,0.344588,0.487051,0.404952,0.379705,0.000241,0.000168,0.001162,0.0,0.140027,0.001615,0.002837,0.002857,0.000916,0.038001,0.045782,0.054844,0.000339,0.435789,0.436997,0.448918,0.416644,0.452597,0.420883,0.41159,0.385255,0.436941,0.40176,0.380166,0.349928,0.434962,0.42464,0.42143,0.43703,0.438943,0.338902,0.433541,0.000283,0.0,0.001603,0.001978,0.046039,0.006314,0.00285,0.025686003508273644,0.01758,0.0012,0.003862,0.026959,0.001392,0.024586,0.020282,0.053836,0.000594,0.033253,0.055228,0,0,0,0,1,0
953,0.691751,0.646421,0.765434,0.720482,0.675887,0.650626,0.878612,0.762784,0.890154,0.8057205003808989,0.653458,0.7531366371241547,0.865394,0.21869440578596233,0.650102,0.552513,0.051367,0.004298,0.011277,0.002083,0.004147,0.006619,0.02566,0.003569,0.002288,0.00745,0.0377,0.179511,0.127651,0.090759,0.417821,0.07213,0.355073,0.298299,0.236735,0.303278,0.289191,0.251468,0.292133,0.277332,0.176907,0.208676,0.254534,0.281022,0.258717,0.292894,0.288999,0.322716,0.011463,0.012399,0.00646,0.018886,0.005636,0.001782,0.020676,0.007629,0.006207,0.014395,0.015325,0.005398,0.003109,0.255077,0.382135,0.354614,0.290269,0.42199,0.254965,0.108953,0.166868,0.401637,0.23988,0.273025,0.392322,0.307233,0.267333,0.529053,0.336084,0.317711,0.421397,0.555667,0.038079,0.062195,0.051598,0.075243,0.082901,0.05171,0.068148,0.020493598500683052,0.021849,0.09673,0.068444,0.172126,0.054043,0.13654,0.046345,0.027732,0.061184,0.200901,0.037066,0,0,0,0,1,0
954,0.528533,0.509425,0.609899,0.615532,0.598345,0.716139,0.67794,0.644678,0.65898,0.4714285714285715,0.536488,0.6854664470018559,0.648504,0.6028241484458956,0.791979,0.823401,0.124049,0.004336,0.003409,0.012039,0.102226,0.001333,0.003607,0.004206,0.020445,0.154714,0.408848,0.355784,0.189131,0.141379,0.06784,0.827653,0.931647,0.0,0.021619,0.114499,0.135919,0.143752,0.164362,0.178875,0.166996,0.172798,0.127963,0.192421,0.229739,0.266063,0.16963,0.296372,0.026452,0.022921,0.000621,0.0018,0.00235,0.069742,0.020361,0.004508,0.017894,0.02803,0.038576,0.012751,0.010841,0.032385,0.034532,0.166007,0.159454,0.317845,0.19015,0.217783,0.240372,0.174483,0.235563,0.30654,0.358595,0.340479,0.313372,0.447475,0.485518,0.534029,0.566392,0.563674,0.002631,0.001656,0.002741,0.010821,0.025561,0.002635,0.013084,0.007813609461538,0.057846,0.060896,0.172815,0.102943,0.083356,0.109277,0.012888,0.027568,0.083803,0.141518,0.069696,0,0,0,0,1,0
955,0.36679,0.614292,0.415633,0.719703,0.634859,0.598609,0.586537,0.631421,0.708554,0.7588107934725954,0.881127,0.9535096263693976,0.960106,0.9014046491186701,0.926107,0.958891,0.82449,0.017896,0.038786,0.080753,0.086907,0.556475,0.405315,0.008935,0.947334,0.310196,0.120487,0.096463,0.008216,0.02545,0.005155,0.178389,0.004731,0.259122,0.325487,0.119314,0.293086,0.33286,0.364294,0.303484,0.404294,0.431763,0.33954,0.335048,0.334829,0.333148,0.3343,0.333525,0.035189,0.033785,0.050002,0.01118,0.006231,0.002935,0.004631,0.0449,0.004749,0.000209,0.000129,0.000168,0.00202,0.053889,0.221495,0.171129,0.387033,0.450047,0.456276,0.471842,0.473553,0.490338,0.513475,0.530428,0.519234,0.492865,0.513442,0.536254,0.506106,0.520039,0.56694,0.542818,0.0978,0.049965,0.022619,0.126518,0.007973,0.17521,0.058434,0.007969621630487178,0.238195,0.006536,0.005988,0.002189,0.001824,0.001229,0.001516,0.001449,0.010633,0.002024,0.000861,0,0,0,0,1,0
956,0.850127,0.855469,0.656048,0.893737,0.888333,0.790227,0.564163,0.605071,0.598414,0.5941481897277575,0.362542,0.5738282205146089,0.531999,0.5636045469733167,0.641376,0.569759,0.579863,0.084542,0.007078,0.024674,0.123332,0.236737,0.130379,0.193438,0.261864,0.231209,0.325727,0.498139,0.430778,0.354539,0.532069,0.369273,0.535208,0.17725,0.214273,0.348834,0.32869,0.34166,0.318971,0.314335,0.395233,0.371337,0.562565,0.349383,0.31096,0.341344,0.245357,0.375377,0.009043,0.006242,0.006895,0.045596,0.005296,0.010274,0.004968,0.077707,0.00783,0.015988,0.014242,0.034876,0.017468,0.333367,0.375895,0.301194,0.315195,0.310744,0.354055,0.34285,0.366031,0.376845,0.385109,0.350778,0.383857,0.411679,0.371343,0.460011,0.457987,0.413681,0.478227,0.469471,0.042039,0.016717,0.014802,0.039021,0.016486,0.085187,0.104428,0.09663953788395495,0.035015,0.129732,0.210919,0.039733,0.00182,0.025087,0.022261,0.019297,0.076291,0.055394,0.089098,0,0,0,0,1,0
957,0.377124,0.294872,0.403276,0.526331,0.266681,0.345778,0.558151,0.456999,0.536089,0.4995900324766449,0.507023,0.7068827639284726,0.571814,0.7507864088483162,0.599245,0.459863,0.685865,9e-05,0.000946,0.002459,0.152982,0.604592,0.435257,0.008168,0.697396,0.01267,0.470851,0.313643,0.362181,0.359959,0.051505,0.086936,0.091171,0.147778,0.077065,0.048923,0.303635,0.303244,0.144307,0.013642,0.301831,0.138519,0.324547,0.264396,0.190171,0.0,0.256722,0.064458,0.078198,0.028154,0.03665,0.012808,0.005192,0.060587,0.018767,0.049728,0.015769,0.099978,0.017691,0.07769,0.002791,0.052782,0.075819,0.118961,0.50199,0.491222,0.542662,0.453189,0.260266,0.555667,0.522153,0.363739,0.068863,0.550288,0.489522,0.294831,0.53943,0.545122,0.445093,0.301429,0.010037,0.009679,0.016388,0.424152,0.007927,0.156826,0.604255,0.003194249151433812,0.003454,0.034745,0.052318,0.036968,0.033716,0.290672,0.056066,0.054225,0.056613,0.128682,0.072966,0,0,0,0,1,0
958,0.966674,0.6954,0.907986,0.961284,0.447242,0.549364,0.183851,0.376791,0.312344,0.2855017842107374,0.42049,0.5346683582460486,0.39663,0.2615051489084595,0.577583,0.537747,0.536642,0.000709,0.000506,0.278481,0.134012,0.210125,0.062131,0.120688,0.181074,0.20214,0.63526,0.282913,0.180138,0.194217,0.187518,0.539814,0.524251,0.195562,0.284081,0.318052,0.338004,0.354767,0.313464,0.341516,0.364582,0.367942,0.353436,0.375741,0.371385,0.362305,0.49751,0.369163,0.000744,0.00171,0.002269,0.002056,0.002752,0.002908,0.003026,0.002952,0.006868,0.002661,0.004892,0.001788,0.089406,0.466899,0.399568,0.316179,0.345254,0.406334,0.424204,0.478585,0.517836,0.524647,0.50586,0.523193,0.399524,0.649937,0.451523,0.522846,0.680824,0.559134,0.572341,0.550199,0.001678,0.000913,0.002482,0.003003,0.065255,0.067871,0.069776,0.049628871051942046,0.010668,0.128869,0.011563,0.126899,0.243908,0.024933,0.045757,0.057897,0.295431,0.03996,0.037001,0,0,0,0,1,0
959,0.457132,0.361991,0.608535,0.674252,0.720711,0.712903,0.723972,0.721198,0.833747,0.5800308728599496,0.348586,0.7782648083344357,0.788736,0.42290484126832817,0.636234,0.782107,0.473747,0.015966,0.056158,0.231218,0.630148,0.192808,0.354966,0.248096,0.307578,0.077767,0.150428,0.072064,0.453281,0.267125,0.179876,0.428277,0.249144,0.244829,0.238896,0.316193,0.310055,0.246324,0.217058,0.114643,0.173539,0.255816,0.198409,0.263176,0.347455,0.349966,0.278635,0.348388,0.154949,0.121835,0.027579,0.059905,0.002928,0.046491,0.075824,0.063239,0.054355,0.001531,0.001036,0.015416,0.029996,0.073224,0.028069,0.343666,0.420525,0.384013,0.368928,0.265432,0.369286,0.311628,0.12651,0.512301,0.438417,0.313965,0.248367,0.471037,0.27137,0.397332,0.498591,0.485138,0.027792,0.089506,0.049682,0.164719,0.048361,0.056066,0.181037,0.02958930796602135,0.022387,0.263219,0.059637,0.049049,0.026239,0.090501,0.021965,0.034892,0.294672,0.078182,0.022305,0,0,0,0,1,0
960,0.897923,0.734311,0.785517,0.813345,0.258067,0.226673,0.451639,0.499157,0.582892,0.640192855138126,0.658615,0.5812328887926854,0.591458,0.697743069317362,0.547585,0.606798,0.673379,0.037328,0.045584,0.217241,0.462889,0.081579,0.071629,0.128141,0.453676,0.159634,0.079812,0.054954,0.404703,0.108325,0.12305,0.098493,0.034759,0.293155,0.272757,0.255528,0.263635,0.298422,0.328971,0.257208,0.309259,0.281296,0.291756,0.357695,0.286763,0.344863,0.332044,0.36583,0.004545,0.023293,0.008509,0.005942,0.011155,0.016694,0.018613,0.021462,0.007395,0.029551,0.043132,0.064933,0.004547,0.39174,0.324745,0.616468,0.362542,0.652286,0.630524,0.644491,0.69289,0.453939,0.439781,0.601796,0.629115,0.423678,0.536187,0.540895,0.530942,0.547415,0.552961,0.525519,0.004347,0.144494,0.044282,0.069735,0.128253,0.07973,0.051785,0.10271801200493638,0.080073,0.116346,0.097032,0.097439,0.016479,1.0,0.161946,0.007365,0.013179,0.002216,0.002734,0,0,0,0,1,0
961,0.741567,0.757962,0.58721,0.598439,0.617096,0.572655,0.501192,0.467978,0.455917,0.4084429253037168,0.45722,0.3122787819025057,0.317708,0.5405706694333541,0.279144,0.311611,0.57657,0.185811,0.079176,0.161887,0.109053,0.091843,0.107393,0.152101,0.239749,0.186491,0.08057,0.143202,0.008868,0.006416,0.300082,0.256629,0.308974,0.315857,0.348649,0.338505,0.319554,0.31963,0.381571,0.36404,0.380919,0.374904,0.351049,0.371269,0.367112,0.387229,0.410082,0.350734,0.003889,0.001926,0.005986,0.003994,0.00648,0.007175,0.005655,0.005108,0.002388,0.000649,0.00363,0.000434,0.004408,0.228328,0.203279,0.159633,0.109568,0.155305,0.100577,0.216128,0.156457,0.073672,0.182457,0.156658,0.303285,0.236402,0.364108,0.398629,0.578189,0.406334,0.167304,0.508029,0.060706,0.070761,0.01683,0.169792,0.01549,0.13632,0.089875,0.08863691367926697,0.193185,0.055661,0.274526,0.064543,0.441533,0.009295,0.058376,0.156314,0.576441,0.006889,0.030999,0,0,0,0,1,0
962,0.610312,0.737053,0.647154,0.694651,0.689374,0.497309,0.633132,0.635554,0.722316,0.6993835451665933,0.660152,0.6276651394350445,0.623712,0.7384537120002729,0.706439,0.628628,0.619631,0.005185,0.005078,0.102882,0.03849,0.067343,0.077222,0.023933,0.026012,0.030658,0.075563,0.053163,0.031457,0.09253,0.190979,0.231619,0.297453,0.207942,0.224204,0.225734,0.234177,0.25511,0.278189,0.264067,0.250569,0.253656,0.232819,0.214849,0.258134,0.234259,0.284822,0.379273,0.000655,0.006155,0.009436,0.008011,0.001407,0.001632,0.001642,0.000909,0.008305,0.053907,0.044916,0.014592,0.022542,0.0,0.070015,0.102791,0.218096,0.346361,0.372719,0.355352,0.344337,0.404355,0.418288,0.431663,0.407463,0.422068,0.446592,0.489768,0.528762,0.503187,0.391483,0.422001,0.004151,0.003703,0.005048,0.024552,0.081342,0.150051,0.022132,0.0763829578707139,0.01909,0.012993,0.0067,0.017657,0.034509,0.127619,0.116393,0.041186,0.073016,0.051308,0.064923,0,0,0,0,1,0
963,0.430165,0.45267,0.615185,0.661518,0.624417,0.559404,0.708733,0.699972,0.647278,0.5511998316025821,0.569938,0.871354786728718,0.561161,0.5547395745013892,0.739237,0.732942,0.754905,0.040663,0.033974,0.092139,0.00211,0.003066,0.000998,0.053031,0.187536,0.240501,0.097091,0.202843,0.290081,0.252594,0.593941,0.012683,0.010817,0.202023,0.304458,0.261557,0.260933,0.247908,0.257901,0.326509,0.305295,0.337147,0.320206,0.338416,0.35345,0.335652,0.322497,0.333951,0.014614,0.007664,0.001795,0.001072,0.005518,0.000379,0.00107,0.003954,0.005688,0.001394,0.006341,0.010813,0.000374,0.020285,0.042226,0.277051,0.263777,0.340311,0.32668,0.498748,0.465848,0.372383,0.51787,0.539441,0.387312,0.481593,0.507671,0.513643,0.417651,0.435263,0.432043,0.451042,0.032359,0.035395,0.060157,0.093163,0.060515,0.009692,0.116803,0.08699378551527019,0.101521,0.032841,0.079622,0.192888,0.067354,0.228047,0.131124,0.341558,0.006683,0.017371,0.007183,0,0,0,0,1,0
964,0.773026,0.765372,0.730772,0.717099,0.753518,0.835506,0.548104,0.513136,0.604233,0.5726564692674713,0.523888,0.5230357436335286,0.718982,0.5891469056881316,0.632959,0.587423,0.40431,0.001369,0.000554,0.003133,0.105305,0.068665,0.214238,0.01021,0.180882,0.002892,0.071403,0.11377,0.109138,0.174511,0.06153,0.224188,0.219445,0.261516,0.267867,0.448368,0.438861,0.362819,0.31856,0.308999,0.479685,0.361824,0.702359,0.702414,0.601372,0.334239,0.790645,0.755487,0.015914,0.003782,0.018668,0.010222,0.005388,0.055269,0.038491,0.054208,0.03576,0.09421,0.166853,0.045356,0.138746,0.19677,0.194389,0.47182,0.45083,0.530294,0.552648,0.442342,0.378981,0.661489,0.611122,0.534487,0.350454,0.691034,0.713835,0.68088,0.56231,0.570205,0.654209,0.665336,0.000392,0.000502,0.001326,0.115972,0.003486,0.046546,0.029323,0.03910505019391512,0.005496,0.088695,0.130496,0.245564,0.035048,0.05248,0.036652,0.12999,0.278237,0.360963,0.246163,0,0,0,0,1,0
